date,AT_th,BE_th,BG_th,CZ_th,DK_th,DE_th,EE_th,IE_th,ES_th,FR_th,HR_th,IT_th,LV_th,LT_th,LU_th,HU_th,NL_th,PL_th,PT_th,RO_th,SI_th,SK_th,FI_th,SE_th,NO_th,CH_th,UK_th,EL_th
2019-08-21 6:00,4566.493726,5094.796938,1030.447033,5472.27991,749.7897915,43686.5999,5.131999887,3716.184465,3902.463801,15103.34639,1014.54648,8556.631357,497.3067548,770.7013149,272.5979286,3087.349591,8082.210359,19308.41329,5571.096603,5671.887322,1124.29532,2462.779411,1196.943221,3215.645555,2890.736214,10652.46544,41901.37132,30.53189724
2019-08-21 7:00,4415.592815,5100.964973,996.4014266,5263.13526,36.28812919,42719.38422,0,3397.013561,748.1993685,14569.81302,977.2843386,4405.605158,5.997374481,31.09678708,268.3050478,2983.337279,8107.943578,18762.16574,22.64912731,5181.72422,1086.376422,2392.181545,527.6843934,904.6365764,1427.944287,7496.280942,34861.08401,9.282389584
2019-08-21 8:00,4062.716838,4416.313084,896.5343133,4649.915025,0,38373.14039,0,3105.446628,403.8283649,13589.78798,911.2287248,1998.669739,0,0,244.6942036,2778.614632,7009.333059,17018.00691,0,5001.664305,987.787288,2229.263392,140.5935203,27.05831722,529.9075991,2630.871739,33660.34789,3.390486511
2019-08-21 9:00,3965.211634,4190.151799,891.994899,4314.87748,0.041737991,36826.84065,0,2843.208913,208.5348492,13204.54788,894.2913879,697.7850468,0,0,242.5477633,2737.339905,6645.109031,16383.59309,0,4814.101894,951.7643351,2191.249156,78.46339892,4.610638869,352.1902656,1568.427209,30244.72875,1.687722449
2019-08-21 10:00,3860.741772,3910.534211,771.7004215,4166.648748,0,35189.21583,0,2679.310341,0,12788.68199,863.8041815,334.6013371,0,0,238.2548825,2651.488472,6181.911083,15724.26272,0,4131.374716,915.7413821,2134.227803,47.51655008,1.023488092,254.5586362,901.2919873,28482.49732,0
2019-08-21 11:00,3350.000227,3704.933043,796.6671999,3774.756346,0,31527.91013,0,2544.740987,0,10802.84178,724.9180189,332.6551952,0,0,208.2047171,2237.090212,5873.11245,13861.27109,0,3983.825619,790.6090194,1800.245589,31.1898523,0.130964478,196.7471312,522.3338514,27043.34166,0
2019-08-21 12:00,3254.816575,3622.692576,717.2274506,3652.924511,0,30627.1127,0,2463.654325,0,10557.83552,699.5120136,386.7713995,0,0,203.9118364,2182.607572,5758.302702,13454.93958,0,3676.223264,764.0657909,1773.092564,19.88873703,0.01957837,162.7421321,442.5162316,24785.26669,0
2019-08-21 13:00,3027.304433,3443.81956,746.7336432,3413.321903,0,28709.28591,0,2460.203829,0,9660.016533,638.5376008,547.2021755,0,0,193.1796344,1984.488881,5429.709286,12490.86057,0,3926.30648,705.2914993,1602.028503,16.36708033,0.022800068,137.5010062,484.0379673,24054.45895,0
2019-08-21 14:00,3240.887261,3700.82102,796.6671999,3650.893981,0,30878.25668,0,2505.06028,0,10222.5638,679.1872093,621.6975467,0,0,201.765396,2138.030866,5881.030364,13518.18929,0,4326.439624,756.4820113,1729.647723,9.262836487,0.018812538,128.5745735,478.323504,23059.3165,0
2019-08-21 15:00,3647.158944,4021.558842,776.2398358,3868.160752,0,33999.91415,0,2648.255874,0,11381.50788,762.1801601,805.6657814,0,0,231.8155613,2403.840109,6389.756316,14938.43292,0,4421.471246,832.319807,1952.302532,5.559385503,0.019330184,139.9253786,618.3091215,24609.04354,0
2019-08-21 16:00,3663.409812,4089.407227,837.5219281,4081.366463,0,34753.3461,0,2798.352461,0,11415.35743,760.4864264,1032.040522,0,0,225.3762402,2382.377251,6490.709715,15310.26458,0,4774.088579,853.1752008,1936.010717,5.393520732,0.345137621,178.7499389,1036.247401,26473.20796,0.281081238
2019-08-21 17:00,3856.098667,4284.728337,862.4887064,4436.709315,0,36891.18332,123.5191652,2982.954011,0.270891095,12301.89324,814.6859045,1610.598134,1.365145096,31.39210473,233.9620017,2540.872203,6771.79565,16301.1768,0,4969.153487,921.4292168,2058.199331,69.66154123,4.947080508,277.4320002,1942.164465,27860.53329,2.380957835
2019-08-21 18:00,4074.324601,4681.53859,808.0157355,4560.57168,0,39134.87462,612.0114985,3179.632297,6.810888993,12990.1674,857.0292467,5568.330515,302.7963376,446.1051474,251.1335248,2674.602319,7436.900396,17157.92295,0,4458.983728,957.4521697,2174.957341,2552.64269,1140.959063,1449.462263,8416.314312,30028.76901,34.47893271
2019-08-21 19:00,3758.593463,4247.720126,608.2815087,4168.679278,7.610180945,35867.92725,1009.693418,3150.303079,422.434097,11613.61908,763.8738938,13693.7714,697.4763679,590.4838754,229.669121,2379.075273,6736.165038,15733.84601,2.524980579,3326.106763,858.8630354,1933.295414,4204.060527,3967.902513,4099.703507,14635.85207,31177.67479,61.67062274
2019-08-21 20:00,2758.004345,3217.658276,392.6593321,3169.658233,87.4416946,26677.30276,1046.254485,2855.28565,2379.417619,8847.627357,569.0945195,16198.75301,892.2638275,742.4253334,169.5687902,1736.840519,5077.362128,11570.86471,275.9501738,2015.670715,637.0374832,1417.38793,5298.665802,5245.224565,5531.877078,17894.8366,28714.00616,112.8375539
2019-08-21 21:00,1741.164359,2056.011678,376.7713823,1996.011559,449.9782777,16739.47302,1096.539222,2137.582429,2982.993512,5610.965718,347.2154063,16549.75287,1006.744598,956.3980094,109.4684595,1051.680048,3234.467726,7152.967878,547.4899747,1277.92523,382.9808679,868.8968154,6317.314179,6324.444614,6124.459805,20001.89005,21690.99562,133.1028461
