date,AT,BE,BG,CZ,DK,DE,EE,IE,ES,FR,HR,IT,LV,LT,LU,HU,NL,PL,PT,RO,SI,SK,FI,SE,NO,CH,UK,EL
22/08/2019 21:00,702,1142,177,1010,290.839791,7459,724.530132,1284,659.262871,3511,206,3404.387404,141.140192,221.526813,49,685,1736,3473,168.51091,502,202,299,2597.023917,2724.498142,2902.138389,5182.373016,13157,159.559585
22/08/2019 22:00,457,811,197,704,420.119372,5016,820.023514,848,807.776823,2909,147,3905.416649,264.195206,328.087474,32,477,1233,2377,208.217002,559,140,195,2851.086299,3112.445088,3118.907906,5039.503603,8352,182.88813
22/08/2019 23:00,523,848,195,767,573.922309,5585,896.321786,729,1025.216561,3280,164,4380.091999,387.031043,423.499043,36,532,1286,2645,273.551665,538,153,222,3036.138598,3479.208117,3228.214847,5027.161407,6729,203.098556
23/08/2019 0:00,507,835,227,752,723.034121,5415,945.600548,743,1256.747121,3212,158,4935.133744,512.750258,487.730588,34,509,1257,2569,349.749752,609,149,211,3239.320309,3854.373508,3370.459431,5021.884562,7217,212.900377
23/08/2019 1:00,576,1118,343,950,648.641605,6459,952.967014,782,1529.782971,3760,177,5578.113939,593.144426,493.461221,39,599,1696,3069,454.228511,1025,177,242,3403.695268,4641.811173,3658.479249,4869.234335,7302,238.877897
23/08/2019 2:00,948,1601,621,1476,735.728891,10398,951.686798,909,1902.171356,5887,293,6077.980127,635.478091,563.254138,61,999,2431,5052,861.094304,2139,295,410,3629.228055,5018.018812,3835.813181,4868.009755,8794,259.267148
23/08/2019 3:00,1930,2868,745,2635,812.542683,20716,954.397205,1238,2135.530412,11359,602,6280.353939,655.536125,648.675854,125,2021,4332,10155,1053.233455,2788,594,866,3732.900387,5268.693832,3901.092603,4955.28906,13296,271.762947
23/08/2019 4:00,2500,3387,716,3274,888.539218,26424,584.636045,1900,2249.961239,14304,783,6840.608987,525.36149,564.077346,161,2642,5182,13035,1196.943001,2669,762,1143,2657.345924,4827.107936,3778.296382,5137.914911,23261,261.384696
23/08/2019 5:00,2369,3171,573,3182,735.809522,24946,15.280847,2404,2529.280058,13581,754,5127.137187,232.834218,269.679839,153,2538,4928,12296,1108.488916,2118,726,1079,1068.656374,2610.194359,2707.177162,4946.136627,28880,129.708982
23/08/2019 6:00,1870,2840,552,2704,168.690188,20213,0.604392,2345,2665.447078,10991,598,2100.31816,10.659612,5.392083,120,2041,4419,9931,686.518345,2040,588,851,252.542151,857.896583,1126.181062,2654.984468,27592,73.426952
23/08/2019 7:00,1800,2724,502,2590,0.180566,19490,0,2168,2188.555988,10572,575,1315.135314,0,0,116,1968,4230,9575,340.217954,1882,567,821,19.332552,331.388695,573.264763,1015.47922,23536,19.574383
23/08/2019 8:00,1678,2348,472,2302,0.167899,17829,0,1990,1517.328009,9721,533,1081.238414,0,0,110,1815,3649,8740,189.170272,1845,515,767,2.493968,5.43282,167.128784,615.374037,22416,5.512974
23/08/2019 9:00,1641,2113,451,2125,0,17182,0,1795,734.004303,9314,521,888.486107,0,0,107,1760,3299,8453,106.750269,1785,497,757,0.531457,2.288838,107.160524,613.819879,20109,1.272626
23/08/2019 10:00,1588,2057,395,2041,0,16614,0,1652,437.834069,8975,504,672.880213,0,0,103,1700,3233,8175,56.800229,1511,478,733,0.107071,1.028311,75.057422,611.14778,18754,0
23/08/2019 11:00,1334,1954,383,1847,0,14337,0,1566,438.189596,7750,426,621.080031,0,0,88,1457,3057,7014,20.940089,1443,414,615,0.068011,0.459555,61.967213,691.335606,17929,0
23/08/2019 12:00,1290,1917,359,1778,0,13930,0,1559,482.966531,7493,407,590.054337,0,0,87,1410,3007,6785,21.997361,1318,396,599,0.050067,0.258222,59.540625,626.181579,16404,0
23/08/2019 13:00,1177,1790,373,1680,0,12788,0,1528,412.692953,6925,373,942.821482,0,0,79,1298,2787,6223,34.891172,1407,366,544,0.333852,1.14744,70.401152,757.544946,15843,0
23/08/2019 14:00,1252,1946,399,1784,0,13728,0,1561,390.40654,7314,395,1401.63103,0,0,85,1393,3049,6689,64.588441,1597,392,585,0.274819,1.88345,85.018763,688.472522,15246,0.26905
23/08/2019 15:00,1401,1999,417,1887,0,15080,0,1649,400.805453,7987,447,1676.64828,0,0,93,1551,3158,7397,72.99762,1605,435,660,0.448634,2.989799,99.820869,707.056597,16123,0.877362
23/08/2019 16:00,1402,2140,461,2014,0,15317,0,1733,380.646083,8128,449,1802.826702,0,0,92,1568,3356,7528,72.796411,1723,447,654,0.985684,4.37751,115.04426,966.174268,17123,1.243983
23/08/2019 17:00,1502,2317,480,2177,0,16457,0,1846,413.925962,8815,483,1972.080135,0,0,99,1674,3601,8071,71.274133,1795,482,697,62.837593,6.346738,136.766139,1395.853732,18141,3.598052
23/08/2019 18:00,1577,2375,434,2229,0,17185,6.318256,1963,517.264756,9197,504,2645.742056,3.409618,0,105,1747,3699,8412,76.704808,1613,499,734,1267.623788,448.166953,349.097401,2668.486156,19706,23.076731
23/08/2019 19:00,1409,2197,345,2039,0,15441,7.569381,1923,630.941531,8265,453,2853.230812,31.114179,2.550119,93,1566,3428,7564,110.918172,1174,450,652,1732.717293,1019.237208,1454.194771,3564.498303,20026,39.810768
23/08/2019 20:00,1050,1671,226,1550,0,11492,36.410077,1789,776.315553,6307,333,3627.484168,65.19025,13.742839,70,1145,2575,5584,143.446451,705,330,476,2053.780886,1398.540033,1802.357201,3995.369522,18286,45.577154
23/08/2019 21:00,646,1087,164,967,0,7093,93.908237,1306,896.867933,3987,203,4045.91434,123.464314,60.34617,45,695,1667,3380,151.678789,520,198,287,2248.733083,1748.833953,1952.674206,3490.348602,13864,47.757402
23/08/2019 22:00,460,847,187,758,1.229166,4695,141.852687,860,1055.823337,3468,179,4384.695588,196.404814,145.582699,35,494,1213,2251,167.444288,545,152,199,2381.320294,2026.121608,2084.390728,3963.614962,8766,65.753611
23/08/2019 23:00,524,881,187,789,8.065874,5306,180.300443,803,1297.439707,3828,185,4598.299905,271.22335,234.770127,40,530,1264,2516,199.41751,488,159,226,2445.323692,2268.51723,2264.149336,4557.501332,7188,99.806595
24/08/2019 0:00,509,870,216,852,20.665489,5096,205.624961,823,1525.005885,3793,179,4496.934706,340.618306,305.900732,38,538,1235,2436,243.637907,574,153,216,2526.654162,2460.437916,2460.536863,4991.830359,7652,136.497197
24/08/2019 1:00,585,1176,328,1009,72.872532,5897,163.188367,864,1901.720737,4614,213,3936.023691,283.038076,311.498488,43,600,1668,2880,341.186459,957,186,246,2985.312026,2621.931107,2630.352258,4934.285422,7797,166.733484
24/08/2019 2:00,955,1672,600,1606,115.440316,9736,189.395712,1004,2356.497242,7033,341,4109.964593,380.859524,362.280197,67,999,2392,4786,437.314445,1920,308,418,3159.363502,2772.910485,2789.252343,4754.529973,9294,224.626096
24/08/2019 3:00,1925,2954,729,2883,133.167334,19983,211.091676,1369,2672.695802,12915,628,4337.983195,452.092325,399.857554,136,1977,4284,9759,507.634687,2665,598,878,3262.140549,2864.018459,2900.158335,4587.936116,13800,255.865127
24/08/2019 4:00,2475,3460,699,3544,144.901794,26033,133.047597,2105,3119.639515,15794,812,4171.519577,384.447891,348.45557,176,2640,5130,12605,556.020127,2542,777,1161,2173.065363,2597.426083,2966.769005,4493.741803,23704,250.792102
24/08/2019 5:00,2346,3244,568,3346,117.608929,24602,8.550503,2661,3691.44314,15088,772,2932.483981,126.135656,93.153424,168,2513,4854,11876,625.551799,2026,733,1098,697.133153,1501.526224,2497.385859,4298.374651,29486,56.716997
24/08/2019 6:00,1864,2937,545,2933,16.363629,19587,0.052959,2598,3566.038634,12563,643,2205.297309,0.670816,0,134,2121,4356,9529,770.215221,1918,604,865,151.664107,637.40048,1666.960897,3073.856532,28250,13.806765
24/08/2019 7:00,1793,2811,499,2845,0,18891,0,2394,2311.692837,12097,614,2006.944028,0,0,130,2017,4165,9187,533.746795,1820,582,835,81.405634,204.075223,815.487238,2203.010837,24370,3.791806
24/08/2019 8:00,1663,2407,470,2477,0.438768,17534,0,2195,1607.02743,10882,561,1686.496924,0,0,123,1823,3592,8428,258.573512,1723,530,780,10.596207,20.0163,362.056932,1813.693102,23030,0.166038
24/08/2019 9:00,1619,2154,450,2379,2.098795,17146,0,1984,1071.757387,10190,519,1439.988387,0,0,120,1759,3254,8197,73.818827,1691,504,770,5.569614,5.415154,244.114895,1497.311582,20736,0
24/08/2019 10:00,1566,2097,390,2253,0,16597,0,1825,659.097248,9789,500,1206.710108,0,0,116,1725,3190,7931,39.440599,1433,484,746,3.04194,1.935011,195.643036,1281.794503,19314,0
24/08/2019 11:00,1324,2010,373,2025,0,14069,0,1732,456.836711,8706,442,1048.997164,0,0,99,1515,3016,6760,24.197647,1461,421,626,2.039244,0.82271,156.408587,1091.479665,18450,0
24/08/2019 12:00,1279,1967,349,1857,0,13682,0,1719,355.960954,8410,436,964.612461,0,0,97,1417,2962,6542,12.977089,1314,413,610,1.998721,0.279988,141.443664,862.810201,17095,0
24/08/2019 13:00,1170,1848,361,1771,0,12485,0,1684,222.365184,7855,405,837.908079,0,0,89,1295,2755,5987,5.127471,1404,382,553,3.309817,6.305807,148.952907,1076.037021,16546,0
24/08/2019 14:00,1244,1999,387,1927,0,13379,0,1721,109.336059,8319,431,843.493315,0,0,94,1434,2999,6432,2.099518,1543,412,596,4.195812,23.101659,178.684939,920.50657,16125,0
24/08/2019 15:00,1386,2049,402,2095,0,14939,0,1814,74.884549,8848,459,864.974589,0,0,104,1615,3120,7157,0.899531,1524,447,672,5.689566,27.104051,223.651559,1078.820766,17008,0
24/08/2019 16:00,1394,2207,443,2168,0,14921,0,1908,50.384717,9243,470,907.240597,0,0,102,1585,3313,7240,0.351902,1614,457,666,7.930325,26.258317,261.447885,1893.718648,18067,0
24/08/2019 17:00,1495,2397,459,2380,0,15971,0,2033,72.448735,10101,515,977.484283,0,0,110,1716,3560,7748,0.659167,1679,493,709,119.049542,33.749308,457.423163,2415.039551,19157,0.825387
24/08/2019 18:00,1567,2443,415,2420,0,16769,0.476662,2164,163.432712,10452,527,1140.787264,3.285165,0,117,1777,3645,8092,5.187159,1535,508,747,884.284916,354.599439,760.195041,3115.585986,20733,29.112785
24/08/2019 19:00,1403,2271,329,2208,1.326136,14964,1.846814,2120,1161.571057,9473,483,1289.945476,7.586718,0,103,1606,3384,7260,136.518524,1107,462,664,1237.568878,711.723537,1166.616929,3926.634073,20916,46.034761
24/08/2019 20:00,1049,1731,213,1700,11.041891,11053,6.57227,1970,1994.466265,7311,366,1332.964228,17.027026,0,78,1171,2539,5342,416.721755,663,342,485,1468.371288,887.521514,1481.499572,4294.57424,19156,81.332615
24/08/2019 21:00,646,1127,138,1090,13.498136,6765,12.099249,1440,2676.936919,4661,227,1471.155006,27.972711,0,50,724,1642,3222,600.192396,566,206,293,1623.959944,1005.805997,1625.717782,4695.017163,14426,116.566551
24/08/2019 22:00,467,920,162,1050,0.303816,5092,18.172595,948,3088.687507,3638,207,1531.692345,31.561179,0,50,519,1275,2179,791.695847,633,172,197,1742.310061,1115.585138,1618.887001,4948.880796,9183,151.573285
24/08/2019 23:00,532,962,159,1102,2.00184,5670,59.034034,927,3732.799988,3992,225,1645.248122,36.545102,0.204712,52,558,1332,2449,954.586575,650,186,221,1858.15567,1236.230052,1688.911017,5183.048912,8376,188.404393
25/08/2019 0:00,517,952,174,1170,0,5495,104.955644,955,4444.660789,3945,239,1635.623727,39.336646,1.823057,51,575,1304,2364,1063.235344,838,193,211,1950.442105,1304.803013,1714.378164,5457.446682,8849,216.404804
25/08/2019 1:00,594,1276,273,1360,0,6554,104.586557,1004,5103.576954,4842,307,1546.486727,40.254536,4.991561,70,707,1752,2771,1280.177195,1313,241,240,2280.127141,1377.414104,1751.649914,5088.286586,9110,247.774255
25/08/2019 2:00,969,1823,527,2180,0,10541,116.216287,1162,5400.036517,7445,472,1541.904979,43.255043,10.350571,95,1139,2517,4634,1362.784945,2368,390,407,2365.700334,1377.355998,1715.917152,5532.291506,10692,295.668304
25/08/2019 3:00,1948,3153,672,3872,3.280582,21024,121.829189,1587,5824.615944,13369,812,1596.891472,50.514196,13.808495,165,2149,4440,9542,1501.032162,2817,719,856,2374.019464,1386.207566,1673.97877,6004.766803,15511,316.454539
25/08/2019 4:00,2506,3694,644,4369,17.652238,26875,84.541536,2438,6243.132089,16296,903,1744.78446,45.670565,11.927566,191,2633,5312,12380,1578.423855,2703,844,1129,1477.946751,1182.288449,1659.361843,6485.517887,25924,335.452831
25/08/2019 5:00,2378,3544,503,4123,27.125018,25359,9.802955,3082,6538.934399,15884,859,1573.091987,13.298086,0.52745,179,2500,5100,11658,1640.904143,2137,797,1081,431.72517,672.460855,1561.348524,6926.831004,32381,41.625272
25/08/2019 6:00,1889,3189,482,3474,22.405813,20565,0,3014,5610.235883,13372,703,907.424675,0,0,166,2009,4564,9303,1663.5241,2063,647,855,119.059747,350.976019,1332.818163,6250.086873,31199,1.283198
25/08/2019 7:00,1818,3057,456,3371,8.644167,19830,0,2762,2247.787906,12829,686,649.409373,0,0,158,1958,4369,8971,679.860796,1894,629,826,98.010728,271.432946,827.372319,5041.155985,27287,0
25/08/2019 8:00,1686,2625,443,3014,9.758775,18144,0,2535,607.623104,11488,611,490.136669,0,0,134,1779,3774,8264,33.864144,1835,567,769,56.939057,176.685234,685.070764,3912.250099,25522,0
25/08/2019 9:00,1641,2350,427,2845,6.548542,17494,0,2293,240.239817,10608,571,419.894851,0,0,118,1737,3415,8066,1.964337,1777,542,755,52.945561,136.312676,615.434079,2580.956659,23103,0
25/08/2019 10:00,1587,2285,356,2694,0,16918,0,2110,53.384072,10130,540,338.71273,0,0,117,1680,3344,7809,0,1541,517,730,50.022928,106.062036,530.371135,1572.063164,21462,0
25/08/2019 11:00,1342,2180,341,2487,0,14594,0,2001,1.766088,9135,492,305.39268,0,0,114,1470,3156,6620,0,1494,460,616,47.697226,72.269817,510.712141,1172.345917,20475,0
25/08/2019 12:00,1297,2133,313,2424,0,14182,0,1979,0,8739,473,283.285384,0,0,112,1432,3101,6411,0,1384,445,595,43.711018,47.91043,545.782618,784.840655,19298,0
25/08/2019 13:00,1186,1998,323,2318,16.946459,13015,0,1936,0,8303,453,265.355654,0,0,104,1331,2876,5852,0,1493,417,544,32.490668,67.460898,503.011243,502.105154,18733,0
25/08/2019 14:00,1261,2167,360,2476,26.348299,13978,0,1978,0,8713,481,231.643194,0,0,113,1435,3142,6291,0,1662,450,583,31.831446,47.980674,577.635165,466.213461,18563,0
25/08/2019 15:00,1404,2215,359,2665,17.709415,15362,0,2081,0,9215,513,236.487652,0,0,115,1609,3255,7026,0,1697,491,660,33.139879,20.613709,635.117444,520.339717,19539,0
25/08/2019 16:00,1413,2387,390,2787,6.713479,15595,0,2189,0,9820,546,276.532651,0,0,124,1616,3459,7079,0,1807,510,658,37.29594,21.181074,701.782975,728.335881,20737,0
25/08/2019 17:00,1516,2592,410,2982,24.588308,16750,0,2333,0.712835,10730,598,344.972857,0,0,133,1700,3716,7562,0,1890,550,702,164.751179,82.180221,843.842643,1089.669894,22019,0.302289
25/08/2019 18:00,1588,2651,366,3125,199.222537,17494,0,2485,4.69325,10992,620,1391.968548,0.042489,0.358974,136,1804,3816,7913,0,1741,574,736,644.81773,438.939299,1069.122221,5755.52977,23707,6.074761
25/08/2019 19:00,1423,2457,285,2874,509.709787,15717,0,2437,235.797448,10020,573,2942.589467,2.263686,13.623995,128,1645,3535,7087,12.167814,1275,525,657,807.496634,936.993361,1625.774134,8619.654978,23707,20.767191
25/08/2019 20:00,1063,1879,184,2182,680.958862,11687,0,2263,948.128931,7733,439,3305.666358,5.10811,26.096022,98,1201,2660,5203,248.558785,790,391,476,895.536034,1101.717455,1775.477613,8985.101916,21772,55.101104
25/08/2019 21:00,655,1223,132,1403,857.390243,7210,0,1658,1400.683277,4894,277,3291.16226,9.13479,43.899897,66,742,1722,3135,355.73628,656,240,287,971.251177,1279.909056,1918.451211,8491.281614,16241,93.804945
25/08/2019 22:00,468,878,155,1304,953.338742,4747,0.016865,1092,1474.172821,3787,215,3588.160499,14.02931,65.407704,51,609,1181,2061,333.123961,720,189,211,1066.888067,1436.287278,1946.143713,8470.323016,10436,122.578363
25/08/2019 23:00,522,949,153,1361,1041.334937,5297,0.067449,1009,1305.430501,3894,232,4112.846678,39.926757,103.187306,55,641,1282,2296,394.718341,703,203,222,1178.021622,1632.580593,2014.979194,8546.017532,9718,148.727511
26/08/2019 0:00,506,931,167,1397,1119.439751,5095,0.22152,1064,1328.361744,4175,232,4650.149598,121.748349,190.10938,54,617,1240,2198,500.806568,841,202,214,1247.329323,1881.576292,2099.878309,8645.919266,10305,171.18565
26/08/2019 1:00,577,1261,261,1668,1186.723026,5939,0.440649,1090,1384.625326,4847,284,4924.572424,59.018323,112.168466,74,776,1692,2504,755.732389,1371,244,236,1494.382819,2069.685333,2161.299118,8750.52213,10483,219.57303
26/08/2019 2:00,939,1878,503,2360,1275.816266,9781,0.055358,1261,1523.773132,7556,446,5111.431753,108.994404,156.460035,106,1219,2542,4249,874.051122,2673,388,399,1494.353027,2267.030573,2278.38266,8991.336339,12191,256.491514
26/08/2019 3:00,1891,3158,637,3762,1293.612617,19788,0.730858,1733,1812.797445,13236,819,5630.872462,179.755078,208.404476,173,2284,4374,8950,989.490926,3365,725,815,1385.873295,2414.261016,2458.871983,9076.982425,17478,289.820116
26/08/2019 4:00,2428,3713,610,4782,1235.755526,25530,0.65856,2666,2400.866892,16317,975,6103.920256,196.547099,222.689845,200,2843,5241,11733,1131.55399,3178,908,1129,926.460177,2401.095074,2546.46326,8987.259305,28710,312.177851
26/08/2019 5:00,2342,3662,476,4629,1185.540536,24533,0.23723,3424,2838.058816,15493,920,4354.453199,100.958757,145.951544,201,2708,5152,11209,1309.977431,2554,859,1074,445.904781,2094.997126,2534.998733,8290.219624,36262,26.112474
26/08/2019 6:00,1876,3272,455,4100,806.98687,19726,0.227798,3337,2684.091316,13705,759,901.630583,6.058174,60.261693,183,2265,4580,8888,1447.710555,2472,710,882,296.040613,1503.271022,2328.917724,4286.22935,35172,0.000662
26/08/2019 7:00,1803,3113,431,3852,301.226776,19003,0.466746,3044,390.692583,13169,738,451.723359,16.526017,112.367092,172,2189,4350,8568,153.348807,2239,683,831,341.833795,1074.979991,2068.026589,2635.312989,31078,0
26/08/2019 8:00,1660,2713,419,3462,160.446373,17526,0.095397,2791,81.413435,11477,653,123.502369,6.059968,56.273327,150,1947,3816,7922,4.889069,2149,614,770,243.456616,734.606115,1770.856394,422.679219,28832,0
26/08/2019 9:00,1607,2401,403,3208,64.051166,16954,0.004078,2545,18.625737,10820,608,64.547352,2.97456,18.406056,131,1838,3412,7777,0,2062,583,737,212.017897,545.380947,1392.77153,96.672317,26245,0
26/08/2019 10:00,1553,2308,335,3055,3.73288,16362,0,2333,1.01987,10306,574,27.49513,0.283951,0,127,1770,3303,7533,0,1789,557,731,173.735804,365.314846,943.201653,30.024732,24247,0
26/08/2019 11:00,1327,2187,321,2907,0,14031,0,2253,0.52126,9415,517,13.818195,0,0,122,1584,3094,6366,0,1738,497,634,145.421189,348.9649,642.801828,16.029642,23352,0
26/08/2019 12:00,1265,2137,295,2837,0,13527,0,2178,0.301246,8659,499,7.540415,0,0,119,1552,3044,6109,0,1609,483,615,121.898574,322.262725,567.660513,11.582109,22074,0
26/08/2019 13:00,1165,2053,303,2802,0,12474,0,2142,0,8212,474,13.182448,0,0,115,1422,2894,5573,0,1723,456,553,183.188732,348.943362,647.427456,16.197811,21469,0
26/08/2019 14:00,1232,2188,337,2939,0,13312,0.000538,2179,0,8885,500,17.855465,0,0,122,1535,3109,5971,0,1884,487,603,198.832328,306.649246,919.938202,16.832727,21492,0
26/08/2019 15:00,1383,2210,338,3129,0,14816,0.000253,2292,0,9597,526,37.038129,0,0,122,1659,3177,6778,0,1945,527,682,217.139873,270.581272,1082.496224,25.549634,22569,0
26/08/2019 16:00,1402,2438,367,3324,0,15004,0.000769,2405,0.646385,9875,565,72.046748,0,0,135,1734,3457,6790,0,2110,552,659,248.573242,260.504092,1145.872928,62.309007,23951,0
26/08/2019 17:00,1511,2613,386,3564,0,16085,2.77938,2559,3.336811,10984,628,148.375571,20.509261,29.287349,143,1869,3659,7262,0,2196,599,708,384.908265,318.381787,1289.507262,190.474054,25493,1.178811
26/08/2019 18:00,1570,2656,345,3564,0.0307,16760,102.486343,2727,23.3387,11136,646,948.673126,328.402881,390.990638,145,1931,3738,7582,0,1974,616,738,609.828037,607.933946,1506.725415,3304.83043,27400,21.932547
26/08/2019 19:00,1416,2458,270,3292,5.917233,15050,225.594795,2674,98.539499,10188,583,1934.988912,437.27309,579.068185,136,1754,3456,6798,0.013314,1485,557,667,831.251451,953.003843,1779.456264,3941.04245,27176,55.879985
26/08/2019 20:00,1048,1904,175,2462,5.827521,11084,245.157676,2478,218.764145,7928,456,2271.095215,468.442275,652.262131,106,1313,2635,4922,74.804037,908,417,479,950.684448,1088.431233,1809.352966,2482.753512,25018,85.067512
26/08/2019 21:00,643,1220,132,1615,16.507792,6775,263.689611,1832,424.986998,5165,285,2420.628532,538.617421,679.574543,70,824,1679,2945,100.466998,681,257,292,1104.107803,1281.871544,1793.879019,2583.54234,18576,107.214991
26/08/2019 22:00,659,999,150,946,8.087452,6645,283.68071,1205,539.78232,4449,210,2457.983742,598.888175,614.13908,70,616,1243,2135,123.818854,749,183,234,1235.037239,1446.143844,1764.098429,2764.324591,11976,109.507655
26/08/2019 23:00,677,1046,147,1023,3.662926,6897,304.637728,981,801.589146,4631,228,2509.618564,634.244518,530.94171,73,663,1307,2237,205.61162,741,198,252,1406.730682,1597.945108,1754.664271,3043.813829,10743,128.290593
27/08/2019 0:00,685,1257,158,1015,0,7292,323.768947,982,1050.243063,5075,231,2691.853136,655.88413,502.606066,88,652,1612,2031,343.162947,898,197,258,1581.048401,1639.694261,1770.649316,3347.411489,10852,155.227968
27/08/2019 1:00,778,1450,243,1268,2.528541,8635,373.110478,1074,1170.339468,6308,286,3209.209684,734.572657,566.256723,99,824,1833,2362,581.074138,1454,239,322,1881.561231,1641.326203,1839.277746,2850.875372,11404,205.394499
27/08/2019 2:00,1212,2273,469,1935,6.557404,13849,377.641843,1191,1367.765137,9579,447,3596.720935,723.141585,591.89912,152,1276,2906,3982,724.852483,2792,380,516,1998.142995,1541.723161,1929.721318,3195.11851,12941,244.012907
27/08/2019 3:00,2199,3907,589,3319,16.904835,25242,385.695747,1676,1627.639402,16570,814,3838.632736,698.371407,618.554106,251,2361,5096,8087,849.377585,3499,712,973,2062.476266,1390.682437,1988.871503,3288.392589,18580,305.567947
27/08/2019 4:00,2873,4560,581,4236,25.025083,31436,326.122104,2660,1884.201382,18033,965,4081.799117,600.511687,543.671899,293,2945,6018,11221,805.382268,3300,895,1199,1869.756069,1180.706904,2015.12577,3408.093621,30320,344.103869
27/08/2019 5:00,2752,4287,459,4058,50.391377,29657,166.970994,3217,2243.917116,16889,910,2710.377527,341.33093,253.145132,278,2810,5650,10679,592.022247,2700,846,1141,1418.464498,916.267533,1978.670735,3356.901685,37454,49.50249
27/08/2019 6:00,2347,3997,439,3443,90.008016,25710,10.589471,3151,2037.34431,14277,762,601.958215,34.13495,6.166552,263,2374,5285,8538,518.294896,2612,704,914,1007.544837,622.92054,1814.102774,1626.067466,36452,0.827039
27/08/2019 7:00,2214,3908,410,3316,39.422069,24885,0.219799,2902,255.944677,14074,740,295.929244,4.047732,0.766496,257,2287,5171,8086,73.552091,2353,676,891,714.852056,499.356601,1570.36106,438.333338,32587,0
27/08/2019 8:00,2017,3246,395,2940,35.987507,21806,0,2663,70.211551,12338,654,83.255949,0,0,214,2031,4274,7622,12.970624,2240,609,812,464.185303,386.211797,1191.6754,167.438167,30024,0
27/08/2019 9:00,1911,3181,380,2730,0.546487,20916,0,2403,43.174406,11467,604,33.068226,0,0,210,1903,4267,7250,8.045591,2145,577,800,363.489937,339.002981,876.933798,46.066949,27478,0
27/08/2019 10:00,1854,2981,323,2631,5.402417,19879,0,2274,15.502722,10721,570,8.416217,0,0,197,1839,4016,7135,3.852197,1876,552,777,309.324678,307.787526,763.251041,16.287158,25670,0
27/08/2019 11:00,1652,2765,301,2376,4.836732,17802,0,2168,4.871672,10097,516,3.096555,0,0,183,1651,3698,6079,1.435164,1805,492,676,310.894335,284.306683,779.382802,8.688325,24554,0
27/08/2019 12:00,1592,2340,279,2297,9.921903,16547,0,2061,1.135852,9758,492,1.72904,0,0,154,1604,3080,6129,0,1683,475,660,291.165733,246.620157,811.673733,5.866883,23054,0
27/08/2019 13:00,1493,2297,285,2147,0,15643,0,1951,0.12922,9390,470,2.975993,0,0,151,1489,3003,5511,0,1794,449,612,195.825445,226.136455,797.504172,7.034692,22367,0
27/08/2019 14:00,1596,2551,322,2290,0,16997,0,2005,0,9968,495,3.784384,0,0,167,1606,3381,5907,0,1943,479,660,193.385254,256.98459,786.772064,8.223394,22615,0
27/08/2019 15:00,1755,2816,325,2421,0.029619,18513,0,2109,0,10592,516,8.636136,0,0,185,1715,3810,6559,0,2022,517,747,222.451587,340.911427,938.629687,18.649138,23702,0
27/08/2019 16:00,1774,2930,357,2559,20.948556,19090,0,2290,0,11175,557,32.251755,0,0,191,1793,3908,6440,0,2202,541,741,260.751546,430.497434,1187.182016,44.76835,25466,0
27/08/2019 17:00,1915,3266,371,2786,239.534201,20917,0.000131,2472,0.001326,12069,621,96.088752,0,0,212,1938,4327,6841,0,2278,587,773,582.814906,582.901634,1519.875989,126.456446,27322,1.39042
27/08/2019 18:00,1953,3294,336,2870,612.690514,21312,0.622351,2634,1.253572,12794,636,794.822573,0,0,214,2002,4379,7126,0,2052,602,825,947.812459,886.983627,2048.520365,982.897847,29172,32.008125
27/08/2019 19:00,1790,2996,258,2623,918.289624,19413,0.001271,2586,62.883702,11809,575,1846.724948,0.930478,0,197,1821,3962,6484,0,1550,544,751,1074.884954,1255.011945,2533.71635,988.668935,28819,66.155322
27/08/2019 20:00,1333,2364,167,2012,1067.341941,14817,0.000036,2390,147.718374,9145,450,2412.936676,2.188466,0,157,1367,3085,4654,29.06195,945,407,545,1133.668842,1446.396197,2741.372435,873.668331,26633,110.666754
27/08/2019 21:00,855,1580,144,1274,1184.606465,9407,0,1774,239.943806,5919,280,2462.00947,3.107343,0,109,850,2063,2789,60.410629,653,249,337,1191.871087,1688.842081,2918.550124,968.872929,19751,156.735814
27/08/2019 22:00,975,1565,148,832,1284.12581,9254,0.069195,1202,328.858253,4564,217,2604.535573,3.893477,0,120,645,1886,2390,75.702893,720,188,294,1223.397576,1927.00063,3106.036487,1056.837633,13057,199.274051
27/08/2019 23:00,1038,1568,129,898,1405.196614,9699,1.55976,952,415.196832,4786,235,2844.781897,6.480643,0.482491,119,692,1888,2647,127.389282,711,203,314,1276.042555,2163.375665,3296.835823,1169.136591,10894,231.635765
28/08/2019 0:00,1095,1649,149,891,1464.705831,10228,39.6246,992,551.723035,4715,238,3127.949163,11.258793,1.678919,119,681,2033,2712,196.96833,858,203,297,1309.763182,2350.026508,3478.020321,1337.17092,11524,260.206522
28/08/2019 1:00,1326,1806,223,1122,1702.474741,12029,71.060946,1015,905.40902,5937,295,3546.134858,5.754346,0.864446,129,866,2169,3487,361.439241,1396,245,365,1302.396027,1989.366596,3746.091389,1129.216345,11873,354.656883
28/08/2019 2:00,2029,2872,386,1709,1756.971478,19045,59.467209,1176,1481.978569,8887,462,4026.494149,10.765743,3.831607,195,1335,3632,5520,500.169727,2703,391,576,1296.603783,2163.650791,3864.58435,1326.35115,14056,387.916592
