h,n,id,Demand,rl,pump_in,pump_out,pump_net,rl_w_pumping,rrl,rrlwp,xid
2016-07-26T17:00:00Z,LT,2008,1125,1058.3370236503188,0,317.608737583173,317.608737583173,740.7282860671457,3597,850,0.5893835616438357
2016-06-04T20:00:00Z,LT,1996,1120,1077.31017,0,0,0,1077.31017,3598,3346,0.589269406392694
2016-11-10T21:00:00Z,LT,2008,1280,1058.34577,0,0,0,1058.34577,3598,3404,0.589269406392694
2016-08-02T18:00:00Z,LT,1996,1114,1077.3145658690282,0,0,0,1077.3145658690282,3599,3347,0.5891552511415525
2016-12-25T22:00:00Z,LT,2008,1088,1058.38638,0,0,0,1058.38638,3599,3405,0.5891552511415525
2016-05-31T14:00:00Z,LT,1996,1118,1077.3730202534803,0,0,0,1077.3730202534803,3600,3348,0.589041095890411
2016-01-01T13:00:00Z,LT,2008,1196,1058.3921388974923,0,0,0,1058.3921388974923,3600,3406,0.589041095890411
2016-06-28T17:00:00Z,LT,1996,1121,1077.6876588385737,0,0,0,1077.6876588385737,3601,3350,0.5889269406392694
2016-03-08T07:00:00Z,LT,2008,1119,1058.411938683868,0,0,0,1058.411938683868,3601,3408,0.5889269406392694
2016-08-16T13:00:00Z,LT,1996,1099,1077.878455319314,0,0,0,1077.878455319314,3602,3352,0.5888127853881279
2016-10-04T07:00:00Z,LT,2008,1189,1058.5049290113611,717.6122437887911,0,-717.6122437887911,1776.1171728001523,3602,8769,0.5888127853881279
2016-01-02T22:00:00Z,LT,1996,1168,1077.90191,419.8624831912723,0,-419.8624831912723,1497.7643931912723,3603,7526,0.5886986301369863
2016-03-31T04:00:00Z,LT,2008,1186,1058.57185,496.5472163364661,0,-496.5472163364661,1555.1190663364662,3603,8301,0.5886986301369863
2016-06-27T15:00:00Z,LT,1996,1114,1077.979023829148,0,0,0,1077.979023829148,3604,3353,0.5885844748858448
2016-10-30T14:00:00Z,LT,2008,1412,1058.6719889954131,0,0,0,1058.6719889954131,3604,3411,0.5885844748858448
2016-01-23T22:00:00Z,LT,1996,1194,1078.02944,0,0,0,1078.02944,3605,3354,0.5884703196347032
2016-10-24T06:00:00Z,LT,2008,1227,1058.8191721522828,0,0,0,1058.8191721522828,3605,3412,0.5884703196347032
2016-08-12T15:00:00Z,LT,1996,1269,1078.0866532827606,0,0,0,1078.0866532827606,3606,3355,0.5883561643835616
2016-10-06T04:00:00Z,LT,2008,1218,1058.90696,0,0,0,1058.90696,3606,3414,0.5883561643835616
2016-02-17T06:00:00Z,LT,1996,1446,1078.14061,155.34873043380867,0,-155.34873043380867,1233.4893404338086,3607,5306,0.5882420091324201
2016-07-06T08:00:00Z,LT,2008,1094,1058.9666667933338,0,33.88597736855547,33.88597736855547,1025.0806894247785,3607,2983,0.5882420091324201
2016-08-01T14:00:00Z,LT,1996,1119,1078.3007437781384,0,0,0,1078.3007437781384,3608,3357,0.5881278538812785
2016-07-04T20:00:00Z,LT,2008,1084,1059.0081,0,0.15990921746805126,0.15990921746805126,1058.848190782532,3608,3413,0.5881278538812785
2016-01-30T04:00:00Z,LT,1996,1081,1078.30739,666.1319048605949,0,-666.1319048605949,1744.4392948605948,3609,8724,0.588013698630137
2016-12-07T04:00:00Z,LT,2008,1075,1059.20064,508.9893518800545,0,-508.9893518800545,1568.1899918800545,3609,8378,0.588013698630137
2016-11-29T20:00:00Z,LT,1996,1362,1078.40556,227.80942557850244,0,-227.80942557850244,1306.2149855785024,3610,6282,0.5878995433789954
2016-05-06T21:00:00Z,LT,2008,1090,1059.21568,0,0,0,1059.21568,3610,3420,0.5878995433789954
2016-11-01T17:00:00Z,LT,1996,1412,1078.42685,0,0,0,1078.42685,3611,3358,0.5877853881278539
2016-08-29T12:00:00Z,LT,2008,1199,1059.36948710959,0,336.61491916641944,336.61491916641944,722.7545679431705,3611,787,0.5877853881278539
2016-11-27T23:00:00Z,LT,1996,1088,1078.57841,0,0,0,1078.57841,3612,3360,0.5876712328767123
2016-09-17T02:00:00Z,LT,2008,1071,1059.37953,0,0,0,1059.37953,3612,3421,0.5876712328767123
2016-09-01T04:00:00Z,LT,1996,1084,1078.70131,0,0,0,1078.70131,3613,3362,0.5875570776255707
2016-05-01T09:00:00Z,LT,2008,1200,1059.4418551815,0,0,0,1059.4418551815,3613,3422,0.5875570776255707
2016-10-01T04:00:00Z,LT,1996,1217,1078.73524,0,0,0,1078.73524,3614,3363,0.5874429223744293
2016-12-10T04:00:00Z,LT,2008,1136,1059.46676,487.5672259400261,0,-487.5672259400261,1547.033985940026,3614,8166,0.5874429223744293
2016-08-22T18:00:00Z,LT,1996,1115,1078.809767099005,0,0,0,1078.809767099005,3615,3365,0.5873287671232876
2016-07-17T19:00:00Z,LT,2008,1127,1059.522901358996,0,10.486311605240822,10.486311605240822,1049.0365897537552,3615,3271,0.5873287671232876
2016-05-06T14:00:00Z,LT,1996,1455,1079.1199541677206,0,312.184730190515,312.184730190515,766.9352239772056,3616,653,0.5872146118721462
2016-10-17T16:00:00Z,LT,2008,1316,1059.5358723823301,0,0,0,1059.5358723823301,3616,3423,0.5872146118721462
2016-09-15T15:00:00Z,LT,1996,1409,1079.1399757827019,0,0,0,1079.1399757827019,3617,3367,0.5871004566210045
2016-06-06T21:00:00Z,LT,2008,1064,1059.55134,0,4.778454309060379,4.778454309060379,1054.7728856909396,3617,3362,0.5871004566210045
2016-02-01T13:00:00Z,LT,1996,1350,1079.2613494423472,511.4516658743138,0,-511.4516658743138,1590.7130153166609,3618,8277,0.5869863013698631
2016-01-15T05:00:00Z,LT,2008,1295,1059.56205,0,0,0,1059.56205,3618,3424,0.5869863013698631
2016-02-19T06:00:00Z,LT,1996,1480,1079.28975,185.7777499999993,0,-185.7777499999993,1265.0674999999992,3619,5718,0.5868721461187214
2016-10-30T18:00:00Z,LT,2008,1467,1059.57095,0,0,0,1059.57095,3619,3425,0.5868721461187214
2016-08-16T15:00:00Z,LT,1996,1094,1079.3057146963786,0,0,0,1079.3057146963786,3620,3368,0.58675799086758
2016-12-19T23:00:00Z,LT,2008,1085,1059.6518,0,0.5920533624218578,0.5920533624218578,1059.0597466375782,3620,3417,0.58675799086758
2016-06-07T17:00:00Z,LT,1996,1107,1079.364920328421,115.00687917185951,0,-115.00687917185951,1194.3717995002805,3621,4815,0.5866438356164383
2016-05-03T17:00:00Z,LT,2008,1064,1059.7288866251786,0,0,0,1059.7288866251786,3621,3427,0.5866438356164383
2016-07-14T06:00:00Z,LT,1996,1309,1079.3702041747774,0,0,0,1079.3702041747774,3622,3370,0.5865296803652968
2016-10-11T17:00:00Z,LT,2008,1384,1059.8026300000001,0,728.4487783277112,728.4487783277112,331.3538516722889,3622,8,0.5865296803652968
2016-06-19T05:00:00Z,LT,1996,1241,1079.426628916259,0,0,0,1079.426628916259,3623,3372,0.5864155251141552
2016-10-18T09:00:00Z,LT,2008,1304,1059.8554346393994,0,0,0,1059.8554346393994,3623,3429,0.5864155251141552
2016-06-28T20:00:00Z,LT,1996,1107,1079.4528468604526,0,0,0,1079.4528468604526,3624,3373,0.5863013698630137
2016-03-07T22:00:00Z,LT,2008,1072,1059.8858,0,9.001449242292182,9.001449242292182,1050.8843507577078,3624,3296,0.5863013698630137
2016-02-03T23:00:00Z,LT,1996,1081,1079.49845,743.1110000000001,0,-743.1110000000001,1822.6094500000002,3625,8766,0.5861872146118721
2016-06-07T16:00:00Z,LT,2008,1096,1060.0734884370859,0,0,0,1060.0734884370859,3625,3431,0.5861872146118721
2016-08-02T20:00:00Z,LT,1996,1128,1079.52793,0,0,0,1079.52793,3626,3375,0.5860730593607306
2016-12-24T06:00:00Z,LT,2008,1134,1060.09829,0,0,0,1060.09829,3626,3433,0.5860730593607306
2016-12-25T18:00:00Z,LT,1996,1270,1079.634,0,0,0,1079.634,3627,3376,0.5859589041095891
2016-07-05T07:00:00Z,LT,2008,1097,1060.1023471768488,0,154.72033739857545,154.72033739857545,905.3820097782733,3627,1819,0.5859589041095891
2016-05-31T15:00:00Z,LT,1996,1113,1079.7246663925841,0,0,0,1079.7246663925841,3628,3377,0.5858447488584475
2016-02-18T21:00:00Z,LT,2008,1285,1060.13907,0,0,0,1060.13907,3628,3434,0.5858447488584475
2016-05-25T21:00:00Z,LT,1996,1101,1079.7747,0,0,0,1079.7747,3629,3378,0.585730593607306
2016-02-21T06:00:00Z,LT,2008,1113,1060.26251,0,0,0,1060.26251,3629,3436,0.585730593607306
2016-12-24T12:00:00Z,LT,1996,1409,1079.8379668527273,0,0,0,1079.8379668527273,3630,3379,0.5856164383561644
2016-11-07T10:00:00Z,LT,2008,1352,1060.3051890668064,0,0,0,1060.3051890668064,3630,3438,0.5856164383561644
2016-10-17T09:00:00Z,LT,1996,1328,1079.8512609443742,0,506.66271288784924,506.66271288784924,573.188548056525,3631,134,0.5855022831050228
2016-09-10T04:00:00Z,LT,2008,1072,1060.4457,0,0,0,1060.4457,3631,3440,0.5855022831050228
2016-07-11T18:00:00Z,LT,1996,1083,1079.8773625142896,0,0,0,1079.8773625142896,3632,3380,0.5853881278538813
2016-05-24T20:00:00Z,LT,2008,1138,1060.4793,0,0,0,1060.4793,3632,3441,0.5853881278538813
2016-02-24T04:00:00Z,LT,1996,1087,1079.88418,627.283653663419,0,-627.283653663419,1707.167833663419,3633,8663,0.5852739726027397
2016-07-26T10:00:00Z,LT,2008,1169,1060.5186746369036,0,464.50818587409344,464.50818587409344,596.0104887628102,3633,304,0.5852739726027397
2016-05-17T15:00:00Z,LT,1996,1100,1079.890279907218,0,0,0,1079.890279907218,3634,3381,0.5851598173515982
2016-03-18T21:00:00Z,LT,2008,1155,1060.53978,0,221.47649904183413,221.47649904183413,839.0632809581659,3634,1317,0.5851598173515982
2016-05-23T21:00:00Z,LT,1996,1096,1079.92069,0,4.20996489868842e-4,4.20996489868842e-4,1079.9202690035102,3635,3382,0.5850456621004566
2016-04-14T21:00:00Z,LT,2008,1086,1060.61108,0,0,0,1060.61108,3635,3443,0.5850456621004566
2016-06-06T16:00:00Z,LT,1996,1117,1079.9355771903888,0,0,0,1079.9355771903888,3636,3383,0.584931506849315
2016-05-17T15:00:00Z,LT,2008,1103,1060.6424448949924,0,0,0,1060.6424448949924,3636,3444,0.584931506849315
2016-07-18T14:00:00Z,LT,1996,1132,1079.9865381850257,0,0,0,1079.9865381850257,3637,3384,0.5848173515981735
2016-08-01T20:00:00Z,LT,2008,1063,1060.72477,0,0,0,1060.72477,3637,3445,0.5848173515981735
2016-09-20T06:00:00Z,LT,1996,1133,1080.002201116129,0,0,0,1080.002201116129,3638,3385,0.5847031963470319
2016-12-27T07:00:00Z,LT,2008,1078,1060.7958,0,0,0,1060.7958,3638,3447,0.5847031963470319
2016-04-15T22:00:00Z,LT,1996,1083,1080.16996,0,0,0,1080.16996,3639,3386,0.5845890410958905
2016-10-24T15:00:00Z,LT,2008,1255,1060.877431021805,0,0,0,1060.877431021805,3639,3448,0.5845890410958905
2016-06-14T20:00:00Z,LT,1996,1158,1080.30624,0,0,0,1080.30624,3640,3389,0.5844748858447488
2016-04-30T18:00:00Z,LT,2008,1167,1061.0771853999952,0,0.03969611505708526,0.03969611505708526,1061.0374892849381,3640,3449,0.5844748858447488
2016-04-07T04:00:00Z,LT,1996,1147,1080.4737,171.0519100687552,0,-171.0519100687552,1251.5256100687552,3641,5547,0.5843607305936074
2016-01-01T12:00:00Z,LT,2008,1194,1061.3211237456337,0,0,0,1061.3211237456337,3641,3454,0.5843607305936074
2016-06-14T07:00:00Z,LT,1996,1134,1080.5101966780044,0,0,0,1080.5101966780044,3642,3391,0.5842465753424657
2016-01-24T08:00:00Z,LT,2008,1369,1061.3638238204785,0,0,0,1061.3638238204785,3642,3455,0.5842465753424657
2016-10-22T21:00:00Z,LT,1996,1113,1080.60215,0,0,0,1080.60215,3643,3393,0.5841324200913243
2016-11-17T23:00:00Z,LT,2008,1072,1061.57568,0,0,0,1061.57568,3643,3457,0.5841324200913243
2016-06-19T13:00:00Z,LT,1996,1354,1080.6380114179192,0,0,0,1080.6380114179192,3644,3394,0.5840182648401826
2016-01-18T13:00:00Z,LT,2008,1318,1061.6979707949727,0,0,0,1061.6979707949727,3644,3459,0.5840182648401826
2016-02-20T16:00:00Z,LT,1996,1460,1080.7030128020253,0,0,0,1080.7030128020253,3645,3395,0.5839041095890412
2016-06-20T15:00:00Z,LT,2008,1134,1061.7195768114852,0,7.17816675263272e-4,7.17816675263272e-4,1061.71885899481,3645,3460,0.5839041095890412
2016-08-23T17:00:00Z,LT,1996,1137,1080.8881342950783,0,0,0,1080.8881342950783,3646,3396,0.5837899543378995
2016-05-23T09:00:00Z,LT,2008,1229,1061.8581098558984,0,418.8683987962056,418.8683987962056,642.9897110596928,3646,498,0.5837899543378995
2016-07-11T15:00:00Z,LT,1996,1104,1080.9478488895631,0,0,0,1080.9478488895631,3647,3397,0.583675799086758
2016-01-02T21:00:00Z,LT,2008,1262,1062.04444,0,0.9051300193119916,0.9051300193119916,1061.1393099806878,3647,3452,0.583675799086758
2016-04-16T03:00:00Z,LT,1996,1081,1081,643.2967660748252,0,-643.2967660748252,1724.2967660748252,3648,8688,0.5835616438356164
2016-06-28T20:00:00Z,LT,2008,1079,1062.05539,0,478.0603230094554,478.0603230094554,583.9950669905446,3648,275,0.5835616438356164
2016-12-06T06:00:00Z,LT,1996,1151,1081.00741,466.1261289671461,0,-466.1261289671461,1547.133538967146,3649,7939,0.5834474885844749
2016-08-28T11:00:00Z,LT,2008,1426,1062.109921738339,0,126.13623312351422,126.13623312351422,935.9736886148247,3649,2087,0.5834474885844749
2016-09-07T13:00:00Z,LT,1996,1396,1081.0176449671867,0,526.1825932306365,526.1825932306365,554.8350517365502,3650,113,0.5833333333333333
2016-01-05T20:00:00Z,LT,2008,1476,1062.2848,0,0,0,1062.2848,3650,3463,0.5833333333333333
2016-02-21T22:00:00Z,LT,1996,1111,1081.06062,0,49.375789758152905,49.375789758152905,1031.684830241847,3651,2856,0.5832191780821918
2016-06-07T12:00:00Z,LT,2008,1116,1062.8532508860067,0,0,0,1062.8532508860067,3651,3466,0.5832191780821918
2016-04-06T11:00:00Z,LT,1996,1149,1081.1178296112387,0,0,0,1081.1178296112387,3652,3398,0.5831050228310501
2016-11-27T20:00:00Z,LT,2008,1406,1062.90855,0,0.0031532191058437696,0.0031532191058437696,1062.9053967808943,3652,3468,0.5831050228310501
2016-08-12T14:00:00Z,LT,1996,1300,1081.172505863364,0,0,0,1081.172505863364,3653,3399,0.5829908675799087
2016-05-01T18:00:00Z,LT,2008,1136,1062.9291627457483,0,9.691434340108705e-6,9.691434340108705e-6,1062.929153054314,3653,3469,0.5829908675799087
2016-11-11T00:00:00Z,LT,1996,1082,1081.19069,0,0,0,1081.19069,3654,3400,0.5828767123287671
2016-01-05T06:00:00Z,LT,2008,1456,1062.9960099999998,0,0,0,1062.9960099999998,3654,3470,0.5828767123287671
2016-06-22T21:00:00Z,LT,1996,1085,1081.26903,518.88357,0,-518.88357,1600.1526,3655,8383,0.5827625570776256
2016-05-25T21:00:00Z,LT,2008,1127,1063.00343,0,0,0,1063.00343,3655,3471,0.5827625570776256
2016-12-01T23:00:00Z,LT,1996,1089,1081.4159,465.717638967146,0,-465.717638967146,1547.133538967146,3656,7927,0.582648401826484
2016-05-31T15:00:00Z,LT,2008,1100,1063.0725867596038,0,0,0,1063.0725867596038,3656,3473,0.582648401826484
2016-10-20T04:00:00Z,LT,1996,1176,1081.48888,447.3004648724359,0,-447.3004648724359,1528.789344872436,3657,7807,0.5825342465753425
2016-06-16T21:00:00Z,LT,2008,1077,1063.20101,0,0,0,1063.20101,3657,3474,0.5825342465753425
2016-10-03T15:00:00Z,LT,1996,1184,1081.5647211894009,0,0,0,1081.5647211894009,3658,3401,0.5824200913242009
2016-04-23T21:00:00Z,LT,2008,1102,1063.34145,0,0,0,1063.34145,3658,3477,0.5824200913242009
2016-06-14T19:00:00Z,LT,1996,1168,1081.585989394891,0,0,0,1081.585989394891,3659,3402,0.5823059360730594
2016-10-02T14:00:00Z,LT,2008,1430,1063.3702725425164,0,0,0,1063.3702725425164,3659,3478,0.5823059360730594
2016-11-06T14:00:00Z,LT,1996,1461,1081.677743226072,0,0,0,1081.677743226072,3660,3403,0.5821917808219178
2016-05-02T20:00:00Z,LT,2008,1074,1063.58077,0,0,0,1063.58077,3660,3481,0.5821917808219178
2016-06-24T13:00:00Z,LT,1996,1132,1081.8512993363206,0,249.6883820371205,249.6883820371205,832.1629172992001,3661,1033,0.5820776255707762
2016-03-01T14:00:00Z,LT,2008,1228,1063.645254124268,246.83810486551124,0,-246.83810486551124,1310.4833589897792,3661,6524,0.5820776255707762
2016-06-06T13:00:00Z,LT,1996,1151,1081.961201017122,0,0,0,1081.961201017122,3662,3404,0.5819634703196347
2016-09-06T13:00:00Z,LT,2008,1153,1063.778970533484,0,0,0,1063.778970533484,3662,3482,0.5819634703196347
2016-07-13T16:00:00Z,LT,1996,1247,1082.155743047068,0,0,0,1082.155743047068,3663,3407,0.5818493150684931
2016-08-28T10:00:00Z,LT,2008,1417,1063.8917992350575,0,223.43792963722046,223.43792963722046,840.4538695978371,3663,1328,0.5818493150684931
2016-09-19T05:00:00Z,LT,1996,1097,1082.35098,0,0,0,1082.35098,3664,3409,0.5817351598173516
2016-05-31T14:00:00Z,LT,2008,1107,1063.9610471281255,0,0,0,1063.9610471281255,3664,3484,0.5817351598173516
2016-05-17T14:00:00Z,LT,1996,1113,1082.4553348794723,0,0,0,1082.4553348794723,3665,3410,0.58162100456621
2016-04-05T18:00:00Z,LT,2008,1070,1063.97344,0,0,0,1063.97344,3665,3485,0.58162100456621
2016-07-26T09:00:00Z,LT,1996,1149,1082.5611009657332,0,0,0,1082.5611009657332,3666,3411,0.5815068493150686
2016-11-30T05:00:00Z,LT,2008,1316,1063.99919,0,0,0,1063.99919,3666,3487,0.5815068493150686
2016-04-03T21:00:00Z,LT,1996,1154,1082.59748,0,37.02704654089007,37.02704654089007,1045.5704334591098,3667,2981,0.5813926940639269
2016-07-19T14:00:00Z,LT,2008,1081,1064.0819409714004,0,372.99524111331857,372.99524111331857,691.0866998580818,3667,677,0.5813926940639269
2016-08-22T06:00:00Z,LT,1996,1086,1082.6544294543953,0,0,0,1082.6544294543953,3668,3412,0.5812785388127855
2016-02-14T18:00:00Z,LT,2008,1422,1064.11192,0,334.4324663325361,334.4324663325361,729.679453667464,3668,814,0.5812785388127855
2016-07-13T18:00:00Z,LT,1996,1208,1082.8296650176417,0,0,0,1082.8296650176417,3669,3415,0.5811643835616438
2016-03-29T19:00:00Z,LT,2008,1316,1064.13153,0,383.1029501545481,383.1029501545481,681.028579845452,3669,630,0.5811643835616438
2016-07-18T16:00:00Z,LT,1996,1127,1082.8910334104862,0,0,0,1082.8910334104862,3670,3416,0.5810502283105023
2016-12-17T22:00:00Z,LT,2008,1232,1064.17761,0,0,0,1064.17761,3670,3489,0.5810502283105023
2016-07-13T17:00:00Z,LT,1996,1227,1083.100373744821,0,0,0,1083.100373744821,3671,3418,0.5809360730593607
2016-12-29T22:00:00Z,LT,2008,1183,1064.27066,0,0,0,1064.27066,3671,3490,0.5809360730593607
2016-07-27T05:00:00Z,LT,1996,1131,1083.1709725972644,0,0,0,1083.1709725972644,3672,3419,0.5808219178082192
2016-09-08T04:00:00Z,LT,2008,1070,1064.47226,0,0,0,1064.47226,3672,3491,0.5808219178082192
2016-07-04T06:00:00Z,LT,1996,1149,1083.219504766649,0,0,0,1083.219504766649,3673,3420,0.5807077625570776
2016-07-19T13:00:00Z,LT,2008,1087,1064.6622999063363,0,376.9115753927763,376.9115753927763,687.75072451356,3673,662,0.5807077625570776
2016-05-17T19:00:00Z,LT,1996,1118,1083.5513150972643,0,0,0,1083.5513150972643,3674,3421,0.5805936073059361
2016-08-22T10:00:00Z,LT,2008,1222,1064.6927265368627,0,268.63635431569435,268.63635431569435,796.0563722211683,3674,1097,0.5805936073059361
2016-03-05T22:00:00Z,LT,1996,1135,1083.63681,0,0,0,1083.63681,3675,3422,0.5804794520547945
2016-09-05T20:00:00Z,LT,2008,1075,1064.7691,0,0,0,1064.7691,3675,3493,0.5804794520547945
2016-07-11T16:00:00Z,LT,1996,1100,1084.009727612327,0,0,0,1084.009727612327,3676,3425,0.580365296803653
2016-01-22T21:00:00Z,LT,2008,1290,1064.8285799999999,0,0,0,1064.8285799999999,3676,3494,0.580365296803653
2016-07-11T17:00:00Z,LT,1996,1092,1084.1241151866489,0,0,0,1084.1241151866489,3677,3426,0.5802511415525113
2016-02-11T23:00:00Z,LT,2008,1069,1064.84656,479.6641588693181,0,-479.6641588693181,1544.510718869318,3677,8140,0.5802511415525113
2016-09-28T20:00:00Z,LT,1996,1202,1084.27339,0,0,0,1084.27339,3678,3427,0.5801369863013699
2016-01-11T13:00:00Z,LT,2008,1365,1064.9300424943294,0,0,0,1064.9300424943294,3678,3495,0.5801369863013699
2016-06-15T21:00:00Z,LT,1996,1132,1084.27616,0,0,0,1084.27616,3679,3428,0.5800228310502283
2016-03-29T18:00:00Z,LT,2008,1351,1065.41028,0,0,0,1065.41028,3679,3499,0.5800228310502283
2016-05-18T20:00:00Z,LT,1996,1126,1084.29254,0,0,0,1084.29254,3680,3429,0.5799086757990868
2016-09-16T23:00:00Z,LT,2008,1082,1065.50331,0,0,0,1065.50331,3680,3501,0.5799086757990868
2016-07-13T15:00:00Z,LT,1996,1270,1084.30605992996,0,0,0,1084.30605992996,3681,3430,0.5797945205479452
2016-07-12T20:00:00Z,LT,2008,1073,1065.65004,0,0,0,1065.65004,3681,3503,0.5797945205479452
2016-09-15T16:00:00Z,LT,1996,1401,1084.3239933900218,0,0,0,1084.3239933900218,3682,3431,0.5796803652968037
2016-12-26T07:00:00Z,LT,2008,1069,1065.65587,743.1110000000001,0,-743.1110000000001,1808.7668700000002,3682,8775,0.5796803652968037
2016-09-07T17:00:00Z,LT,1996,1318,1084.3478958723801,0,0,0,1084.3478958723801,3683,3432,0.5795662100456621
2016-09-14T21:00:00Z,LT,2008,1117,1065.75897,0,0,0,1065.75897,3683,3506,0.5795662100456621
2016-07-18T15:00:00Z,LT,1996,1132,1084.637325001764,0,0,0,1084.637325001764,3684,3433,0.5794520547945206
2016-06-13T21:00:00Z,LT,2008,1089,1065.84559,0,0,0,1065.84559,3684,3507,0.5794520547945206
2016-11-18T04:00:00Z,LT,1996,1089,1084.66841,0,0,0,1084.66841,3685,3434,0.579337899543379
2016-05-03T07:00:00Z,LT,2008,1086,1066.0470320907486,0,0,0,1066.0470320907486,3685,3510,0.579337899543379
2016-08-16T12:00:00Z,LT,1996,1110,1084.7296004937741,0,0,0,1084.7296004937741,3686,3435,0.5792237442922374
2016-09-03T15:00:00Z,LT,2008,1299,1066.0640463383115,0,0,0,1066.0640463383115,3686,3511,0.5792237442922374
2016-01-22T23:00:00Z,LT,1996,1099,1084.8498,528.2043378309152,0,-528.2043378309152,1613.0541378309151,3687,8435,0.5791095890410959
2016-10-14T20:00:00Z,LT,2008,1181,1066.08816,0,0,0,1066.08816,3687,3512,0.5791095890410959
2016-06-21T12:00:00Z,LT,1996,1174,1084.8802108940251,0,0,0,1084.8802108940251,3688,3436,0.5789954337899543
2016-01-03T15:00:00Z,LT,2008,1450,1066.1478299999999,0,0.2262825048279979,0.2262825048279979,1065.9215474951718,3688,3509,0.5789954337899543
2016-06-27T14:00:00Z,LT,1996,1126,1084.9148584342543,0,0,0,1084.9148584342543,3689,3437,0.5788812785388128
2016-03-13T20:00:00Z,LT,2008,1286,1066.32578,0,0,0,1066.32578,3689,3515,0.5788812785388128
2016-06-28T12:00:00Z,LT,1996,1131,1084.9999916089876,0,0,0,1084.9999916089876,3690,3438,0.5787671232876712
2016-08-05T12:00:00Z,LT,2008,1316,1066.3306652012243,0,0,0,1066.3306652012243,3690,3516,0.5787671232876712
2016-10-05T21:00:00Z,LT,1996,1095,1085.01342,0,0,0,1085.01342,3691,3439,0.5786529680365297
2016-11-19T05:00:00Z,LT,2008,1356,1066.39936,0,0,0,1066.39936,3691,3517,0.5786529680365297
2016-11-02T05:00:00Z,LT,1996,1262,1085.0716,0,0,0,1085.0716,3692,3440,0.5785388127853881
2016-06-01T21:00:00Z,LT,2008,1078,1066.43552,0,0,0,1066.43552,3692,3518,0.5785388127853881
2016-06-21T13:00:00Z,LT,1996,1152,1085.299812071897,0,0,0,1085.299812071897,3693,3443,0.5784246575342467
2016-05-17T14:00:00Z,LT,2008,1115,1066.4559571462526,0,0,0,1066.4559571462526,3693,3519,0.5784246575342467
2016-08-23T08:00:00Z,LT,1996,1168,1085.5383260418944,0,0,0,1085.5383260418944,3694,3446,0.578310502283105
2016-11-03T23:00:00Z,LT,2008,1067,1066.48591,0,0,0,1066.48591,3694,3520,0.578310502283105
2016-07-12T13:00:00Z,LT,1996,1112,1085.543522498177,0,0,0,1085.543522498177,3695,3447,0.5781963470319635
2016-01-01T14:00:00Z,LT,2008,1209,1066.5511914143574,0,0,0,1066.5511914143574,3695,3521,0.5781963470319635
2016-12-05T22:00:00Z,LT,1996,1174,1085.58161,0,0.13106496652144983,0.13106496652144983,1085.4505450334784,3696,3444,0.5780821917808219
2016-12-15T23:00:00Z,LT,2008,1129,1066.66786,0,0,0,1066.66786,3696,3524,0.5780821917808219
2016-03-04T22:00:00Z,LT,1996,1145,1085.61497,0,0,0,1085.61497,3697,3448,0.5779680365296804
2016-03-14T21:00:00Z,LT,2008,1105,1066.6723,0,0.4999010840010616,0.4999010840010616,1066.1723989159989,3697,3514,0.5779680365296804
2016-08-09T16:00:00Z,LT,1996,1100,1085.6246444183191,0,0,0,1085.6246444183191,3698,3449,0.5778538812785388
2016-09-25T03:00:00Z,LT,2008,1088,1066.76452,0,0,0,1066.76452,3698,3525,0.5778538812785388
2016-11-22T19:00:00Z,LT,1996,1372,1085.89619,0,0,0,1085.89619,3699,3451,0.5777397260273973
2016-10-25T07:00:00Z,LT,2008,1152,1066.8164487534793,0,0,0,1066.8164487534793,3699,3526,0.5777397260273973
2016-07-25T12:00:00Z,LT,1996,1129,1085.9178177076424,0,0,0,1085.9178177076424,3700,3452,0.5776255707762556
2016-10-05T19:00:00Z,LT,2008,1388,1066.8617199999999,0,0,0,1066.8617199999999,3700,3529,0.5776255707762556
2016-07-18T19:00:00Z,LT,1996,1127,1086.006473856232,0,0,0,1086.006473856232,3701,3453,0.5775114155251142
2016-06-07T19:00:00Z,LT,2008,1102,1067.0305399597771,0,0,0,1067.0305399597771,3701,3530,0.5775114155251142
2016-07-18T13:00:00Z,LT,1996,1135,1086.1117985900783,0,0,0,1086.1117985900783,3702,3454,0.5773972602739725
2016-08-19T05:00:00Z,LT,2008,1144,1067.0336056340414,0,0,0,1067.0336056340414,3702,3531,0.5773972602739725
2016-10-24T21:00:00Z,LT,1996,1092,1086.1974,0,0,0,1086.1974,3703,3456,0.5772831050228311
2016-04-13T14:00:00Z,LT,2008,1380,1067.0772748739555,0,0,0,1067.0772748739555,3703,3532,0.5772831050228311
2016-07-15T19:00:00Z,LT,1996,1175,1086.2115755655916,0,0,0,1086.2115755655916,3704,3457,0.5771689497716894
2016-05-01T14:00:00Z,LT,2008,1127,1067.1785476345274,0,1.5506294944173929e-4,1.5506294944173929e-4,1067.178392571578,3704,3533,0.5771689497716894
2016-05-02T12:00:00Z,LT,1996,1150,1086.325711442703,0,0,0,1086.325711442703,3705,3459,0.577054794520548
2016-08-21T15:00:00Z,LT,2008,1324,1067.2466460071928,0,40.197050851485386,40.197050851485386,1027.0495951557075,3705,3004,0.577054794520548
2016-07-09T12:00:00Z,LT,1996,1406,1086.5014255005076,0,0.2830011301931137,0.2830011301931137,1086.2184243703146,3706,3458,0.5769406392694064
