Time	DAM_STORAGE	LNG_STO	PHES	BATT_LI	BEV_BATT	PHEV_BATT	NEWSOLAR_STORAGE	DAM_STORAGE_in	DAM_STORAGE_out	LNG_STO_in	LNG_STO_out	PHES_in	PHES_out	BATT_LI_in	BATT_LI_out	BEV_BATT_in	BEV_BATT_out	PHEV_BATT_in	PHEV_BATT_out	NEWSOLAR_STORAGE_in	NEWSOLAR_STORAGE_out	
 7537	6880.953710	0.000000	311.140171	0.000000	6.121515	0.397926	0.000000	-1.476712	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.363660	0.011690	-0.096381	0.001648	0.000000	0.000000	
 7538	6882.429148	0.000000	311.140171	0.000000	6.250323	0.431379	0.000000	-1.475438	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.134708	0.004676	-0.034192	0.000659	0.000000	0.000000	
 7539	6883.903246	0.000000	311.140171	0.000000	6.576878	0.527820	0.000000	-1.474098	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.330144	0.002338	-0.096857	0.000330	0.000000	0.000000	
 7540	6885.221271	0.000000	311.140171	0.000000	6.547506	0.523759	0.000000	-1.472758	0.154733	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.028057	0.000000	0.003955	0.000000	0.000000	
 7541	6885.531387	0.000000	311.140171	0.000000	6.471379	0.513107	0.000000	-1.471484	1.161368	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.074818	0.000000	0.010548	0.000000	0.000000	
 7542	6885.352753	0.000000	311.140171	0.000000	6.283039	0.486634	0.000000	-1.470144	1.648777	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.187045	0.000000	0.026370	0.000000	0.000000	
 7543	6884.224028	0.000000	311.140171	0.000000	5.919383	0.435445	0.000000	-1.468803	2.597529	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.362400	0.000000	0.051091	0.000000	0.000000	
 7544	6883.230224	0.000000	311.140171	0.000000	5.602561	0.390859	0.000000	-1.467530	2.461334	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.315638	0.000000	0.044499	0.000000	0.000000	
 7545	6882.438195	0.000000	311.140171	0.000000	5.309182	0.349578	0.000000	-1.466190	2.258219	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.292258	0.000000	0.041203	0.000000	0.000000	
 7546	6881.883568	0.000000	311.140171	0.000000	4.980791	0.303361	0.000000	-1.464782	2.019409	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.327330	0.000000	0.046147	0.000000	0.000000	
 7547	6881.277178	0.000000	311.140171	0.000000	4.767985	0.250561	0.000000	-1.463576	2.069966	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.162280	0.374090	0.000000	0.052740	0.000000	0.000000	
 7548	6880.166861	0.000000	311.140171	0.000000	4.767031	0.250511	0.000000	-1.462168	2.572485	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.411500	0.411500	-0.058014	0.058014	0.000000	0.000000	
 7549	6879.302795	0.000000	311.140171	0.000000	4.766078	0.250460	0.000000	-1.460828	2.324894	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.374090	0.374090	-0.052740	0.052740	0.000000	0.000000	
 7550	6878.481571	0.000000	311.140171	0.000000	4.765125	0.250410	0.000000	-1.459622	2.280845	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.378766	0.378766	-0.053399	0.053399	0.000000	0.000000	
 7551	6877.313167	0.000000	311.140171	0.000000	4.764172	0.250360	0.000000	-1.458214	2.626619	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.425528	0.425528	-0.059991	0.059991	0.000000	0.000000	
 7552	6876.093453	0.000000	311.140171	0.000000	4.763219	0.250310	0.000000	-1.456874	2.676588	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.444233	0.444233	-0.062628	0.062628	0.000000	0.000000	
 7553	6874.881321	0.000000	311.140171	0.000000	4.762266	0.250260	0.000000	-1.455601	2.667732	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.444233	0.444233	-0.062628	0.062628	0.000000	0.000000	
 7554	6874.546926	0.000000	311.140171	0.000000	4.761314	0.250210	0.000000	-1.454260	1.788656	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.327330	0.327330	-0.046147	0.046147	0.000000	0.000000	
 7555	6873.899041	0.000000	311.140171	0.000000	4.760361	0.250160	0.000000	-1.452920	2.100805	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.233807	0.233807	-0.032962	0.032962	0.000000	0.000000	
 7556	6873.227118	0.000000	311.140171	0.000000	4.759409	0.250110	0.000000	-1.451646	2.123569	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.175355	0.175355	-0.024722	0.024722	0.000000	0.000000	
 7557	6872.685870	0.000000	311.140171	0.000000	4.758457	0.250060	0.000000	-1.450306	1.991554	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.116903	0.116903	-0.016481	0.016481	0.000000	0.000000	
 7558	6872.209007	0.000000	311.140171	0.000000	4.757506	0.250010	0.000000	-1.449033	1.925895	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.074818	0.074818	-0.010548	0.010548	0.000000	0.000000	
 7559	6872.034274	0.000000	311.140171	0.000000	4.756554	0.249960	0.000000	-1.447692	1.622425	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.046761	0.046761	-0.006592	0.006592	0.000000	0.000000	
 7560	6871.573130	0.000000	311.140171	0.000000	4.755603	0.249910	0.000000	-1.446352	1.907497	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.018705	0.018705	-0.002637	0.002637	0.000000	0.000000	
 7561	6872.532717	0.000000	311.140171	0.000000	5.384094	0.307134	0.000000	-0.959588	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.641132	0.011690	-0.058922	0.001648	0.000000	0.000000	
 7562	6873.478566	0.000000	311.140171	0.000000	5.694901	0.403151	0.000000	-0.945849	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.316560	0.004676	-0.096738	0.000659	0.000000	0.000000	
 7563	6874.410676	0.000000	311.140171	0.000000	5.995111	0.499598	0.000000	-0.932110	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.303687	0.002338	-0.096857	0.000330	0.000000	0.000000	
 7564	6875.329114	0.000000	311.140171	0.000000	6.214019	0.495542	0.000000	-0.918438	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.248164	0.028057	0.000000	0.003955	0.000000	0.000000	
 7565	6875.633919	0.000000	311.140171	0.000000	6.137958	0.484895	0.000000	-0.904766	0.599960	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.074818	0.000000	0.010548	0.000000	0.000000	
 7566	6874.503795	0.000000	311.140171	0.000000	5.949685	0.458428	0.000000	-0.891027	2.021150	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.187045	0.000000	0.026370	0.000000	0.000000	
 7567	6872.540557	0.000000	311.140171	0.000000	5.586096	0.407245	0.000000	-0.877355	2.840594	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.362400	0.000000	0.051091	0.000000	0.000000	
 7568	6871.165618	0.000000	311.140171	0.000000	5.269340	0.362665	0.000000	-0.863683	2.238621	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.315638	0.000000	0.044499	0.000000	0.000000	
 7569	6871.689333	0.000000	309.120467	0.000000	4.976028	0.321389	0.000000	-0.850011	0.326296	0.000000	0.000000	0.000000	2.019704	0.000000	0.000000	0.000000	0.292258	0.000000	0.041203	0.000000	0.000000	
 7570	6870.287232	0.000000	309.120467	0.000000	4.647703	0.275178	0.000000	-0.836339	2.238440	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.327330	0.000000	0.046147	0.000000	0.000000	
 7571	6868.481803	0.000000	309.120467	0.000000	4.646774	0.244191	0.000000	-0.822600	2.628028	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.374090	0.374090	-0.021808	0.052740	0.000000	0.000000	
 7572	6866.598064	0.000000	309.120467	0.000000	4.645844	0.244142	0.000000	-0.808928	2.692666	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.411500	0.411500	-0.058014	0.058014	0.000000	0.000000	
 7573	6864.887289	0.000000	309.120467	0.000000	4.644915	0.244093	0.000000	-0.795256	2.506030	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.374090	0.374090	-0.052740	0.052740	0.000000	0.000000	
 7574	6863.364180	0.000000	309.120467	0.000000	4.643986	0.244044	0.000000	-0.781584	2.304693	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.378766	0.378766	-0.053399	0.053399	0.000000	0.000000	
 7575	6861.483486	0.000000	309.120467	0.000000	4.643058	0.243996	0.000000	-0.767845	2.648538	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.425528	0.425528	-0.059991	0.059991	0.000000	0.000000	
 7576	6861.270280	0.000000	307.100762	0.000000	4.642129	0.243947	0.000000	-0.754173	0.967379	0.000000	0.000000	0.000000	2.019704	0.000000	0.000000	-0.444233	0.444233	-0.062628	0.062628	0.000000	0.000000	
 7577	6859.009924	0.000000	307.100762	0.000000	4.641200	0.243898	0.000000	-0.740500	3.000857	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.444233	0.444233	-0.062628	0.062628	0.000000	0.000000	
 7578	6856.696803	0.000000	307.100762	0.000000	4.640272	0.243849	0.000000	-0.726761	3.039883	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.327330	0.327330	-0.046147	0.046147	0.000000	0.000000	
 7579	6854.549112	0.000000	307.100762	0.000000	4.639344	0.243800	0.000000	-0.713089	2.860780	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.233807	0.233807	-0.032962	0.032962	0.000000	0.000000	
 7580	6852.762041	0.000000	307.100762	0.000000	4.638416	0.243752	0.000000	-0.699417	2.486489	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.175355	0.175355	-0.024722	0.024722	0.000000	0.000000	
 7581	6851.363616	0.000000	307.100762	0.000000	4.637489	0.243703	0.000000	-0.685745	2.084170	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.116903	0.116903	-0.016481	0.016481	0.000000	0.000000	
 7582	6849.994037	0.000000	307.100762	0.000000	4.636561	0.243654	0.000000	-0.672006	2.041585	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.074818	0.074818	-0.010548	0.010548	0.000000	0.000000	
 7583	6850.429706	0.000000	305.081058	0.000000	4.635634	0.243606	0.000000	-0.658334	0.222665	0.000000	0.000000	0.000000	2.019704	0.000000	0.000000	-0.046761	0.046761	-0.006592	0.006592	0.000000	0.000000	
 7584	6848.940621	0.000000	305.081058	0.000000	4.634707	0.243557	0.000000	-0.644642	2.133728	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.018705	0.018705	-0.002637	0.002637	0.000000	0.000000	
 7585	6849.900209	0.000000	305.081058	0.000000	5.263222	0.300782	0.000000	-0.959588	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.641132	0.011690	-0.058922	0.001648	0.000000	0.000000	
 7586	6850.846057	0.000000	305.081058	0.000000	5.574053	0.396800	0.000000	-0.945849	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.316560	0.004676	-0.096738	0.000659	0.000000	0.000000	
 7587	6851.778167	0.000000	305.081058	0.000000	5.874287	0.493248	0.000000	-0.932110	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.303687	0.002338	-0.096857	0.000330	0.000000	0.000000	
 7588	6852.696605	0.000000	305.081058	0.000000	6.093219	0.489194	0.000000	-0.918438	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.248164	0.028057	0.000000	0.003955	0.000000	0.000000	
 7589	6853.001410	0.000000	305.081058	0.000000	6.017183	0.478548	0.000000	-0.904766	0.599960	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.074818	0.000000	0.010548	0.000000	0.000000	
 7590	6851.871287	0.000000	305.081058	0.000000	5.828934	0.452083	0.000000	-0.891027	2.021150	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.187045	0.000000	0.026370	0.000000	0.000000	
 7591	6849.908048	0.000000	305.081058	0.000000	5.465369	0.400901	0.000000	-0.877355	2.840594	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.362400	0.000000	0.051091	0.000000	0.000000	
 7592	6848.533110	0.000000	305.081058	0.000000	5.148637	0.356322	0.000000	-0.863683	2.238621	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.315638	0.000000	0.044499	0.000000	0.000000	
 7593	6849.056824	0.000000	303.061353	0.000000	4.855350	0.315048	0.000000	-0.850011	0.326296	0.000000	0.000000	0.000000	2.019704	0.000000	0.000000	0.000000	0.292258	0.000000	0.041203	0.000000	0.000000	
 7594	6847.654723	0.000000	303.061353	0.000000	4.527049	0.268837	0.000000	-0.836339	2.238440	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.327330	0.000000	0.046147	0.000000	0.000000	
 7595	6845.849294	0.000000	303.061353	0.000000	4.526143	0.237852	0.000000	-0.822600	2.628028	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.374090	0.374090	-0.021808	0.052740	0.000000	0.000000	
 7596	6843.965555	0.000000	303.061353	0.000000	4.525238	0.237804	0.000000	-0.808928	2.692666	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.411500	0.411500	-0.058014	0.058014	0.000000	0.000000	
 7597	6842.254781	0.000000	303.061353	0.000000	4.524333	0.237757	0.000000	-0.795256	2.506030	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.374090	0.374090	-0.052740	0.052740	0.000000	0.000000	
 7598	6840.731671	0.000000	303.061353	0.000000	4.523428	0.237709	0.000000	-0.781584	2.304693	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.378766	0.378766	-0.053399	0.053399	0.000000	0.000000	
 7599	6838.850978	0.000000	303.061353	0.000000	4.522523	0.237661	0.000000	-0.767845	2.648538	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.425528	0.425528	-0.059991	0.059991	0.000000	0.000000	
 7600	6838.637771	0.000000	301.041649	0.000000	4.521619	0.237614	0.000000	-0.754173	0.967379	0.000000	0.000000	0.000000	2.019704	0.000000	0.000000	-0.444233	0.444233	-0.062628	0.062628	0.000000	0.000000	
 7601	6836.377415	0.000000	301.041649	0.000000	4.520715	0.237566	0.000000	-0.740500	3.000857	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.444233	0.444233	-0.062628	0.062628	0.000000	0.000000	
 7602	6834.064294	0.000000	301.041649	0.000000	4.519810	0.237519	0.000000	-0.726761	3.039883	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.327330	0.327330	-0.046147	0.046147	0.000000	0.000000	
 7603	6831.916603	0.000000	301.041649	0.000000	4.518906	0.237471	0.000000	-0.713089	2.860780	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.233807	0.233807	-0.032962	0.032962	0.000000	0.000000	
 7604	6830.129532	0.000000	301.041649	0.000000	4.518003	0.237424	0.000000	-0.699417	2.486489	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.175355	0.175355	-0.024722	0.024722	0.000000	0.000000	
 7605	6828.731108	0.000000	301.041649	0.000000	4.517099	0.237376	0.000000	-0.685745	2.084170	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.116903	0.116903	-0.016481	0.016481	0.000000	0.000000	
 7606	6827.361529	0.000000	301.041649	0.000000	4.516196	0.237329	0.000000	-0.672006	2.041585	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.074818	0.074818	-0.010548	0.010548	0.000000	0.000000	
 7607	6827.797197	0.000000	299.021945	0.000000	4.515292	0.237281	0.000000	-0.658334	0.222665	0.000000	0.000000	0.000000	2.019704	0.000000	0.000000	-0.046761	0.046761	-0.006592	0.006592	0.000000	0.000000	
 7608	6826.308112	0.000000	299.021945	0.000000	4.514389	0.237234	0.000000	-0.644642	2.133728	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.018705	0.018705	-0.002637	0.002637	0.000000	0.000000	
 7609	6827.267700	0.000000	299.021945	0.000000	5.142928	0.294460	0.000000	-0.959588	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.641132	0.011690	-0.058922	0.001648	0.000000	0.000000	
 7610	6828.213549	0.000000	299.021945	0.000000	5.453784	0.390480	0.000000	-0.945849	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.316560	0.004676	-0.096738	0.000659	0.000000	0.000000	
 7611	6829.145658	0.000000	299.021945	0.000000	5.754042	0.486929	0.000000	-0.932110	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.303687	0.002338	-0.096857	0.000330	0.000000	0.000000	
 7612	6830.064096	0.000000	299.021945	0.000000	5.972998	0.482876	0.000000	-0.918438	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.248164	0.028057	0.000000	0.003955	0.000000	0.000000	
 7613	6830.368902	0.000000	299.021945	0.000000	5.896986	0.472232	0.000000	-0.904766	0.599960	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.074818	0.000000	0.010548	0.000000	0.000000	
 7614	6829.238778	0.000000	299.021945	0.000000	5.708761	0.445768	0.000000	-0.891027	2.021150	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.187045	0.000000	0.026370	0.000000	0.000000	
 7615	6827.275539	0.000000	299.021945	0.000000	5.345220	0.394587	0.000000	-0.877355	2.840594	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.362400	0.000000	0.051091	0.000000	0.000000	
 7616	6825.900601	0.000000	299.021945	0.000000	5.028513	0.350009	0.000000	-0.863683	2.238621	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.315638	0.000000	0.044499	0.000000	0.000000	
 7617	6826.424316	0.000000	297.002240	0.000000	4.735249	0.308736	0.000000	-0.850011	0.326296	0.000000	0.000000	0.000000	2.019704	0.000000	0.000000	0.000000	0.292258	0.000000	0.041203	0.000000	0.000000	
 7618	6825.022214	0.000000	297.002240	0.000000	4.406972	0.262527	0.000000	-0.836339	2.238440	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.327330	0.000000	0.046147	0.000000	0.000000	
 7619	6823.216785	0.000000	297.002240	0.000000	4.406090	0.231543	0.000000	-0.822600	2.628028	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.374090	0.374090	-0.021808	0.052740	0.000000	0.000000	
 7620	6821.333046	0.000000	297.002240	0.000000	4.405209	0.231497	0.000000	-0.808928	2.692666	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.411500	0.411500	-0.058014	0.058014	0.000000	0.000000	
 7621	6819.622272	0.000000	297.002240	0.000000	4.404328	0.231450	0.000000	-0.795256	2.506030	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.374090	0.374090	-0.052740	0.052740	0.000000	0.000000	
 7622	6818.099162	0.000000	297.002240	0.000000	4.403447	0.231404	0.000000	-0.781584	2.304693	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.378766	0.378766	-0.053399	0.053399	0.000000	0.000000	
 7623	6816.218469	0.000000	297.002240	0.000000	4.402566	0.231358	0.000000	-0.767845	2.648538	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.425528	0.425528	-0.059991	0.059991	0.000000	0.000000	
 7624	6816.005263	0.000000	294.982536	0.000000	4.401686	0.231311	0.000000	-0.754173	0.967379	0.000000	0.000000	0.000000	2.019704	0.000000	0.000000	-0.444233	0.444233	-0.062628	0.062628	0.000000	0.000000	
 7625	6813.744907	0.000000	294.982536	0.000000	4.400806	0.231265	0.000000	-0.740500	3.000857	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.444233	0.444233	-0.062628	0.062628	0.000000	0.000000	
 7626	6811.431785	0.000000	294.982536	0.000000	4.399925	0.231219	0.000000	-0.726761	3.039883	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.327330	0.327330	-0.046147	0.046147	0.000000	0.000000	
 7627	6809.284095	0.000000	294.982536	0.000000	4.399045	0.231173	0.000000	-0.713089	2.860780	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.233807	0.233807	-0.032962	0.032962	0.000000	0.000000	
 7628	6807.497023	0.000000	294.982536	0.000000	4.398166	0.231126	0.000000	-0.699417	2.486489	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.175355	0.175355	-0.024722	0.024722	0.000000	0.000000	
 7629	6806.098599	0.000000	294.982536	0.000000	4.397286	0.231080	0.000000	-0.685745	2.084170	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.116903	0.116903	-0.016481	0.016481	0.000000	0.000000	
 7630	6804.729020	0.000000	294.982536	0.000000	4.396407	0.231034	0.000000	-0.672006	2.041585	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.074818	0.074818	-0.010548	0.010548	0.000000	0.000000	
 7631	6805.164689	0.000000	292.962831	0.000000	4.395527	0.230988	0.000000	-0.658334	0.222665	0.000000	0.000000	0.000000	2.019704	0.000000	0.000000	-0.046761	0.046761	-0.006592	0.006592	0.000000	0.000000	
 7632	6803.675603	0.000000	292.962831	0.000000	4.394648	0.230942	0.000000	-0.644642	2.133728	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.018705	0.018705	-0.002637	0.002637	0.000000	0.000000	
 7633	6804.635191	0.000000	292.962831	0.000000	5.023211	0.288169	0.000000	-0.959588	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.641132	0.011690	-0.058922	0.001648	0.000000	0.000000	
 7634	6805.581040	0.000000	292.962831	0.000000	5.334090	0.384190	0.000000	-0.945849	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.316560	0.004676	-0.096738	0.000659	0.000000	0.000000	
 7635	6806.513150	0.000000	292.962831	0.000000	5.634373	0.480641	0.000000	-0.932110	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.303687	0.002338	-0.096857	0.000330	0.000000	0.000000	
 7636	6807.431587	0.000000	292.962831	0.000000	5.853353	0.476589	0.000000	-0.918438	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.248164	0.028057	0.000000	0.003955	0.000000	0.000000	
 7637	6807.736393	0.000000	292.962831	0.000000	5.777364	0.465946	0.000000	-0.904766	0.599960	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.074818	0.000000	0.010548	0.000000	0.000000	
 7638	6806.606269	0.000000	292.962831	0.000000	5.589164	0.439483	0.000000	-0.891027	2.021150	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.187045	0.000000	0.026370	0.000000	0.000000	
 7639	6804.643030	0.000000	292.962831	0.000000	5.225646	0.388303	0.000000	-0.877355	2.840594	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.362400	0.000000	0.051091	0.000000	0.000000	
 7640	6803.268092	0.000000	292.962831	0.000000	4.908963	0.343727	0.000000	-0.863683	2.238621	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.315638	0.000000	0.044499	0.000000	0.000000	
 7641	6803.791807	0.000000	290.943127	0.000000	4.615723	0.302455	0.000000	-0.850011	0.326296	0.000000	0.000000	0.000000	2.019704	0.000000	0.000000	0.000000	0.292258	0.000000	0.041203	0.000000	0.000000	
 7642	6802.389705	0.000000	290.943127	0.000000	4.287470	0.256247	0.000000	-0.836339	2.238440	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.327330	0.000000	0.046147	0.000000	0.000000	
 7643	6800.584277	0.000000	290.943127	0.000000	4.286612	0.225264	0.000000	-0.822600	2.628028	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.374090	0.374090	-0.021808	0.052740	0.000000	0.000000	
 7644	6798.700538	0.000000	290.943127	0.000000	4.285755	0.225219	0.000000	-0.808928	2.692666	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.411500	0.411500	-0.058014	0.058014	0.000000	0.000000	
 7645	6796.989763	0.000000	290.943127	0.000000	4.284898	0.225174	0.000000	-0.795256	2.506030	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.374090	0.374090	-0.052740	0.052740	0.000000	0.000000	
 7646	6795.466653	0.000000	290.943127	0.000000	4.284041	0.225129	0.000000	-0.781584	2.304693	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.378766	0.378766	-0.053399	0.053399	0.000000	0.000000	
 7647	6793.585960	0.000000	290.943127	0.000000	4.283184	0.225084	0.000000	-0.767845	2.648538	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.425528	0.425528	-0.059991	0.059991	0.000000	0.000000	
 7648	6793.372754	0.000000	288.923422	0.000000	4.282327	0.225039	0.000000	-0.754173	0.967379	0.000000	0.000000	0.000000	2.019704	0.000000	0.000000	-0.444233	0.444233	-0.062628	0.062628	0.000000	0.000000	
 7649	6791.112398	0.000000	288.923422	0.000000	4.281471	0.224994	0.000000	-0.740500	3.000857	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.444233	0.444233	-0.062628	0.062628	0.000000	0.000000	
 7650	6788.799277	0.000000	288.923422	0.000000	4.280615	0.224949	0.000000	-0.726761	3.039883	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.327330	0.327330	-0.046147	0.046147	0.000000	0.000000	
 7651	6786.651586	0.000000	288.923422	0.000000	4.279759	0.224904	0.000000	-0.713089	2.860780	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.233807	0.233807	-0.032962	0.032962	0.000000	0.000000	
 7652	6784.864514	0.000000	288.923422	0.000000	4.278903	0.224859	0.000000	-0.699417	2.486489	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.175355	0.175355	-0.024722	0.024722	0.000000	0.000000	
 7653	6783.466090	0.000000	288.923422	0.000000	4.278047	0.224814	0.000000	-0.685745	2.084170	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.116903	0.116903	-0.016481	0.016481	0.000000	0.000000	
 7654	6782.096511	0.000000	288.923422	0.000000	4.277191	0.224769	0.000000	-0.672006	2.041585	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.074818	0.074818	-0.010548	0.010548	0.000000	0.000000	
 7655	6782.532180	0.000000	286.903718	0.000000	4.276336	0.224724	0.000000	-0.658334	0.222665	0.000000	0.000000	0.000000	2.019704	0.000000	0.000000	-0.046761	0.046761	-0.006592	0.006592	0.000000	0.000000	
 7656	6781.043094	0.000000	286.903718	0.000000	4.275481	0.224679	0.000000	-0.644642	2.133728	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.018705	0.018705	-0.002637	0.002637	0.000000	0.000000	
 7657	6782.002682	0.000000	286.903718	0.000000	4.904067	0.281908	0.000000	-0.959588	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.641132	0.011690	-0.058922	0.001648	0.000000	0.000000	
