,PHOT,WTOF,WTON,BEVS,HROR
6/14/2016 4:00,0.019,0,0.126137,0.563606951,0.396989733
6/14/2016 5:00,0.073,0,0.102579,0.465347367,0.397518263
6/14/2016 6:00,0.153,0,0.169961,0.426475942,0.398046792
6/14/2016 7:00,0.256,0,0.212253,0.457936096,0.398575322
6/14/2016 8:00,0.322,0,0.228026,0.459474693,0.399103851
6/14/2016 9:00,0.353,0,0.21674,0.457174304,0.399632381
6/14/2016 10:00,0.345,0,0.221229,0.421174119,0.40016091
6/14/2016 11:00,0.373,0,0.238271,0.423696966,0.40068944
6/14/2016 12:00,0.407,0,0.241883,0.419084043,0.401217969
6/14/2016 13:00,0.361,0,0.22955,0.381514421,0.401746499
6/14/2016 14:00,0.311,0,0.223854,0.376379008,0.402275028
6/14/2016 15:00,0.3,0,0.221789,0.372158771,0.402803558
6/14/2016 16:00,0.272,0,0.196712,0.470725625,0.403332087
6/14/2016 17:00,0.133,0,0.135503,0.578922975,0.403860617
6/14/2016 18:00,0.05,0,0.09373,0.627463682,0.404389146
6/14/2016 19:00,0.001,0,0.125086,0.672165094,0.404917676
6/14/2016 20:00,0,0,0.167818,0.689723377,0.405446205
6/14/2016 21:00,0,0,0.169811,0.735943443,0.405974735
6/14/2016 22:00,0,0,0.17918,0.750546347,0.406503264
6/14/2016 23:00,0,0,0.202551,0.758418769,0.407031793
6/15/2016 0:00,0,0,0.189699,0.763147051,0.407560323
6/15/2016 1:00,0,0,0.148614,0.738158989,0.407439998
6/15/2016 2:00,0,0,0.15909,0.696776954,0.407319673
6/15/2016 3:00,0,0,0.173125,0.634762817,0.407199348
6/15/2016 4:00,0.016,0,0.134806,0.554668473,0.407079023
6/15/2016 5:00,0.041,0,0.084813,0.481769503,0.406958697
6/15/2016 6:00,0.075,0,0.086386,0.447643584,0.406838372
6/15/2016 7:00,0.137,0,0.111542,0.45705512,0.406718047
6/15/2016 8:00,0.172,0,0.108475,0.459525917,0.406597722
6/15/2016 9:00,0.247,0,0.100567,0.480732531,0.406477397
6/15/2016 10:00,0.349,0,0.113157,0.464356903,0.406357072
6/15/2016 11:00,0.444,0,0.152027,0.443704939,0.406236747
6/15/2016 12:00,0.453,0,0.200186,0.411737372,0.406116422
6/15/2016 13:00,0.42,0,0.238474,0.354022413,0.405996097
6/15/2016 14:00,0.385,0,0.254097,0.356610357,0.405875771
6/15/2016 15:00,0.341,0,0.234767,0.338287446,0.405755446
6/15/2016 16:00,0.288,0,0.200449,0.426176127,0.405635121
6/15/2016 17:00,0.159,0,0.121859,0.519234656,0.405514796
6/15/2016 18:00,0.064,0,0.069209,0.557024367,0.405394471
6/15/2016 19:00,0.002,0,0.060619,0.631125326,0.405274146
6/15/2016 20:00,0,0,0.043035,0.657842119,0.405153821
6/15/2016 21:00,0,0,0.028565,0.68822392,0.405033496
6/15/2016 22:00,0,0,0.017782,0.716861005,0.404913171
6/15/2016 23:00,0,0,0.01023,0.721802979,0.404792846
6/16/2016 0:00,0,0,0.007715,0.710955514,0.40467252
6/16/2016 1:00,0,0,0.014265,0.706127914,0.404199939
6/16/2016 2:00,0,0,0.042449,0.671987031,0.403727358
6/16/2016 3:00,0,0,0.071072,0.618338698,0.403254777
6/16/2016 4:00,0.014,0,0.036328,0.539390429,0.402782196
6/16/2016 5:00,0.074,0,0.016444,0.451527665,0.402309614
6/16/2016 6:00,0.143,0,0.018403,0.380592951,0.401837033
6/16/2016 7:00,0.196,0,0.02039,0.40975441,0.401364452
6/16/2016 8:00,0.278,0,0.018048,0.452534201,0.400891871
6/16/2016 9:00,0.416,0,0.018748,0.458194174,0.400419289
6/16/2016 10:00,0.326,0,0.037074,0.437990826,0.399946708
6/16/2016 11:00,0.291,0,0.035128,0.461259025,0.399474127
6/16/2016 12:00,0.422,0,0.05875,0.430482073,0.399001546
6/16/2016 13:00,0.276,0,0.079491,0.391003849,0.398528965
6/16/2016 14:00,0.239,0,0.07333,0.360048476,0.398056383
6/16/2016 15:00,0.21,0,0.057529,0.394906102,0.397583802
6/16/2016 16:00,0.204,0,0.037696,0.46832181,0.397111221
6/16/2016 17:00,0.141,0,0.023403,0.534729702,0.39663864
6/16/2016 18:00,0.06,0,0.013396,0.529898047,0.396166058
6/16/2016 19:00,0.002,0,0.011415,0.577012388,0.395693477
6/16/2016 20:00,0,0,0.017752,0.643646636,0.395220896
6/16/2016 21:00,0,0,0.032985,0.692167138,0.394748315
6/16/2016 22:00,0,0,0.064283,0.727884605,0.394275734
6/16/2016 23:00,0,0,0.106253,0.741355167,0.393803152
6/17/2016 0:00,0,0,0.166236,0.73114964,0.393330571
6/17/2016 1:00,0,0,0.201163,0.721111316,0.392686367
6/17/2016 2:00,0,0,0.182824,0.696737425,0.392042162
6/17/2016 3:00,0,0,0.164223,0.642733316,0.391397958
6/17/2016 4:00,0.018,0,0.157772,0.566775769,0.390753754
6/17/2016 5:00,0.066,0,0.147482,0.496857311,0.390109549
6/17/2016 6:00,0.131,0,0.25893,0.433116493,0.389465345
6/17/2016 7:00,0.215,0,0.329077,0.43927325,0.388821141
6/17/2016 8:00,0.287,0,0.348557,0.428541809,0.388176936
6/17/2016 9:00,0.372,0,0.360972,0.424665014,0.387532732
6/17/2016 10:00,0.377,0,0.383252,0.417898371,0.386888528
6/17/2016 11:00,0.346,0,0.407039,0.4084164,0.386244323
6/17/2016 12:00,0.285,0,0.402353,0.383453833,0.385600119
6/17/2016 13:00,0.267,0,0.38577,0.372852676,0.384955915
6/17/2016 14:00,0.291,0,0.346928,0.360121234,0.38431171
6/17/2016 15:00,0.254,0,0.298095,0.355981745,0.383667506
6/17/2016 16:00,0.206,0,0.224452,0.423479346,0.383023301
6/17/2016 17:00,0.144,0,0.148544,0.514014034,0.382379097
6/17/2016 18:00,0.052,0,0.148611,0.573229642,0.381734893
6/17/2016 19:00,0.001,0,0.222777,0.599301917,0.381090688
6/17/2016 20:00,0,0,0.261911,0.645182209,0.380446484
6/17/2016 21:00,0,0,0.251554,0.675577255,0.37980228
6/17/2016 22:00,0,0,0.233706,0.693081791,0.379158075
6/17/2016 23:00,0,0,0.213751,0.701131467,0.378513871
6/18/2016 0:00,0,0,0.19054,0.711455639,0.377869667
6/18/2016 1:00,0,0,0.165669,0.700781644,0.377178379
6/18/2016 2:00,0,0,0.144982,0.674347721,0.37648709
6/18/2016 3:00,0,0,0.13151,0.613303502,0.375795802
6/18/2016 4:00,0.015,0,0.104753,0.537972539,0.375104514
6/18/2016 5:00,0.076,0,0.089367,0.460788003,0.374413226
6/18/2016 6:00,0.174,0,0.115163,0.423876538,0.373721938
6/18/2016 7:00,0.311,0,0.157717,0.467359073,0.37303065
6/18/2016 8:00,0.45,0,0.21248,0.459873303,0.372339362
6/18/2016 9:00,0.547,0,0.251274,0.452867396,0.371648074
6/18/2016 10:00,0.603,0,0.280899,0.440259456,0.370956786
6/18/2016 11:00,0.544,0,0.30572,0.42743224,0.370265498
6/18/2016 12:00,0.48,0,0.314791,0.41194368,0.36957421
6/18/2016 13:00,0.373,0,0.302038,0.389785946,0.368882921
6/18/2016 14:00,0.294,0,0.282297,0.372790567,0.368191633
6/18/2016 15:00,0.199,0,0.225841,0.398386262,0.367500345
6/18/2016 16:00,0.123,0,0.163762,0.433443121,0.366809057
6/18/2016 17:00,0.064,0,0.108767,0.501105364,0.366117769
6/18/2016 18:00,0.036,0,0.078823,0.555768798,0.365426481
6/18/2016 19:00,0.001,0,0.120057,0.604877899,0.364735193
6/18/2016 20:00,0,0,0.18142,0.612947823,0.364043905
6/18/2016 21:00,0,0,0.213492,0.637173382,0.363352617
6/18/2016 22:00,0,0,0.210291,0.649681479,0.362661329
6/18/2016 23:00,0,0,0.158235,0.66100827,0.361970041
6/19/2016 0:00,0,0,0.155504,0.684264602,0.361278752
6/19/2016 1:00,0,0,0.138945,0.682566887,0.360593161
6/19/2016 2:00,0,0,0.123949,0.669386297,0.359907569
6/19/2016 3:00,0,0,0.128033,0.650166764,0.359221978
6/19/2016 4:00,0.015,0,0.113047,0.627008046,0.358536386
6/19/2016 5:00,0.071,0,0.118214,0.592352905,0.357850795
6/19/2016 6:00,0.152,0,0.117188,0.580030763,0.357165203
6/19/2016 7:00,0.271,0,0.116214,0.533779512,0.356479612
6/19/2016 8:00,0.387,0,0.125107,0.517938899,0.35579402
6/19/2016 9:00,0.437,0,0.129838,0.514799321,0.355108429
6/19/2016 10:00,0.532,0,0.112642,0.546272446,0.354422837
6/19/2016 11:00,0.62,0,0.094662,0.551859427,0.353737246
6/19/2016 12:00,0.676,0,0.079509,0.513358849,0.353051654
6/19/2016 13:00,0.691,0,0.062974,0.535639439,0.352366062
6/19/2016 14:00,0.637,0,0.055416,0.566903571,0.351680471
6/19/2016 15:00,0.528,0,0.056035,0.577999778,0.350994879
6/19/2016 16:00,0.38,0,0.053682,0.574725985,0.350309288
6/19/2016 17:00,0.185,0,0.047851,0.589520272,0.349623696
6/19/2016 18:00,0.059,0,0.036323,0.579837802,0.348938105
6/19/2016 19:00,0.002,0,0.020345,0.576829204,0.348252513
6/19/2016 20:00,0,0,0.005985,0.58718632,0.347566922
6/19/2016 21:00,0,0,0.001882,0.594631369,0.34688133
6/19/2016 22:00,0,0,0.000835,0.608561632,0.346195739
6/19/2016 23:00,0,0,0.006565,0.623721046,0.345510147
6/20/2016 0:00,0,0,0.022801,0.62815157,0.344824556
6/20/2016 1:00,0,0,0.044942,0.623206368,0.344372348
6/20/2016 2:00,0,0,0.07035,0.629852842,0.343920141
6/20/2016 3:00,0,0,0.099885,0.620445397,0.343467934
6/20/2016 4:00,0.003,0,0.127489,0.603240406,0.343015726
6/20/2016 5:00,0.067,0,0.106031,0.586860728,0.342563519
6/20/2016 6:00,0.179,0,0.128203,0.54575015,0.342111312
6/20/2016 7:00,0.243,0,0.206504,0.518694788,0.341659104
6/20/2016 8:00,0.28,0,0.267729,0.468012167,0.341206897
6/20/2016 9:00,0.315,0,0.331972,0.413654064,0.34075469
6/20/2016 10:00,0.4,0,0.395021,0.414548034,0.340302482
6/20/2016 11:00,0.465,0,0.454703,0.430591623,0.339850275
6/20/2016 12:00,0.437,0,0.506404,0.439401293,0.339398068
6/20/2016 13:00,0.276,0,0.538966,0.441024874,0.33894586
6/20/2016 14:00,0.169,0,0.519829,0.441354791,0.338493653
6/20/2016 15:00,0.104,0,0.50055,0.478258454,0.338041446
6/20/2016 16:00,0.069,0,0.539775,0.520591486,0.337589238
6/20/2016 17:00,0.047,0,0.571689,0.551097658,0.337137031
6/20/2016 18:00,0.015,0,0.570531,0.577311242,0.336684824
6/20/2016 19:00,0,0,0.550945,0.619589473,0.336232616
6/20/2016 20:00,0,0,0.499132,0.676951439,0.335780409
6/20/2016 21:00,0,0,0.417623,0.707605832,0.335328202
6/20/2016 22:00,0,0,0.308748,0.726437553,0.334875994
6/20/2016 23:00,0,0,0.232348,0.734217824,0.334423787
6/21/2016 0:00,0,0,0.172109,0.727507209,0.33397158
6/21/2016 1:00,0,0,0.129443,0.729384752,0.333862415
6/21/2016 2:00,0,0,0.10183,0.70204855,0.333753251
6/21/2016 3:00,0,0,0.092368,0.658531619,0.333644086
6/21/2016 4:00,0.016,0,0.084556,0.573955678,0.333534921
6/21/2016 5:00,0.071,0,0.06199,0.483316157,0.333425757
6/21/2016 6:00,0.163,0,0.079555,0.456222526,0.333316592
6/21/2016 7:00,0.294,0,0.097713,0.423186718,0.333207428
6/21/2016 8:00,0.426,0,0.121064,0.437133918,0.333098263
6/21/2016 9:00,0.511,0,0.142781,0.435082971,0.332989099
6/21/2016 10:00,0.526,0,0.172046,0.447631619,0.332879934
6/21/2016 11:00,0.487,0,0.22112,0.426208483,0.33277077
6/21/2016 12:00,0.357,0,0.281483,0.438302928,0.332661605
6/21/2016 13:00,0.33,0,0.309612,0.402735552,0.332552441
6/21/2016 14:00,0.398,0,0.285642,0.420101901,0.332443276
6/21/2016 15:00,0.401,0,0.240681,0.442035227,0.332334112
6/21/2016 16:00,0.31,0,0.197651,0.520649446,0.332224947
6/21/2016 17:00,0.181,0,0.12779,0.637089145,0.332115783
6/21/2016 18:00,0.058,0,0.073925,0.670760908,0.332006618
6/21/2016 19:00,0.001,0,0.07768,0.700527204,0.331897454
6/21/2016 20:00,0,0,0.091128,0.744253114,0.331788289
6/21/2016 21:00,0,0,0.103136,0.768613772,0.331679125
6/21/2016 22:00,0,0,0.109593,0.764375933,0.33156996
6/21/2016 23:00,0,0,0.114433,0.781216048,0.331460796
6/22/2016 0:00,0,0,0.113294,0.768537456,0.331351631
6/22/2016 1:00,0,0,0.107364,0.743742362,0.331506644
6/22/2016 2:00,0,0,0.098912,0.696103457,0.331661657
6/22/2016 3:00,0,0,0.091986,0.627691811,0.33181667
6/22/2016 4:00,0.002,0,0.079729,0.53713448,0.331971683
6/22/2016 5:00,0.051,0,0.043624,0.45951686,0.332126696
6/22/2016 6:00,0.159,0,0.041818,0.434842374,0.332281709
6/22/2016 7:00,0.287,0,0.04792,0.42855943,0.332436722
6/22/2016 8:00,0.394,0,0.050542,0.436441459,0.332591735
6/22/2016 9:00,0.545,0,0.049554,0.459659745,0.332746748
6/22/2016 10:00,0.624,0,0.048689,0.475408035,0.332901761
6/22/2016 11:00,0.663,0,0.047079,0.478230702,0.333056775
6/22/2016 12:00,0.637,0,0.043379,0.441293494,0.333211788
6/22/2016 13:00,0.591,0,0.036493,0.417460922,0.333366801
6/22/2016 14:00,0.517,0,0.029401,0.404182127,0.333521814
6/22/2016 15:00,0.409,0,0.02988,0.385647981,0.333676827
6/22/2016 16:00,0.273,0,0.035983,0.461367411,0.33383184
6/22/2016 17:00,0.152,0,0.031666,0.527170726,0.333986853
6/22/2016 18:00,0.055,0,0.02414,0.587982138,0.334141866
6/22/2016 19:00,0.001,0,0.027909,0.652824823,0.334296879
6/22/2016 20:00,0,0,0.054556,0.713928323,0.334451892
6/22/2016 21:00,0,0,0.113594,0.745905991,0.334606905
6/22/2016 22:00,0,0,0.191334,0.750090921,0.334761918
6/22/2016 23:00,0,0,0.232355,0.750671557,0.334916931
6/23/2016 0:00,0,0,0.227358,0.753716262,0.335071944
6/23/2016 1:00,0,0,0.202731,0.7364703,0.335598613
6/23/2016 2:00,0,0,0.186968,0.702707376,0.336125283
6/23/2016 3:00,0,0,0.203471,0.652325204,0.336651952
6/23/2016 4:00,0,0,0.235847,0.5830317,0.337178622
6/23/2016 5:00,0.021,0,0.185191,0.490436767,0.337705291
6/23/2016 6:00,0.15,0,0.13706,0.485892005,0.33823196
6/23/2016 7:00,0.306,0,0.216862,0.482370871,0.33875863
6/23/2016 8:00,0.447,0,0.270822,0.499061742,0.339285299
6/23/2016 9:00,0.542,0,0.310611,0.455720356,0.339811968
6/23/2016 10:00,0.609,0,0.36655,0.443934644,0.340338638
6/23/2016 11:00,0.654,0,0.414884,0.392759941,0.340865307
6/23/2016 12:00,0.68,0,0.419441,0.344333306,0.341391977
6/23/2016 13:00,0.664,0,0.377755,0.345129391,0.341918646
6/23/2016 14:00,0.592,0,0.306367,0.379517741,0.342445315
6/23/2016 15:00,0.482,0,0.231215,0.408632258,0.342971985
6/23/2016 16:00,0.342,0,0.168425,0.512992455,0.343498654
6/23/2016 17:00,0.191,0,0.118782,0.522344028,0.344025324
6/23/2016 18:00,0.062,0,0.072553,0.568716445,0.344551993
6/23/2016 19:00,0.001,0,0.045651,0.628561851,0.345078662
6/23/2016 20:00,0,0,0.03077,0.686457781,0.345605332
6/23/2016 21:00,0,0,0.021177,0.757194182,0.346132001
6/23/2016 22:00,0,0,0.017592,0.764939964,0.346658671
6/23/2016 23:00,0,0,0.020641,0.759017238,0.34718534
6/24/2016 0:00,0,0,0.028052,0.746837423,0.347712009
6/24/2016 1:00,0,0,0.037002,0.72792717,0.348065849
6/24/2016 2:00,0,0,0.036125,0.688952171,0.34841969
6/24/2016 3:00,0,0,0.03158,0.630657223,0.34877353
6/24/2016 4:00,0.017,0,0.033065,0.550088554,0.34912737
6/24/2016 5:00,0.076,0,0.028675,0.462874368,0.34948121
6/24/2016 6:00,0.16,0,0.02765,0.421772626,0.34983505
6/24/2016 7:00,0.267,0,0.043273,0.437485438,0.35018889
6/24/2016 8:00,0.366,0,0.059406,0.401549204,0.35054273
6/24/2016 9:00,0.442,0,0.06917,0.423236629,0.35089657
6/24/2016 10:00,0.474,0,0.074393,0.40171008,0.35125041
6/24/2016 11:00,0.482,0,0.074434,0.378096222,0.35160425
6/24/2016 12:00,0.465,0,0.067957,0.373306158,0.351958091
6/24/2016 13:00,0.428,0,0.051848,0.345671717,0.352311931
6/24/2016 14:00,0.388,0,0.04877,0.328810712,0.352665771
6/24/2016 15:00,0.298,0,0.068536,0.33250571,0.353019611
6/24/2016 16:00,0.182,0,0.093261,0.388832622,0.353373451
6/24/2016 17:00,0.085,0,0.123665,0.438949071,0.353727291
6/24/2016 18:00,0.026,0,0.152109,0.459668942,0.354081131
6/24/2016 19:00,0,0,0.185587,0.491029251,0.354434971
6/24/2016 20:00,0,0,0.199432,0.546026992,0.354788811
6/24/2016 21:00,0,0,0.233598,0.580505409,0.355142652
6/24/2016 22:00,0,0,0.268573,0.621642209,0.355496492
6/24/2016 23:00,0,0,0.264121,0.669018844,0.355850332
6/25/2016 0:00,0,0,0.200585,0.673937754,0.356204172
6/25/2016 1:00,0,0,0.140422,0.667242526,0.356523004
6/25/2016 2:00,0,0,0.133646,0.636323826,0.356841837
6/25/2016 3:00,0,0,0.128468,0.58639353,0.357160669
6/25/2016 4:00,0.019,0,0.097845,0.542418326,0.357479502
6/25/2016 5:00,0.043,0,0.080192,0.504826061,0.357798334
6/25/2016 6:00,0.084,0,0.077288,0.503132744,0.358117167
6/25/2016 7:00,0.144,0,0.083105,0.511583268,0.358435999
6/25/2016 8:00,0.221,0,0.084336,0.486793988,0.358754832
6/25/2016 9:00,0.293,0,0.088292,0.454406685,0.359073664
6/25/2016 10:00,0.324,0,0.094879,0.432046479,0.359392497
6/25/2016 11:00,0.313,0,0.104305,0.389893841,0.359711329
6/25/2016 12:00,0.261,0,0.120937,0.350305992,0.360030161
6/25/2016 13:00,0.221,0,0.159498,0.311334518,0.360348994
6/25/2016 14:00,0.232,0,0.267932,0.283576499,0.360667826
6/25/2016 15:00,0.237,0,0.381313,0.302559686,0.360986659
6/25/2016 16:00,0.228,0,0.360405,0.344879309,0.361305491
6/25/2016 17:00,0.16,0,0.241161,0.401637097,0.361624324
6/25/2016 18:00,0.061,0,0.12332,0.468268146,0.361943156
6/25/2016 19:00,0.002,0,0.088861,0.510158992,0.362261989
6/25/2016 20:00,0,0,0.075485,0.569566324,0.362580821
6/25/2016 21:00,0,0,0.077215,0.606338952,0.362899654
6/25/2016 22:00,0,0,0.090107,0.650424002,0.363218486
6/25/2016 23:00,0,0,0.117658,0.704067646,0.363537319
6/26/2016 0:00,0,0,0.137969,0.723227332,0.363856151
6/26/2016 1:00,0,0,0.143393,0.731689253,0.363907304
6/26/2016 2:00,0,0,0.143774,0.735973309,0.363958457
6/26/2016 3:00,0,0,0.145172,0.723379452,0.364009609
6/26/2016 4:00,0,0,0.112829,0.701002256,0.364060762
6/26/2016 5:00,0.016,0,0.077473,0.66470183,0.364111915
6/26/2016 6:00,0.156,0,0.153645,0.634072791,0.364163067
6/26/2016 7:00,0.325,0,0.19666,0.590458461,0.36421422
6/26/2016 8:00,0.473,0,0.22248,0.524144356,0.364265373
6/26/2016 9:00,0.584,0,0.237519,0.479486814,0.364316525
6/26/2016 10:00,0.656,0,0.243849,0.460868092,0.364367678
6/26/2016 11:00,0.691,0,0.250443,0.454211007,0.364418831
6/26/2016 12:00,0.666,0,0.249003,0.415951762,0.364469984
6/26/2016 13:00,0.521,0,0.231071,0.37279778,0.364521136
6/26/2016 14:00,0.41,0,0.201964,0.338110037,0.364572289
6/26/2016 15:00,0.297,0,0.182526,0.354796053,0.364623442
6/26/2016 16:00,0.214,0,0.157066,0.395204644,0.364674594
6/26/2016 17:00,0.15,0,0.10787,0.432445873,0.364725747
6/26/2016 18:00,0.066,0,0.06669,0.463055403,0.3647769
6/26/2016 19:00,0.002,0,0.073892,0.482860434,0.364828053
6/26/2016 20:00,0,0,0.095355,0.529478149,0.364879205
6/26/2016 21:00,0,0,0.116517,0.589423082,0.364930358
6/26/2016 22:00,0,0,0.132165,0.642542153,0.364981511
6/26/2016 23:00,0,0,0.136841,0.668936117,0.365032663
6/27/2016 0:00,0,0,0.127536,0.683154568,0.365083816
6/27/2016 1:00,0,0,0.119098,0.700211041,0.364877025
6/27/2016 2:00,0,0,0.109667,0.699622636,0.364670235
6/27/2016 3:00,0,0,0.097101,0.688757679,0.364463444
6/27/2016 4:00,0.009,0,0.093518,0.665855036,0.364256654
6/27/2016 5:00,0.068,0,0.106752,0.632919688,0.364049863
6/27/2016 6:00,0.176,0,0.191883,0.603841725,0.363843072
6/27/2016 7:00,0.229,0,0.299559,0.583740282,0.363636282
6/27/2016 8:00,0.189,0,0.392786,0.561966133,0.363429491
6/27/2016 9:00,0.196,0,0.45034,0.532401413,0.3632227
6/27/2016 10:00,0.25,0,0.474518,0.492287653,0.36301591
6/27/2016 11:00,0.299,0,0.462826,0.428511207,0.362809119
6/27/2016 12:00,0.317,0,0.437067,0.382960751,0.362602329
6/27/2016 13:00,0.333,0,0.415631,0.378465729,0.362395538
6/27/2016 14:00,0.321,0,0.398369,0.431310101,0.362188747
6/27/2016 15:00,0.219,0,0.33552,0.459874884,0.361981957
6/27/2016 16:00,0.202,0,0.283245,0.493191964,0.361775166
6/27/2016 17:00,0.144,0,0.180032,0.537043525,0.361568376
6/27/2016 18:00,0.059,0,0.120839,0.568167824,0.361361585
6/27/2016 19:00,0.001,0,0.108948,0.610368977,0.361154794
6/27/2016 20:00,0,0,0.095196,0.646776845,0.360948004
6/27/2016 21:00,0,0,0.078586,0.678452156,0.360741213
6/27/2016 22:00,0,0,0.063133,0.724290422,0.360534423
6/27/2016 23:00,0,0,0.050911,0.751513745,0.360327632
6/28/2016 0:00,0,0,0.044171,0.753664233,0.360120841
6/28/2016 1:00,0,0,0.042743,0.744889431,0.359722519
6/28/2016 2:00,0,0,0.039522,0.718765717,0.359324196
6/28/2016 3:00,0,0,0.030413,0.6692053,0.358925873
6/28/2016 4:00,0.015,0,0.02557,0.60273665,0.358527551
6/28/2016 5:00,0.074,0,0.018156,0.520350879,0.358129228
6/28/2016 6:00,0.163,0,0.02885,0.466605458,0.357730906
6/28/2016 7:00,0.286,0,0.049548,0.469006279,0.357332583
6/28/2016 8:00,0.397,0,0.062821,0.462652608,0.35693426
6/28/2016 9:00,0.505,0,0.075137,0.422069632,0.356535938
6/28/2016 10:00,0.613,0,0.088975,0.387323517,0.356137615
6/28/2016 11:00,0.648,0,0.099135,0.375899217,0.355739293
6/28/2016 12:00,0.657,0,0.114169,0.325589706,0.35534097
6/28/2016 13:00,0.616,0,0.132767,0.296131635,0.354942647
6/28/2016 14:00,0.539,0,0.131777,0.296422377,0.354544325
6/28/2016 15:00,0.401,0,0.132083,0.283568058,0.354146002
6/28/2016 16:00,0.252,0,0.125554,0.37524769,0.35374768
6/28/2016 17:00,0.127,0,0.101313,0.461113539,0.353349357
6/28/2016 18:00,0.046,0,0.101122,0.549041627,0.352951034
6/28/2016 19:00,0,0,0.1648,0.589811036,0.352552712
6/28/2016 20:00,0,0,0.236923,0.648863403,0.352154389
6/28/2016 21:00,0,0,0.273375,0.710739975,0.351756066
6/28/2016 22:00,0,0,0.286163,0.773720994,0.351357744
6/28/2016 23:00,0,0,0.300581,0.79185368,0.350959421
6/29/2016 0:00,0,0,0.317361,0.789819264,0.350561099
6/29/2016 1:00,0,0,0.348016,0.781143771,0.350082443
6/29/2016 2:00,0,0,0.38758,0.740552466,0.349603787
6/29/2016 3:00,0,0,0.405544,0.672313444,0.349125132
6/29/2016 4:00,0.008,0,0.341035,0.567609705,0.348646476
6/29/2016 5:00,0.066,0,0.363926,0.42887792,0.348167821
6/29/2016 6:00,0.17,0,0.374556,0.377847184,0.347689165
6/29/2016 7:00,0.273,0,0.373603,0.363826821,0.347210509
6/29/2016 8:00,0.372,0,0.374067,0.384203089,0.346731854
6/29/2016 9:00,0.467,0,0.361563,0.36663518,0.346253198
6/29/2016 10:00,0.563,0,0.349246,0.347953104,0.345774543
6/29/2016 11:00,0.661,0,0.331303,0.375984213,0.345295887
6/29/2016 12:00,0.659,0,0.288377,0.321986355,0.344817231
6/29/2016 13:00,0.593,0,0.243328,0.427969424,0.344338576
6/29/2016 14:00,0.458,0,0.193818,0.427969424,0.34385992
6/29/2016 15:00,0.301,0,0.156112,0.427969424,0.343381265
6/29/2016 16:00,0.14,0,0.121385,0.427969424,0.342902609
6/29/2016 17:00,0.062,0,0.089724,0.427969424,0.342423953
6/29/2016 18:00,0.027,0,0.071292,0.427969424,0.341945298
6/29/2016 19:00,0.001,0,0.067567,0.427969424,0.341466642
6/29/2016 20:00,0,0,0.089448,0.427969424,0.340987987
6/29/2016 21:00,0,0,0.141716,0.427969424,0.340509331
6/29/2016 22:00,0,0,0.186965,0.427969424,0.340030675
6/29/2016 23:00,0,0,0.188419,0.427969424,0.33955202
6/30/2016 0:00,0,0,0.184615,0.427969424,0.339073364
6/30/2016 1:00,0,0,0.183009,0.427969424,0.338557943
6/30/2016 2:00,0,0,0.174562,0.427969424,0.338042521
6/30/2016 3:00,0,0,0.1677,0.427969424,0.337527099
6/30/2016 4:00,0.014,0,0.132533,0.427969424,0.337011678
6/30/2016 5:00,0.068,0,0.121095,0.427969424,0.336496256
6/30/2016 6:00,0.165,0,0.175572,0.427969424,0.335980834
6/30/2016 7:00,0.288,0,0.252769,0.427969424,0.335465413
6/30/2016 8:00,0.4,0,0.346692,0.427969424,0.334949991
6/30/2016 9:00,0.492,0,0.435772,0.427969424,0.33443457
6/30/2016 10:00,0.573,0,0.489021,0.427969424,0.333919148
6/30/2016 11:00,0.586,0,0.501211,0.427969424,0.333403726
6/30/2016 12:00,0.599,0,0.495346,0.427969424,0.332888305
6/30/2016 13:00,0.597,0,0.485487,0.37204711,0.332372883
6/30/2016 14:00,0.536,0,0.468562,0.325050964,0.331857462
6/30/2016 15:00,0.449,0,0.453153,0.296284296,0.33134204
6/30/2016 16:00,0.318,0,0.397318,0.370502804,0.330826618
6/30/2016 17:00,0.179,0,0.261337,0.453140717,0.330311197
6/30/2016 18:00,0.071,0,0.216884,0.518168907,0.329795775
6/30/2016 19:00,0.002,0,0.24735,0.599966556,0.329280354
6/30/2016 20:00,0,0,0.286454,0.672803326,0.328764932
6/30/2016 21:00,0,0,0.28041,0.754000284,0.32824951
6/30/2016 22:00,0,0,0.265683,0.7757086,0.327734089
6/30/2016 23:00,0,0,0.258347,0.793172637,0.327218667
7/1/2016 0:00,0,0,0.266703,0.771569572,0.326703245
7/1/2016 1:00,0,0,0.277045,0.736275104,0.326203155
7/1/2016 2:00,0,0,0.276307,0.681591528,0.325703065
7/1/2016 3:00,0,0,0.272342,0.612664487,0.325202975
7/1/2016 4:00,0.002,0,0.22954,0.537284865,0.324702884
7/1/2016 5:00,0.055,0,0.210329,0.446637245,0.324202794
7/1/2016 6:00,0.158,0,0.409293,0.369989233,0.323702704
7/1/2016 7:00,0.3,0,0.511914,0.345923176,0.323202613
7/1/2016 8:00,0.413,0,0.539484,0.35064024,0.322702523
7/1/2016 9:00,0.507,0,0.547659,0.349818537,0.322202433
7/1/2016 10:00,0.53,0,0.557797,0.376107363,0.321702342
7/1/2016 11:00,0.508,0,0.573722,0.377038053,0.321202252
7/1/2016 12:00,0.478,0,0.597021,0.356136053,0.320702162
7/1/2016 13:00,0.449,0,0.603794,0.322090957,0.320202071
7/1/2016 14:00,0.408,0,0.57745,0.344457859,0.319701981
