	BE_LT	BE_HT
4784	3017,417505	7456,76054
4785	3017,417505	7456,76054
4786	3017,417505	7456,76054
4787	3017,417505	7456,76054
4788	3017,417505	7456,76054
4789	3017,417505	7456,76054
4790	3017,417505	7456,76054
4791	3017,417505	7456,76054
4792	3017,417505	7456,76054
4793	3017,417505	7456,76054
4794	3017,417505	7456,76054
4795	3017,417505	7456,76054
4796	3017,417505	7456,76054
4797	3017,417505	7456,76054
4798	3017,417505	7456,76054
4799	3017,417505	7456,76054
4800	3017,417505	7456,76054
4801	5307,722722	7456,76054
4802	9007,446536	7456,76054
4803	11121,57443	7456,76054
4804	12530,99302	7456,76054
4805	12707,17035	7456,76054
4806	11297,75175	7456,76054
4807	9183,62386	7456,76054
4808	6893,318642	7456,76054
4809	4426,8361	7456,76054
4810	3017,417505	7456,76054
4811	3017,417505	7456,76054
4812	3017,417505	7456,76054
4813	3017,417505	7456,76054
4814	3017,417505	7456,76054
4815	3017,417505	7456,76054
4816	3017,417505	7456,76054
4817	3017,417505	7456,76054
4818	3017,417505	7456,76054
4819	3017,417505	7456,76054
4820	3017,417505	7456,76054
4821	3017,417505	7456,76054
4822	3017,417505	7456,76054
4823	3017,417505	7456,76054
4824	3017,417505	7456,76054
4825	3017,417505	7456,76054
4826	3017,417505	7456,76054
4827	3017,417505	7456,76054
4828	3017,417505	7456,76054
4829	3017,417505	7456,76054
4830	3017,417505	7456,76054
4831	3017,417505	7456,76054
4832	3017,417505	7456,76054
4833	3017,417505	7456,76054
4834	3017,417505	7456,76054
4835	3017,417505	7456,76054
4836	3017,417505	7456,76054
4837	3017,417505	7456,76054
4838	3017,417505	7456,76054
4839	3017,417505	7456,76054
4840	3017,417505	7456,76054
4841	3017,417505	7456,76054
4842	3017,417505	7456,76054
4843	3017,417505	7456,76054
4844	3017,417505	7456,76054
4845	3017,417505	7456,76054
4846	3017,417505	7456,76054
4847	3017,417505	7456,76054
4848	3017,417505	7456,76054
4849	3017,417505	7456,76054
4850	3017,417505	7456,76054
4851	3017,417505	7456,76054
4852	3017,417505	7456,76054
4853	3017,417505	7456,76054
4854	3017,417505	7456,76054
4855	3017,417505	7456,76054
4856	3017,417505	7456,76054
4857	3017,417505	7456,76054
4858	3017,417505	7456,76054
4859	3017,417505	7456,76054
4860	3017,417505	7456,76054
4861	3017,417505	7456,76054
4862	3017,417505	7456,76054
4863	3017,417505	7456,76054
4864	3017,417505	7456,76054
4865	3017,417505	7456,76054
4866	3017,417505	7456,76054
4867	3017,417505	7456,76054
4868	3017,417505	7456,76054
4869	3017,417505	7456,76054
4870	3017,417505	7456,76054
4871	3017,417505	7456,76054
4872	3017,417505	7456,76054
4873	3017,417505	7456,76054
4874	3017,417505	7456,76054
4875	3017,417505	7456,76054
4876	3017,417505	7456,76054
4877	3017,417505	7456,76054
4878	3017,417505	7456,76054
4879	3017,417505	7456,76054
4880	3017,417505	7456,76054
4881	3017,417505	7456,76054
4882	3017,417505	7456,76054
4883	3017,417505	7456,76054
4884	3017,417505	7456,76054
4885	3017,417505	7456,76054
4886	3017,417505	7456,76054
4887	3017,417505	7456,76054
4888	3017,417505	7456,76054
4889	3017,417505	7456,76054
4890	3017,417505	7456,76054
4891	3017,417505	7456,76054
4892	3017,417505	7456,76054
4893	3017,417505	7456,76054
4894	3017,417505	7456,76054
4895	3017,417505	7456,76054
4896	3017,417505	7456,76054
4897	3017,417505	7456,76054
4898	3017,417505	7456,76054
4899	3017,417505	7456,76054
4900	3017,417505	7456,76054
4901	3017,417505	7456,76054
4902	3017,417505	7456,76054
4903	3017,417505	7456,76054
4904	3017,417505	7456,76054
4905	3017,417505	7456,76054
4906	3017,417505	7456,76054
4907	3017,417505	7456,76054
4908	3017,417505	7456,76054
4909	3017,417505	7456,76054
4910	3017,417505	7456,76054
4911	3017,417505	7456,76054
4912	3017,417505	7456,76054
4913	3017,417505	7456,76054
4914	3017,417505	7456,76054
4915	3017,417505	7456,76054
4916	3017,417505	7456,76054
4917	3017,417505	7456,76054
4918	3017,417505	7456,76054
4919	3017,417505	7456,76054
4920	3017,417505	7456,76054
4921	3017,417505	7456,76054
4922	4074,481451	7456,76054
4923	4779,190749	7456,76054
4924	6188,609345	7456,76054
4925	5483,900047	7456,76054
4926	4955,368074	7456,76054
4927	4250,658776	7456,76054
4928	3193,594829	7456,76054
4929	3017,417505	7456,76054
4930	3017,417505	7456,76054
4931	3017,417505	7456,76054
4932	3017,417505	7456,76054
4933	3017,417505	7456,76054
4934	3017,417505	7456,76054
4935	3017,417505	7456,76054
4936	3017,417505	7456,76054
4937	3017,417505	7456,76054
4938	3017,417505	7456,76054
4939	3017,417505	7456,76054
4940	3017,417505	7456,76054
4941	3017,417505	7456,76054
4942	3017,417505	7456,76054
4943	3898,304127	7456,76054
4944	5483,900047	7456,76054
4945	7069,495967	7456,76054
4946	7598,02794	7456,76054
4947	8126,559913	7456,76054
4948	10064,51048	7456,76054
4949	8831,269211	7456,76054
4950	8126,559913	7456,76054
4951	7598,02794	7456,76054
4952	7245,673291	7456,76054
4953	6364,786669	7456,76054
4954	5483,900047	7456,76054
4955	4603,013425	7456,76054
4956	4250,658776	7456,76054
4957	3545,949478	7456,76054
4958	3017,417505	7456,76054
4959	3017,417505	7456,76054
4960	3017,417505	7456,76054
4961	3193,594829	7456,76054
4962	3369,772154	7456,76054
4963	3722,126802	7456,76054
4964	4250,658776	7456,76054
4965	4779,190749	7456,76054
4966	6364,786669	7456,76054
4967	7950,382589	7456,76054
4968	9535,978509	7456,76054
4969	10945,3971	7456,76054
4970	12354,8157	7456,76054
4971	13235,70232	7456,76054
4972	13764,2343	7456,76054
4973	13940,41162	7456,76054
4974	12354,8157	7456,76054
4975	9712,155833	7456,76054
4976	6717,141318	7456,76054
4977	3369,772154	7456,76054
4978	3017,417505	7456,76054
4979	3017,417505	7456,76054
4980	3017,417505	7456,76054
4981	3017,417505	7456,76054
4982	3017,417505	7456,76054
4983	3017,417505	7456,76054
4984	3017,417505	7456,76054
4985	3017,417505	7456,76054
4986	3017,417505	7456,76054
4987	3017,417505	7456,76054
4988	3017,417505	7456,76054
4989	3017,417505	7456,76054
4990	3017,417505	7456,76054
4991	3017,417505	7456,76054
4992	3017,417505	7456,76054
4993	3193,594829	7456,76054
4994	3722,126802	7456,76054
4995	3898,304127	7456,76054
4996	4074,481451	7456,76054
4997	4250,658776	7456,76054
4998	3193,594829	7456,76054
4999	3017,417505	7456,76054
5000	3017,417505	7456,76054
5001	3017,417505	7456,76054
5002	3017,417505	7456,76054
5003	3017,417505	7456,76054
5004	3017,417505	7456,76054
5005	3017,417505	7456,76054
5006	3017,417505	7456,76054
5007	3017,417505	7456,76054
5008	3017,417505	7456,76054
5009	3017,417505	7456,76054
5010	3017,417505	7456,76054
5011	3017,417505	7456,76054
5012	3017,417505	7456,76054
5013	3017,417505	7456,76054
5014	3017,417505	7456,76054
5015	3017,417505	7456,76054
5016	3017,417505	7456,76054
5017	3017,417505	7456,76054
5018	3017,417505	7456,76054
5019	3017,417505	7456,76054
5020	3017,417505	7456,76054
5021	3017,417505	7456,76054
5022	3017,417505	7456,76054
5023	3017,417505	7456,76054
5024	3017,417505	7456,76054
5025	3017,417505	7456,76054
5026	3017,417505	7456,76054
5027	3017,417505	7456,76054
5028	3017,417505	7456,76054
5029	3017,417505	7456,76054
5030	3017,417505	7456,76054
5031	3017,417505	7456,76054
5032	3017,417505	7456,76054
5033	3017,417505	7456,76054
5034	3017,417505	7456,76054
5035	3017,417505	7456,76054
5036	3017,417505	7456,76054
5037	3017,417505	7456,76054
5038	3017,417505	7456,76054
5039	3017,417505	7456,76054
5040	3017,417505	7456,76054
5041	3017,417505	7456,76054
5042	3017,417505	7456,76054
5043	3193,594829	7456,76054
5044	4074,481451	7456,76054
5045	4074,481451	7456,76054
5046	4250,658776	7456,76054
5047	3722,126802	7456,76054
5048	3193,594829	7456,76054
5049	3017,417505	7456,76054
5050	3017,417505	7456,76054
5051	3017,417505	7456,76054
5052	3017,417505	7456,76054
5053	3017,417505	7456,76054
5054	3017,417505	7456,76054
5055	3017,417505	7456,76054
5056	3017,417505	7456,76054
5057	3017,417505	7456,76054
5058	3017,417505	7456,76054
5059	3017,417505	7456,76054
5060	3017,417505	7456,76054
5061	3369,772154	7456,76054
5062	3017,417505	7456,76054
5063	3898,304127	7456,76054
5064	3017,417505	7456,76054
5065	3017,417505	7456,76054
5066	3017,417505	7456,76054
5067	3017,417505	7456,76054
5068	3017,417505	7456,76054
5069	3017,417505	7456,76054
5070	3017,417505	7456,76054
5071	3017,417505	7456,76054
5072	3017,417505	7456,76054
5073	3017,417505	7456,76054
5074	3017,417505	7456,76054
5075	3017,417505	7456,76054
5076	3017,417505	7456,76054
5077	3017,417505	7456,76054
5078	3017,417505	7456,76054
5079	3017,417505	7456,76054
5080	3017,417505	7456,76054
5081	3017,417505	7456,76054
5082	3017,417505	7456,76054
5083	3017,417505	7456,76054
5084	3017,417505	7456,76054
5085	3017,417505	7456,76054
5086	3017,417505	7456,76054
5087	3017,417505	7456,76054
5088	3017,417505	7456,76054
5089	3017,417505	7456,76054
5090	3017,417505	7456,76054
5091	3898,304127	7456,76054
5092	4955,368074	7456,76054
5093	4955,368074	7456,76054
5094	4955,368074	7456,76054
5095	4779,190749	7456,76054
5096	4603,013425	7456,76054
5097	4426,8361	7456,76054
5098	4250,658776	7456,76054
5099	3017,417505	7456,76054
5100	3017,417505	7456,76054
5101	3017,417505	7456,76054
5102	3017,417505	7456,76054
5103	3017,417505	7456,76054
5104	3017,417505	7456,76054
5105	3017,417505	7456,76054
5106	3017,417505	7456,76054
5107	3017,417505	7456,76054
5108	3017,417505	7456,76054
5109	3017,417505	7456,76054
5110	3017,417505	7456,76054
5111	3017,417505	7456,76054
5112	4250,658776	7456,76054
5113	6012,43202	7456,76054
5114	8126,559913	7456,76054
5115	9007,446536	7456,76054
5116	9712,155833	7456,76054
5117	9712,155833	7456,76054
5118	9007,446536	7456,76054
5119	6540,963994	7456,76054
5120	4426,8361	7456,76054
5121	3017,417505	7456,76054
5122	3017,417505	7456,76054
5123	3017,417505	7456,76054
5124	3017,417505	7456,76054
5125	3017,417505	7456,76054
5126	3017,417505	7456,76054
5127	3017,417505	7456,76054
5128	3017,417505	7456,76054
5129	3017,417505	7456,76054
5130	3017,417505	7456,76054
5131	3017,417505	7456,76054
5132	3017,417505	7456,76054
5133	4074,481451	7456,76054
5134	6188,609345	7456,76054
5135	8478,914562	7456,76054
5136	10593,04246	7456,76054
5137	12354,8157	7456,76054
5138	14468,94359	7456,76054
5139	15702,18486	7456,76054
5140	16583,07149	7456,76054
5141	16759,24881	7456,76054
5142	15702,18486	7456,76054
5143	13588,05697	7456,76054
5144	10945,3971	7456,76054
5145	7950,382589	7456,76054
5146	5131,545398	7456,76054
5147	3017,417505	7456,76054
5148	3017,417505	7456,76054
5149	3017,417505	7456,76054
5150	3017,417505	7456,76054
5151	3017,417505	7456,76054
5152	3017,417505	7456,76054
5153	3017,417505	7456,76054
5154	3017,417505	7456,76054
5155	3017,417505	7456,76054
5156	3017,417505	7456,76054
5157	4250,658776	7456,76054
5158	7069,495967	7456,76054
5159	9888,333158	7456,76054
5160	12530,99302	7456,76054
5161	13588,05697	7456,76054
5162	14468,94359	7456,76054
5163	14997,47557	7456,76054
5164	15349,83022	7456,76054
5165	15526,00754	7456,76054
5166	13764,2343	7456,76054
5167	11650,1064	7456,76054
5168	10945,3971	7456,76054
5169	9712,155833	7456,76054
5170	8831,269211	7456,76054
5171	7245,673291	7456,76054
5172	6540,963994	7456,76054
5173	3193,594829	7456,76054
5174	3017,417505	7456,76054
5175	3017,417505	7456,76054
5176	3017,417505	7456,76054
5177	3017,417505	7456,76054
5178	3017,417505	7456,76054
5179	3017,417505	7456,76054
5180	4074,481451	7456,76054
5181	5483,900047	7456,76054
5182	6717,141318	7456,76054
5183	7950,382589	7456,76054
5184	9183,62386	7456,76054
5185	9712,155833	7456,76054
5186	10416,86513	7456,76054
5187	10769,21978	7456,76054
5188	10945,3971	7456,76054
5189	10945,3971	7456,76054
5190	10240,68781	7456,76054
5191	9007,446536	7456,76054
5192	7950,382589	7456,76054
5193	6717,141318	7456,76054
5194	5131,545398	7456,76054
5195	3017,417505	7456,76054
5196	3017,417505	7456,76054
5197	3017,417505	7456,76054
5198	3017,417505	7456,76054
5199	3017,417505	7456,76054
5200	3017,417505	7456,76054
5201	3017,417505	7456,76054
5202	3017,417505	7456,76054
5203	3017,417505	7456,76054
5204	3017,417505	7456,76054
5205	3017,417505	7456,76054
5206	4426,8361	7456,76054
5207	6012,43202	7456,76054
5208	7245,673291	7456,76054
5209	8655,091887	7456,76054
5210	10064,51048	7456,76054
5211	10769,21978	7456,76054
5212	11297,75175	7456,76054
5213	11473,92908	7456,76054
5214	10769,21978	7456,76054
5215	10240,68781	7456,76054
5216	9888,333158	7456,76054
5217	7598,02794	7456,76054
5218	6012,43202	7456,76054
5219	3017,417505	7456,76054
5220	3017,417505	7456,76054
5221	3017,417505	7456,76054
5222	3017,417505	7456,76054
5223	3017,417505	7456,76054
5224	3017,417505	7456,76054
5225	3017,417505	7456,76054
5226	3017,417505	7456,76054
5227	3017,417505	7456,76054
5228	3017,417505	7456,76054
5229	3017,417505	7456,76054
5230	4603,013425	7456,76054
5231	6540,963994	7456,76054
5232	8478,914562	7456,76054
5233	9888,333158	7456,76054
5234	11297,75175	7456,76054
5235	12002,46105	7456,76054
5236	12530,99302	7456,76054
5237	12530,99302	7456,76054
5238	12002,46105	7456,76054
5239	10945,3971	7456,76054
5240	9535,978509	7456,76054
5241	7950,382589	7456,76054
5242	6717,141318	7456,76054
5243	4779,190749	7456,76054
5244	3545,949478	7456,76054
5245	3017,417505	7456,76054
5246	3017,417505	7456,76054
5247	3017,417505	7456,76054
5248	3017,417505	7456,76054
5249	3017,417505	7456,76054
5250	3017,417505	7456,76054
5251	4955,368074	7456,76054
5252	5131,545398	7456,76054
5253	6012,43202	7456,76054
5254	7950,382589	7456,76054
5255	9712,155833	7456,76054
5256	11473,92908	7456,76054
5257	12707,17035	7456,76054
5258	13940,41162	7456,76054
5259	14645,12092	7456,76054
5260	15173,65289	7456,76054
5261	15173,65289	7456,76054
5262	14292,76627	7456,76054
5263	12530,99302	7456,76054
5264	10064,51048	7456,76054
5265	6717,141318	7456,76054
5266	3369,772154	7456,76054
5267	3017,417505	7456,76054
5268	3017,417505	7456,76054
5269	3017,417505	7456,76054
5270	3017,417505	7456,76054
5271	3017,417505	7456,76054
5272	3017,417505	7456,76054
5273	3017,417505	7456,76054
5274	3017,417505	7456,76054
5275	3017,417505	7456,76054
5276	3017,417505	7456,76054
5277	3017,417505	7456,76054
5278	3369,772154	7456,76054
5279	6188,609345	7456,76054
5280	8831,269211	7456,76054
5281	10593,04246	7456,76054
5282	12707,17035	7456,76054
5283	13764,2343	7456,76054
5284	14997,47557	7456,76054
5285	15878,36219	7456,76054
5286	15173,65289	7456,76054
5287	12707,17035	7456,76054
5288	9359,801185	7456,76054
5289	6540,963994	7456,76054
5290	3722,126802	7456,76054
5291	3017,417505	7456,76054
5292	3017,417505	7456,76054
5293	3017,417505	7456,76054
5294	3017,417505	7456,76054
5295	3017,417505	7456,76054
5296	3017,417505	7456,76054
5297	3017,417505	7456,76054
5298	3017,417505	7456,76054
5299	3017,417505	7456,76054
5300	3369,772154	7456,76054
5301	5660,077371	7456,76054
5302	6364,786669	7456,76054
5303	7245,673291	7456,76054
5304	7950,382589	7456,76054
5305	7245,673291	7456,76054
5306	6364,786669	7456,76054
5307	6012,43202	7456,76054
5308	5660,077371	7456,76054
5309	5307,722722	7456,76054
5310	5131,545398	7456,76054
5311	5307,722722	7456,76054
5312	4250,658776	7456,76054
5313	3369,772154	7456,76054
5314	3017,417505	7456,76054
5315	3017,417505	7456,76054
5316	3017,417505	7456,76054
5317	3017,417505	7456,76054
5318	3017,417505	7456,76054
5319	3017,417505	7456,76054
5320	3017,417505	7456,76054
5321	3017,417505	7456,76054
5322	3017,417505	7456,76054
5323	3017,417505	7456,76054
5324	3017,417505	7456,76054
5325	3017,417505	7456,76054
5326	3017,417505	7456,76054
5327	3545,949478	7456,76054
5328	3017,417505	7456,76054
5329	3017,417505	7456,76054
5330	3017,417505	7456,76054
5331	3017,417505	7456,76054
5332	3017,417505	7456,76054
5333	3017,417505	7456,76054
5334	3017,417505	7456,76054
5335	3017,417505	7456,76054
5336	3017,417505	7456,76054
5337	3017,417505	7456,76054
5338	3017,417505	7456,76054
5339	3017,417505	7456,76054
5340	3017,417505	7456,76054
5341	3017,417505	7456,76054
5342	3017,417505	7456,76054
5343	3017,417505	7456,76054
5344	3017,417505	7456,76054
5345	3017,417505	7456,76054
5346	3017,417505	7456,76054
5347	3017,417505	7456,76054
5348	3017,417505	7456,76054
5349	3017,417505	7456,76054
5350	3017,417505	7456,76054
5351	3017,417505	7456,76054
5352	3017,417505	7456,76054
5353	3017,417505	7456,76054
5354	3017,417505	7456,76054
5355	3017,417505	7456,76054
5356	3017,417505	7456,76054
5357	3017,417505	7456,76054
5358	3017,417505	7456,76054
5359	3017,417505	7456,76054
5360	3017,417505	7456,76054
5361	3017,417505	7456,76054
5362	3017,417505	7456,76054
5363	3017,417505	7456,76054
5364	3017,417505	7456,76054
5365	3017,417505	7456,76054
5366	3017,417505	7456,76054
5367	3017,417505	7456,76054
5368	3017,417505	7456,76054
5369	3017,417505	7456,76054
5370	3017,417505	7456,76054
5371	3017,417505	7456,76054
5372	3017,417505	7456,76054
5373	3017,417505	7456,76054
5374	3017,417505	7456,76054
5375	3017,417505	7456,76054
5376	3017,417505	7456,76054
5377	3017,417505	7456,76054
5378	4603,013425	7456,76054
5379	5836,254696	7456,76054
5380	6893,318642	7456,76054
5381	7774,205265	7456,76054
5382	7598,02794	7456,76054
5383	6188,609345	7456,76054
5384	4426,8361	7456,76054
5385	3017,417505	7456,76054
5386	3017,417505	7456,76054
5387	3017,417505	7456,76054
5388	3017,417505	7456,76054
5389	3017,417505	7456,76054
5390	3017,417505	7456,76054
5391	3017,417505	7456,76054
5392	3017,417505	7456,76054
5393	3017,417505	7456,76054
5394	3017,417505	7456,76054
5395	3017,417505	7456,76054
5396	3017,417505	7456,76054
5397	3017,417505	7456,76054
5398	3017,417505	7456,76054
5399	3722,126802	7456,76054
5400	4603,013425	7456,76054
5401	4426,8361	7456,76054
5402	4250,658776	7456,76054
5403	4074,481451	7456,76054
5404	4426,8361	7456,76054
5405	3898,304127	7456,76054
5406	3545,949478	7456,76054
5407	3017,417505	7456,76054
5408	3017,417505	7456,76054
5409	3017,417505	7456,76054
5410	3017,417505	7456,76054
5411	3017,417505	7456,76054
5412	3017,417505	7456,76054
5413	3017,417505	7456,76054
5414	3017,417505	7456,76054
5415	3017,417505	7456,76054
5416	3017,417505	7456,76054
5417	3017,417505	7456,76054
5418	3017,417505	7456,76054
5419	3017,417505	7456,76054
5420	3017,417505	7456,76054
5421	3017,417505	7456,76054
5422	3017,417505	7456,76054
5423	3017,417505	7456,76054
5424	3017,417505	7456,76054
5425	3017,417505	7456,76054
5426	3722,126802	7456,76054
5427	4779,190749	7456,76054
5428	5836,254696	7456,76054
5429	6717,141318	7456,76054
5430	6717,141318	7456,76054
5431	5131,545398	7456,76054
5432	3017,417505	7456,76054
5433	3017,417505	7456,76054
5434	3017,417505	7456,76054
5435	3017,417505	7456,76054
5436	3017,417505	7456,76054
5437	3017,417505	7456,76054
5438	3017,417505	7456,76054
5439	3017,417505	7456,76054
5440	3017,417505	7456,76054
5441	3017,417505	7456,76054
5442	3017,417505	7456,76054
5443	3017,417505	7456,76054
5444	3017,417505	7456,76054
5445	3017,417505	7456,76054
5446	3722,126802	7456,76054
5447	4955,368074	7456,76054
5448	6188,609345	7456,76054
5449	6540,963994	7456,76054
5450	6893,318642	7456,76054
5451	7069,495967	7456,76054
5452	7245,673291	7456,76054
5453	7421,850616	7456,76054
5454	7421,850616	7456,76054
5455	6012,43202	7456,76054
5456	4250,658776	7456,76054
5457	3017,417505	7456,76054
5458	3017,417505	7456,76054
5459	3017,417505	7456,76054
5460	3017,417505	7456,76054
5461	3017,417505	7456,76054
5462	3017,417505	7456,76054
5463	3017,417505	7456,76054
5464	3017,417505	7456,76054
5465	3017,417505	7456,76054
5466	3017,417505	7456,76054
5467	3017,417505	7456,76054
5468	3017,417505	7456,76054
5469	3017,417505	7456,76054
5470	3017,417505	7456,76054
5471	3017,417505	7456,76054
5472	3017,417505	7456,76054
5473	3017,417505	7456,76054
5474	3017,417505	7456,76054
5475	3017,417505	7456,76054
5476	3017,417505	7456,76054
5477	3017,417505	7456,76054
5478	3017,417505	7456,76054
5479	3017,417505	7456,76054
5480	3017,417505	7456,76054
5481	3017,417505	7456,76054
5482	3017,417505	7456,76054
5483	3017,417505	7456,76054
5484	3017,417505	7456,76054
5485	3017,417505	7456,76054
5486	3017,417505	7456,76054
5487	3017,417505	7456,76054
5488	3017,417505	7456,76054
5489	3017,417505	7456,76054
5490	3017,417505	7456,76054
5491	3017,417505	7456,76054
5492	3017,417505	7456,76054
5493	3017,417505	7456,76054
5494	3017,417505	7456,76054
5495	3017,417505	7456,76054
5496	3017,417505	7456,76054
5497	3017,417505	7456,76054
5498	3017,417505	7456,76054
5499	3017,417505	7456,76054
5500	3017,417505	7456,76054
5501	3017,417505	7456,76054
5502	3017,417505	7456,76054
5503	3017,417505	7456,76054
5504	3017,417505	7456,76054
5505	3017,417505	7456,76054
5506	3017,417505	7456,76054
5507	3017,417505	7456,76054
5508	3017,417505	7456,76054
5509	3017,417505	7456,76054
5510	3017,417505	7456,76054
5511	3017,417505	7456,76054
5512	3017,417505	7456,76054
5513	3017,417505	7456,76054
5514	3017,417505	7456,76054
5515	3017,417505	7456,76054
5516	3017,417505	7456,76054
5517	3017,417505	7456,76054
5518	3017,417505	7456,76054
5519	3017,417505	7456,76054
5520	3017,417505	7456,76054
5521	3017,417505	7456,76054
5522	3017,417505	7456,76054
5523	3017,417505	7456,76054
5524	3017,417505	7456,76054
5525	3017,417505	7456,76054
5526	3017,417505	7456,76054
5527	3017,417505	7456,76054
5528	3017,417505	7456,76054
5529	3017,417505	7456,76054
5530	3017,417505	7456,76054
5531	3017,417505	7456,76054
5532	3017,417505	7456,76054
5533	3017,417505	7456,76054
5534	3017,417505	7456,76054
5535	3017,417505	7456,76054
5536	3017,417505	7456,76054
5537	3017,417505	7456,76054
5538	3017,417505	7456,76054
5539	3017,417505	7456,76054
5540	3017,417505	7456,76054
5541	3017,417505	7456,76054
5542	3017,417505	7456,76054
5543	3017,417505	7456,76054
5544	3017,417505	7456,76054
5545	3017,417505	7456,76054
5546	3017,417505	7456,76054
5547	3017,417505	7456,76054
5548	3017,417505	7456,76054
5549	3017,417505	7456,76054
5550	3017,417505	7456,76054
5551	3017,417505	7456,76054
5552	3017,417505	7456,76054
5553	3017,417505	7456,76054
5554	3017,417505	7456,76054
5555	3017,417505	7456,76054
5556	3017,417505	7456,76054
5557	3017,417505	7456,76054
5558	3017,417505	7456,76054
5559	3017,417505	7456,76054
5560	3017,417505	7456,76054
5561	3017,417505	7456,76054
5562	3017,417505	7456,76054
5563	3017,417505	7456,76054
5564	3017,417505	7456,76054
5565	3017,417505	7456,76054
5566	3017,417505	7456,76054
5567	3017,417505	7456,76054
5568	3017,417505	7456,76054
5569	3017,417505	7456,76054
5570	3722,126802	7456,76054
5571	4603,013425	7456,76054
5572	5483,900047	7456,76054
5573	6188,609345	7456,76054
5574	6012,43202	7456,76054
5575	4426,8361	7456,76054
5576	3017,417505	7456,76054
5577	3017,417505	7456,76054
5578	3017,417505	7456,76054
5579	3017,417505	7456,76054
5580	3017,417505	7456,76054
5581	3017,417505	7456,76054
5582	3017,417505	7456,76054
5583	3017,417505	7456,76054
5584	3017,417505	7456,76054
5585	3017,417505	7456,76054
5586	3017,417505	7456,76054
5587	3017,417505	7456,76054
5588	3017,417505	7456,76054
5589	3017,417505	7456,76054
5590	3017,417505	7456,76054
5591	3017,417505	7456,76054
5592	4603,013425	7456,76054
5593	6188,609345	7456,76054
5594	7774,205265	7456,76054
5595	8478,914562	7456,76054
5596	9359,801185	7456,76054
5597	9888,333158	7456,76054
5598	9888,333158	7456,76054
5599	8831,269211	7456,76054
5600	7421,850616	7456,76054
5601	6540,963994	7456,76054
5602	3722,126802	7456,76054
5603	3017,417505	7456,76054
5604	3017,417505	7456,76054
5605	3017,417505	7456,76054
5606	3017,417505	7456,76054
5607	3017,417505	7456,76054
5608	3017,417505	7456,76054
5609	3017,417505	7456,76054
5610	3017,417505	7456,76054
5611	3017,417505	7456,76054
5612	3722,126802	7456,76054
5613	5131,545398	7456,76054
5614	6540,963994	7456,76054
5615	8126,559913	7456,76054
5616	9535,978509	7456,76054
5617	10945,3971	7456,76054
5618	12354,8157	7456,76054
5619	13235,70232	7456,76054
5620	13940,41162	7456,76054
5621	14645,12092	7456,76054
5622	14468,94359	7456,76054
5623	12002,46105	7456,76054
5624	8831,269211	7456,76054
5625	5660,077371	7456,76054
5626	3017,417505	7456,76054
5627	3017,417505	7456,76054
5628	3017,417505	7456,76054
5629	3017,417505	7456,76054
5630	3017,417505	7456,76054
5631	3017,417505	7456,76054
5632	3017,417505	7456,76054
5633	3017,417505	7456,76054
5634	3017,417505	7456,76054
5635	3017,417505	7456,76054
5636	3017,417505	7456,76054
5637	3017,417505	7456,76054
5638	3193,594829	7456,76054
5639	4955,368074	7456,76054
5640	6540,963994	7456,76054
5641	7598,02794	7456,76054
5642	8478,914562	7456,76054
5643	9183,62386	7456,76054
5644	9712,155833	7456,76054
5645	10064,51048	7456,76054
5646	9888,333158	7456,76054
5647	7421,850616	7456,76054
5648	4250,658776	7456,76054
5649	3017,417505	7456,76054
5650	3017,417505	7456,76054
5651	3017,417505	7456,76054
5652	3017,417505	7456,76054
5653	3017,417505	7456,76054
5654	3017,417505	7456,76054
5655	3017,417505	7456,76054
5656	3017,417505	7456,76054
5657	3017,417505	7456,76054
5658	3017,417505	7456,76054
5659	3017,417505	7456,76054
5660	3017,417505	7456,76054
5661	3017,417505	7456,76054
5662	3017,417505	7456,76054
5663	3017,417505	7456,76054
5664	3722,126802	7456,76054
5665	4603,013425	7456,76054
5666	5660,077371	7456,76054
5667	6188,609345	7456,76054
5668	6717,141318	7456,76054
5669	7069,495967	7456,76054
5670	7069,495967	7456,76054
5671	4426,8361	7456,76054
5672	3017,417505	7456,76054
5673	3017,417505	7456,76054
5674	3017,417505	7456,76054
5675	3017,417505	7456,76054
5676	3017,417505	7456,76054
5677	3017,417505	7456,76054
5678	3017,417505	7456,76054
5679	3017,417505	7456,76054
5680	3017,417505	7456,76054
5681	3017,417505	7456,76054
5682	3017,417505	7456,76054
5683	3017,417505	7456,76054
5684	3017,417505	7456,76054
5685	3017,417505	7456,76054
5686	3017,417505	7456,76054
5687	3017,417505	7456,76054
5688	3017,417505	7456,76054
5689	3017,417505	7456,76054
5690	3545,949478	7456,76054
5691	4426,8361	7456,76054
5692	5483,900047	7456,76054
5693	6012,43202	7456,76054
5694	6188,609345	7456,76054
5695	4603,013425	7456,76054
5696	3017,417505	7456,76054
5697	3017,417505	7456,76054
5698	3017,417505	7456,76054
5699	3017,417505	7456,76054
5700	3017,417505	7456,76054
5701	3017,417505	7456,76054
5702	3017,417505	7456,76054
5703	3017,417505	7456,76054
5704	3017,417505	7456,76054
5705	3017,417505	7456,76054
5706	3017,417505	7456,76054
5707	3017,417505	7456,76054
5708	3017,417505	7456,76054
5709	3017,417505	7456,76054
5710	3017,417505	7456,76054
5711	3017,417505	7456,76054
5712	3017,417505	7456,76054
5713	3193,594829	7456,76054
5714	4603,013425	7456,76054
5715	5307,722722	7456,76054
