,[10] - BE_BATT_LI,[8] - BE_DEC_HP_ELEC,[7] - BE_DHN_HP_ELEC,[6] - BE_IND_DIRECT_ELEC,[5] - BE_IND_COGEN_GAS,[9] - BE_PHS
2015-05-15 21:00:00,0.0,4710.432285176074,0.0,283.85471234879475,7172.905827651206,0.0
2015-05-15 22:00:00,0.0,21773.13356946711,0.0,283.85471234879475,7172.905827651206,0.0
2015-05-15 23:00:00,0.0,29267.548,7313.397262783532,283.85471234879475,7172.905827651206,0.0
2015-05-16 00:00:00,0.0,0.0,22357.19634172541,283.85471234879475,7172.905827651206,0.0
2015-05-16 01:00:00,0.0,9571.27694167142,0.0,283.85471234879475,7172.905827651206,0.0
2015-05-16 02:00:00,0.0,950.746867691873,0.0,283.85471234879475,7172.905827651206,0.0
2015-05-16 03:00:00,0.0,0.0,2703.542454486809,283.85471234879475,7172.905827651206,0.0
2015-05-16 04:00:00,0.0,4861.398008525958,0.0,283.85471234879475,7172.905827651206,0.0
2015-05-16 05:00:00,0.0,1796.185768876419,6901.546995184565,283.85471234879475,7172.905827651206,0.0
2015-05-16 06:00:00,1188.6675119255665,9303.2099630881,6398.974896911899,283.85471234879475,7172.905827651206,0.0
2015-05-16 07:00:00,2733.0308139683007,8363.778164781286,5752.810775218714,283.85471234879475,7172.905827651206,0.0
2015-05-16 08:00:00,3867.7337081183214,13180.639064182804,4963.054630105011,283.85471234879475,7172.905827651206,0.0
2015-05-16 09:00:00,9353.16605864216,0.0,4101.50246513062,283.85471234879475,7172.905827651206,0.0
2015-05-16 10:00:00,0.0,9958.674493512783,29094.192000000003,283.85471234879475,7172.905827651206,0.0
2015-05-16 11:00:00,10155.329823792767,0.0,0.0,283.85471234879475,7172.905827651206,0.0
2015-05-16 12:00:00,6849.857384806962,0.0,0.0,283.85471234879475,7172.905827651206,0.0
2015-05-16 13:00:00,1897.563880620245,1787.7555795959745,29094.192000000003,283.85471234879475,7172.905827651206,0.0
2015-05-16 14:00:00,8477.991864524189,8758.074026201723,0.0,283.85471234879475,7172.905827651206,0.0
2015-05-16 15:00:00,4238.995932262096,66.95386095342951,12361.709854104642,283.85471234879475,7172.905827651206,0.0
2015-05-16 16:00:00,2119.49796613105,26341.721406092638,0.0,283.85471234879475,7172.905827651206,0.0
2015-05-16 17:00:00,0.0,28474.666696254728,0.0,283.85471234879475,7172.905827651206,0.0
2015-05-16 18:00:00,0.0,0.0,14940.00828526966,283.85471234879475,7172.905827651206,0.0
2015-05-16 19:00:00,0.0,0.0,0.0,283.85471234879475,7172.905827651206,0.0
2015-05-16 20:00:00,0.0,0.0,0.0,283.85471234879475,7172.905827651206,0.0
2015-05-16 21:00:00,0.0,0.0,0.0,283.85471234879475,7172.905827651206,0.0
2015-05-16 22:00:00,0.0,0.0,0.0,283.85471234879475,7172.905827651206,0.0
2015-05-16 23:00:00,0.0,0.0,0.0,283.85471234879475,7172.905827651206,0.0
2015-05-17 00:00:00,0.0,8155.015548201803,19874.05623698553,283.85471234879475,7172.905827651206,0.0
2015-05-17 01:00:00,0.0,21420.312758425076,15719.935890610122,228.96803123488726,7172.905827651206,0.0
2015-05-17 02:00:00,0.0,16152.795436915121,0.0,0.0,7172.905827651206,0.0
2015-05-17 03:00:00,0.0,5329.721977676899,0.0,0.0,7172.905827651206,0.0
2015-05-17 04:00:00,0.0,0.0,0.0,0.0,7172.905827651206,0.0
2015-05-17 05:00:00,0.0,710.2693076097486,0.0,0.0,7172.905827651206,0.0
2015-05-17 06:00:00,0.0,7737.490303193266,5322.034696806732,283.85471234879475,7172.905827651206,0.0
2015-05-17 07:00:00,0.0,29167.034633318523,5721.695537434612,283.85471234879475,7172.905827651206,0.0
2015-05-17 08:00:00,0.0,0.0,3271.067824223168,283.85471234879475,7172.905827651206,0.0
2015-05-17 09:00:00,0.0,0.0,6838.888675161719,283.85471234879475,7172.905827651206,0.0
2015-05-17 10:00:00,0.0,0.0,0.0,283.85471234879475,7172.905827651206,0.0
2015-05-17 11:00:00,0.0,0.0,5331.17057808993,283.85471234879475,7172.905827651206,0.0
2015-05-17 12:00:00,2622.179785852779,1620.295881759765,0.0,283.85471234879475,7172.905827651206,0.0
2015-05-17 13:00:00,13386.2475,3144.7126211338896,23659.365613402413,283.85471234879475,7172.905827651206,0.0
2015-05-17 14:00:00,0.0,2935.9499998145793,0.0,283.85471234879475,7172.905827651206,0.0
2015-05-17 15:00:00,13077.130406371034,2935.9499998145793,0.0,283.85471234879475,7172.905827651206,0.0
2015-05-17 16:00:00,13386.2475,20485.08695169675,0.0,283.85471234879475,7172.905827651206,0.0
2015-05-17 17:00:00,1011.6132123445568,29267.548,15475.646452088578,283.85471234879475,7172.905827651206,0.0
2015-05-17 18:00:00,0.0,0.0,28913.371759826805,283.85471234879475,7172.905827651206,0.0
2015-05-17 19:00:00,0.0,0.0,7315.472374806803,283.85471234879475,7172.905827651206,0.0
2015-05-17 20:00:00,0.0,27449.70593757505,0.0,283.85471234879475,7172.905827651206,0.0
2015-05-17 21:00:00,0.0,0.0,29094.192000000003,283.85471234879475,7172.905827651206,0.0
2015-05-17 22:00:00,0.0,29267.548,0.0,283.85471234879475,7172.905827651206,0.0
2015-05-17 23:00:00,0.0,12330.237848184192,0.0,283.85471234879475,7172.905827651206,0.0
2015-05-18 00:00:00,0.0,0.0,6563.952894718747,283.85471234879475,7172.905827651206,0.0
2015-05-18 01:00:00,0.0,1805.883249773882,0.0,283.85471234879475,7172.905827651206,0.0
2015-05-18 02:00:00,0.0,1218.8229767227763,0.0,283.85471234879475,7172.905827651206,0.0
2015-05-18 03:00:00,0.0,0.0,2313.2517410468017,283.85471234879475,7172.905827651206,0.0
2015-05-18 04:00:00,0.0,3018.8195692820314,0.0,283.85471234879475,7172.905827651206,0.0
2015-05-18 05:00:00,0.0,8702.221436428747,0.0,283.85471234879475,7172.905827651206,0.0
2015-05-18 06:00:00,0.0,20301.934355977843,0.0,283.85471234879475,7172.905827651206,0.0
2015-05-18 07:00:00,0.0,0.0,448.94624247251886,283.85471234879475,7172.905827651206,0.0
2015-05-18 08:00:00,0.0,67.95367222232436,0.0,283.85471234879475,7172.905827651206,0.0
2015-05-18 09:00:00,0.0,2253.669867856891,0.0,283.85471234879475,7172.905827651206,0.0
2015-05-18 10:00:00,0.0,464.0328768717198,0.0,283.85471234879475,7172.905827651206,0.0
2015-05-18 11:00:00,0.0,4515.556753581092,1875.8260470972104,283.85471234879475,7172.905827651206,0.0
2015-05-18 12:00:00,1956.506445346588,0.0,1229.6619254040252,283.85471234879475,7172.905827651206,0.0
2015-05-18 13:00:00,0.0,1787.7555795959745,2459.3269557044123,283.85471234879475,7172.905827651206,0.0
2015-05-18 14:00:00,2077.9532216786133,1787.7555795959745,0.0,283.85471234879475,7172.905827651206,0.0
2015-05-18 15:00:00,0.0,1787.7555795959745,1229.6619254040252,283.85471234879475,7172.905827651206,0.0
2015-05-18 16:00:00,1203.836367864249,5991.826327740607,1229.6619254040252,283.85471234879475,7172.905827651206,0.0
2015-05-18 17:00:00,0.0,0.0,5483.903405038622,283.85471234879475,7172.905827651206,0.0
2015-05-18 18:00:00,0.0,0.0,0.0,283.85471234879475,7172.905827651206,0.0
2015-05-18 19:00:00,0.0,6622.529912246329,0.0,283.85471234879475,7172.905827651206,0.0
2015-05-18 20:00:00,0.0,2381.7881033683684,3598.93037134069,283.85471234879475,7172.905827651206,0.0
2015-05-18 21:00:00,0.0,10621.354753868298,9782.530666776685,283.85471234879475,7172.905827651206,0.0
2015-05-18 22:00:00,0.0,10949.840889856076,0.0,283.85471234879475,7172.905827651206,0.0
2015-05-18 23:00:00,0.0,6560.109813123866,12582.577912029423,283.85471234879475,7172.905827651206,0.0
2015-05-19 00:00:00,0.0,14218.493511676275,0.0,283.85471234879475,7172.905827651206,0.0
2015-05-19 01:00:00,0.0,0.0,20744.533090486806,283.85471234879475,7172.905827651206,0.0
2015-05-19 02:00:00,0.0,14832.8425471858,31.957193058699886,283.85471234879475,7172.905827651206,0.0
