,[10] - BE_BATT_LI,[2] - BE_WIND_ONSHORE,[0] - BE_CCGT,[5] - BE_IND_COGEN_GAS,[4] - BE_HYDRO_RIVER,[3] - BE_WIND_OFFSHORE,[1] - BE_PV,[9] - BE_PHS
2015-03-06 08:00:00,0.0,1399.9207100000003,4430.508789473684,6860.8844241483785,36.41824872,712.8018800000001,3064.0456399500003,313.9050726701451
2015-03-06 09:00:00,0.0,1153.17458,2334.414162170129,6860.8844241483785,36.397633920000004,515.3924475,7476.427680525001,309.7408155319065
2015-03-06 10:00:00,0.0,711.7976700000003,275.44939676733424,6860.8844241483785,36.37930968,628.4716374999998,13125.630242475,307.59134339160806
2015-03-06 11:00:00,0.0,717.6328100000002,275.44939676733424,6860.8844241483785,36.35754972,610.644832,19393.851946275,0.0
2015-03-06 12:00:00,0.0,740.2829400000003,275.44939676733424,6860.8844241483785,36.339225479999996,952.757302,22953.021557175,0.0
2015-03-06 13:00:00,0.0,735.7172800000002,275.44939676733424,6860.8844241483785,36.31861068,886.2784314999999,22846.477798125,0.0
2015-03-06 14:00:00,0.0,639.0588900000002,275.44939676733424,6860.8844241483785,36.30028644,897.4585795,16453.54921995,0.0
2015-03-06 15:00:00,0.0,461.5103700000001,275.44939676733424,6860.8844241483785,36.27852648,1627.0429664999997,12965.560979849999,0.0
2015-03-06 16:00:00,0.0,436.07629000000014,275.44939676733424,6860.8844241483785,36.26020224,2502.09211,9890.96242545,0.0
2015-03-06 17:00:00,5218.073397592126,549.0374300000001,275.44939676733424,6860.8844241483785,36.23958744,2300.1614720000002,5531.902977375001,0.0
2015-03-06 18:00:00,2609.036698796063,804.7144300000002,275.44939676733424,6860.8844241483785,36.22126332,2155.925303,648.902102625,1164.0088464672333
2015-03-06 19:00:00,1304.5183493980314,1416.1566500000004,275.44939676733424,6860.8844241483785,36.19950324,1917.321329,0.0,942.4410830157904
2015-03-06 20:00:00,652.2591746990157,1859.7384400000003,275.44939676733424,6860.8844241483785,36.181179,1945.333124,0.0,623.109302139952
2015-03-06 21:00:00,326.12958734950786,2578.885710000001,3310.019365307478,6860.8844241483785,36.16285476,2117.8636604999997,0.0,463.3664474766807
2015-03-06 22:00:00,163.06479367475393,3159.036450000001,3211.3895546808794,6860.8844241483785,36.14224008,2018.5569354999998,0.0,383.3988156193787
2015-03-06 23:00:00,0.0,3576.6496500000007,3343.3836462608247,6860.8844241483785,36.12391584,1811.2450860000001,0.0,343.34765561553274
2015-03-07 00:00:00,0.0,4138.671370000002,3147.628508744935,6860.8844241483785,36.10215576,1639.083124,0.0,323.2162494257387
2015-03-07 01:00:00,0.0,4008.249370000002,3501.503488857236,6860.8844241483785,36.08383164,1564.9378675,0.0,313.0880140947807
2015-03-07 02:00:00,0.0,3921.145470000001,3614.3260630747477,6860.8844241483785,36.06321684,1718.351586,0.0,307.9276903915878
2015-03-07 03:00:00,0.0,4098.671730000002,2909.532383818193,6860.8844241483785,36.0448926,2317.865417,0.0,305.28018496881225
2015-03-07 04:00:00,0.0,4501.942080000001,2237.6632322500927,6860.8844241483785,36.02313264,2657.4961384999997,0.0,303.85060707758504
2015-03-07 05:00:00,0.0,3903.372800000001,2563.2676837644867,6860.8844241483785,36.0048084,3000.837196,0.0,303.073284383863
2015-03-07 06:00:00,0.0,4496.01785,2090.85963905099,6860.8844241483785,35.9841936,2950.6862524999997,0.0,302.5884175033039
2015-03-07 07:00:00,0.0,5310.353580000002,1157.9617803994734,6860.8844241483785,35.96586936,2813.0230274999994,221.76316485,302.2786404918452
2015-03-07 08:00:00,0.0,5275.632290000001,275.44939676733424,6860.8844241483785,35.944109399999995,2605.060024,3667.5398063249995,302.0179268062765
2015-03-07 09:00:00,0.0,4587.910130000002,275.44939676733424,6860.8844241483785,35.925785160000004,2511.2328009999997,8833.186044675,210.17437819469706
2015-03-07 10:00:00,0.0,3096.4534800000006,275.44939676733424,6860.8844241483785,35.90517036,2491.5999709999996,15465.838051125,0.0
2015-03-07 11:00:00,0.0,2858.5936900000006,275.44939676733424,6860.8844241483785,35.88684624,2615.945311,24696.077043375,0.0
2015-03-07 12:00:00,0.0,451.11404570214654,275.44939676733424,6860.8844241483785,35.868522,2710.7799775000003,31519.1379267,0.0
2015-03-07 13:00:00,0.0,2063.0996600000003,275.44939676733424,6860.8844241483785,0.0,2011.2134023021463,30642.5874096,0.0
2015-03-07 14:00:00,0.0,0.0,275.44939676733424,6860.8844241483785,0.0,2831.8327029999996,25563.313624449216,0.0
2015-03-07 15:00:00,0.0,1719.1606300000003,275.44939676733424,6860.8844241483785,35.807823000000006,2908.9879945000002,19285.228067624997,0.0
2015-03-07 16:00:00,0.0,1795.3514900000002,275.44939676733424,6860.8844241483785,35.78949876,2889.2200224999997,13537.44711585,0.0
2015-03-07 17:00:00,0.0,2122.34189,275.44939676733424,6860.8844241483785,35.76773868,2918.7184075,5772.184485074999,396.8234043899356
2015-03-07 18:00:00,3832.7285930145345,2953.2030900000004,275.44939676733424,6860.8844241483785,35.74941456,2875.1158379999993,645.4013688,300.15058705854926
2015-03-07 19:00:00,3369.079890849196,3776.4028800000006,275.44939676733424,6860.8844241483785,35.72879976,2861.355658,0.0,599.7816628238866
2015-03-07 20:00:00,7998.4482712158715,4644.323880000001,275.44939676733424,6860.8844241483785,35.71047552,2911.4697429999997,0.0,0.0
2015-03-07 21:00:00,11509.037768483478,5189.775590000001,275.44939676733424,6860.8844241483785,35.68871556,2791.2033135,0.0,871.517252289605
2015-03-07 22:00:00,11254.485914045854,5375.6536700000015,275.44939676733424,6860.8844241483785,35.67039132,2567.4038180000002,0.0,1164.0088464672333
2015-03-07 23:00:00,5627.242957022927,5343.560410000001,275.44939676733424,6860.8844241483785,35.64977652,2419.8996079999997,0.0,1164.0088464672333
2015-03-08 00:00:00,2813.6214785114635,5386.210370000002,275.44939676733424,6860.8844241483785,35.63145228,2112.77731,0.0,1164.0088464672333
2015-03-08 01:00:00,1406.8107392557317,5298.68331,275.44939676733424,6860.8844241483785,35.60969232,1924.9508565,0.0,731.4784339413342
2015-03-08 02:00:00,703.4053696278659,5122.671510000001,414.45873975644645,6860.8844241483785,35.59136808,2022.7955615,0.0,515.150693930276
2015-03-08 03:00:00,351.70268481393293,4774.901780000001,4430.508789473684,6860.8844241483785,35.570753280000005,1904.2614429999999,0.0,406.89061839104886
2015-03-08 04:00:00,175.85134240696647,4613.054670000001,4430.508789473684,6860.8844241483785,35.552429159999996,1882.7734485,0.0,352.6932380582878
2015-03-08 05:00:00,87.92567120348323,4268.5811300000005,4430.508789473684,6860.8844241483785,35.534104920000004,2016.9352000000001,0.0,325.5175831625394
2015-03-08 06:00:00,43.96283560174162,4181.321320000002,4430.508789473684,6860.8844241483785,35.51234484,2014.1094504999999,0.0,311.82392952679413
2015-03-08 07:00:00,21.98141780087081,4386.575620000003,4430.508789473684,6860.8844241483785,35.495165879999995,1920.159367,616.736052,304.92419011900176
2015-03-08 08:00:00,0.0,3805.845830000001,4430.508789473684,6860.8844241483785,35.473405920000005,1973.4923460000002,7082.67243735,301.36368490817983
2015-03-08 09:00:00,0.0,2387.1056800000006,275.44939676733424,6860.8844241483785,35.45508168,1552.5168505,18978.585052050003,0.0
2015-03-08 10:00:00,0.0,1067.8524000000004,275.44939676733424,6860.8844241483785,35.43332172,1227.8134645000005,29279.893023675,0.0
2015-03-08 11:00:00,0.0,0.0,275.44939676733424,6860.8844241483785,0.0,0.0,34716.90047190215,0.0
2015-03-08 12:00:00,0.0,513.2471000000002,275.44939676733424,6860.8844241483785,0.0,0.0,34203.653371902146,0.0
2015-03-08 13:00:00,0.0,598.94789,275.44939676733424,6860.8844241483785,0.0,0.0,28457.638790427627,0.0
2015-03-08 14:00:00,0.0,714.0916300000001,275.44939676733424,6860.8844241483785,35.35429848,2479.4615265,21300.117165670836,0.0
2015-03-08 15:00:00,0.0,901.5955300000003,275.44939676733424,6860.8844241483785,0.0,0.0,21470.13793887742,0.0
2015-03-08 16:00:00,0.0,1023.4430000000002,275.44939676733424,6860.8844241483785,35.315359439999995,1717.5898635,16878.049899525,376.2853564956863
2015-03-08 17:00:00,0.0,1376.5801600000002,4430.508789473684,6860.8844241483785,35.297035199999996,2943.535875,7324.323787125,296.3504800698406
2015-03-08 18:00:00,0.0,1613.4600100000002,4430.508789473684,6860.8844241483785,35.27527524,2968.3041989999997,1018.9132586999999,296.13882971016164
2015-03-08 19:00:00,0.0,2012.1647000000007,4430.508789473684,6860.8844241483785,35.25809628,2989.23933,0.0,296.033003522291
2015-03-08 20:00:00,0.0,2218.5993900000003,4430.508789473684,6860.8844241483785,35.23633632,2218.44812,0.0,295.8117325084395
2015-03-08 21:00:00,0.0,1661.4774000000002,4430.508789473684,6860.8844241483785,35.21801208,1450.6178049999999,0.0,295.6866650122224
2015-03-08 22:00:00,0.0,1316.8256900000003,4430.508789473684,6860.8844241483785,35.199687839999996,1160.413156,0.0,295.53273656151714
2015-03-08 23:00:00,0.0,1242.5724500000006,4430.508789473684,6860.8844241483785,35.17907304,989.0374899999999,0.0,295.3403254941222
2015-03-09 00:00:00,0.0,742.2205600000001,4430.508789473684,6860.8844241483785,35.16074879999999,922.9149125000001,0.0,295.2056383517629
2015-03-09 01:00:00,0.0,670.2390200000002,4430.508789473684,6860.8844241483785,35.13898884,736.9927705,0.0,294.9939879920853
2015-03-09 02:00:00,3135.657268397197,732.3320100000001,4430.508789473684,6860.8844241483785,35.120664600000005,857.222338,0.0,884.087254226517
2015-03-09 03:00:00,6026.907972000938,501.8218100000001,4430.508789473684,6860.8844241483785,35.1000498,656.1025695,0.0,0.0
2015-03-09 04:00:00,6306.117089701609,475.54142000000013,4430.508789473684,6860.8844241483785,35.08172568,472.7727480000001,0.0,0.0
2015-03-09 05:00:00,5105.768226367345,444.8067300000001,4430.508789473684,6860.8844241483785,35.0599656,574.659505,0.0,1164.0088464672333
2015-03-09 06:00:00,6708.551495655252,356.2774500000001,4430.508789473684,6860.8844241483785,35.04164136,294.0132685,0.0,0.0
2015-03-09 07:00:00,5370.240223298029,166.39050000000003,4430.508789473684,6860.8844241483785,35.021026680000006,156.80462,257.88660277500003,1164.0088464672333
2015-03-09 08:00:00,3885.6738619389034,93.11721000000003,4430.508789473684,6860.8844241483785,35.00270244,113.31262250000002,1911.3439196250001,1007.5481751264085
2015-03-09 09:00:00,0.0,77.81668000000002,4430.508789473684,6860.8844241483785,34.98094236,46.489751,3841.4090340000002,1062.4353490221183
2015-03-09 10:00:00,0.0,63.11748000000003,4430.508789473684,6860.8844241483785,34.96261812,107.7839805,6923.46565035,0.0
2015-03-09 11:00:00,0.0,51.20222000000001,4430.508789473684,6860.8844241483785,34.94200344,392.9268455,12070.644317999999,0.0
2015-03-09 12:00:00,0.0,61.78119000000002,2952.0276561004175,6860.8844241483785,34.9236792,334.22493650000007,17289.7145748,0.0
2015-03-09 13:00:00,0.0,119.93212000000003,2472.835097765419,6860.8844241483785,34.90535496,444.38009,17600.619373875,0.0
2015-03-09 14:00:00,0.0,181.11197000000004,2695.9211600254202,6860.8844241483785,34.883595,693.8693475,17066.885964074998,0.0
2015-03-09 15:00:00,0.0,262.75935000000004,4430.508789473684,6860.8844241483785,34.86527076,699.9139980000001,14783.653739024998,0.0
2015-03-09 16:00:00,0.0,250.30957000000012,4430.508789473684,6860.8844241483785,34.844655960000004,562.1033424999999,8687.2211433,0.0
2015-03-09 17:00:00,0.0,313.0484400000001,4430.508789473684,6860.8844241483785,34.826331720000006,521.4002394999999,3719.8477251000004,0.0
2015-03-09 18:00:00,1060.9649647302695,370.06352000000004,4430.508789473684,6860.8844241483785,34.80457176,915.0519525,269.707874175,0.0
2015-03-09 19:00:00,5742.931687348973,389.2170200000001,4430.508789473684,6860.8844241483785,34.78624752,1738.70928,0.0,0.0
2015-03-09 20:00:00,0.0,620.1949200000003,4430.508789473684,6860.8844241483785,34.76563272,2274.2628475,0.0,291.86731772319916
