,AL,AT,BA,BE,BG,CH,CY,CZ,DE,DK,EE,ES,FI,FR,UK,EL,HR,HU,IE,IT,LT,LU,LV,ME,MK,MT,NI,NL,NO,PL,PT,RO,RS,SE,SI,SK
2030-01-04 03:00:00+00:00,588.3,7645.6,1143.4,9801.4,3769,6979.8,667.7,7600.8,57049.9,4560,954.8,27740.8,11535.9,57877,36059.5,5687.3,2001.3,4516.9,3704.4,29841.3,1249.7,1217.5,793.9,501.6,1194.9,213.9,976.3,11370,17771,20299.8,4781.3,5983.4,4623.2,16925.3,1583.8,3301.3
2030-01-04 04:00:00+00:00,597,7904.6,1155.5,9753,3768.6,6775.9,660.8,7672.6,57974.2,4616.3,991.6,27442,11886.1,57287,34777,5741.4,2025.4,4604.8,3659.6,29737,1304.6,1181.9,832.6,487.7,1160.9,219,944.3,11341.7,17829.7,20355.1,4688.5,6042.1,4493.2,17117.6,1592.6,3364
2030-01-04 05:00:00+00:00,677.5,8775.2,1248.2,10102.8,3923.1,6950.3,687,8108.6,60957.8,4899.6,1131.5,28029.8,12759.3,59890,33835.9,6217.9,2137.9,4963,3672.4,31540.5,1517.1,1193.5,947.9,494.6,1173.3,241,935.7,11697.8,18338.8,21033.7,4662.2,6259.7,4627.7,17911.7,1707.2,3525.6
2030-01-04 06:00:00+00:00,908,10002.6,1463.5,11079.5,4426.9,7442.7,766.2,9186.4,68172.6,5664.1,1307.5,30748.8,13253,66336,34797.4,7105.7,2418.2,5764.3,3880.3,37618.3,1724.6,1216.3,1097,538.4,1257.4,288.6,950.9,12858.4,19804.7,23586.9,4855.3,6835.5,5115.1,19778.4,2023.1,3936.4
2030-01-04 07:00:00+00:00,1222.8,10844.9,1691.1,11944.5,5008.6,8220.7,872.8,9730.9,75088.4,6508,1423.5,35763.1,13521.2,71883,40424.2,7652.3,2717.5,6080.6,4385.5,45088.6,1844.4,1316,1196,597.2,1282.5,325.9,1088.5,14846.3,21668.2,25672.4,5106.1,7721.9,5638.2,21594.1,2229.5,4121.2
2030-01-04 08:00:00+00:00,1331.9,11153.4,1867.7,12316.3,5430.4,8652.7,945,9870.1,77854.8,6758.6,1449.3,39412.7,13416,74416,47548.9,8300.8,2902.7,6151,4696,50471.8,1884.5,1399.4,1232.8,661.8,1383.9,341.1,1354.4,16148.2,22251.1,26664,5561.1,8146.8,5956.7,21983.7,2301,4246.7
2030-01-04 09:00:00+00:00,1339.5,11267.6,1941.1,12397.8,5611.6,8714.3,958,10033.3,78312.4,6763.3,1452.9,40994.8,13270.5,75227,49537.1,8551.5,2978.7,6231.1,4778.7,53381.9,1886.5,1412.4,1238.5,696.6,1457.3,344.5,1494.6,16551.8,22066.1,27339.7,6136.4,8292.5,6119.3,21912.2,2305.2,4311.8
2030-01-04 10:00:00+00:00,1309.8,11353.6,1948.4,12396.3,5531,8724.7,956.5,10034.3,79266.9,6795.4,1446,41924.8,13192.8,75353,50239.1,8677.5,2964,6281.5,4853.5,53951.4,1874.7,1404.7,1223.9,703.8,1485.9,343.6,1533.8,16618.8,21951.6,27436.7,6449.1,8243.1,6125.8,22013.4,2283.3,4295.3
2030-01-04 11:00:00+00:00,1276.4,11238.1,1938.4,12471.7,5410,8622.5,971.6,10013.1,80046.6,6731,1420.1,41763.4,13136,75809,50057.5,8736.7,2993.1,6330.7,4882.9,53674,1841.9,1438.5,1185.1,699.6,1494.6,346.8,1542.8,16608.7,21762,27649.3,6521.2,8099.5,6076.9,21936.7,2283.3,4300.4
2030-01-04 12:00:00+00:00,1267.2,10913.5,1911.1,12272.7,5228,8349.7,977.7,10074.6,79486.7,6628.7,1441.6,41167.6,13103.5,75808,49845.5,8665.3,2953.6,6344.2,4914.4,50649.7,1849.1,1443.8,1201.1,690.3,1479.7,342.3,1554.3,16427.5,21630.1,27647.4,6562.9,8024.6,5960,21763.4,2254.8,4261.8
2030-01-04 13:00:00+00:00,1285.6,10834.2,1959.3,12277.8,5143.8,8365.6,972.1,10093.4,78735.5,6620.4,1432.2,40965.8,13093.7,74824,50029.7,8326,2866.5,6277.2,4883.9,49881.7,1839,1409.1,1197.7,677.7,1465.3,341.2,1567.7,16465.4,21534.5,27904.7,6407.2,8036.5,5845.9,21681,2286.1,4274.2
2030-01-04 14:00:00+00:00,1301.6,10798.6,1947.4,12173.6,5080.1,8322.4,976.6,10022.3,77732.5,6568,1443.1,39712.6,13192.7,73889,50100.6,8458.3,2791.1,6268.9,4861.8,50995.7,1834.3,1426.6,1203.3,671,1458.7,342.3,1542.6,16438.2,21662.2,27702.5,6341.4,7946.6,5731.3,21726.5,2230.9,4255.3
2030-01-04 15:00:00+00:00,1321.1,10822.1,1915.8,12089.8,5099.2,8234.9,985.9,10102.5,76967.3,6481.1,1473.1,38940.3,13424.2,73033,50072.3,8441.9,2745.6,6316.5,4899.5,51167.8,1858,1370.7,1236.7,674.2,1458.8,342.1,1522.3,16366.5,21730.2,27572.7,6260.4,7866.9,5754.7,22057.8,2204.2,4243.3
2030-01-04 16:00:00+00:00,1395.7,11283.9,1989.2,12114,5241.2,8307,1010.4,10082.1,77358.4,6719.1,1486.9,38730.8,13562,73770,50808.5,8679.8,2904.3,6477.8,5079.7,52030.3,1917.6,1383.4,1265.9,712.7,1547.1,349.4,1544.8,16575.3,22042.2,28701.9,6214.4,8021.7,6178,22466.8,2259.9,4329.2
2030-01-04 17:00:00+00:00,1523.3,11665.7,2145.5,12738.1,5673.5,8679.5,1134.3,10261.2,80948.3,7264.8,1463.4,39329.4,13563.9,77740,54577.3,9460.1,3256.2,6618.6,5455.4,55448.5,1905.5,1413.7,1255.6,769,1657,377.7,1680.9,17364.5,22127.4,29505.3,6810.5,8629.1,6620.7,22742.5,2374.7,4452.8
2030-01-04 18:00:00+00:00,1546.8,11440.1,2110.3,12986.9,6076.8,8914.3,1200,10105.5,81364.6,7111,1426.2,41842.4,13631.9,80988,57470,9580.4,3272.1,6550.6,5500.3,56094.9,1859.7,1420.4,1218.6,778.5,1642.9,393.5,1858.5,17051.7,22027.2,29420.7,7407.5,8900.4,6678,22385.9,2402.8,4408.3
2030-01-04 19:00:00+00:00,1538.4,10800.1,2072.6,12562.1,6045.1,8668.9,1191.5,10012.5,79481,6714.5,1381.3,43598.6,13499.6,79641,57190.2,9480.6,3257.6,6463.1,5328.4,55052.9,1800.1,1445.2,1184.9,771.6,1630.2,389.5,1795.6,16647.8,21828.5,29403.7,7254.6,8823.9,6646.8,21852.8,2400.3,4374.4
2030-01-04 20:00:00+00:00,1479.7,10144.4,1991.9,12018.5,5762.8,8271.3,1149.9,9641.7,75299.5,6325.1,1315.7,43791.1,13024.3,75095,55332.8,8934.1,3137.1,6246.5,5122.2,52169.4,1704.2,1403.6,1123.8,756.6,1582.9,369.5,1706.5,15956.5,21415.3,28683.2,6639.5,8628.8,6503.9,21055.7,2305.4,4267.1
2030-01-04 21:00:00+00:00,1348.9,9531.9,1898.1,11507,5485.4,8064.8,1109,9064.4,72161,5996.7,1220.2,43109.7,13055.8,71139,52633.9,8195.8,3143.3,6019.5,4888.8,48812.1,1560.3,1385.9,1036.2,735,1564.3,335.8,1614.5,15141.8,20973.5,27174.7,6107.8,8178.3,6345.7,20212.7,2139,4055.9
2030-01-04 22:00:00+00:00,1144,9459,1782.2,11737.6,5323.6,7976.9,1039.8,8537.2,69760.8,5594.8,1129.4,40517.5,12738.1,71416,49081,7615.3,2902.4,5782.9,4602.7,44483.3,1432.1,1324.9,944.9,705.1,1749.3,299.7,1513.8,14254.9,20305.6,25629.6,5859.1,7495,6230.8,19224.5,2020.1,3889.1
2030-01-04 23:00:00+00:00,911.4,8931,1584.9,11726.1,4939.9,7691.3,955.5,8111.9,65522.9,5224.1,1051.4,37107.6,12223.1,70861,45151.2,6898.9,2511.8,5539.1,4494.3,40471.4,1346.5,1328,867.3,706,1782.6,261.5,1369.4,13467,19473.3,24205.7,5595.6,6881.4,6048.2,18240.2,1899.8,3728.6
2030-01-05 00:00:00+00:00,787.7,8714,1585.3,11095.7,4653.8,7747.6,824.8,8171.3,62258.6,4937.2,1071.6,33851.5,12787.8,67887,38311.1,6055.7,2318.6,5186.8,4074.2,33150.3,1298.6,1297,825.6,700.3,1657.4,238.8,1119.5,12619.2,19532.4,22683.9,5390.1,6782.3,6168.9,17942.4,1869.3,3728.4
2030-01-05 01:00:00+00:00,678.1,8334.2,1455.2,10599.1,4295.4,7587.1,739.7,8182.6,59748.9,4729.9,1040.2,30898.3,12573.2,65842,36621.8,5965.8,2230,4961.3,3841.4,30662.8,1266.4,1275.8,800.6,629.3,1475.6,228.2,1006.2,12032.3,19008.6,21576.7,4925,6519.3,5730.2,17545.9,1770.2,3583.5
2030-01-05 02:00:00+00:00,626.1,8067.6,1380.4,10185.6,4097.2,7396.5,686.2,8056.1,58412,4633.4,1023.7,29048.3,12480.3,64508,35481.5,5735,2174,4709,3679.1,29074.5,1251.8,1229.3,787.2,576.5,1322.7,220.9,974.2,11637.4,18711.9,20841.5,4594.9,6401.2,5330.8,17314,1717.7,3493.6
2030-01-05 03:00:00+00:00,603.7,7900.3,1350.7,9919.8,4006.9,7266.8,657.4,7910.4,58279.7,4615.8,1023.3,28150.4,12546.5,61944,33966.5,5582.1,2136.3,4584.6,3586.8,28222.5,1257.2,1221.9,797.9,548.3,1232.9,218.9,934.2,11450.7,18575.2,20549.5,4417.5,6356.9,5045.7,17290.7,1698,3471
2030-01-05 04:00:00+00:00,612.8,8167.7,1363,9871.2,4006.6,7064.9,650.5,7982.2,59181.2,4672.2,1060.3,27844.5,12896,61294,32697.8,5634,2160.3,4675.5,3542.7,28036.7,1313.7,1186.6,839.2,533.7,1199.1,224.4,904,11422.8,18639.5,20612.4,4341.5,6415.6,4918.9,17486.7,1706.8,3530.9
2030-01-05 05:00:00+00:00,696.1,9062.2,1456.3,10221.1,4161.5,7235.7,675.7,8418.3,62106.5,4956.3,1200.5,28456,13768.2,63690,31769.3,6096.1,2272.2,5044.1,3555,29351.8,1532.9,1198.1,962,541,1211.4,248.2,895.7,11781.2,19166.6,21315.8,4394,6633.7,5049.5,18292.6,1821.6,3686.2
2030-01-05 06:00:00+00:00,935.2,10323,1673.2,11198.1,4666.5,7719.7,752.1,9496.3,69184.5,5722.6,1376.7,31277.9,14262.5,69157,32711,6958.3,2551,5868.1,3756.7,33926.4,1747.1,1221,1120.8,587.3,1295.3,299.8,909.6,12949.6,20683,23952.9,4620.8,7210.8,5523.4,20185.4,2138,4081.8
2030-01-05 07:00:00+00:00,1261.8,11186.8,1902.5,12063.3,5249.6,8485.9,855.2,10041.1,75973.7,6568.6,1493,36478.6,14529.7,73926,38244.8,7492.3,2848.8,6192.9,4247.6,39693,1870.4,1321,1226.1,649.4,1320.4,340.3,1036.9,14950.3,22605.1,26100.5,4898.3,8099,6032.4,22025.7,2344.6,4260.3
2030-01-05 08:00:00+00:00,1374.9,11502.5,2080.5,12435.2,5672.4,8911.9,925.1,10180.3,78692.5,6819.8,1518.8,40262.3,14424.8,76150,45251.5,8124.2,3033,6264.9,4549.5,43880.2,1911.8,1404.5,1265.1,717.6,1421.6,356.8,1282.6,16260.2,23203.2,27119,5369.1,8524.8,6342.4,22420.2,2416.2,4381.8
2030-01-05 09:00:00+00:00,1382.8,11619.3,2154.3,12516.8,5853.9,8972.9,937.8,10343.5,79141.4,6824.7,1522.5,41904.9,14277,76731,47206.2,8370.1,3108.6,6346.9,4629.7,46172,1913.5,1417.6,1271.3,754.4,1494.9,360.4,1411.9,16666.6,23013.5,27813.6,6140.1,8670.9,6500.7,22347.6,2420.4,4444.7
2030-01-05 10:00:00+00:00,1352,11708,2161.8,12515.2,5773.2,8982.7,936.3,10344.6,80074.5,6856.8,1515.5,42873.6,14198.1,76805,47892.1,8493.5,3094,6399,4701.9,46607.2,1901.3,1409.9,1255.8,762,1523.4,359.5,1447.4,16734.3,22897.6,27914.6,6520.1,8621.4,6506.9,22450,2398.5,4428.7
2030-01-05 11:00:00+00:00,1317.2,11590.3,2151.6,12590.7,5651.9,8881.3,950.8,10323.3,80835.2,6792.5,1489.6,42710.1,14141.7,76758,47707.5,8551.7,3123,6449.9,4730.2,46339.9,1867.6,1443.8,1214.7,757.7,1532,363,1455.1,16724.4,22703.2,28137.3,6692.6,8477.4,6459.1,22372.7,2398.5,4433.3
2030-01-05 12:00:00+00:00,1307.8,11257.6,2124.2,12391.6,5469.5,8612.3,956.6,10384.8,80283.3,6690,1511,42093.9,14111.6,76510,47495.4,8483.1,3083.7,6463.9,4760.4,44020.6,1875.3,1449.1,1231.7,747.8,1517.2,358.1,1465.4,16542.3,22567,28137.9,6794.5,8402.3,6345.3,22197.6,2370,4395.9
2030-01-05 13:00:00+00:00,1326.9,11175.8,2172.8,12396.6,5385.1,8628.3,951.2,10403.7,79548,6681.7,1501.8,41883.2,14102.8,75176,47679.1,8154.4,2997,6394.9,4731,43454,1865,1414.2,1228.1,734.5,1502.8,356.9,1478,16580.2,22466.6,28401.5,6647.6,8414.3,6234.4,22113.9,2401.4,4408.1
2030-01-05 14:00:00+00:00,1343.5,11138.2,2160.8,12292.6,5321.2,8586.8,955.7,10332.6,78567.4,6629.2,1512.6,40580.2,14202.4,74009,47754.5,8281.7,2922.1,6386,4709.8,44366.6,1860.1,1431.8,1234,727.3,1496.2,358.1,1455.4,16552.7,22594.8,28188.6,6557.1,8324.2,6123.3,22160.1,2346.1,4390.2
2030-01-05 15:00:00+00:00,1363.7,11162.5,2128.9,12208.7,5340.4,8500.6,964.8,10412.8,77815.6,6542.1,1542.7,39779.9,14433.1,72349,47725.6,8265.3,2876.8,6435.1,4746.5,44498.8,1884.6,1375.9,1269.6,730.7,1496.4,357.8,1436.5,16480.5,22666.1,28054.9,6430.3,8244.4,6146,22496.8,2319.3,4378.7
2030-01-05 16:00:00+00:00,1441.1,11636.3,2202.9,12232.9,5482.7,8571.9,988.4,10392.4,78201.2,6780.9,1556.5,39560.6,14571,72321,48451.6,8495.8,3034.5,6600.7,4921.6,45179.2,1946,1388.5,1300.6,771.4,1584.5,365.8,1457.4,16690.6,22989.4,29218.8,6452.6,8399.4,6557.8,22911,2375,4461.4
2030-01-05 17:00:00+00:00,1573.3,12026.5,2360.3,12857.2,5915.9,8940,1108.4,10571.6,81731.1,7327.9,1532.9,40175.5,14573.5,76084,52165.1,9254.6,3384.7,6744.9,5287.1,47929.7,1933.3,1418.8,1289.3,830.9,1694.2,396.4,1584.1,17484.2,23074.9,30041.3,7121.1,9008.2,6988.6,23189.1,2490.1,4581.2
2030-01-05 18:00:00+00:00,1597.8,11792.9,2325,13106.1,6320.2,9173.2,1172.1,10415.8,82148.9,7173.7,1495.7,42774.8,14643.1,78489,55020.9,9375.1,3400.6,6674.3,5331.7,48574.1,1886.2,1425.7,1249.7,840.8,1680.1,413.6,1749.1,17168.6,22965.1,29946,7863.3,9280,7044.8,22826,2518.2,4539.1
2030-01-05 19:00:00+00:00,1589,11134.6,2287,12681.1,6288.4,8932.9,1164,10322.8,80305.5,6776.2,1450.6,44593.2,14512,77225,54753.5,9278.7,3386.1,6584,5165.1,47884.7,1824.7,1450.4,1213.6,833.5,1667.4,409.2,1691.8,16761.7,22756.7,29923.6,8077.4,9203.4,7014.7,22284.7,2515.6,4506.9
2030-01-05 20:00:00+00:00,1528.1,10461,2205.5,12137.3,6005.4,8542.2,1123.9,9951.9,76204.1,6385.8,1385,44791.7,14037.6,72506,52930.8,8748.5,3266.2,6361.2,4965.1,45703.5,1725.8,1408.6,1148.6,817.6,1620.2,387.6,1610,16065.7,22328.3,29178.7,7982.6,9007.7,6875.8,21476.1,2420.6,4403.6
2030-01-05 21:00:00+00:00,1392.4,9831.3,2111.1,11625.9,5727.3,8339.9,1084.5,9374.5,73127.9,6056.5,1289.4,44082.1,14068.3,68967,50284.6,8030.6,3272.4,6127.5,4738.7,43198.2,1577.3,1390.9,1055.3,794.8,1601.7,351.1,1525.6,15245.5,21869.7,27618.5,7701.7,8556.3,6722.2,20621.2,2254,4200.5
2030-01-05 22:00:00+00:00,1180,9755,1994.2,11856.5,5565,8254.6,1017.8,8847,70776.2,5653.3,1198.4,41390.3,13748.6,69842,46800.5,7464.4,3032.8,5883.8,4461.3,39996,1444.8,1329.9,958.1,763.2,1786.2,311.9,1433.1,14352.4,21178.6,26018.4,7286.7,7871.6,6610.8,19618.7,2134.9,4040.4
2030-01-05 23:00:00+00:00,938.8,9212.1,1795.6,11845,5180.5,7974.5,936.5,8421.7,66620.4,5281.4,1120.2,37850.5,13232.9,69880,42944,6766.4,2644.2,5632.9,4356.2,36981.9,1356.4,1332.9,875.3,764,1819.5,270.5,1300.3,13559.3,20317.4,24545.6,6619.9,7256.7,6433.3,18620.4,2014.3,3886
2030-01-06 00:00:00+00:00,871.2,7884.1,1652.5,10588,4835.3,7362.4,817.6,7594.7,54310.9,4644.8,970.1,26549.3,11828.3,65710,35722.6,6229.1,2153.3,5124,4021.9,28223.4,1213.2,1247.9,766.3,707.7,1806.9,258.2,1095.6,12349.3,18408.1,19076.4,5367,7010.8,6161.1,15849,1826.9,3605.7
2030-01-06 01:00:00+00:00,762.5,7524.2,1525.5,10009.9,4492.4,7210.8,732,7458.6,51912.9,4455.5,931.5,25197.4,11672.8,63490,34248.4,6129,2012.4,4894.5,3776.5,26267.1,1172.2,1197.3,734.7,648,1643.9,246.4,986,11696.1,17933.9,18104.6,4897.3,6778.4,5779,15454.8,1730.5,3480.3
2030-01-06 02:00:00+00:00,709.5,7246.5,1435.8,9560.1,4307.5,7069.2,676.9,7461.2,50459.7,4322.9,915.5,24154.5,11589.5,61789,33045.3,5888.2,1953.7,4636.5,3607.7,24984.5,1149.9,1162.4,717.2,592.8,1504.2,236,932.6,11256.6,17628.5,17496.3,4547.9,6653.7,5422.7,15231.9,1668.8,3405.2
2030-01-06 03:00:00+00:00,688.7,7076.5,1403.4,9274.9,4207.4,6978.1,648.8,7412.2,49855.7,4277,909.7,23573,11586.8,58782,31494.1,5683.2,1912.8,4497.6,3492,24221.5,1147.4,1090,717,564.7,1419.4,232.2,882.8,11014.9,17464.8,17221.4,4373.8,6576.3,5185.5,15157.1,1642.2,3393.4
2030-01-06 04:00:00+00:00,701.2,7089.8,1404,9091.9,4178.2,6711.3,638.4,7401.3,49730.4,4280.5,919.4,23272.8,11639,57299,30205.1,5640.7,1914.7,4525.9,3421.4,23854.3,1167.8,1050.8,742.6,544.4,1378.7,235.2,851,10911.8,17375.3,17126.5,4282.7,6586.4,5048.1,15152,1641.8,3406.1
2030-01-06 05:00:00+00:00,781.7,7395.9,1464.1,9086.3,4231.4,6722.3,641.3,7371.1,49565.7,4358.4,968.1,23219.5,11875.5,57971,29128,5844.4,1979.6,4672,3398,24116,1248,1053.2,795.3,547.9,1386.8,246.6,833.1,11020.4,17503.4,17220.8,4287.2,6677.4,5080.6,15399.4,1666.3,3427.1
2030-01-06 06:00:00+00:00,969.6,7774.2,1603.7,9306.2,4382.2,6677.9,641.5,7698.5,50042.8,4604.1,1028,23493.5,12014.3,59591,29175,6212.5,2105.5,5024.7,3473.2,25684,1347.7,1056.5,874.2,581.8,1431.5,271,833.2,11438.8,17829.3,18036,4366.9,6857.3,5290.3,15914.6,1827.4,3522.3
2030-01-06 07:00:00+00:00,1246.1,8446.1,1802.7,9569.6,4678.1,6681.3,698.7,8007.8,53050.3,4950,1096.6,24260.7,12239.7,61362,31297.2,6823.6,2213,5307.5,3621.4,28265.6,1432.7,1095,946.6,618.9,1421.6,306,891.3,12254.7,18342.9,18927.9,4416.7,7191.6,5607.3,16584.5,1966.2,3615.8
2030-01-06 08:00:00+00:00,1471.5,8923.5,2029.1,10147.2,5196.7,7065.2,780.3,8290,56524.5,5332.6,1162.5,25156.8,12313,64274,34265.8,7646.6,2436.9,5544,3755.8,30427.9,1535,1151,1008.8,694.4,1512.5,335.8,999.2,13263,19135.1,20020.4,4634.1,7579.2,6007.7,17208.3,2142.7,3752.1
2030-01-06 09:00:00+00:00,1559.7,9173.9,2184.2,10614.6,5519.3,7349.8,838.3,8797.3,59395.1,5597,1210.7,26587,12275,66932,37504.1,8065.3,2598.6,5766.8,4010.1,32424.4,1608.2,1173.9,1051.1,741.3,1600.1,350.2,1104.7,14122.4,19780.7,21107,5145.9,7858.6,6286.8,17783.8,2199.3,3909.6
2030-01-06 10:00:00+00:00,1566.8,9309.6,2218.6,10903.3,5586.7,7428.7,860.3,9101.1,61142,5723.3,1227.8,27782.3,12271.4,67996,40263.2,8246.4,2646.1,5898,4206.6,32736.6,1636.2,1252.2,1059.1,761.1,1641,352.7,1226.7,14519.3,20239.5,21644.4,5447.6,7969.2,6363.9,18217.3,2240.6,3967.3
2030-01-06 11:00:00+00:00,1551.6,9230,2212.9,11084.1,5520.3,7391.5,874,9191.4,62195.7,5694.8,1232.6,27851.8,12251.7,68361,41138.3,8334.7,2671.6,5990.8,4296.4,32209.4,1640.9,1254.7,1050.6,764.3,1650.3,350.7,1289.8,14522.2,20284.6,21868.7,5568.7,7899.1,6342.5,18303.5,2251.8,4019.5
2030-01-06 12:00:00+00:00,1555.3,8918.8,2178.2,11074.8,5363.3,7399.9,894.7,9130.1,61706.4,5641.8,1234.1,27503.6,12269.4,69697,41159.5,8282.4,2636.9,5961.2,4333.5,31124.8,1633.6,1314.3,1047.1,756.7,1644.2,348.3,1317.2,14387.6,20177.1,21728,5647.4,7771.4,6315.4,18247.5,2219.5,3973.6
2030-01-06 13:00:00+00:00,1567.1,8769.4,2229.4,10864.1,5236.4,7472.1,905.1,9094.9,60169.4,5573.1,1235.2,27437,12318.4,67646,40948.8,7929.4,2548.1,5796.9,4314.1,30103.2,1609.8,1279.8,1045.8,749.1,1632.5,347.5,1321.3,14204.6,20010.7,21851.4,5563.7,7700.2,6225.2,18125.5,2138.6,3922.9
2030-01-06 14:00:00+00:00,1559.4,8748.7,2190.6,10615.5,5118.7,7454.7,886.1,8990.3,58966.8,5496.6,1248.2,27128.3,12527.5,65763,40527.5,8061.2,2462.5,5702.8,4238.2,29685.9,1601.6,1255.9,1045.2,744.2,1627,341.4,1290.3,14130,19965.6,21478.2,5471.9,7611.6,6144,18072.4,2074.5,3852.2
2030-01-06 15:00:00+00:00,1561.7,8808.6,2160,10489.2,5106.9,7472.2,891.3,8997.5,58352.7,5499.4,1307,26490,12844.6,63953,40172.3,8036.9,2436.9,5701.3,4214.4,29502.2,1662.4,1240.6,1085.6,748.3,1639.4,345.3,1259.4,14061.5,20014.4,21385,5391.3,7604.2,6158.4,18375.4,2061.8,3857.1
2030-01-06 16:00:00+00:00,1631.4,9143.7,2230.2,10534.8,5308.8,7562,918.4,9062.9,59254.1,5818.1,1344.5,26179.1,13097.3,63770,40754.9,8240,2576.1,5917.7,4344.9,30073.1,1758.1,1241.2,1136.4,781,1724.2,362.5,1263.4,14316.2,20456.3,22253.9,5355.7,7842.3,6485.9,19014,2096.9,3976.7
2030-01-06 17:00:00+00:00,1770.9,9472.8,2393.7,11147.5,5789.2,8015.1,1030.1,9128.3,62942.7,6398.6,1326.6,26333.9,13186.4,67259,43918.2,9031.3,2893.5,6077.4,4761.9,32886.3,1753.3,1277.1,1130.3,836.2,1820.3,397.1,1374.8,15259.3,20875.2,22856.4,5983.4,8445.4,6815.1,19363.4,2204.8,4035.7
2030-01-06 18:00:00+00:00,1783.2,9240.5,2374.6,11513.9,6067.9,8243.3,1089.4,9090.3,64014.9,6328.1,1300.1,27688.8,13149,69472,48175.5,9132.1,2926.8,6008.7,4863.6,34421.6,1716.7,1346,1101.9,843.4,1809.6,415.5,1575,15372.8,20894,22758.5,6776.7,8758.7,6844.5,19091.8,2234.6,4011.8
2030-01-06 19:00:00+00:00,1757.1,8856.8,2317.6,11183.5,5968.9,8009.4,1078.2,8873.4,62272.3,5908.5,1257.1,28631,12906.5,68527,47957.4,8900.8,2907,5938,4702.6,34609.1,1651.1,1362.3,1075.1,834.1,1790.8,405.7,1555.1,14974.2,20497.9,22612.6,6998.4,8667.1,6792.2,18548.2,2214.5,3973.7
2030-01-06 20:00:00+00:00,1696.3,8464.8,2236.9,10738.7,5682.4,7629.5,1031.4,8657.1,58910.7,5570.1,1209,28942.1,12618.5,65347,45520.5,8407.6,2823.4,5751.1,4502.4,33152.3,1566.7,1327.5,1022.4,820.2,1745.3,376.2,1467.8,14399.2,20012.8,22051.7,6980.5,8448.7,6690.4,17933.5,2140.3,3926.9
2030-01-06 21:00:00+00:00,1560.1,8112.6,2115,10331.6,5384.1,7450.3,1001.1,8172.3,56983.4,5317.5,1142.8,28935,12742.4,62555,43230.2,7771.2,2812.8,5561.9,4324.5,31567.9,1455.5,1299.4,942.9,795.8,1704.5,341.4,1373.8,13744.4,19635.3,20942.2,6694.5,8041.8,6504.6,17326.4,2025.1,3803.5
2030-01-06 22:00:00+00:00,1365,8167.6,1977.7,10521.7,5322.6,7454.1,961.1,7907.2,56398.8,5046.1,1077.1,28256.1,12538.8,64093,40828.7,7265.8,2664.1,5365,4124.5,30015.2,1344.8,1301,863.1,759.6,1841,308,1292.5,13174.8,19313.4,19942.8,6398.1,7497,6373.6,16706.6,1897.2,3692.5
2030-01-06 23:00:00+00:00,1115.4,7788.8,1828.9,10651.9,5046.1,7295.9,909.7,7625.9,53779.7,4804.2,1018.7,27157.5,12163,65006,38452.7,6596.8,2384,5144.4,4131.5,28440.4,1251.2,1290.9,792.3,745.2,1873.1,268.9,1200.2,12550.1,18912.4,18862.4,5896.7,6989.1,6256,16096.2,1794.2,3584.8
2030-01-07 00:00:00+00:00,923.9,7832.9,1678.1,10151.1,4924.4,6867.5,838.4,7089.1,53679.6,4706.7,930.4,29474.1,11762.7,62204,36183,6422.8,2268,4814.2,4082.3,32782.1,1109.8,1160.6,701.2,711.6,1796.5,236.4,1111.2,11942.8,18100.7,20334.2,5205.8,6767.5,6043.1,16059.3,1715,3509.8
2030-01-07 01:00:00+00:00,798.8,7411.4,1525.2,9651.2,4596.2,6687.9,750.5,6946.8,51311,4500.3,895,27049.3,11515.9,60632,34715,6301.5,2185,4620.1,3845.3,29870.6,1074,1150.4,673.1,639.1,1623.8,227.1,989.5,11334.1,17693.8,19183.5,4734.7,6520.1,5651.3,15725.7,1643.5,3349.8
2030-01-07 02:00:00+00:00,735.2,7211.2,1428.8,9250.4,4403.1,6544.7,692.3,6982.7,49775.5,4376.4,865,25188.7,11400.1,58819,33262.8,5986.8,2127.3,4374,3661.9,28098.7,1054.4,1146.5,661.2,572.8,1464.4,216.4,956.6,10909.5,17370.9,18410.9,4424.6,6397.5,5220.9,15519.9,1586.6,3266.9
2030-01-07 03:00:00+00:00,708.2,7020.2,1386.8,8952.7,4306.3,6414.6,658.4,6937.7,48986.6,4324.8,860.9,24150,11377,55328,31506.5,5736.3,2111.9,4207.3,3528.5,26932.6,1048,1149,664.4,532.9,1355.8,212.7,903.5,10679.8,17262.1,18027.2,4250.8,6363.1,4896.8,15442.9,1555.4,3259.1
2030-01-07 04:00:00+00:00,715.1,7036.8,1385.5,8802.6,4244.8,6268.8,644,6886.5,48767.6,4310.1,866.9,23594.2,11448.7,53089,30115.7,5680.3,2099.1,4195.2,3454.8,26367.6,1062.6,1150.5,677.6,513.9,1303.6,213.3,858.4,10560.7,17203.7,17876.8,4155.3,6359,4749.6,15469.4,1541.7,3248.8
2030-01-07 05:00:00+00:00,784.2,7189.6,1423,8719.6,4266.2,6287.5,642.4,6838.6,48265.3,4373.1,896.9,23629.7,11617,52563,28959.7,5820.5,2152.2,4258.7,3423.1,26659,1116.8,1155.8,712.2,517.6,1299.4,223.1,838,10598.3,17375.5,17931.2,4143.1,6420.9,4710.9,15621.8,1564.3,3265.7
