	BE_PV	BE_WIND_ONSHORE	BE_WIND_OFFSHORE	BE_HYDRO_RIVER
4731	0	0.627156996	0.671384443	0.700405263
4732	0	0.589934611	0.48131845	0.700281192
4733	0	0.543620992	0.602885425	0.700157122
4734	0.018946253	0.489456664	0.92429093	0.700033052
4735	0.099198184	0.407245815	0.93061991	0.699908981
4736	0.2462387	0.348150573	0.915097585	0.699784911
4737	0.411783064	0.296449475	0.928741926	0.699660841
4738	0.539458071	0.305899279	0.768341056	0.699536771
4739	0.566220146	0.327117353	0.724024151	0.6994127
4740	0.550727396	0.325342313	0.896717916	0.69928863
4741	0.571425264	0.310442669	0.91783207	0.69916456
4742	0.600188451	0.311649785	0.898227324	0.69904049
4743	0.610667277	0.330462535	0.862436816	0.698916419
4744	0.547164149	0.331723103	0.857431199	0.698792349
4745	0.428369823	0.313560681	0.881981887	0.698668279
4746	0.264687676	0.277442963	0.881859028	0.698544209
4747	0.137215009	0.268422998	0.83722269	0.698420138
4748	0.042428015	0.239679379	0.766038332	0.698296068
4749	0.002477811	0.194535015	0.736541702	0.698171998
4750	0	0.153450749	0.797030329	0.698047928
4751	0	0.19199829	0.833417579	0.697923857
4752	0	0.197474855	0.804022746	0.697799787
4753	0	0.15892286	0.693990452	0.697675717
4754	0	0.166439497	0.558027942	0.697570734
4755	0	0.148626738	0.400372086	0.697446664
4756	0	0.114054663	0.257922634	0.697322594
4757	0	0.090898967	0.202123701	0.697198523
4758	0.023167106	0.074251009	0.153619068	0.697074453
4759	0.076057657	0.055157638	0.214957175	0.696950383
4760	0.182040242	0.034516396	0.197690256	0.696826313
4761	0.332169019	0.028817115	0.138223111	0.696702242
4762	0.435679795	0.050694426	0.081946785	0.696578172
4763	0.54939075	0.089560449	0.068439343	0.696454102
4764	0.690750305	0.113439969	0.05603763	0.696330032
4765	0.65421245	0.140462	0.067846111	0.696205961
4766	0.666748975	0.107734007	0.062791351	0.696081891
4767	0.627380071	0.093729677	0.041554339	0.695957821
4768	0.563515131	0.081997042	0.031623842	0.695833751
4769	0.434769263	0.049663255	0.055128475	0.69570968
4770	0.29768972	0.029536485	0.051488346	0.69558561
4771	0.157270704	0.020365075	0.034923477	0.69546154
4772	0.036969971	0.026349431	0.015441589	0.69533747
4773	0.002410936	0.036240212	0.009214406	0.695213399
4774	0	0.071756599	0.011085369	0.695089329
4775	0	0.1468272	0.004412384	0.694965259
4776	0	0.185991662	0.014300758	0.694841188
4777	0	0.144586685	0.008354395	0.694717118
4778	0	0.106682791	0.122928953	0.694593048
4779	0	0.0804269	0.225263269	0.694468978
4780	0	0.085522623	0.171573996	0.694344907
4781	0	0.027685722	0.163026537	0.694220837
4782	0.006963592	0.019897373	0.162373631	0.694096767
4783	0.057756149	0.011365155	0.073459	0.693972697
4784	0.125418399	0.020487568	0.04972269	0.693848626
4785	0.142721923	0.027964116	0.179851165	0.693724556
4786	0.136878918	0.045986227	0.251730553	0.693590942
4787	0.130061937	0.078326696	0.192358186	0.693466872
4788	0.215633874	0.084883431	0.164160348	0.693342801
4789	0.305394083	0.070335676	0.166252457	0.693218731
4790	0.340823353	0.100551443	0.29999649	0.693094661
4791	0.357101458	0.184668733	0.511145044	0.692970591
4792	0.399652078	0.265797187	0.772774502	0.69284652
4793	0.346863554	0.29769668	0.862391182	0.69272245
4794	0.251736183	0.243514534	0.900968829	0.69259838
4795	0.150170789	0.228681704	0.906718618	0.69247431
4796	0.05027556	0.148065496	0.84536296	0.692350239
4797	0.005125382	0.111807467	0.732638304	0.692226169
4798	0	0.141684707	0.640546897	0.692102099
4799	0	0.161873836	0.439922072	0.691978029
4800	0	0.169201165	0.308589582	0.691853958
4801	0	0.152947412	0.210607975	0.691729888
4802	0	0.142074458	0.11811289	0.691605818
4803	0	0.113417698	0.064416596	0.691481748
4804	0	0.072549465	0.062528082	0.691357677
4805	0	0.048108703	0.046865347	0.691233607
4806	0.018429256	0.036166716	0.036899747	0.691109537
4807	0.055100861	0.040498526	0.019201067	0.690985466
4808	0.083807461	0.063576271	0.046974165	0.690861396
4809	0.109198595	0.075083964	0.049522606	0.690737326
4810	0.147321735	0.059872518	0.051937658	0.690613256
4811	0.180859638	0.072700911	0.044811851	0.690489185
4812	0.201289148	0.110235098	0.019267762	0.690365115
4813	0.257910133	0.14805436	0.032894552	0.690241045
4814	0.248484163	0.172321405	0.246700365	0.690116975
4815	0.255034501	0.183760056	0.57247262	0.689992904
4816	0.28555016	0.209804367	0.803622578	0.689868834
4817	0.245182415	0.198922504	0.900235187	0.689744764
4818	0.199679857	0.177664342	0.900298371	0.689620694
4819	0.113207677	0.17001853	0.900993401	0.689496623
4820	0.039864466	0.162822603	0.837528082	0.689372553
4821	0.003515234	0.137379622	0.808905504	0.689248483
4822	0	0.142706969	0.804345689	0.6891435
4823	0	0.19931671	0.634712862	0.68901943
4824	0	0.309890335	0.810007723	0.68889536
4825	0	0.352843182	0.868499017	0.688771289
4826	0	0.346170635	0.908803707	0.688647219
4827	0	0.326239855	0.913739118	0.688523149
4828	0	0.287086529	0.834088037	0.688399079
4829	0	0.208091687	0.719759197	0.688275008
4830	0.009835796	0.175573046	0.444330946	0.688150938
4831	0.058084523	0.120257281	0.274276889	0.688026868
4832	0.15356599	0.083747584	0.209934007	0.687902798
4833	0.272939044	0.062798995	0.194590705	0.687778727
4834	0.349199041	0.051021817	0.21685622	0.687654657
4835	0.401110471	0.058342465	0.244794299	0.687530587
4836	0.434977605	0.068382464	0.269130862	0.687406517
4837	0.430867354	0.085273182	0.25561991	0.687282446
4838	0.405338183	0.105137148	0.305240803	0.687158376
4839	0.402212197	0.128807316	0.401913086	0.687034306
4840	0.396947062	0.132542249	0.503559393	0.686910236
4841	0.365649478	0.135537768	0.57302724	0.686786165
4842	0.276031593	0.12186083	0.700161471	0.686662095
4843	0.146542382	0.095682889	0.746949593	0.686538025
4844	0.049178979	0.079019341	0.830844566	0.686413954
4845	0.005352587	0.079821115	0.849705139	0.686289884
4846	0	0.09697241	0.770345409	0.686165814
4847	0	0.107651602	0.7332877	0.686041744
4848	0	0.12435524	0.545524431	0.685917673
4849	0	0.118330794	0.450789806	0.685793603
4850	0	0.113872037	0.388563606	0.685669533
4851	0	0.111019056	0.364244594	0.685545463
4852	0	0.104647175	0.396405504	0.685421392
4853	0	0.10063162	0.31306866	0.685297322
4854	0.010093008	0.072170849	0.223143078	0.685173252
4855	0.058422329	0.064006111	0.23159576	0.685049182
4856	0.16585902	0.046396023	0.153478658	0.684925111
4857	0.36199535	0.034870513	0.066003229	0.684801041
4858	0.512907767	0.041001862	0.097535805	0.684676971
4859	0.577209967	0.053536271	0.141617523	0.684552901
4860	0.617077863	0.065362447	0.178397922	0.68442883
4861	0.582303627	0.09905257	0.144990873	0.68430476
4862	0.527356236	0.14724145	0.316210334	0.68418069
4863	0.447712183	0.161749116	0.5307533	0.684047076
4864	0.370767144	0.16316113	0.674413788	0.683923005
4865	0.280367333	0.15841507	0.732634794	0.683798935
4866	0.189151303	0.168065318	0.73441449	0.683674865
4867	0.099212759	0.16161326	0.81770219	0.683550795
4868	0.038448084	0.153388389	0.844169475	0.683426724
4869	0.002571265	0.165205655	0.461983993	0.683302654
4870	0	0.157096596	0.174698119	0.683178584
4871	0	0.168655513	0.1429795	0.683054514
4872	0	0.165871574	0.102232519	0.682930443
4873	0	0.175557456	0.071745998	0.682806373
4874	0	0.172882647	0.084375878	0.682605952
4875	0	0.15229263	0.118435833	0.682262373
4876	0	0.11364264	0.07640059	0.681918793
4877	0	0.080095055	0.120742067	0.68156567
4878	0.018851942	0.049616484	0.073820556	0.681222091
4879	0.086966885	0.023329414	0.035878265	0.680868968
4880	0.213515302	0.010984312	0.00547248	0.680525389
4881	0.347082184	0.008612395	0.002471216	0.680172266
4882	0.444425011	0.006823993	0.002604605	0.679828687
4883	0.462949436	0.008035563	0.00323294	0.679475564
4884	0.455623174	0.011594551	0.004114013	0.679131984
4885	0.472783516	0.016042173	0.003292614	0.678778861
4886	0.490904118	0.021282661	0.002471216	0.678435282
4887	0.40697491	0.022598908	0.002471216	0.678082159
4888	0.348008148	0.020710283	0.017747824	0.677767212
4889	0.297958935	0.021284888	0.040367874	0.677414089
4890	0.223141899	0.018763753	0.046756529	0.677070509
4891	0.13901035	0.012340647	0.069966302	0.676717386
4892	0.0558262	0.018291597	0.066031311	0.676373807
4893	0.006938729	0.027549866	0.067986521	0.676020684
4894	0	0.023948562	0.042944398	0.675677105
4895	0	0.03557652	0.025066695	0.675323982
4896	0	0.045919413	0.00758565	0.674980403
4897	0	0.037255793	0.003906908	0.674636823
4898	0	0.040511889	0.002471216	0.6742837
4899	0	0.033418411	0.002471216	0.673940121
4900	0	0.021665731	0.004019236	0.673586998
4901	0	0.018672439	0.008091126	0.673243419
4902	0.0122896	0.026832723	0.00688009	0.672890296
4903	0.07307571	0.02130716	0.006873069	0.672546717
4904	0.15094414	0.007786122	0.006213142	0.672193594
4905	0.214553582	0.001844082	0.005805953	0.671850014
4906	0.287806768	0.000763913	0.006083263	0.671496891
4907	0.385757473	0.001002218	0.00674319	0.671153312
4908	0.540445766	0.004712653	0.007206543	0.670800189
4909	0.534792241	0.013002111	0.015603061	0.67045661
4910	0.457647434	0.031928446	0.043646448	0.670113031
4911	0.368748885	0.027774808	0.068137461	0.669759908
4912	0.357250641	0.059752252	0.132403117	0.669416329
4913	0.253474937	0.044044151	0.242526678	0.669091837
4914	0.124051744	0.051636511	0.366305111	0.668738714
4915	0.053791651	0.120865293	0.464771132	0.668395135
4916	0.011351633	0.193938139	0.412865066	0.668042012
4917	0.00067904	0.209247579	0.207234625	0.667698433
4918	0	0.196140792	0.208171862	0.66734531
4919	0	0.238247321	0.134196855	0.66700173
4920	0	0.270732555	0.060579893	0.666658151
4921	0	0.357609286	0.07542825	0.666305028
4922	0	0.363152667	0.061022185	0.665961449
4923	0	0.3946535	0.052348357	0.665608326
4924	0	0.425740082	0.329342179	0.665264747
4925	0	0.423091999	0.306283347	0.664911624
4926	0.009460266	0.325516031	0.617424881	0.664568044
4927	0.028456246	0.345529216	0.878548863	0.664214921
4928	0.064778043	0.492877569	0.926200505	0.663871342
4929	0.073945087	0.676198876	0.934670739	0.663518219
4930	0.08873822	0.673169949	0.937061219	0.66317464
4931	0.130110807	0.678595291	0.936253861	0.662831061
4932	0.161185474	0.701984838	0.932715529	0.662477938
4933	0.155856894	0.7102008	0.940202892	0.662134359
4934	0.168286246	0.716093843	0.930798933	0.661781235
4935	0.187878959	0.649535416	0.918351587	0.661437656
4936	0.213005165	0.605065879	0.874659506	0.661084533
4937	0.250602734	0.468503621	0.68356501	0.660760042
4938	0.205200488	0.364239517	0.476361977	0.660416463
4939	0.124856819	0.285093229	0.305798933	0.66006334
4940	0.044988991	0.175891529	0.154191238	0.65971976
4941	0.004052807	0.132813962	0.04648975	0.659376181
4942	0	0.135562267	0.006953805	0.659023058
4943	0	0.142709196	0.00659576	0.658679479
4944	0	0.133150261	0.004784471	0.658326356
4945	0	0.120137014	0.006009548	0.657982777
4946	0	0.100930059	0.081788823	0.657629654
4947	0	0.088956891	0.16839722	0.657286074
4948	0	0.068643041	0.160790508	0.656932951
4949	0	0.089429047	0.208937096	0.656589372
4950	0.017084036	0.116517893	0.158087616	0.656236249
4951	0.100271616	0.127769463	0.185042825	0.65589267
4952	0.249110046	0.105540262	0.306142937	0.655549091
4953	0.403506832	0.114664903	0.347177759	0.655195968
4954	0.556124566	0.210710818	0.378531311	0.654852389
4955	0.580436266	0.263924152	0.339581578	0.654499265
4956	0.507376847	0.28182377	0.324491014	0.654155686
4957	0.347733789	0.222960152	0.551207526	0.653802563
4958	0.231996859	0.182675433	0.620721005	0.653458984
4959	0.14938029	0.255792821	0.455655013	0.653105861
4960	0.087027758	0.254447622	0.532522466	0.652762282
4961	0.07099572	0.225657232	0.76951699	0.65243779
4962	0.063186757	0.254069006	0.897967565	0.652094211
4963	0.03948122	0.324043884	0.907413648	0.651741088
4964	0.00931194	0.452082832	0.903998175	0.651397509
4965	0.000240922	0.5812799	0.907357484	0.651044386
4966	0	0.588558231	0.899589301	0.650700807
4967	0	0.50039866	0.899701629	0.650347684
4968	0	0.412419488	0.887370121	0.650004104
4969	0	0.40821908	0.893927268	0.649650981
4970	0	0.388401885	0.906381634	0.649307402
4971	0	0.392597839	0.906578208	0.648954279
4972	0	0.412499666	0.900442291	0.6486107
4973	0	0.460739771	0.895075119	0.648257577
4974	0.005801851	0.531454063	0.900593232	0.647913998
4975	0.036312365	0.619355284	0.911141533	0.647570419
4976	0.079391127	0.660753579	0.921777591	0.647217295
4977	0.115843245	0.68525002	0.925666947	0.646873716
4978	0.150340549	0.690552868	0.925775765	0.646520593
4979	0.198554982	0.694247713	0.916322662	0.646177014
4980	0.280072397	0.672711156	0.901811289	0.645823891
4981	0.343141693	0.667403854	0.90856852	0.645480312
4982	0.331531133	0.662501893	0.928015305	0.645127189
4983	0.310668649	0.653437386	0.926670879	0.64478361
4984	0.300401594	0.695630774	0.926151362	0.644430486
4985	0.310742383	0.693343489	0.925684499	0.644115539
4986	0.224036997	0.723893328	0.928345268	0.643762416
4987	0.115030454	0.717797614	0.918783347	0.643418837
4988	0.035594743	0.71052151	0.912773799	0.643065714
4989	0.002527539	0.694646373	0.916143639	0.642722134
4990	0	0.674944989	0.915599551	0.642369011
4991	0	0.607624876	0.913360011	0.642025432
4992	0	0.591306536	0.918976411	0.641672309
4993	0	0.62414366	0.901281241	0.64132873
4994	0	0.586809917	0.902271132	0.640975607
4995	0	0.529498624	0.910155153	0.640632028
4996	0	0.550387079	0.89438009	0.640288448
4997	0	0.560525073	0.898016709	0.639935325
4998	0.006257974	0.575834514	0.897514743	0.639591746
4999	0.044807228	0.55496833	0.906399186	0.639238623
5000	0.116277076	0.600981283	0.905777871	0.638895044
5001	0.211915442	0.571979314	0.891371806	0.638541921
5002	0.314039844	0.619217201	0.907252176	0.638198342
5003	0.339862237	0.655517546	0.854342179	0.637845219
5004	0.345823559	0.662829284	0.830216231	0.63750164
5005	0.352002654	0.608063625	0.858617664	0.637148516
5006	0.348682902	0.610139331	0.875119348	0.636804937
5007	0.304425251	0.593749722	0.863110783	0.636461358
5008	0.272283153	0.553155428	0.872500702	0.636108235
5009	0.226464223	0.565135277	0.902464195	0.635783744
5010	0.210473339	0.51771031	0.92373982	0.635440164
5011	0.145524679	0.517427462	0.917793457	0.635087041
5012	0.045435683	0.426167696	0.909776046	0.634743462
5013	0.002682724	0.385691442	0.72232519	0.634390339
5014	0	0.406232461	0.315708368	0.63404676
5015	0	0.407740243	0.219850463	0.633693637
5016	0	0.378805089	0.483919545	0.633350058
5017	0	0.359288559	0.43511654	0.633006478
5018	0	0.357186128	0.42794861	0.632653355
5019	0	0.340571576	0.4182533	0.632309776
5020	0	0.30365431	0.462931761	0.631956653
5021	0	0.27178377	0.392758354	0.631613074
5022	0.010359651	0.256890807	0.438226622	0.631259951
5023	0.075310026	0.22751245	0.55449663	0.630916372
5024	0.224089297	0.211476958	0.677516849	0.630563249
5025	0.385669163	0.209788777	0.591635074	0.63021967
5026	0.491739201	0.302447194	0.601024993	0.629866546
5027	0.515850275	0.357963403	0.65196223	0.629522967
5028	0.547505384	0.418729009	0.66278082	0.629169844
5029	0.546901793	0.462223054	0.700031592	0.628826265
5030	0.560148223	0.468227455	0.693934288	0.628482686
5031	0.525626055	0.476470143	0.709786577	0.628129563
5032	0.478777419	0.480670551	0.615943555	0.627785984
5033	0.359152297	0.429394838	0.527860854	0.627461492
5034	0.230013752	0.338502552	0.398785454	0.627108369
5035	0.118645143	0.283289236	0.29016428	0.62676479
5036	0.036241203	0.176341413	0.166599972	0.626411667
5037	0.001694171	0.117851957	0.139241084	0.626068088
5038	0	0.143811636	0.045278714	0.625724508
5039	0	0.179702185	0.021370402	0.625371385
5040	0	0.182212185	0.093207666	0.625027806
5041	0	0.18531238	0.068446363	0.624674683
5042	0	0.178279035	0.030237293	0.624550613
5043	0	0.131125781	0.002471216	0.624751034
5044	0	0.117578017	0.018857063	0.624970543
5045	0	0.096460165	0.01840073	0.625199596
5046	0.004791864	0.076716466	0.034502247	0.625419105
5047	0.042016475	0.063271151	0.025294861	0.625648158
5048	0.0936424	0.039398313	0.050926706	0.625867666
5049	0.157878582	0.030924001	0.053731396	0.626096719
5050	0.253975644	0.044260185	0.085660629	0.626316228
5051	0.328027045	0.079758755	0.135141112	0.626535737
5052	0.436067328	0.083224203	0.138244173	0.62676479
5053	0.411407534	0.109633767	0.122971076	0.626984299
5054	0.39264133	0.143689143	0.099957877	0.627213352
5055	0.32826368	0.092996944	0.055082842	0.627432861
5056	0.264075511	0.106455622	0.09704437	0.627661913
5057	0.222225366	0.127090182	0.068695591	0.627881422
5058	0.176597631	0.054028472	0.037844004	0.628110475
5059	0.108108873	0.033910611	0.019541561	0.628329984
5060	0.033729955	0.019817195	0.009895395	0.628549493
5061	0.002126288	0.024316042	0.008512356	0.628778546
5062	0	0.020409618	0.004419405	0.628998055
5063	0	0.015276033	0.004268464	0.629227107
5064	0	0.013639077	0.003829683	0.629446616
5065	0	0.014826149	0.004043808	0.629675669
5066	0	0.01201771	0.004128054	0.629895178
5067	0	0.01091527	0.004128054	0.630114687
5068	0	0.009623522	0.004128054	0.63034374
5069	0	0.012950887	0.004128054	0.630563249
5070	0.012436211	0.020485341	0.004128054	0.630792301
5071	0.09088337	0.038536405	0.004191238	0.63101181
5072	0.24109617	0.023460815	0.004236872	0.631240863
5073	0.420477695	0.008592351	0.00940396	0.631460372
5074	0.549044371	0.022892892	0.015378405	0.631679881
5075	0.648182538	0.023837204	0.028029346	0.631908934
5076	0.686816673	0.026253664	0.025659927	0.632128443
5077	0.688935244	0.036001906	0.016052373	0.632357496
5078	0.636902925	0.041142172	0.007978798	0.632577004
5079	0.569919715	0.036552013	0.007908593	0.632806057
5080	0.476933207	0.02533385	0.00912314	0.633006478
5081	0.394403233	0.042077576	0.030732238	0.633225987
5082	0.278328498	0.050478392	0.050101797	0.633445496
5083	0.140515899	0.068297833	0.069541561	0.633674549
5084	0.04371922	0.087406794	0.097132126	0.633894058
5085	0.002525824	0.118016766	0.12991435	0.634123111
5086	0	0.162541982	0.151284751	0.63434262
5087	0	0.218779788	0.125087756	0.634571673
5088	0	0.222051474	0.119538051	0.634791181
5089	0	0.202082832	0.074957877	0.75043421
5090	0	0.181299053	0.038170458	0.750233789
5091	0	0.124546775	0.055139006	0.75001428
5092	0	0.085535986	0.05295212	0.749813859
5093	0	0.063059572	0.034231957	0.749613437
5094	0.013439339	0.033872749	0.018755265	0.749393928
5095	0.094792138	0.018010975	0.019720584	0.749193507
5096	0.238828415	0.006545599	0.008744033	0.748973998
5097	0.404272467	0.001948758	0.001056585	0.748773577
5098	0.549913748	0.002654765	0.002467706	0.748573156
5099	0.656851448	0.004472121	0.004401853	0.748353647
5100	0.709869748	0.004485483	0.001783207	0.748153226
5101	0.703279113	0.005734916	0	0.747933717
5102	0.657655665	0.010968722	0	0.747733296
5103	0.595826989	0.009788332	0.000105307	0.747532874
5104	0.491785499	0.015503203	0.000245717	0.747313366
5105	0.381956733	0.025231401	0.000351025	0.747112944
5106	0.254958194	0.042322563	0.00014041	0.746893435
5107	0.134011002	0.047322518	0	0.746693014
5108	0.046080429	0.044903832	0.00562342	0.746492593
5109	0.001460108	0.063173157	0.030493541	0.746273084
5110	0	0.070244363	0.047086493	0.746072663
5111	0	0.054130921	0.081476411	0.745853154
5112	0	0.045970637	0.13062342	0.745652733
5113	0	0.05236479	0.127471216	0.745452312
5114	0	0.057990575	0.108772115	0.745232803
5115	0	0.026714684	0.062882617	0.745032382
5116	0	0.011982076	0.034189834	0.744812873
5117	0	0.005835137	0.028046897	0.744612451
5118	0.011580552	0.004665883	0.009298652	0.74441203
5119	0.091561553	0.007042254	0.011601376	0.744192521
5120	0.235449504	0.004445395	0.018446363	0.7439921
5121	0.398842716	0.001467693	0.018944819	0.743801223
5122	0.546623146	0.000559015	0.011573294	0.74357217
5123	0.658022621	0.000950994	0.002471216	0.743381293
5124	0.718516366	0.001396424	0.00309253	0.74315224
5125	0.72277923	0.001510009	0.002762567	0.742951819
5126	0.67260141	0.003020018	0.002885425	0.742760941
5127	0.625199768	0.002182609	0.002892446	0.742531889
5128	0.565814608	0.00390197	0.002787138	0.742341011
5129	0.445272954	0.009215954	0.002509829	0.742111958
5130	0.283685371	0.019799378	0.013360011	0.741911537
5131	0.132874124	0.030630017	0.032620753	0.74172066
5132	0.037890791	0.044654391	0.085657119	0.741491607
5133	0.00255326	0.075636297	0.151853412	0.74130073
5134	0	0.111462259	0.222009267	0.741071677
5135	0	0.154791494	0.382248666	0.740871256
5136	0	0.202078378	0.420878967	0.740680378
5137	0	0.26627157	0.490322241	0.740451326
5138	0	0.361308585	0.499311991	0.740260448
5139	0	0.52280826	0.450635355	0.740031396
5140	0	0.574083973	0.439100674	0.739830974
5141	0	0.558170974	0.471693345	0.739640097
5142	0.00946541	0.582887903	0.504738837	0.739411044
5143	0.083294751	0.520699147	0.672676215	0.739220167
5144	0.232321803	0.387606792	0.554415894	0.738991114
5145	0.40072208	0.205726452	0.43694187	0.738790693
5146	0.544694055	0.126190413	0.464353412	0.738599816
5147	0.651696915	0.139098984	0.347297108	0.738370763
5148	0.717846756	0.168435025	0.355556726	0.738179885
5149	0.743449662	0.17482695	0.298336142	0.737950833
5150	0.723190769	0.167749062	0.414567537	0.737759955
5151	0.654498813	0.135764938	0.518007582	0.737559534
5152	0.548877183	0.105796385	0.502422072	0.737330481
5153	0.409303538	0.076638515	0.533547459	0.737139604
5154	0.245084674	0.054496174	0.317021202	0.736910551
5155	0.112932459	0.031431791	0.194615277	0.736719674
5156	0.034468154	0.022231428	0.068407751	0.736519253
5157	0.000792214	0.02937613	0.023841618	0.7362902
5158	0	0.072685321	0.023336142	0.736099323
5159	0	0.090429038	0.041231396	0.735898901
5160	0	0.120825204	0.037629879	0.735679393
5161	0	0.166853747	0.00252387	0.735478971
5162	0	0.165570908	0.004166667	0.735249919
5163	0	0.158214626	0.001642797	0.735059041
5164	0	0.187049559	0.001705981	0.73485862
5165	0	0.119936571	0.187756248	0.734639111
5166	0.000500706	0.128243846	0.493081297	0.73443869
5167	0.008680913	0.178192176	0.439511373	0.734209637
5168	0.021882759	0.212739753	0.239293738	0.73401876
5169	0.040681544	0.208479212	0.458263128	0.733818339
5170	0.092720722	0.173664377	0.353433024	0.73359883
5171	0.168782666	0.149176845	0.336562763	0.733398408
5172	0.243706874	0.12470713	0.35350674	0.733169356
5173	0.297919496	0.139136845	0.587865066	0.732978478
5174	0.34857573	0.205419105	0.860274502	0.732778057
5175	0.404926643	0.238345315	0.920461247	0.732558548
5176	0.42538016	0.233089238	0.925891603	0.732358127
5177	0.372667085	0.239338625	0.935471076	0.732138618
5178	0.259816933	0.236240657	0.934418001	0.731938197
5179	0.12896364	0.204697508	0.925087756	0.731737776
5180	0.031865166	0.157268087	0.930816484	0.731518267
5181	0.00104171	0.130871885	0.901498877	0.731317846
5182	0	0.10157816	0.811004634	0.731098337
5183	0	0.091110547	0.67120893	0.730897915
5184	0	0.073999341	0.705816484	0.730697494
5185	0	0.060783423	0.487015586	0.730477985
5186	0	0.052117576	0.335000702	0.730124862
5187	0	0.060070734	0.350614294	0.729533143
5188	0	0.086230858	0.2848287	0.728941423
5189	0	0.146922967	0.269397641	0.728349703
5190	0.00883867	0.172728973	0.168421792	0.72774844
5191	0.076286576	0.170695584	0.070896518	0.72715672
5192	0.225431088	0.148677963	0.049280399	0.726565
5193	0.38989516	0.075663023	0.018976411	0.725963737
5194	0.54114967	0.059821293	0.000175512	0.725372017
5195	0.654645424	0.08367186	0.00631845	0.724780297
5196	0.709430772	0.070705383	0.027221988	0.724207665
5197	0.707457097	0.089921248	0.081943274	0.723615945
5198	0.677336687	0.109827529	0.098645044	0.723024226
5199	0.626101726	0.125932063	0.098581859	0.722422962
5200	0.520813614	0.135330643	0.113746139	0.721831242
5201	0.377064557	0.142951956	0.099129458	0.721239523
5202	0.246291	0.135145789	0.144780258	0.720647803
5203	0.124925408	0.082237575	0.231672985	0.720046539
5204	0.029828045	0.065792287	0.18103763	0.71945482
5205	0.000483559	0.075883511	0.090325751	0.7188631
5206	0	0.122780643	0.075157961	0.718261836
5207	0	0.154118894	0.169601236	0.717670117
5208	0	0.177087509	0.147276046	0.717078397
5209	0	0.212321048	0.042565291	0.716486677
5210	0	0.190261111	0.004889778	0.715885414
5211	0	0.149582186	0.00772957	0.715293694
5212	0	0.123528966	0.008224516	0.714701974
5213	0	0.098903351	0.00295212	0.714110255
5214	0.006734674	0.092767548	0.018611345	0.713508991
5215	0.077872718	0.14973586	0.034470654	0.712917271
5216	0.197693321	0.163170039	0.058607133	0.712325552
5217	0.36381727	0.074823387	0.063861977	0.71175292
5218	0.508193067	0.061821276	0.155311008	0.7111612
5219	0.620258721	0.105257414	0.272992137	0.71056948
5220	0.68617107	0.183550703	0.305433867	0.709968217
5221	0.716228034	0.194579558	0.444868015	0.709376497
5222	0.70978744	0.192991599	0.431774782	0.708784777
5223	0.663053692	0.16707869	0.510516709	0.708183514
5224	0.577737253	0.12796768	0.671949593	0.707591794
5225	0.443257267	0.085979189	0.732522466	0.707000074
5226	0.270770745	0.053885934	0.545738557	0.706408354
5227	0.123868266	0.036153353	0.540560938	0.705807091
5228	0.030272165	0.037447328	0.515104605	0.705215371
5229	0.000770779	0.045638792	0.43202401	0.704623651
5230	0	0.071865729	0.442073856	0.704031932
5231	0	0.100339863	0.320527942	0.703430668
5232	0	0.097778639	0.237886127	0.702838948
5233	0	0.085206368	0.129759899	0.702247229
5234	0	0.069932562	0.045598147	0.701645965
5235	0	0.094344371	0.014406066	0.701054245
5236	0	0.079500405	0.00211317	0.700462526
5237	0	0.072155259	0	0.699889894
5238	0.001655589	0.105816429	0.001628756	0.699298174
5239	0.044776363	0.117395391	0.018502527	0.698706454
5240	0.167384289	0.052061897	0.005546195	0.698105191
5241	0.336447316	0.023362821	0.004257933	0.697513471
5242	0.504248289	0.012084525	0.009467144	0.696921751
5243	0.624452138	0.006501056	0.012591266	0.696330032
5244	0.685482599	0.004144729	0.004243892	0.695728768
5245	0.705341955	0.008505492	0.000666947	0.695137048
5246	0.670716902	0.015175811	0.00084246	0.694545329
5247	0.575716422	0.013641304	0.001186464	0.693944065
5248	0.442008073	0.022605589	0.001502387	0.693352345
5249	0.296166166	0.047616502	0.001583123	0.692760626
5250	0.157467043	0.081970317	0.013282786	0.692168906
5251	0.063078728	0.111644885	0.043295423	0.691567642
5252	0.016806247	0.228822015	0.045970233	0.690975923
5253	0.000402108	0.184915947	0.03749649	0.690384203
5254	0	0.173985087	0.089370963	0.689792483
5255	0	0.13792082	0.106778293	0.68919122
5256	0	0.08855155	0.074677057	0.6885995
5257	0	0.056338028	0.066424459	0.688026868
5258	0	0.052917123	0.068941309	0.687435148
5259	0	0.052848082	0.062247262	0.686843428
5260	0	0.074618489	0.039279697	0.686251709
5261	0	0.075890193	0.057733081	0.685650445
5262	0.004358033	0.078460326	0.080023168	0.685058725
5263	0.059559207	0.060716608	0.126302303	0.684467006
5264	0.166851859	0.037874941	0.156020079	0.683865742
5265	0.269903082	0.02717125	0.13370893	0.683274022
5266	0.352917473	0.022863939	0.097651643	0.682682303
5267	0.483901944	0.022111162	0.081820416	0.682090583
5268	0.555491824	0.029883921	0.06628756	0.681489319
5269	0.570206936	0.028817115	0.055037209	0.6808976
5270	0.491490562	0.02430936	0.081943274	0.68030588
5271	0.481185783	0.022396237	0.103917439	0.67971416
5272	0.431121994	0.033854932	0.129959983	0.679112897
5273	0.274901573	0.03724243	0.111889217	0.678521177
