,[10] - BE_BATT_LI,[7] - BE_DHN_HP_ELEC,[6] - BE_IND_DIRECT_ELEC,[9] - BE_PHS,[5] - BE_IND_COGEN_GAS,[8] - BE_DEC_HP_ELEC
2015-06-10 08:00:00,0.0,8224.09469699569,245.08,0.0,0.0,0.0
2015-06-10 09:00:00,0.0,29094.192000000003,5006.670999999999,0.0,0.0,3262.777
2015-06-10 10:00:00,0.0,29094.192000000003,5006.670999999999,0.0,0.0,3802.5986673966663
2015-06-10 11:00:00,0.0,29094.192000000003,5006.670999999999,0.0,0.0,0.0
2015-06-10 12:00:00,0.0,29094.192000000003,5006.670999999999,0.0,0.0,29267.548
2015-06-10 13:00:00,0.0,29094.192000000003,5006.670999999999,0.0,0.0,0.0
2015-06-10 14:00:00,0.0,29094.192000000003,5006.670999999999,0.0,0.0,0.0
2015-06-10 15:00:00,0.0,29094.192000000003,5006.670999999999,0.0,0.0,10573.825962221095
2015-06-10 16:00:00,0.0,29094.192000000003,1004.576,0.0,0.0,0.0
2015-06-10 17:00:00,0.0,18534.825,0.0,0.0,0.0,0.0
2015-06-10 18:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2015-06-10 19:00:00,3369.4022285064834,0.0,0.0,0.0,3874.181,0.0
2015-06-10 20:00:00,3883.5259075221184,0.0,0.0,0.0,7456.7609999999995,0.0
2015-06-10 21:00:00,3529.5913804021184,0.0,0.0,0.0,7456.7609999999995,0.0
2015-06-10 22:00:00,3736.730989962117,0.0,0.0,0.0,7456.7609999999995,0.0
2015-06-10 23:00:00,0.0,0.0,0.0,0.0,7456.7609999999995,3734.460031824671
2015-06-11 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2015-06-11 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2015-06-11 02:00:00,0.0,0.0,0.0,0.0,0.0,6488.071433729681
2015-06-11 03:00:00,0.0,0.0,0.0,0.0,4472.298000000002,10280.37480529454
2015-06-11 04:00:00,0.0,9017.19837969157,0.0,0.0,7456.7609999999995,4398.014610498729
2015-06-11 05:00:00,0.0,0.0,0.0,0.0,7456.7609999999995,5892.233942580612
2015-06-11 06:00:00,0.0,0.0,0.0,0.0,6982.852,5759.4180000000015
2015-06-11 07:00:00,0.0,0.0,0.0,0.0,0.0,5078.516000000001
2015-06-11 08:00:00,0.0,28301.105927783552,245.08,0.0,0.0,4284.127
2015-06-11 09:00:00,0.0,29094.192000000003,5006.670999999999,0.0,0.0,3262.777
2015-06-11 10:00:00,0.0,29094.192000000003,5006.670999999999,0.0,0.0,1900.973
2015-06-11 11:00:00,0.0,29094.192000000003,5006.670999999999,0.0,0.0,5152.073828183334
2015-06-11 12:00:00,5551.612101951886,29094.192000000003,5006.670999999999,0.0,0.0,0.0
2015-06-11 13:00:00,0.0,29094.192000000003,5006.670999999999,0.0,0.0,2190.9210000000003
2015-06-11 14:00:00,0.0,29094.192000000003,5006.670999999999,0.0,0.0,29267.548
2015-06-11 15:00:00,0.0,29094.192000000003,5006.670999999999,0.0,0.0,5117.688997157644
2015-06-11 16:00:00,0.0,29094.192000000003,1004.576,0.0,0.0,0.0
2015-06-11 17:00:00,0.0,18534.825,0.0,0.0,0.0,0.0
2015-06-11 18:00:00,5456.712670112118,0.0,0.0,0.0,0.0,0.0
2015-06-11 19:00:00,0.0,0.0,0.0,0.0,3874.181,0.0
2015-06-11 20:00:00,0.0,0.0,0.0,0.0,7456.7609999999995,0.0
2015-06-11 21:00:00,2864.024622682118,0.0,0.0,0.0,7456.7609999999995,0.0
2015-06-11 22:00:00,3311.5521016821176,0.0,0.0,0.0,7456.7609999999995,0.0
2015-06-11 23:00:00,3495.0825660621176,0.0,0.0,0.0,7456.7609999999995,0.0
2015-06-12 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2015-06-12 01:00:00,0.0,0.0,0.0,0.0,0.0,10371.318293337667
2015-06-12 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2015-06-12 03:00:00,0.0,0.0,0.0,0.0,4472.298000000002,7398.3951424459465
2015-06-12 04:00:00,0.0,0.0,0.0,0.0,7456.7609999999995,6468.24216256261
2015-06-12 05:00:00,0.0,0.0,0.0,0.0,7456.7609999999995,6553.801
2015-06-12 06:00:00,2723.9727214391023,8224.136228726346,0.0,0.0,6982.852,10839.677623826668
2015-06-12 07:00:00,1049.266030772118,29094.192000000003,0.0,0.0,0.0,0.0
2015-06-12 08:00:00,3327.0136639452903,0.0,245.08,0.0,0.0,11353.234453493493
2015-06-12 09:00:00,6550.007717647117,29094.192000000003,5006.670999999999,0.0,0.0,0.0
2015-06-12 10:00:00,8511.727467550005,29094.192000000003,5006.670999999999,0.0,0.0,0.0
2015-06-12 11:00:00,10997.500015334808,29094.192000000003,5006.670999999999,0.0,0.0,0.0
2015-06-12 12:00:00,9628.803017513546,29094.192000000003,5006.670999999999,0.0,0.0,3249.985
2015-06-12 13:00:00,5354.880139414243,29094.192000000003,5006.670999999999,0.0,0.0,5900.878299222077
2015-06-12 14:00:00,2677.4400697071214,29094.192000000003,5006.670999999999,0.0,0.0,29267.548
2015-06-12 15:00:00,365.60384739850997,29094.192000000003,5006.670999999999,0.0,0.0,1410.277890583465
2015-06-12 16:00:00,1155.918111154308,29094.192000000003,1004.576,0.0,0.0,2051.0719301501476
2015-06-12 17:00:00,577.959055577172,29094.192000000003,0.0,0.0,0.0,0.0
2015-06-12 18:00:00,0.0,6848.169170389828,0.0,0.0,0.0,0.0
2015-06-12 19:00:00,0.0,0.0,0.0,0.0,3874.181,0.0
2015-06-12 20:00:00,0.0,0.0,0.0,0.0,7456.7609999999995,0.0
2015-06-12 21:00:00,0.0,0.0,0.0,0.0,7456.7609999999995,0.0
2015-06-12 22:00:00,0.0,0.0,0.0,0.0,7456.7609999999995,0.0
2015-06-12 23:00:00,0.0,29094.192000000003,0.0,0.0,7456.7609999999995,0.0
2015-06-13 00:00:00,0.0,3468.346342748053,0.0,0.0,0.0,18910.882929156527
2015-06-13 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2015-06-13 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2015-06-13 03:00:00,0.0,29094.192000000003,0.0,0.0,4472.298000000002,0.0
2015-06-13 04:00:00,0.0,29094.192000000003,0.0,0.0,7456.7609999999995,7317.95980993448
2015-06-13 05:00:00,3932.6710607746304,0.0,0.0,0.0,7456.7609999999995,2534.387814498914
2015-06-13 06:00:00,0.0,0.0,0.0,0.0,6982.852,15040.282562637618
2015-06-13 07:00:00,0.0,0.0,0.0,0.0,0.0,696.5429772490781
2015-06-13 08:00:00,0.0,9654.356763807435,245.08,0.0,0.0,6459.208532374013
2015-06-13 09:00:00,0.0,3459.483934418935,5006.670999999999,0.0,0.0,0.0
2015-06-13 10:00:00,0.0,3330.939628253942,5006.670999999999,0.0,0.0,0.0
2015-06-13 11:00:00,0.0,0.0,5006.670999999999,0.0,0.0,0.0
2015-06-13 12:00:00,0.0,29094.192000000003,5006.670999999999,0.0,0.0,3249.985
2015-06-13 13:00:00,0.0,29094.192000000003,5006.670999999999,0.0,0.0,7312.124746864168
2015-06-13 14:00:00,0.0,29094.192000000003,5006.670999999999,0.0,0.0,29267.548
2015-06-13 15:00:00,13386.2475,29094.192000000003,5006.670999999999,0.0,0.0,0.0
2015-06-13 16:00:00,11828.895704379185,29094.192000000003,1004.576,0.0,0.0,0.0
2015-06-13 17:00:00,12660.815427067117,18534.825,0.0,0.0,0.0,0.0
2015-06-13 18:00:00,6392.863866431138,0.0,0.0,0.0,0.0,354.2934549084286
2015-06-13 19:00:00,0.0,6570.916516108471,0.0,0.0,3874.181,0.0
2015-06-13 20:00:00,515.5972985308681,0.0,0.0,0.0,7456.7609999999995,0.0
2015-06-13 21:00:00,0.0,0.0,0.0,0.0,7456.7609999999995,0.0
2015-06-13 22:00:00,0.0,0.0,0.0,0.0,7456.7609999999995,0.0
2015-06-13 23:00:00,0.0,0.0,0.0,0.0,7456.7609999999995,0.0
2015-06-14 00:00:00,0.0,0.0,0.0,0.0,0.0,16500.825611587512
2015-06-14 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2015-06-14 02:00:00,0.0,0.0,0.0,0.0,0.0,7425.7336166546
2015-06-14 03:00:00,0.0,0.0,0.0,0.0,4472.298000000002,3014.897366650469
2015-06-14 04:00:00,0.0,0.0,0.0,0.0,7456.7609999999995,2879.971987204648
2015-06-14 05:00:00,0.0,6044.913693874814,0.0,0.0,7456.7609999999995,987.7974750258445
2015-06-14 06:00:00,0.0,2179.164335199772,0.0,0.0,6982.852,5759.4180000000015
2015-06-14 07:00:00,0.0,0.0,0.0,0.0,0.0,5078.516000000001
2015-06-14 08:00:00,0.0,29094.192000000003,245.08,0.0,0.0,7548.024220103334
2015-06-14 09:00:00,4337.890298354388,29094.192000000003,5006.670999999999,0.0,0.0,0.0
2015-06-14 10:00:00,0.0,29094.192000000003,5006.670999999999,0.0,0.0,29267.548
2015-06-14 11:00:00,13386.2475,29094.192000000003,5006.670999999999,0.0,0.0,0.0
2015-06-14 12:00:00,13386.2475,29094.192000000003,5006.670999999999,0.0,0.0,0.0
2015-06-14 13:00:00,0.0,29094.192000000003,5006.670999999999,0.0,0.0,0.0
2015-06-14 14:00:00,0.0,29094.192000000003,5006.670999999999,0.0,0.0,17211.752049276234
2015-06-14 15:00:00,8817.217612557117,29094.192000000003,5006.670999999999,0.0,0.0,0.0
2015-06-14 16:00:00,0.0,29094.192000000003,1004.576,0.0,0.0,29267.548
2015-06-14 17:00:00,0.0,18534.825,0.0,0.0,0.0,7837.802366327974
2015-06-14 18:00:00,1365.1576799778086,0.0,0.0,0.0,0.0,0.0
2015-06-14 19:00:00,353.91585291711635,0.0,0.0,0.0,3874.181,0.0
2015-06-14 20:00:00,0.0,0.0,0.0,0.0,7456.7609999999995,1371.2422080771596
2015-06-14 21:00:00,82.04653430211738,0.0,0.0,0.0,7456.7609999999995,0.0
2015-06-14 22:00:00,0.0,0.0,0.0,0.0,7456.7609999999995,1769.4452842547778
2015-06-14 23:00:00,0.0,0.0,0.0,0.0,7456.7609999999995,2319.236674233776
2015-06-15 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2015-06-15 01:00:00,0.0,0.0,0.0,0.0,0.0,21560.363315217874
2015-06-15 02:00:00,0.0,9647.600332268936,0.0,0.0,1610.483,0.0
2015-06-15 03:00:00,0.0,0.0,0.0,0.0,7456.7609999999995,12987.384297224282
2015-06-15 04:00:00,0.0,0.0,0.0,0.0,7456.7609999999995,5641.5587884251945
2015-06-15 05:00:00,0.0,0.0,0.0,0.0,7456.7609999999995,6601.038173393693
2015-06-15 06:00:00,0.0,13654.736592510304,0.0,0.0,7456.7609999999995,327.5003767763043
2015-06-15 07:00:00,0.0,845.1723060484765,0.0,0.0,1260.5870000000002,0.0
2015-06-15 08:00:00,0.0,6446.71284700562,0.0,0.0,0.0,0.0
2015-06-15 09:00:00,0.0,27035.1993711897,0.0,0.0,0.0,5872.8989999999985
2015-06-15 10:00:00,8877.662681079866,29094.192000000003,0.0,0.0,0.0,10226.369519216667
2015-06-15 11:00:00,13386.2475,29094.192000000003,0.0,0.0,0.0,0.0
2015-06-15 12:00:00,13386.2475,29094.192000000003,0.0,0.0,0.0,14224.198621607227
2015-06-15 13:00:00,0.0,29094.192000000003,0.0,0.0,0.0,29267.548
2015-06-15 14:00:00,8502.443943393588,29094.192000000003,0.0,0.0,0.0,0.0
2015-06-15 15:00:00,4251.221971696792,29094.192000000003,0.0,0.0,0.0,22948.892794999105
2015-06-15 16:00:00,0.0,29094.192000000003,0.0,0.0,0.0,28657.774832407453
2015-06-15 17:00:00,0.0,29094.192000000003,0.0,0.0,0.0,10436.736665556482
2015-06-15 18:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2015-06-15 19:00:00,1602.584588760371,0.0,0.0,0.0,4527.404,0.0
2015-06-15 20:00:00,0.0,0.0,0.0,0.0,7456.7609999999995,0.0
2015-06-15 21:00:00,1324.318691468212,0.0,0.0,0.0,7456.7609999999995,462.6743510058631
2015-06-15 22:00:00,662.1593457341078,0.0,0.0,0.0,7456.7609999999995,1807.6118804932223
2015-06-15 23:00:00,331.0796728670539,0.0,0.0,0.0,7456.7609999999995,0.0
2015-06-16 00:00:00,0.0,0.0,0.0,0.0,0.0,18641.975232487563
2015-06-16 01:00:00,0.0,21337.17370466914,0.0,0.0,0.0,0.0
2015-06-16 02:00:00,0.0,26305.299643208473,0.0,0.0,0.0,0.0
2015-06-16 03:00:00,0.0,15482.098041218705,0.0,0.0,4472.298000000002,0.0
2015-06-16 04:00:00,0.0,13079.991105123816,0.0,0.0,7456.7609999999995,0.0
2015-06-16 05:00:00,0.0,7533.305677428468,0.0,0.0,7456.7609999999995,0.0
2015-06-16 06:00:00,7250.7556565321165,0.0,0.0,0.0,6982.852,0.0
2015-06-16 07:00:00,2013.7935647471209,29094.192000000003,0.0,0.0,0.0,0.0
2015-06-16 08:00:00,9231.274858727118,29094.192000000003,245.08,0.0,0.0,0.0
2015-06-16 09:00:00,7773.269417217119,29094.192000000003,5006.670999999999,0.0,0.0,0.0
2015-06-16 10:00:00,343.5587156921174,29094.192000000003,5006.670999999999,0.0,0.0,29267.548
2015-06-16 11:00:00,7104.356221054407,29094.192000000003,5006.670999999999,0.0,0.0,0.0
2015-06-16 12:00:00,9483.086918395209,29094.192000000003,5006.670999999999,0.0,0.0,5115.621965411727
2015-06-16 13:00:00,4741.543459197608,29094.192000000003,5006.670999999999,0.0,0.0,29267.548
2015-06-16 14:00:00,0.0,29094.192000000003,5006.670999999999,0.0,0.0,7136.9450462543355
2015-06-16 15:00:00,0.0,29094.192000000003,5006.670999999999,724.120118607874,0.0,29267.548
2015-06-16 16:00:00,2370.7717295988077,29094.192000000003,1004.576,0.0,0.0,7853.438811141568
2015-06-16 17:00:00,1185.3858647994057,17553.589932428462,0.0,0.0,0.0,27.039821619997383
2015-06-16 18:00:00,592.6929323997028,976.4424632205155,0.0,0.0,0.0,27.039821619997383
2015-06-16 19:00:00,0.0,0.0,0.0,0.0,3874.181,0.0
2015-06-16 20:00:00,0.0,0.0,0.0,0.0,7456.7609999999995,54.07036275420978
2015-06-16 21:00:00,0.0,0.0,0.0,0.0,7456.7609999999995,0.0
2015-06-16 22:00:00,0.0,0.0,0.0,0.0,7456.7609999999995,0.0
2015-06-16 23:00:00,0.0,0.0,0.0,0.0,7456.7609999999995,81.09162658783316
2015-06-17 00:00:00,0.0,12063.117295474814,0.0,0.0,0.0,27.039821619997383
2015-06-17 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2015-06-17 02:00:00,0.0,0.0,0.0,0.0,0.0,1443.0684350459587
2015-06-17 03:00:00,0.0,0.0,0.0,0.0,4472.298000000002,0.0
2015-06-17 04:00:00,0.0,0.0,0.0,0.0,7456.7609999999995,0.0
2015-06-17 05:00:00,0.0,29094.192000000003,0.0,0.0,7456.7609999999995,0.0
2015-06-17 06:00:00,0.0,29094.192000000003,0.0,0.0,6982.852,0.0
2015-06-17 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2015-06-17 08:00:00,0.0,13776.665565300362,245.08,0.0,0.0,0.0
2015-06-17 09:00:00,0.0,0.0,4597.064238644976,0.0,0.0,0.0
2015-06-17 10:00:00,0.0,4766.311471888468,5006.670999999999,0.0,0.0,0.0
2015-06-17 11:00:00,0.0,0.0,5006.670999999999,0.0,0.0,0.0
2015-06-17 12:00:00,0.0,1983.7307221285446,5006.670999999999,0.0,0.0,0.0
2015-06-17 13:00:00,0.0,3137.939936522751,5006.670999999999,0.0,0.0,0.0
2015-06-17 14:00:00,0.0,0.0,4722.8162875358685,0.0,0.0,0.0
2015-06-17 15:00:00,0.0,29094.192000000003,5006.670999999999,0.0,0.0,12792.438
2015-06-17 16:00:00,0.0,29094.192000000003,1004.576,0.0,0.0,0.0
2015-06-17 17:00:00,0.0,18534.825,0.0,0.0,0.0,0.0
2015-06-17 18:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2015-06-17 19:00:00,0.0,0.0,0.0,0.0,3874.181,0.0
2015-06-17 20:00:00,3431.1513409513227,0.0,0.0,0.0,7456.7609999999995,0.0
2015-06-17 21:00:00,0.0,0.0,0.0,0.0,7456.7609999999995,0.0
2015-06-17 22:00:00,0.0,0.0,0.0,0.0,7456.7609999999995,0.0
2015-06-17 23:00:00,0.0,0.0,0.0,0.0,7456.7609999999995,0.0
2015-06-18 00:00:00,0.0,0.0,0.0,0.0,4882.7379999999985,0.0
2015-06-18 01:00:00,0.0,0.0,0.0,0.0,7456.7609999999995,0.0
2015-06-18 02:00:00,0.0,0.0,0.0,0.0,7456.7609999999995,0.0
2015-06-18 03:00:00,0.0,0.0,0.0,0.0,7456.7609999999995,0.0
2015-06-18 04:00:00,0.0,0.0,0.0,0.0,7456.7609999999995,78.646
2015-06-18 05:00:00,0.0,0.0,0.0,0.0,7456.7609999999995,1900.973
2015-06-18 06:00:00,0.0,0.0,0.0,0.0,7456.7609999999995,1900.973
2015-06-18 07:00:00,0.0,10443.013221737147,0.0,0.0,4079.3390000000004,1900.973
2015-06-18 08:00:00,0.0,0.0,0.0,0.0,0.0,1900.973
2015-06-18 09:00:00,3398.323507618281,19828.502831575344,0.0,0.0,0.0,1900.973
2015-06-18 10:00:00,0.0,29094.192000000003,0.0,0.0,0.0,1900.973
2015-06-18 11:00:00,13386.2475,29094.192000000003,0.0,0.0,0.0,1900.973
2015-06-18 12:00:00,4301.331743956802,29094.192000000003,0.0,0.0,0.0,1900.973
2015-06-18 13:00:00,10807.49167388212,29094.192000000003,0.0,0.0,0.0,29267.548
2015-06-18 14:00:00,0.0,26491.903901801325,0.0,0.0,0.0,0.0
2015-06-18 15:00:00,0.0,29094.192000000003,0.0,0.0,0.0,2712.522537085142
2015-06-18 16:00:00,10479.768139729975,10114.78,0.0,0.0,0.0,0.0
2015-06-18 17:00:00,0.0,0.0,0.0,0.0,2460.303,6802.746306961702
2015-06-18 18:00:00,8881.40738997712,0.0,0.0,0.0,6719.489000000001,0.0
2015-06-18 19:00:00,4024.234652087117,0.0,0.0,0.0,7456.7609999999995,0.0
2015-06-18 20:00:00,0.0,11699.304336106143,0.0,0.0,7456.7609999999995,27330.99423328337
2015-06-18 21:00:00,0.0,0.0,0.0,0.0,7456.7609999999995,0.0
2015-06-18 22:00:00,0.0,29094.192000000003,0.0,0.0,7456.7609999999995,0.0
2015-06-18 23:00:00,0.0,0.0,0.0,0.0,7456.7609999999995,0.0
2015-06-19 00:00:00,0.0,0.0,0.0,0.0,4488.343000000002,0.0
2015-06-19 01:00:00,0.0,0.0,0.0,0.0,5276.414000000001,0.0
2015-06-19 02:00:00,0.0,0.0,0.0,0.0,7456.7609999999995,0.0
2015-06-19 03:00:00,0.0,0.0,0.0,0.0,7456.7609999999995,0.0
2015-06-19 04:00:00,0.0,0.0,0.0,0.0,7456.7609999999995,0.0
2015-06-19 05:00:00,0.0,0.0,0.0,0.0,5600.589,0.0
2015-06-19 06:00:00,0.0,0.0,0.0,0.0,2394.878,0.0
2015-06-19 07:00:00,0.0,0.0,0.0,0.0,0.0,2128.44769364108
2015-06-19 08:00:00,0.0,26948.86846005446,0.0,0.0,0.0,0.0
2015-06-19 09:00:00,2244.753165200875,0.0,0.0,0.0,0.0,1900.973
2015-06-19 10:00:00,44.52752491951651,29094.192000000003,0.0,0.0,0.0,1900.973
2015-06-19 11:00:00,1554.4026532017306,29094.192000000003,0.0,0.0,0.0,4492.64759628943
2015-06-19 12:00:00,1890.9614085350004,29094.192000000003,0.0,0.0,0.0,0.0
2015-06-19 13:00:00,0.0,29094.192000000003,0.0,0.0,0.0,9780.815660792434
2015-06-19 14:00:00,266.3480728921204,29094.192000000003,0.0,0.0,0.0,15723.447
2015-06-19 15:00:00,1056.5963170600007,29094.192000000003,0.0,0.0,0.0,5874.8369999999995
2015-06-19 16:00:00,2786.089706976132,17526.462,0.0,0.0,0.0,0.0
2015-06-19 17:00:00,2974.312168807118,0.0,0.0,0.0,278.456,0.0
2015-06-19 18:00:00,1609.1112882321177,0.0,0.0,0.0,3867.268,0.0
2015-06-19 19:00:00,665.3267698190587,0.0,0.0,0.0,7456.7609999999995,0.0
2015-06-19 20:00:00,0.0,0.0,0.0,0.0,7456.7609999999995,0.0
2015-06-19 21:00:00,0.0,0.0,0.0,0.0,7456.7609999999995,0.0
2015-06-19 22:00:00,0.0,0.0,0.0,0.0,7456.7609999999995,809.1958326429216
2015-06-19 23:00:00,0.0,0.0,0.0,0.0,7456.7609999999995,0.0
2015-06-20 00:00:00,0.0,0.0,0.0,0.0,4882.7379999999985,0.0
2015-06-20 01:00:00,0.0,0.0,0.0,0.0,7456.7609999999995,0.0
2015-06-20 02:00:00,0.0,0.0,0.0,0.0,7456.7609999999995,0.0
2015-06-20 03:00:00,0.0,0.0,0.0,0.0,7456.7609999999995,0.0
2015-06-20 04:00:00,0.0,0.0,0.0,0.0,7456.7609999999995,0.0
2015-06-20 05:00:00,0.0,0.0,0.0,0.0,7456.7609999999995,1172.3382740837599
2015-06-20 06:00:00,0.0,5796.462272023607,0.0,0.0,7456.7609999999995,1900.973
2015-06-20 07:00:00,0.0,0.0,0.0,0.0,4079.3390000000004,1900.973
2015-06-20 08:00:00,0.0,0.0,0.0,0.0,0.0,3802.5986673966663
2015-06-20 09:00:00,0.0,29094.192000000003,0.0,0.0,0.0,0.0
2015-06-20 10:00:00,0.0,21872.742234160658,0.0,0.0,0.0,1900.973
2015-06-20 11:00:00,0.0,29094.192000000003,0.0,0.0,0.0,3802.5986673966663
2015-06-20 12:00:00,2465.257587051554,29094.192000000003,0.0,0.0,0.0,0.0
2015-06-20 13:00:00,0.0,29094.192000000003,0.0,0.0,0.0,21112.657728286667
2015-06-20 14:00:00,9505.59505245497,29094.192000000003,0.0,0.0,0.0,0.0
2015-06-20 15:00:00,0.0,29094.192000000003,0.0,657.0588156500016,0.0,10861.816
2015-06-20 16:00:00,0.0,10114.78,0.0,0.0,0.0,0.0
2015-06-20 17:00:00,0.0,0.0,0.0,0.0,2460.303,0.0
2015-06-20 18:00:00,0.0,0.0,0.0,0.0,6719.489000000001,0.0
2015-06-20 19:00:00,0.0,0.0,0.0,0.0,7456.7609999999995,0.0
2015-06-20 20:00:00,0.0,0.0,0.0,0.0,7456.7609999999995,0.0
2015-06-20 21:00:00,0.0,0.0,0.0,0.0,7456.7609999999995,0.0
2015-06-20 22:00:00,0.0,0.0,0.0,0.0,7456.7609999999995,0.0
2015-06-20 23:00:00,0.0,0.0,0.0,0.0,7456.7609999999995,0.0
2015-06-21 00:00:00,0.0,0.0,0.0,0.0,4882.7379999999985,1908.9764520381916
2015-06-21 01:00:00,0.0,0.0,0.0,0.0,7456.7609999999995,0.0
2015-06-21 02:00:00,0.0,0.0,0.0,0.0,7456.7609999999995,0.0
2015-06-21 03:00:00,0.0,0.0,0.0,0.0,7456.7609999999995,0.0
2015-06-21 04:00:00,0.0,0.0,0.0,0.0,7456.7609999999995,0.0
2015-06-21 05:00:00,0.0,0.0,0.0,0.0,7456.7609999999995,73.8892589922502
2015-06-21 06:00:00,0.0,3166.597555594478,0.0,0.0,7456.7609999999995,1900.973
2015-06-21 07:00:00,0.0,6825.359012228477,0.0,0.0,4079.3390000000004,1900.973
2015-06-21 08:00:00,0.0,0.0,0.0,0.0,0.0,3802.5986673966663
2015-06-21 09:00:00,0.0,17677.244251008487,0.0,0.0,0.0,0.0
2015-06-21 10:00:00,0.0,29094.192000000003,0.0,0.0,0.0,1900.973
2015-06-21 11:00:00,0.0,29094.192000000003,0.0,0.0,0.0,1900.973
2015-06-21 12:00:00,0.0,29094.192000000003,0.0,0.0,0.0,1900.973
2015-06-21 13:00:00,0.0,29094.192000000003,0.0,0.0,0.0,3325.7909999999997
2015-06-21 14:00:00,0.0,29094.192000000003,0.0,0.0,0.0,28646.307223493335
2015-06-21 15:00:00,2062.5703928470944,29094.192000000003,0.0,0.0,0.0,0.0
2015-06-21 16:00:00,0.0,10114.78,0.0,0.0,0.0,0.0
2015-06-21 17:00:00,0.0,0.0,0.0,0.0,2460.303,1739.006080511905
2015-06-21 18:00:00,0.0,0.0,0.0,0.0,6719.489000000001,0.0
2015-06-21 19:00:00,0.0,0.0,0.0,0.0,7456.7609999999995,0.0
2015-06-21 20:00:00,0.0,0.0,0.0,0.0,7456.7609999999995,0.0
2015-06-21 21:00:00,0.0,0.0,0.0,0.0,7456.7609999999995,2326.1398523915927
2015-06-21 22:00:00,0.0,0.0,0.0,0.0,7456.7609999999995,3117.9011099343984
2015-06-21 23:00:00,0.0,0.0,0.0,0.0,7456.7609999999995,3924.5849234257403
2015-06-22 00:00:00,0.0,0.0,0.0,0.0,7456.7609999999995,3243.888586446192
2015-06-22 01:00:00,0.0,0.0,0.0,0.0,7456.7609999999995,3723.3104774523686
2015-06-22 02:00:00,0.0,0.0,0.0,0.0,7456.7609999999995,5162.1384149691385
2015-06-22 03:00:00,0.0,0.0,0.0,0.0,7456.7609999999995,4768.89134545925
2015-06-22 04:00:00,0.0,0.0,0.0,0.0,7456.7609999999995,4297.171689018164
2015-06-22 05:00:00,0.0,0.0,0.0,0.0,7456.7609999999995,7001.665530763693
2015-06-22 06:00:00,0.0,0.0,0.0,0.0,7456.7609999999995,7537.601668586856
2015-06-22 07:00:00,0.0,0.0,0.0,0.0,7456.7609999999995,5456.819036550596
2015-06-22 08:00:00,0.0,0.0,0.0,0.0,5019.1359999999995,5191.9969999999985
2015-06-22 09:00:00,0.0,0.0,0.0,0.0,604.6519999999999,6526.51936943
2015-06-22 10:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2015-06-22 11:00:00,0.0,0.0,0.0,0.0,0.0,3802.5986673966663
2015-06-22 12:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2015-06-22 13:00:00,0.0,0.0,0.0,0.0,0.0,1900.973
2015-06-22 14:00:00,0.0,0.0,0.0,0.0,0.0,19933.886193733586
2015-06-22 15:00:00,0.0,0.0,0.0,0.0,3009.0809999999997,17756.666455882663
2015-06-22 16:00:00,0.0,0.0,0.0,0.0,7456.7609999999995,0.0
2015-06-22 17:00:00,0.0,0.0,0.0,0.0,7456.7609999999995,4534.069444397478
2015-06-22 18:00:00,0.0,0.0,0.0,0.0,7456.7609999999995,0.0
2015-06-22 19:00:00,0.0,0.0,0.0,0.0,7456.7609999999995,924.8390109751572
2015-06-22 20:00:00,0.0,0.0,0.0,0.0,7456.7609999999995,0.0
2015-06-22 21:00:00,0.0,0.0,0.0,0.0,7456.7609999999995,0.0
2015-06-22 22:00:00,0.0,0.0,0.0,0.0,7456.7609999999995,0.0
2015-06-22 23:00:00,0.0,0.0,0.0,0.0,7456.7609999999995,0.0
2015-06-23 00:00:00,0.0,0.0,0.0,0.0,4488.343000000002,1560.242369463306
2015-06-23 01:00:00,0.0,0.0,0.0,0.0,5276.414000000001,0.0
2015-06-23 02:00:00,0.0,0.0,0.0,0.0,7456.7609999999995,6387.998000000001
2015-06-23 03:00:00,0.0,0.0,0.0,0.0,7456.7609999999995,7557.370619988351
2015-06-23 04:00:00,0.0,0.0,0.0,0.0,7456.7609999999995,7564.543616803889
2015-06-23 05:00:00,0.0,0.0,0.0,0.0,5600.589,8371.376390375388
2015-06-23 06:00:00,0.0,12835.071043668471,0.0,0.0,2394.878,0.0
2015-06-23 07:00:00,0.0,0.0,0.0,0.0,0.0,16530.016193225674
2015-06-23 08:00:00,0.0,29094.192000000003,0.0,0.0,0.0,0.0
2015-06-23 09:00:00,0.0,25812.012292775034,0.0,0.0,0.0,0.0
2015-06-23 10:00:00,0.0,29094.192000000003,0.0,0.0,0.0,0.0
