,[10] - BE_BATT_LI,[2] - BE_WIND_ONSHORE,[0] - BE_CCGT,[9] - BE_PHS,[1] - BE_PV,[4] - BE_HYDRO_RIVER,[5] - BE_IND_COGEN_GAS,[3] - BE_WIND_OFFSHORE
2015-04-13 19:00:00,4321.135438392766,124.69822000000002,0.0,1164.0088464672333,208.97793270000005,52.045375440000015,4330.461926000001,19.952261
2015-04-13 20:00:00,2898.511965520001,115.29964000000001,0.0,0.0,0.0,52.028196480000005,7132.391896499999,23.048301500000004
2015-04-13 21:00:00,2934.4632572600017,75.65634000000001,0.0,0.0,0.0,52.00987224,7132.391896499999,26.758634
2015-04-13 22:00:00,2043.5375911203068,78.57391000000003,0.0,831.841969599695,0.0,51.99269328,7132.391896499999,82.9419395
2015-04-13 23:00:00,2633.5692921800014,200.22093000000007,0.0,0.0,0.0,51.97551432,7132.391896499999,203.122367
2015-04-14 00:00:00,10935.173572957076,544.0040600000002,0.0,905.1256980229214,0.0,51.960625920000005,7132.391896499999,407.49789499999997
2015-04-14 01:00:00,5724.524236750953,942.1742300000001,0.0,1164.0088464672333,0.0,51.94230168,7132.391896499999,607.0573565
2015-04-14 02:00:00,2862.2621183754795,1530.6767900000004,0.0,0.0,0.0,51.92512272,7132.391896499999,1058.673826
2015-04-14 03:00:00,0.0,2253.498860000001,0.0,1062.4353490221183,0.0,51.90794376,7132.391896499999,978.3979205
2015-04-14 04:00:00,0.0,2908.6155100000005,0.0,1062.4353490221183,0.0,51.889619520000004,7132.391896499999,584.0581985
2015-04-14 05:00:00,0.0,3393.8450400000006,0.0,1062.4353490221183,0.0,51.87473112,7132.391896499999,369.878544
2015-04-14 06:00:00,0.0,3681.9493800000014,0.0,1062.4353490221183,1790.79728445,51.85755216,7132.391896499999,395.7894535
2015-04-14 07:00:00,0.0,1159.6706912389873,0.0,0.0,9613.492093125,51.8403732,7132.391896499999,113.745086
2015-04-14 08:00:00,0.0,0.0,0.0,0.0,17370.24977854,51.822048960000004,72.7561725,0.0
2015-04-14 09:00:00,0.0,203.75256000000005,0.0,1062.4353490221183,11893.447680840209,51.80487,0.0,328.9542963
2015-04-14 10:00:00,0.0,0.0,0.0,0.0,20383.904235820002,51.789981479999994,0.0,0.0
2015-04-14 11:00:00,0.0,0.0,0.0,0.0,27197.93009104,51.77165736,0.0,0.0
2015-04-14 12:00:00,0.0,0.0,0.0,16.800816317076624,19270.143457304195,51.754478399999996,0.0,0.0
2015-04-14 13:00:00,0.0,0.0,0.0,0.0,27197.964448960003,51.737299440000015,0.0,0.0
2015-04-14 14:00:00,0.0,0.0,0.0,0.0,22358.048944101647,51.7189752,0.0,0.0
2015-04-14 15:00:00,0.0,0.0,0.0,0.0,21238.7776616,51.7040868,0.0,0.0
2015-04-14 16:00:00,0.0,0.0,0.0,0.0,10930.43891008437,0.0,6659.3443,0.0
2015-04-14 17:00:00,0.0,407.07559714285725,0.0,433.89504744034457,12605.189431275001,51.66972888,7132.391896499999,3042.4494520000003
2015-04-14 18:00:00,0.0,2096.9969100000003,0.0,785.4079008315598,4019.9966394750004,51.65140464,7132.391896499999,2703.620281296124
2015-04-14 19:00:00,0.0,1847.6004700000005,0.0,1062.4353490221183,17.4528792225,51.63422568,7132.391896499999,3119.5556035
2015-04-14 20:00:00,0.0,1920.8960300000003,0.0,1062.4353490221183,0.0,51.61590144,7132.391896499999,3104.3948320000004
2015-04-14 21:00:00,0.0,1869.0479400000004,0.0,0.0,0.0,51.60101304000001,7132.391896499999,3084.8602925
2015-04-14 22:00:00,0.0,1807.9126200000003,0.0,1062.4353490221183,0.0,51.58383408,7132.391896499999,2922.5761740000003
2015-04-14 23:00:00,0.0,1139.8784900000003,0.0,1062.4353490221183,0.0,51.56665512,7132.391896499999,2655.0266784999994
2015-04-15 00:00:00,6447.747634976387,899.2570200000002,0.0,1164.0088464672333,0.0,51.548330879999995,7132.391896499999,2179.9933295
2015-04-15 01:00:00,3223.8738174881937,823.9124800000002,1477.6109526934913,798.3699054405776,0.0,51.53115192,7132.391896499999,2074.715671
2015-04-15 02:00:00,1611.9369087440969,835.4045800000001,2013.8676315789473,615.4975213292983,0.0,51.5162634,7132.391896499999,1656.3693475
2015-04-15 03:00:00,805.9684543720484,857.3865700000001,2013.8676315789473,523.9795552252359,0.0,51.499084440000004,7132.391896499999,1260.776468
2015-04-15 04:00:00,402.9842271860242,792.8437200000003,2013.8676315789473,478.13879862879776,0.0,51.48076032,7132.391896499999,1201.1899760000001
2015-04-15 05:00:00,201.4921135930121,750.1714900000002,2013.8676315789473,455.1510762553837,0.0,51.46358136,7132.391896499999,983.914281
2015-04-15 06:00:00,100.74605679650605,839.5248100000001,2013.8676315789473,443.5754405162381,2472.575715225,51.44525712,7132.391896499999,840.8206974999998
2015-04-15 07:00:00,0.0,980.7930400000002,0.0,437.7491400299733,5129.920191770028,0.0,7132.391896499999,653.8296835000001
2015-04-15 08:00:00,0.0,641.9987300000003,0.0,0.0,13190.28568646,51.413189640000006,72.7561725,0.0
2015-04-15 09:00:00,0.0,29.019785714285725,0.0,0.0,20166.527760105717,51.396010679999996,0.0,566.980834
2015-04-15 10:00:00,0.0,29.446127142857147,0.0,0.0,20316.07959845715,0.0,0.0,90.1684917
2015-04-15 11:00:00,0.0,0.0,0.0,485.9441920334716,35012.37420416653,0.0,0.0,0.0
2015-04-15 12:00:00,0.0,0.0,0.0,0.0,26973.357066591023,0.0,0.0,0.0
2015-04-15 13:00:00,0.0,0.0,0.0,0.0,27226.761563300002,0.0,0.0,22.940185099999997
2015-04-15 14:00:00,0.0,108.6818185714286,0.0,0.0,27077.212622128573,51.310115999999994,0.0,12.4971917
2015-04-15 15:00:00,0.0,110.43808714285717,0.0,0.0,23621.966044127556,51.29293704000001,0.0,9.4896095
2015-04-15 16:00:00,0.0,109.9672042857143,0.0,0.0,21799.812411225,51.2746128,6659.3443,9.6640691
2015-04-15 17:00:00,0.0,703.3567600000001,0.0,0.0,12051.212727375003,51.26086956,7132.391896499999,49.757791999999995
2015-04-15 18:00:00,0.0,495.5189700000001,0.0,363.02781705947564,3843.9458070749997,51.242545320000005,7132.391896499999,824.677056
2015-04-15 19:00:00,0.0,749.6815200000002,0.0,430.1622850308463,14.7055733325,51.225366359999995,7132.391896499999,2405.0336975
2015-04-15 20:00:00,0.0,894.4241000000002,0.0,524.165656549596,0.0,51.20704224,7132.391896499999,1955.49354
2015-04-15 21:00:00,0.0,777.9218000000002,0.0,820.1913527200012,0.0,51.189863280000004,7132.391896499999,1439.5850875
2015-04-15 22:00:00,0.0,723.9579200000002,0.0,1149.459716240001,0.0,51.174974760000005,7132.391896499999,1164.2954925
2015-04-15 23:00:00,761.1578829561099,798.0997900000002,0.0,1164.0088464672333,0.0,51.1577958,7132.391896499999,969.3800900000001
2015-04-16 00:00:00,1363.723097440001,1065.1130100000003,0.0,0.0,0.0,51.13947156,7132.391896499999,608.9125244999999
2015-04-16 01:00:00,5655.891817700001,972.8643800000002,0.0,0.0,0.0,51.1222926,7132.391896499999,408.9599115
2015-04-16 02:00:00,10245.151767452768,1088.2308400000002,0.0,1164.0088464672333,0.0,51.10396848,7132.391896499999,295.2664294999999
2015-04-16 03:00:00,9924.355702161178,1048.8548000000003,0.0,0.0,0.0,51.086789519999996,7132.391896499999,237.842248
2015-04-16 04:00:00,1475.3887298941966,1226.6483100000003,0.0,0.0,0.0,51.071901,7132.391896499999,335.7975285
2015-04-16 05:00:00,0.0,1908.2903500000007,0.0,1062.4353490221183,0.0,51.05472204,7132.391896499999,460.47458449999993
2015-04-16 06:00:00,0.0,2091.8744600000014,0.0,1062.4353490221183,2499.71899185,51.0363978,7132.391896499999,431.12363000000005
2015-04-16 07:00:00,0.0,204.33798285714292,0.0,1062.4353490221183,9829.1670381,51.01921884,7132.391896499999,123.5516709
2015-04-16 08:00:00,0.0,98.18875285714289,0.0,0.0,19531.0396566,51.00203988,72.7561725,192.76291790000002
2015-04-16 09:00:00,7842.578163713128,67.35861142857144,0.0,1164.0088464672333,1419.13720220625,50.987151479999994,0.0,214.6907469
2015-04-16 10:00:00,0.0,0.0,0.0,0.0,20435.6942173,0.0,0.0,0.0
2015-04-16 11:00:00,0.0,0.0,0.0,254.02653806076182,21574.479328859237,50.95164828,0.0,232.613381
2015-04-16 12:00:00,0.0,0.0,0.0,0.0,27014.127782080002,50.934469320000005,0.0,184.639497
2015-04-16 13:00:00,0.0,138.47156285714289,0.0,0.0,26824.82576436286,50.91614508,0.0,235.48827609999992
2015-04-16 14:00:00,0.0,0.0,0.0,0.0,26645.496669692555,0.0,0.0,328.0500559
2015-04-16 15:00:00,0.0,1387.3150400000004,0.0,0.0,7924.2342107800005,50.88407772,0.0,2173.1746715
2015-04-16 16:00:00,0.0,1873.8363100000001,0.0,0.0,12941.19229013242,0.0,6659.3443,2596.1650505
2015-04-16 17:00:00,0.0,0.0,0.0,0.0,3088.8881035000013,0.0,7132.391896499999,0.0
2015-04-16 18:00:00,2662.035277135201,0.0,0.0,426.8528263648009,0.0,0.0,7132.391896499999,0.0
2015-04-16 19:00:00,0.0,0.0,0.0,853.311211956699,0.0,50.81650716,7132.391896499999,2184.7603843833017
2015-04-16 20:00:00,0.0,2590.3555400000005,0.0,0.0,0.0,50.79818292,7132.391896499999,2820.7262719999994
2015-04-16 21:00:00,0.0,2695.4771000000005,0.0,426.4295236293801,0.0,50.78100396,7132.391896499999,2594.0150249999992
2015-04-16 22:00:00,0.0,2841.6005200000004,0.0,852.4068825608197,0.0,50.763825,7132.391896499999,2558.9634245
2015-04-16 23:00:00,0.0,2886.678070000001,0.0,0.0,0.0,50.74550076,7132.391896499999,2165.3362815
2015-04-17 00:00:00,0.0,2937.902560000001,0.0,1062.4353490221183,0.0,50.73061236,7132.391896499999,2055.8814255
2015-04-17 01:00:00,0.0,2979.3943900000004,0.0,1062.4353490221183,0.0,50.7134334,7132.391896499999,2111.5487224999997
2015-04-17 02:00:00,0.0,2791.979580000001,0.0,296.9713263481408,0.0,50.696254440000004,7132.391896499999,1859.7620054999998
2015-04-17 03:00:00,0.0,2860.6649400000006,0.0,1062.4353490221183,0.0,50.6779302,7132.391896499999,1821.9092254999998
2015-04-17 04:00:00,0.0,3139.8606700000005,0.0,1062.4353490221183,0.0,50.660751239999996,7132.391896499999,1769.3748239999995
2015-04-17 05:00:00,0.0,3191.7533000000003,0.0,1062.4353490221183,1.6235252999999998,50.645862840000014,7132.391896499999,1843.9255135000003
2015-04-17 06:00:00,1677.5815410309328,3347.141670000001,0.0,0.0,1208.2566897000002,50.6275386,7132.391896499999,1962.6439210000003
2015-04-17 07:00:00,0.0,3106.987910000001,0.0,1062.4353490221183,302.97994401375,50.61035964,7132.391896499999,1862.5509
2015-04-17 08:00:00,0.0,2654.519780000001,0.0,743.6435537719136,15753.556842525002,50.593180679999996,72.7561725,1674.712158
2015-04-17 09:00:00,0.0,2682.4928100000006,0.0,584.1658815943726,27710.199339525003,50.57485644,0.0,1469.894342
2015-04-17 10:00:00,0.0,0.0,0.0,0.0,27345.74415153446,0.0,0.0,0.0
2015-04-17 11:00:00,0.0,0.0,0.0,0.0,33703.00385447576,50.54278908,0.0,0.0
2015-04-17 12:00:00,10622.465876252501,2945.252160000001,0.0,0.0,2044.0847056274997,50.525610119999996,0.0,1832.499648
2015-04-17 13:00:00,0.0,0.0,0.0,0.0,39744.669506624996,50.50728588,0.0,840.7724558950067
2015-04-17 14:00:00,0.0,0.0,0.0,0.0,28234.215470994175,50.49010692,0.0,0.0
2015-04-17 15:00:00,0.0,2351.5391537576106,0.0,0.0,25082.627907825,50.471782680000004,0.0,0.0
2015-04-17 16:00:00,0.0,4345.9969200000005,0.0,247.5529147555817,17165.26138365,50.45803956,6659.3443,2059.3583255
2015-04-17 17:00:00,0.0,4704.078360000001,0.0,837.0274806241373,9910.901323349999,50.43971532,7132.391896499999,2332.8541845
2015-04-17 18:00:00,0.0,4114.039070000001,0.0,1062.4353490221183,166.8551024925,50.42253636,7132.391896499999,2555.093373
2015-04-17 19:00:00,0.0,2996.2093900000004,0.0,0.0,14.1373394775,50.404212120000004,7132.391896499999,2765.022113
2015-04-17 20:00:00,0.0,2950.886850000001,0.0,0.0,0.0,50.38703316,7132.391896499999,2829.301811
2015-04-17 21:00:00,0.0,3458.2542700000013,0.0,1062.4353490221183,0.0,50.372144760000005,7132.391896499999,2742.6741090000005
2015-04-17 22:00:00,0.0,3976.935620000002,0.0,0.0,0.0,50.354965799999995,7132.391896499999,2499.548933
2015-04-17 23:00:00,0.0,4046.9572700000012,0.0,0.0,0.0,50.33664156,7132.391896499999,2099.2382775
2015-04-18 00:00:00,0.0,3414.8693600000006,0.0,422.45624990571514,0.0,50.31373632,7132.391896499999,1723.4870834999997
2015-04-18 01:00:00,0.0,3158.5242000000007,0.0,1062.4353490221183,0.0,50.2839594,7132.391896499999,1610.38332
2015-04-18 02:00:00,0.0,2971.465730000001,0.0,139.9529504853611,0.0,50.2541826,7132.391896499999,1239.9764825
2015-04-18 03:00:00,0.0,2864.2061100000005,0.0,1062.4353490221183,0.0,50.22211512,7132.391896499999,1206.9889089999997
2015-04-18 04:00:00,0.0,2580.5783500000007,0.0,1062.4353490221183,0.0,50.192338320000005,7132.391896499999,1056.9538035
2015-04-18 05:00:00,0.0,2289.6678000000006,0.0,1062.4353490221183,18.213887475,50.160270960000005,7132.391896499999,201.47360310000002
2015-04-18 06:00:00,6557.778052309999,2048.4450000000006,0.0,0.0,3096.66834405,50.130494039999995,7132.391896499999,1090.7399615
2015-04-18 07:00:00,3221.3967343643817,1380.0322500000004,0.0,0.0,12145.6815318,50.10186252,7132.391896499999,1113.4811135
2015-04-18 08:00:00,0.0,145.49027285714288,0.0,332.0767255128557,9412.783973190002,50.06979504,72.7561725,208.10306089999997
2015-04-18 09:00:00,0.0,276.74586428571433,0.0,1062.4353490221183,13424.55137028,50.04001824,0.0,170.1913087
2015-04-18 10:00:00,0.0,472.63976000000014,0.0,1062.4353490221183,10213.257198937501,50.00795076,0.0,176.87973870000002
2015-04-18 11:00:00,0.0,573.3515571428572,0.0,588.3492612171437,8832.86132778,49.97817396000001,0.0,176.7396799
2015-04-18 12:00:00,13386.2475,594.9867457142859,0.0,971.8854906674858,2270.9645196975002,49.94839704000001,0.0,212.3343159
2015-04-18 13:00:00,13386.2475,553.9530671428572,0.0,695.46322785963,2256.57350587125,49.91632968,0.0,178.5285033
2015-04-18 14:00:00,6780.501345139371,540.2656285714287,0.0,557.1366506217018,2058.3209797874997,49.886552879999996,0.0,235.168843
2015-04-18 15:00:00,0.0,541.7514571428572,0.0,0.0,20480.018552857142,0.0,0.0,268.71173839999994
2015-04-18 16:00:00,0.0,531.2647542857144,0.0,0.0,10891.8753114942,0.0,6659.3443,2096.461668
2015-04-18 17:00:00,0.0,0.0,0.0,0.0,3088.8881035000013,0.0,7132.391896499999,0.0
2015-04-18 18:00:00,0.0,454.0780414285715,0.0,0.0,225.95897118374998,49.76286432,7132.391896499999,2359.08822656768
2015-04-18 19:00:00,0.0,3017.634590000001,0.0,0.0,19.2615867675,49.73423268,7132.391896499999,2560.204297
2015-04-18 20:00:00,0.0,2849.1282900000006,0.0,0.0,0.0,49.70216532,7132.391896499999,2651.3163425
2015-04-18 21:00:00,0.0,695.7717030000013,0.0,0.0,0.0,0.0,7132.391896499999,2393.1164005
2015-04-18 22:00:00,0.0,3685.557370000002,0.0,1062.4353490221183,0.0,49.6426116,7132.391896499999,2691.0242905
2015-04-18 23:00:00,0.0,3945.866850000001,0.0,564.4336617407725,0.0,49.610544239999996,7132.391896499999,2345.901782
2015-04-19 00:00:00,7767.211926080001,3406.695710000001,0.0,0.0,0.0,49.58076732,7132.391896499999,1620.2734484999999
2015-04-19 01:00:00,6032.488156406942,2671.3570500000005,0.0,22.660165237805813,0.0,49.54869996,7132.391896499999,1256.4149814999998
2015-04-19 02:00:00,3016.244078203471,2068.2221100000006,0.0,1164.0088464672333,0.0,49.51892316,7132.391896499999,1079.6581005
2015-04-19 03:00:00,0.0,1864.3263800000007,0.0,1062.4353490221183,0.0,49.49029152,7132.391896499999,904.5598135
2015-04-19 04:00:00,0.0,1973.8799700000004,0.0,1062.4353490221183,0.0,49.45707888,7132.391896499999,685.8958154999999
2015-04-19 05:00:00,1508.1220391017355,1787.2669300000007,0.0,934.9600925393456,29.121970275000002,49.42844724000001,7132.391896499999,549.4488895
2015-04-19 06:00:00,0.0,1139.6780400000002,0.0,674.8070503890997,2507.2277667750004,49.3952346,7132.391896499999,519.4467844999999
2015-04-19 07:00:00,0.0,673.4906600000002,0.0,0.0,6428.634248897577,49.36660296,7132.391896499999,327.504562
2015-04-19 08:00:00,754.0610195508677,38.971972857142866,0.0,0.0,19957.721940900003,49.33682616,72.7561725,36.1475009
2015-04-19 09:00:00,0.0,28.497995714285718,0.0,1062.4353490221183,27675.902456325,49.3047588,0.0,23.407048699999997
2015-04-19 10:00:00,0.0,0.0,0.0,0.0,18063.06248370634,0.0,0.0,18.453383900000002
2015-04-19 11:00:00,0.0,0.0,0.0,0.0,22112.0708962,0.0,0.0,0.0
2015-04-19 12:00:00,0.0,0.0,0.0,0.0,27249.701748400003,0.0,0.0,0.0
2015-04-19 13:00:00,0.0,0.0,0.0,0.0,22005.951982212962,49.18450608,0.0,0.0
2015-04-19 14:00:00,0.0,107.53324571428574,0.0,0.0,27142.168502685716,0.0,0.0,0.0
2015-04-19 15:00:00,0.0,0.0,0.0,0.0,21791.900536440942,0.0,0.0,1.7298512
2015-04-19 16:00:00,0.0,142.71906000000004,0.0,0.0,13174.0903884,0.0,6659.3443,0.0
2015-04-19 17:00:00,0.0,192.68997857142864,0.0,411.88329814224153,13765.044876525,49.06081752,7132.391896499999,4.7472621
2015-04-19 18:00:00,0.0,1872.9900000000002,0.0,411.62354350366604,4633.942235175,49.0310406,7132.391896499999,21.333193
2015-04-19 19:00:00,0.0,1972.7441200000003,0.0,1004.1859976875011,23.5385545725,48.998973240000005,7132.391896499999,39.420458
2015-04-19 20:00:00,0.0,2901.243640000001,0.0,229.06838812323167,0.0,48.969196440000005,7132.391896499999,340.67501999999996
2015-04-19 21:00:00,0.0,3619.700490000001,0.0,0.0,0.0,48.937128959999995,7132.391896499999,464.87292949999994
2015-04-19 22:00:00,0.0,3325.761020000001,0.0,1062.4353490221183,0.0,48.907352159999995,7132.391896499999,669.1624555
2015-04-19 23:00:00,7998.405303692766,2847.9924500000006,0.0,1164.0088464672333,0.0,48.87757524000001,7132.391896499999,784.4776765
2015-04-20 00:00:00,5788.964227652767,2595.2775500000007,0.0,1164.0088464672333,0.0,48.84550788,0.0,624.183868
2015-04-20 01:00:00,5837.367474244065,3247.521180000001,0.0,1164.0088464672333,0.0,48.81687624,0.0,678.278573
2015-04-20 02:00:00,3800.49576567011,3103.4912800000006,0.0,912.926795729891,0.0,48.7836636,1540.4269895,815.1555055
2015-04-20 03:00:00,0.0,2391.4040900000005,0.0,661.1207082525605,0.0,48.75503208,7132.391896499999,622.1812695
2015-04-20 04:00:00,0.0,2046.5296500000004,0.0,535.0877866905918,0.0,48.725255159999996,7132.391896499999,656.0534260000002
2015-04-20 05:00:00,1900.247882835055,1853.0347200000003,0.0,0.0,57.482890874999995,48.6931878,7132.391896499999,763.7514045
2015-04-20 06:00:00,950.1239414175275,1301.1019900000003,0.0,0.0,3190.9848912,48.66341088,7132.391896499999,673.2659360000002
2015-04-20 07:00:00,0.0,948.7666000000003,0.0,880.3180681840809,9567.713380015919,0.0,1205.7514655000002,710.8975720000001
2015-04-20 08:00:00,0.0,58.66635571428572,0.0,0.0,19616.450036165712,48.60156672,0.0,118.2884024
2015-04-20 09:00:00,0.0,0.0,0.0,0.0,19307.7481366,48.5717898,0.0,95.9453103
2015-04-20 10:00:00,0.0,0.0,0.0,0.0,18844.067910600003,0.0,0.0,116.48483560000001
2015-04-20 11:00:00,0.0,0.0,0.0,0.0,19436.885441500002,0.0,0.0,0.0
2015-04-20 12:00:00,0.0,0.0,0.0,0.0,20131.1649804,0.0,0.0,131.29422879999998
2015-04-20 13:00:00,0.0,190.88916857142866,0.0,0.0,26819.196250428573,0.0,0.0,239.6163294
2015-04-20 14:00:00,0.0,232.07556571428577,0.0,0.0,36404.669255757515,0.0,0.0,338.198189
2015-04-20 15:00:00,0.0,250.78045714285722,0.0,0.0,28573.227422457596,48.387402359999996,0.0,0.0
2015-04-20 16:00:00,0.0,1805.6186600000005,0.0,618.8261162739427,24791.763491775,48.35762544,0.0,1523.9521919999997
2015-04-20 17:00:00,0.0,1888.8250400000006,0.0,0.0,10929.917236000001,0.0,0.0,1332.353974
2015-04-20 18:00:00,796.2180059227658,1947.2655000000004,0.0,1164.0088464672333,4736.47789395,48.295781160000004,0.0,1529.0139725
2015-04-20 19:00:00,837.8972982175786,2057.910400000001,0.0,1121.410308707419,505.5754002750001,48.2637138,4330.461926000001,1319.760953
2015-04-20 20:00:00,0.0,2489.9555500000006,0.0,0.0,0.0,0.0,7132.391896499999,598.9325535000007
2015-04-20 21:00:00,0.0,2304.8124300000004,0.0,0.0,0.0,48.20416008,7132.391896499999,1083.6510125
2015-04-20 22:00:00,0.0,2550.9126900000006,0.0,0.0,0.0,0.0,7132.391896499999,537.9754135000007
2015-04-20 23:00:00,13386.2475,2075.148550000001,0.0,404.15802070073323,0.0,48.1423158,7132.391896499999,1181.75372
2015-04-21 00:00:00,3669.933983018665,2121.6737500000004,0.0,730.0158008918597,0.0,48.11024844000001,7132.391896499999,1308.6053785
2015-04-21 01:00:00,0.0,2254.3229000000006,0.0,1062.4353490221183,0.0,48.0816168,7132.391896499999,838.8795275
2015-04-21 02:00:00,0.0,1740.9644500000004,0.0,1062.4353490221183,0.0,48.05184,7132.391896499999,644.062412
2015-04-21 03:00:00,92.1332773927677,1209.4769800000004,0.0,1164.0088464672333,0.0,48.01977264000001,7132.391896499999,575.2492269999998
2015-04-21 04:00:00,6368.333559730039,1266.0689000000002,0.0,1164.0088464672333,0.0,47.98999572,7132.391896499999,672.393638
2015-04-21 05:00:00,3184.16677986502,1058.6319900000003,0.0,783.2993618612503,116.48782192499999,47.957928360000004,7132.391896499999,749.438361
2015-04-21 06:00:00,1592.0833899325112,651.62003,0.0,0.0,3573.8320515749997,47.92815144,7132.391896499999,926.61296
2015-04-21 07:00:00,796.0416949662556,0.0,0.0,0.0,6406.2503603337445,0.0,7132.391896499999,0.0
2015-04-21 08:00:00,0.0,16.996348571428573,0.0,0.0,17003.154721795978,47.86630716,72.7561725,135.9161755
2015-04-21 09:00:00,0.0,0.0,0.0,0.0,10173.44346964,47.83653036,0.0,0.0
2015-04-21 10:00:00,0.0,0.0,0.0,1062.4353490221183,19325.454405277884,47.804463,0.0,0.0
2015-04-21 11:00:00,0.0,0.0,0.0,0.0,22064.29621012,47.77468608,0.0,0.0
2015-04-21 12:00:00,0.0,0.0,0.0,202.1531234129884,26999.802570547017,47.74605444,0.0,0.0
2015-04-21 13:00:00,0.0,86.92572857142859,0.0,0.0,21562.510954241534,47.713987079999995,0.0,357.9858184
2015-04-21 14:00:00,0.0,0.0,0.0,0.0,27249.701748400003,0.0,0.0,0.0
2015-04-21 15:00:00,0.0,186.60667285714288,0.0,0.0,16086.339097944508,0.0,0.0,177.6021485
2015-04-21 16:00:00,0.0,0.0,0.0,0.0,19840.18716786397,47.622366,6659.3443,180.0642375
2015-04-21 17:00:00,0.0,328.9630257142858,0.0,0.0,14328.508989825,47.59258908,7132.391896499999,205.3313675
2015-04-21 18:00:00,0.0,375.96547000000004,0.0,1053.521176780001,241.33932000000001,47.56052172,7132.391896499999,1370.5016150000001
2015-04-21 19:00:00,0.0,2670.3771000000006,0.0,0.0,23.957120058749997,47.53074492,7132.391896499999,1413.6987515
2015-04-21 20:00:00,0.0,3035.919500000001,0.0,541.9842488444901,0.0,47.49867744,7132.391896499999,1552.492277
2015-04-21 21:00:00,0.0,2977.278600000001,0.0,0.0,0.0,47.468900640000015,7132.391896499999,1522.084739
2015-04-21 22:00:00,1964.181535918215,3002.2004300000003,0.0,398.27026300547095,0.0,47.440269,7132.391896499999,1213.1687015
2015-04-21 23:00:00,0.0,2647.9496800000006,0.0,1062.4353490221183,0.0,47.40705636,7132.391896499999,1344.6767075
2015-04-22 00:00:00,0.0,2514.3205900000007,0.0,0.0,0.0,47.37842472,7132.391896499999,1470.1646295
2015-04-22 01:00:00,0.0,2640.0210200000006,0.0,1062.4353490221183,0.0,47.34635736,7132.391896499999,1243.588528
2015-04-22 02:00:00,0.0,2551.1576700000005,0.0,1062.4353490221183,0.0,47.31658056,7132.391896499999,961.3942729999999
2015-04-22 03:00:00,0.0,2220.98244,0.0,1062.4353490221183,0.0,47.28680364,7132.391896499999,732.643569
2015-04-22 04:00:00,9370.338151076247,1958.9803200000003,0.0,735.8719500437549,0.0,47.25473628,7132.391896499999,731.3166945
2015-04-22 05:00:00,0.0,1844.3042800000003,0.0,1062.4353490221183,137.6443638,47.22495936,7132.391896499999,400.4826595
2015-04-22 06:00:00,0.0,231.98011571428574,0.0,729.2993595023291,3234.566391075001,47.192892,7132.391896499999,270.1418125
2015-04-22 07:00:00,1303.2650173714283,138.97108142857147,0.0,0.0,11252.5913655,47.1631152,7132.391896499999,101.77127240000002
2015-04-22 08:00:00,0.0,88.71063142857145,0.0,0.0,18419.429616510166,47.13448356,72.7561725,172.1717914
2015-04-22 09:00:00,0.0,134.8667585714286,0.0,0.0,20109.572151075,47.101270920000005,0.0,255.6272817
2015-04-22 10:00:00,0.0,182.50871428571435,0.0,0.0,10038.808016992567,0.0,0.0,0.0
2015-04-22 11:00:00,0.0,212.7979771428572,0.0,0.0,25026.362660925002,47.039426639999995,0.0,147.8875314
2015-04-22 12:00:00,0.0,211.42032428571434,0.0,0.0,29774.864796525,47.010795,0.0,106.50133410000001
2015-04-22 13:00:00,0.0,0.0,0.0,933.3508339110408,23895.96864358896,0.0,0.0,0.0
2015-04-22 14:00:00,0.0,201.38223428571436,0.0,0.0,32818.66714237499,46.94895084,0.0,106.55539160000001
2015-04-22 15:00:00,0.0,194.13444571428573,0.0,362.7783941480702,29222.5623309,46.91917392,0.0,137.8647151
2015-04-22 16:00:00,0.0,199.37461571428577,0.0,0.0,10697.052561785713,0.0,6659.3443,0.0
2015-04-22 17:00:00,0.0,205.33065571428577,0.0,0.0,2883.5574477857153,0.0,7132.391896499999,0.0
2015-04-22 18:00:00,0.0,1466.5125500000004,0.0,622.8180917575011,248.01098762250004,46.82869812,7132.391896499999,704.7177760000001
2015-04-22 19:00:00,269.86572764000096,1489.1404100000004,0.0,0.0,555.295833,46.79548536,7132.391896499999,727.7906475
2015-04-22 20:00:00,397.4214521600011,1879.5600900000004,0.0,0.0,0.0,46.76685384,7132.391896499999,765.1397075000001
2015-04-22 21:00:00,0.0,1126.1131105327677,0.0,1164.0088464672333,0.0,0.0,7132.391896499999,798.7661465000001
2015-04-22 22:00:00,0.0,1975.5726000000004,0.0,1062.4353490221183,0.0,46.70500955999999,7132.391896499999,692.6776185
2015-04-22 23:00:00,0.0,1939.7154600000003,0.0,1062.4353490221183,0.0,46.67523264000001,7132.391896499999,598.6661065000001
2015-04-23 00:00:00,1233.3652615200015,1938.7800600000003,0.0,0.0,0.0,46.64316528,7132.391896499999,524.7911409999999
2015-04-23 01:00:00,10208.219482057691,1626.2438600000005,0.0,541.6481938623087,0.0,46.61338848,7132.391896499999,421.0369275
2015-04-23 02:00:00,179.39767903276743,1413.2168100000004,0.0,1164.0088464672333,0.0,46.581321,7132.391896499999,285.683447
2015-04-23 03:00:00,4163.495015922613,1262.4831900000001,0.0,0.0,0.0,46.5515442,7132.391896499999,242.068589
