Scenario,region,id,r,fuel_class,fraction
Baseline,SAPP,2013,20,HRD,0.784373308
Baseline,SAPP,2013,20,NUC,0.052222982
Baseline,SAPP,2013,20,OIL,0.000639627
Baseline,SAPP,2013,20,PEA,0
Baseline,SAPP,2013,20,SUN,0.010564766
Baseline,SAPP,2013,20,WAT,0.135437697
Baseline,SAPP,2013,20,WIN,0.015954284
Baseline,SAPP,1981,21,BIO,0.000854408
Baseline,SAPP,1981,21,GAS,0.000149353
Baseline,SAPP,1981,21,GEO,0
Baseline,SAPP,1981,21,HRD,0.783718346
Baseline,SAPP,1981,21,NUC,0.052084196
Baseline,SAPP,1981,21,OIL,0.000602627
Baseline,SAPP,1981,21,PEA,0
Baseline,SAPP,1981,21,SUN,0.01053669
Baseline,SAPP,1981,21,WAT,0.136293375
Baseline,SAPP,1981,21,WIN,0.015761005
Baseline,SAPP,1982,22,BIO,0.000531812
Baseline,SAPP,1982,22,GAS,2.76926E-07
Baseline,SAPP,1982,22,GEO,0
Baseline,SAPP,1982,22,HRD,0.783507651
Baseline,SAPP,1982,22,NUC,0.052021446
Baseline,SAPP,1982,22,OIL,0.000605513
Baseline,SAPP,1982,22,PEA,0
Baseline,SAPP,1982,22,SUN,0.010523995
Baseline,SAPP,1982,22,WAT,0.137402659
Baseline,SAPP,1982,22,WIN,0.015406647
Baseline,SAPP,2001,23,BIO,0.00068231
Baseline,SAPP,2001,23,GAS,1.15928E-10
Baseline,SAPP,2001,23,GEO,0
Baseline,SAPP,2001,23,HRD,0.780235932
Baseline,SAPP,2001,23,NUC,0.052265757
Baseline,SAPP,2001,23,OIL,0.000606321
Baseline,SAPP,2001,23,PEA,0
Baseline,SAPP,2001,23,SUN,0.01057342
Baseline,SAPP,2001,23,WAT,0.139649975
Baseline,SAPP,2001,23,WIN,0.015986284
Baseline,SAPP,2007,24,BIO,0.000866077
Baseline,SAPP,2007,24,GAS,4.73E-08
Baseline,SAPP,2007,24,GEO,0
Baseline,SAPP,2007,24,HRD,0.779919644
Baseline,SAPP,2007,24,NUC,0.052324918
Baseline,SAPP,2007,24,OIL,0.000643746
Baseline,SAPP,2007,24,PEA,0.00E+00
Baseline,SAPP,2007,24,SUN,0.01058479
Baseline,SAPP,2007,24,WAT,0.139946769
Baseline,SAPP,2007,24,WIN,0.015714009
Baseline,SAPP,1988,25,BIO,0.000640682
Baseline,SAPP,1988,25,GAS,1.5605E-05
Baseline,SAPP,1988,25,GEO,0
Baseline,SAPP,1988,25,HRD,0.779716466
Baseline,SAPP,1988,25,NUC,0.05219218
Baseline,SAPP,1988,25,OIL,0.000632994
Baseline,SAPP,1988,25,PEA,0
Baseline,SAPP,1988,25,SUN,0.010566586
Baseline,SAPP,1988,25,WAT,0.140339563
Baseline,SAPP,1988,25,WIN,0.015895924
Baseline,SAPP,1991,26,BIO,7.11E-04
Baseline,SAPP,1991,26,GAS,1.66531E-07
Baseline,SAPP,1991,26,GEO,0
Baseline,SAPP,1991,26,HRD,0.778675716
Baseline,SAPP,1991,26,NUC,0.052139043
Baseline,SAPP,1991,26,OIL,0.000606206
Baseline,SAPP,1991,26,PEA,0
Baseline,SAPP,1991,26,SUN,0.010547664
Baseline,SAPP,1991,26,WAT,0.141694155
Baseline,SAPP,1991,26,WIN,0.015626237
Baseline,SAPP,1989,27,BIO,0.000711277
Baseline,SAPP,1989,27,GAS,1.72089E-05
Baseline,SAPP,1989,27,GEO,0
Baseline,SAPP,1989,27,HRD,0.777095635
Baseline,SAPP,1989,27,NUC,0.052066317
Baseline,SAPP,1989,27,OIL,0.000606776
Baseline,SAPP,1989,27,PEA,0
Baseline,SAPP,1989,27,SUN,0.010533073
Baseline,SAPP,1989,27,WAT,0.143299797
Baseline,SAPP,1989,27,WIN,0.015669916
Baseline,SAPP,1990,28,BIO,0.000570842
Baseline,SAPP,1990,28,GAS,3.32412E-07
Baseline,SAPP,1990,28,GEO,0
Baseline,SAPP,1990,28,HRD,0.777166759
Baseline,SAPP,1990,28,NUC,0.052037175
Baseline,SAPP,1990,28,OIL,0.000611788
Baseline,SAPP,1990,28,PEA,0
Baseline,SAPP,1990,28,SUN,0.010527144
Baseline,SAPP,1990,28,WAT,0.143356418
Baseline,SAPP,1990,28,WIN,0.015729541
Baseline,SAPP,1984,29,BIO,0.00087946
Baseline,SAPP,1984,29,GAS,5.52511E-08
Baseline,SAPP,1984,29,GEO,0
Baseline,SAPP,1984,29,HRD,0.775605047
Baseline,SAPP,1984,29,NUC,0.052037738
Baseline,SAPP,1984,29,OIL,0.000612761
Baseline,SAPP,1984,29,PEA,0
Baseline,SAPP,1984,29,SUN,0.010535154
Baseline,SAPP,1984,29,WAT,0.144712128
Baseline,SAPP,1984,29,WIN,0.015617656
Baseline,SAPP,1983,30,BIO,0.0008196
Baseline,SAPP,1983,30,GAS,0
Baseline,SAPP,1983,30,GEO,0
Baseline,SAPP,1983,30,HRD,0.7731464
Baseline,SAPP,1983,30,NUC,0.052211119
Baseline,SAPP,1983,30,OIL,0.000609809
Baseline,SAPP,1983,30,PEA,0
Baseline,SAPP,1983,30,SUN,0.010562367
Baseline,SAPP,1983,30,WAT,0.146889044
Baseline,SAPP,1983,30,WIN,0.015761662
Baseline,SAPP,2016,31,BIO,0.000803744
Baseline,SAPP,2016,31,GAS,8.69629E-08
Baseline,SAPP,2016,31,GEO,0
Baseline,SAPP,2016,31,HRD,0.771937371
Baseline,SAPP,2016,31,NUC,0.052296922
Baseline,SAPP,2016,31,OIL,0.000645242
Baseline,SAPP,2016,31,PEA,0
Baseline,SAPP,2016,31,SUN,0.010587791
Baseline,SAPP,2016,31,WAT,0.147528895
Baseline,SAPP,2016,31,WIN,0.016199948
Baseline,SAPP,1995,32,BIO,0.000710258
Baseline,SAPP,1995,32,GAS,1.66409E-07
Baseline,SAPP,1995,32,GEO,0
Baseline,SAPP,1995,32,HRD,0.772865021
Baseline,SAPP,1995,32,NUC,0.052100958
Baseline,SAPP,1995,32,OIL,0.000605351
Baseline,SAPP,1995,32,PEA,0
Baseline,SAPP,1995,32,SUN,0.01053944
Baseline,SAPP,1995,32,WAT,0.147391951
Baseline,SAPP,1995,32,WIN,0.015786854
Baseline,SAPP,1986,33,BIO,0.000839042
Baseline,SAPP,1986,33,GAS,0
Baseline,SAPP,1986,33,GEO,0
Baseline,SAPP,1986,33,HRD,0.768941638
Baseline,SAPP,1986,33,NUC,0.052106756
Baseline,SAPP,1986,33,OIL,0.000603946
Baseline,SAPP,1986,33,PEA,0
Baseline,SAPP,1986,33,SUN,0.010541219
Baseline,SAPP,1986,33,WAT,0.151321809
Baseline,SAPP,1986,33,WIN,0.015645592
Baseline,SAPP,2010,34,BIO,0.000580527
Baseline,SAPP,2010,34,GAS,6.87468E-07
Baseline,SAPP,2010,34,GEO,0
Baseline,SAPP,2010,34,HRD,0.767882441
Baseline,SAPP,2010,34,NUC,0.052083937
Baseline,SAPP,2010,34,OIL,0.000631886
Baseline,SAPP,2010,34,PEA,0
Baseline,SAPP,2010,34,SUN,0.010536638
Baseline,SAPP,2010,34,WAT,0.152633298
Baseline,SAPP,2010,34,WIN,0.015650586
Baseline,SAPP,2018,35,BIO,0.000548812
Baseline,SAPP,2018,35,GAS,1.6668E-07
Baseline,SAPP,2018,35,GEO,0
Baseline,SAPP,2018,35,HRD,0.766727996
Baseline,SAPP,2018,35,NUC,0.052185594
Baseline,SAPP,2018,35,OIL,0.000609973
Baseline,SAPP,2018,35,PEA,0
Baseline,SAPP,2018,35,SUN,0.010557203
Baseline,SAPP,2018,35,WAT,0.153584956
Baseline,SAPP,2018,35,WIN,0.0157853
Baseline,SAPP,1980,36,BIO,0.000870442
Baseline,SAPP,1980,36,GAS,4.98071E-07
Baseline,SAPP,1980,36,GEO,0
Baseline,SAPP,1980,36,HRD,0.763022402
Baseline,SAPP,1980,36,NUC,0.052042216
Baseline,SAPP,1980,36,OIL,0.000607157
Baseline,SAPP,1980,36,PEA,0
Baseline,SAPP,1980,36,SUN,0.010536225
Baseline,SAPP,1980,36,WAT,0.157066865
Baseline,SAPP,1980,36,WIN,0.015854195
Baseline,SAPP,1987,37,BIO,0.000767993
Baseline,SAPP,1987,37,GAS,2.83E-07
Baseline,SAPP,1987,37,GEO,0
Baseline,SAPP,1987,37,HRD,0.753949559
Baseline,SAPP,1987,37,NUC,0.052101124
Baseline,SAPP,1987,37,OIL,0.000612341
Baseline,SAPP,1987,37,PEA,0
Baseline,SAPP,1987,37,SUN,0.010540115
Baseline,SAPP,1987,37,WAT,0.166350774
Baseline,SAPP,1987,37,WIN,0.015677811
Baseline,SAPP,1985,38,BIO,0.000408173
Baseline,SAPP,1985,38,GAS,3.32453E-07
Baseline,SAPP,1985,38,GEO,0
Baseline,SAPP,1985,38,HRD,0.753306904
Baseline,SAPP,1985,38,NUC,0.052043706
Baseline,SAPP,1985,38,OIL,0.000638075
Baseline,SAPP,1985,38,PEA,0
Baseline,SAPP,1985,38,SUN,0.010528499
Baseline,SAPP,1985,38,WAT,0.167405131
Baseline,SAPP,1985,38,WIN,0.01566918
Baseline,SAPP,1998,39,BIO,0.0004131
Baseline,SAPP,1998,39,GAS,0
Baseline,SAPP,1998,39,GEO,0
Baseline,SAPP,1998,39,HRD,0.747595464
Baseline,SAPP,1998,39,NUC,0.052170073
Baseline,SAPP,1998,39,OIL,0.000620059
Baseline,SAPP,1998,39,PEA,0
Baseline,SAPP,1998,39,SUN,0.010554063
Baseline,SAPP,1998,39,WAT,0.173012392
Baseline,SAPP,1998,39,WIN,0.01563485
Baseline,WAPP,2000,1,BIO,0.006206625
Baseline,WAPP,2000,1,GAS,0.511139371
Baseline,WAPP,2000,1,GEO,0
Baseline,WAPP,2000,1,HRD,0.09996751
Baseline,WAPP,2000,1,NUC,0
Baseline,WAPP,2000,1,OIL,0.072294715
Baseline,WAPP,2000,1,PEA,0
Baseline,WAPP,2000,1,SUN,0.0087819
Baseline,WAPP,2000,1,WAT,0.301502549
Baseline,WAPP,2000,1,WIN,0.00010733
Baseline,WAPP,2017,2,BIO,0.006235953
Baseline,WAPP,2017,2,GAS,0.526785247
Baseline,WAPP,2017,2,GEO,0
Baseline,WAPP,2017,2,HRD,0.100025548
Baseline,WAPP,2017,2,NUC,0
Baseline,WAPP,2017,2,OIL,0.054970372
Baseline,WAPP,2017,2,PEA,0.00E+00
Baseline,WAPP,2017,2,SUN,0.008765991
Baseline,WAPP,2017,2,WAT,0.303110102
Baseline,WAPP,2017,2,WIN,0.000106787
Baseline,WAPP,2009,3,BIO,0.006281338
Baseline,WAPP,2009,3,GAS,0.519611378
Baseline,WAPP,2009,3,GEO,0
Baseline,WAPP,2009,3,HRD,0.10008592
Baseline,WAPP,2009,3,NUC,0
Baseline,WAPP,2009,3,OIL,0.054758072
Baseline,WAPP,2009,3,PEA,0
Baseline,WAPP,2009,3,SUN,0.008785031
Baseline,WAPP,2009,3,WAT,0.310371856
Baseline,WAPP,2009,3,WIN,0.000106404
Baseline,WAPP,2005,4,BIO,0.006158057
Baseline,WAPP,2005,4,GAS,0.513973433
Baseline,WAPP,2005,4,GEO,0
Baseline,WAPP,2005,4,HRD,0.100051407
Baseline,WAPP,2005,4,NUC,0
Baseline,WAPP,2005,4,OIL,0.050548592
Baseline,WAPP,2005,4,PEA,0
Baseline,WAPP,2005,4,SUN,0.008766616
Baseline,WAPP,2005,4,WAT,0.320395447
Baseline,WAPP,2005,4,WIN,0.000106447
Baseline,WAPP,2002,5,BIO,0.006182085
Baseline,WAPP,2002,5,GAS,0.508209737
Baseline,WAPP,2002,5,GEO,0
Baseline,WAPP,2002,5,HRD,1.00E-01
Baseline,WAPP,2002,5,NUC,0
Baseline,WAPP,2002,5,OIL,0.052299141
Baseline,WAPP,2002,5,PEA,0
Baseline,WAPP,2002,5,SUN,0.008765997
Baseline,WAPP,2002,5,WAT,0.324395068
Baseline,WAPP,2002,5,WIN,0.000106892
Baseline,WAPP,2008,6,BIO,0.005062279
Baseline,WAPP,2008,6,GAS,0.509542813
Baseline,WAPP,2008,6,GEO,0
Baseline,WAPP,2008,6,HRD,0.099977681
Baseline,WAPP,2008,6,NUC,0
Baseline,WAPP,2008,6,OIL,0.051670335
Baseline,WAPP,2008,6,PEA,0
Baseline,WAPP,2008,6,SUN,0.008774534
Baseline,WAPP,2008,6,WAT,0.324865589
Baseline,WAPP,2008,6,WIN,0.000106768
Baseline,WAPP,2015,7,BIO,0.006178299
Baseline,WAPP,2015,7,GAS,0.50165327
Baseline,WAPP,2015,7,GEO,0
Baseline,WAPP,2015,7,HRD,0.100092443
Baseline,WAPP,2015,7,NUC,0
Baseline,WAPP,2015,7,OIL,0.053267648
Baseline,WAPP,2015,7,PEA,0
Baseline,WAPP,2015,7,SUN,0.00878637
Baseline,WAPP,2015,7,WAT,0.32991459
Baseline,WAPP,2015,7,WIN,0.000107381
Baseline,WAPP,2016,8,BIO,0.006210405
Baseline,WAPP,2016,8,GAS,0.497633431
Baseline,WAPP,2016,8,GEO,0
Baseline,WAPP,2016,8,HRD,0.100095959
Baseline,WAPP,2016,8,NUC,0
Baseline,WAPP,2016,8,OIL,0.055764046
Baseline,WAPP,2016,8,PEA,0
Baseline,WAPP,2016,8,SUN,0.008780109
Baseline,WAPP,2016,8,WAT,0.331409331
Baseline,WAPP,2016,8,WIN,0.000106718
Baseline,WAPP,2006,9,BIO,0.006279548
Baseline,WAPP,2006,9,GAS,0.503728902
Baseline,WAPP,2006,9,GEO,0
Baseline,WAPP,2006,9,HRD,0.100022174
Baseline,WAPP,2006,9,NUC,0
Baseline,WAPP,2006,9,OIL,0.047764458
Baseline,WAPP,2006,9,PEA,0
Baseline,WAPP,2006,9,SUN,0.008763552
Baseline,WAPP,2006,9,WAT,0.333336329
Baseline,WAPP,2006,9,WIN,0.000105038
Baseline,WAPP,2004,10,BIO,0.006276703
Baseline,WAPP,2004,10,GAS,0.499041811
Baseline,WAPP,2004,10,GEO,0
Baseline,WAPP,2004,10,HRD,0.100015757
Baseline,WAPP,2004,10,NUC,0
Baseline,WAPP,2004,10,OIL,0.052877891
Baseline,WAPP,2004,10,PEA,0
Baseline,WAPP,2004,10,SUN,0.00877962
Baseline,WAPP,2004,10,WAT,0.332900141
Baseline,WAPP,2004,10,WIN,0.000108078
Baseline,WAPP,2018,11,BIO,0.005299959
Baseline,WAPP,2018,11,GAS,0.498968905
Baseline,WAPP,2018,11,GEO,0
Baseline,WAPP,2018,11,HRD,0.100024948
Baseline,WAPP,2018,11,NUC,0
Baseline,WAPP,2018,11,OIL,0.050749601
Baseline,WAPP,2018,11,PEA,0
Baseline,WAPP,2018,11,SUN,0.008785186
Baseline,WAPP,2018,11,WAT,0.336064215
Baseline,WAPP,2018,11,WIN,0.000107185
Baseline,WAPP,2003,12,BIO,0.005693737
Baseline,WAPP,2003,12,GAS,0.492822673
Baseline,WAPP,2003,12,GEO,0
Baseline,WAPP,2003,12,HRD,0.100039346
Baseline,WAPP,2003,12,NUC,0
Baseline,WAPP,2003,12,OIL,0.051320475
Baseline,WAPP,2003,12,PEA,0
Baseline,WAPP,2003,12,SUN,0.008780296
Baseline,WAPP,2003,12,WAT,0.341235995
Baseline,WAPP,2003,12,WIN,0.000107478
Baseline,WAPP,2011,13,BIO,0.006276698
Baseline,WAPP,2011,13,GAS,0.491871683
Baseline,WAPP,2011,13,GEO,0
Baseline,WAPP,2011,13,HRD,0.099976769
Baseline,WAPP,2011,13,NUC,0
Baseline,WAPP,2011,13,OIL,0.049804892
Baseline,WAPP,2011,13,PEA,0
Baseline,WAPP,2011,13,SUN,0.008768234
Baseline,WAPP,2011,13,WAT,0.343195308
Baseline,WAPP,2011,13,WIN,0.000106416
Baseline,WAPP,2012,14,BIO,0.006280164
Baseline,WAPP,2012,14,GAS,0.483176806
Baseline,WAPP,2012,14,GEO,0
Baseline,WAPP,2012,14,HRD,0.100033147
Baseline,WAPP,2012,14,NUC,0
Baseline,WAPP,2012,14,OIL,0.05115042
Baseline,WAPP,2012,14,PEA,0
Baseline,WAPP,2012,14,SUN,0.008776534
Baseline,WAPP,2012,14,WAT,0.350474849
Baseline,WAPP,2012,14,WIN,0.00010808
Baseline,WAPP,2014,15,BIO,0.006177732
Baseline,WAPP,2014,15,GAS,0.477237617
Baseline,WAPP,2014,15,GEO,0
Baseline,WAPP,2014,15,HRD,0.099977616
Baseline,WAPP,2014,15,NUC,0
Baseline,WAPP,2014,15,OIL,0.053479417
Baseline,WAPP,2014,15,PEA,0
Baseline,WAPP,2014,15,SUN,0.008768818
Baseline,WAPP,2014,15,WAT,0.354250792
Baseline,WAPP,2014,15,WIN,0.000108009
Baseline,WAPP,2001,16,BIO,0.006282432
Baseline,WAPP,2001,16,GAS,0.464062577
Baseline,WAPP,2001,16,GEO,0
Baseline,WAPP,2001,16,HRD,0.100068673
Baseline,WAPP,2001,16,NUC,0
Baseline,WAPP,2001,16,OIL,0.048793044
Baseline,WAPP,2001,16,PEA,0
Baseline,WAPP,2001,16,SUN,0.008761909
Baseline,WAPP,2001,16,WAT,0.371925271
Baseline,WAPP,2001,16,WIN,0.000106094
Baseline,WAPP,2010,17,BIO,0.006003974
Baseline,WAPP,2010,17,GAS,0.465321073
Baseline,WAPP,2010,17,GEO,0
Baseline,WAPP,2010,17,HRD,0.100076704
Baseline,WAPP,2010,17,NUC,0
Baseline,WAPP,2010,17,OIL,0.045165616
Baseline,WAPP,2010,17,PEA,0
Baseline,WAPP,2010,17,SUN,0.008782565
Baseline,WAPP,2010,17,WAT,0.374543846
Baseline,WAPP,2010,17,WIN,0.000106223
Baseline,WAPP,2013,18,BIO,0.006280971
Baseline,WAPP,2013,18,GAS,0.453361309
Baseline,WAPP,2013,18,GEO,0
Baseline,WAPP,2013,18,HRD,0.100044842
Baseline,WAPP,2013,18,NUC,0
Baseline,WAPP,2013,18,OIL,0.05184509
Baseline,WAPP,2013,18,PEA,0
Baseline,WAPP,2013,18,SUN,0.008770163
Baseline,WAPP,2013,18,WAT,0.379590194
Baseline,WAPP,2013,18,WIN,0.000107432
Baseline,WAPP,2007,19,BIO,0.005344652
Baseline,WAPP,2007,19,GAS,0.451949325
Baseline,WAPP,2007,19,GEO,0
Baseline,WAPP,2007,19,HRD,0.100015241
Baseline,WAPP,2007,19,NUC,0
Baseline,WAPP,2007,19,OIL,0.049745229
Baseline,WAPP,2007,19,PEA,0
Baseline,WAPP,2007,19,SUN,0.008762053
Baseline,WAPP,2007,19,WAT,0.384076801
Baseline,WAPP,2007,19,WIN,0.000106699
Baseline,WAPP,1997,20,BIO,0.006107135
Baseline,WAPP,1997,20,GAS,0.452134952
Baseline,WAPP,1997,20,GEO,0
Baseline,WAPP,1997,20,HRD,0.09997502
Baseline,WAPP,1997,20,NUC,0
Baseline,WAPP,1997,20,OIL,0.047713249
Baseline,WAPP,1997,20,PEA,0
Baseline,WAPP,1997,20,SUN,0.008771694
Baseline,WAPP,1997,20,WAT,0.385191954
Baseline,WAPP,1997,20,WIN,0.000105995
Baseline,WAPP,1983,21,BIO,0.006279908
Baseline,WAPP,1983,21,GAS,0.45116772
Baseline,WAPP,1983,21,GEO,0
Baseline,WAPP,1983,21,HRD,0.100027899
Baseline,WAPP,1983,21,NUC,0.00E+00
Baseline,WAPP,1983,21,OIL,0.048074419
Baseline,WAPP,1983,21,PEA,0
Baseline,WAPP,1983,21,SUN,0.008749616
Baseline,WAPP,1983,21,WAT,0.385593983
Baseline,WAPP,1983,21,WIN,0.000106456
Baseline,WAPP,1989,22,BIO,0.005280128
Baseline,WAPP,1989,22,GAS,0.448506948
Baseline,WAPP,1989,22,GEO,0
Baseline,WAPP,1989,22,HRD,0.100032292
Baseline,WAPP,1989,22,NUC,0
Baseline,WAPP,1989,22,OIL,0.045205473
Baseline,WAPP,1989,22,PEA,0
Baseline,WAPP,1989,22,SUN,0.008775166
Baseline,WAPP,1989,22,WAT,0.392093616
Baseline,WAPP,1989,22,WIN,0.000106377
Baseline,WAPP,1993,23,BIO,0.006012984
Baseline,WAPP,1993,23,GAS,0.446648408
Baseline,WAPP,1993,23,GEO,0
Baseline,WAPP,1993,23,HRD,0.100015988
Baseline,WAPP,1993,23,NUC,0
Baseline,WAPP,1993,23,OIL,0.046369852
Baseline,WAPP,1993,23,PEA,0
Baseline,WAPP,1993,23,SUN,0.008751464
Baseline,WAPP,1993,23,WAT,0.392094679
Baseline,WAPP,1993,23,WIN,0.000106625
Baseline,WAPP,1984,24,BIO,0.005958012
Baseline,WAPP,1984,24,GAS,0.445350063
Baseline,WAPP,1984,24,GEO,0
Baseline,WAPP,1984,24,HRD,1.00E-01
Baseline,WAPP,1984,24,NUC,0
Baseline,WAPP,1984,24,OIL,0.045751692
Baseline,WAPP,1984,24,PEA,0
Baseline,WAPP,1984,24,SUN,0.008771949
Baseline,WAPP,1984,24,WAT,0.394047038
Baseline,WAPP,1984,24,WIN,0.000107352
Baseline,WAPP,1992,25,BIO,0.006021019
Baseline,WAPP,1992,25,GAS,0.432898123
Baseline,WAPP,1992,25,GEO,0
Baseline,WAPP,1992,25,HRD,0.09998517
Baseline,WAPP,1992,25,NUC,0
Baseline,WAPP,1992,25,OIL,0.048764372
Baseline,WAPP,1992,25,PEA,0
Baseline,WAPP,1992,25,SUN,0.008769389
Baseline,WAPP,1992,25,WAT,0.403455241
Baseline,WAPP,1992,25,WIN,0.000106686
Baseline,WAPP,1999,26,BIO,0.005524235
Baseline,WAPP,1999,26,GAS,0.428159376
Baseline,WAPP,1999,26,GEO,0
Baseline,WAPP,1999,26,HRD,0.100017123
Baseline,WAPP,1999,26,NUC,0
Baseline,WAPP,1999,26,OIL,0.048848283
Baseline,WAPP,1999,26,PEA,0
Baseline,WAPP,1999,26,SUN,0.008771829
Baseline,WAPP,1999,26,WAT,0.408572923
Baseline,WAPP,1999,26,WIN,0.00010623
Baseline,WAPP,1990,27,BIO,0.005864406
Baseline,WAPP,1990,27,GAS,0.413047176
Baseline,WAPP,1990,27,GEO,0
Baseline,WAPP,1990,27,HRD,0.100046086
Baseline,WAPP,1990,27,NUC,0
Baseline,WAPP,1990,27,OIL,0.042914273
Baseline,WAPP,1990,27,PEA,0
Baseline,WAPP,1990,27,SUN,0.008763551
Baseline,WAPP,1990,27,WAT,0.429258338
Baseline,WAPP,1990,27,WIN,0.000106171
Baseline,WAPP,1991,28,BIO,0.005545236
Baseline,WAPP,1991,28,GAS,0.408468143
Baseline,WAPP,1991,28,GEO,0
Baseline,WAPP,1991,28,HRD,0.100069007
Baseline,WAPP,1991,28,NUC,0
Baseline,WAPP,1991,28,OIL,0.043362219
Baseline,WAPP,1991,28,PEA,0
Baseline,WAPP,1991,28,SUN,0.008777923
Baseline,WAPP,1991,28,WAT,0.433669979
Baseline,WAPP,1991,28,WIN,0.000107493
Baseline,WAPP,1987,29,BIO,0.005587902
Baseline,WAPP,1987,29,GAS,0.407299331
Baseline,WAPP,1987,29,GEO,0
Baseline,WAPP,1987,29,HRD,0.100102945
Baseline,WAPP,1987,29,NUC,0
Baseline,WAPP,1987,29,OIL,0.043828025
Baseline,WAPP,1987,29,PEA,0
Baseline,WAPP,1987,29,SUN,0.008766393
Baseline,WAPP,1987,29,WAT,0.434308254
Baseline,WAPP,1987,29,WIN,0.00010715
Baseline,WAPP,1982,30,BIO,0.006280198
Baseline,WAPP,1982,30,GAS,0.406908105
Baseline,WAPP,1982,30,GEO,0
Baseline,WAPP,1982,30,HRD,0.100035805
Baseline,WAPP,1982,30,NUC,0
Baseline,WAPP,1982,30,OIL,0.04376511
Baseline,WAPP,1982,30,PEA,0
Baseline,WAPP,1982,30,SUN,0.008762591
Baseline,WAPP,1982,30,WAT,0.434141298
Baseline,WAPP,1982,30,WIN,0.000106892
Baseline,WAPP,1996,31,BIO,5.86E-03
Baseline,WAPP,1996,31,GAS,0.40607545
Baseline,WAPP,1996,31,GEO,0
Baseline,WAPP,1996,31,HRD,0.100069063
Baseline,WAPP,1996,31,NUC,0
Baseline,WAPP,1996,31,OIL,0.044261786
Baseline,WAPP,1996,31,PEA,0
Baseline,WAPP,1996,31,SUN,0.008778338
Baseline,WAPP,1996,31,WAT,0.434847177
Baseline,WAPP,1996,31,WIN,0.000107577
Baseline,WAPP,1994,32,BIO,0.005384195
Baseline,WAPP,1994,32,GAS,0.401848312
Baseline,WAPP,1994,32,GEO,0
Baseline,WAPP,1994,32,HRD,0.100029654
Baseline,WAPP,1994,32,NUC,0
Baseline,WAPP,1994,32,OIL,0.047339814
Baseline,WAPP,1994,32,PEA,0
Baseline,WAPP,1994,32,SUN,0.008772969
Baseline,WAPP,1994,32,WAT,0.436517882
Baseline,WAPP,1994,32,WIN,0.000107173
Baseline,WAPP,1995,33,BIO,0.005054089
Baseline,WAPP,1995,33,GAS,0.403911367
Baseline,WAPP,1995,33,GEO,0
Baseline,WAPP,1995,33,HRD,0.10005933
Baseline,WAPP,1995,33,NUC,0
Baseline,WAPP,1995,33,OIL,0.044964824
Baseline,WAPP,1995,33,PEA,0
Baseline,WAPP,1995,33,SUN,0.008762984
Baseline,WAPP,1995,33,WAT,0.437141187
Baseline,WAPP,1995,33,WIN,0.000106219
Baseline,WAPP,1980,34,BIO,0.005214568
Baseline,WAPP,1980,34,GAS,0.401261135
Baseline,WAPP,1980,34,GEO,0
Baseline,WAPP,1980,34,HRD,0.10005318
Baseline,WAPP,1980,34,NUC,0
Baseline,WAPP,1980,34,OIL,0.042556768
Baseline,WAPP,1980,34,PEA,0
Baseline,WAPP,1980,34,SUN,0.00877026
Baseline,WAPP,1980,34,WAT,0.442037808
Baseline,WAPP,1980,34,WIN,1.06E-04
Baseline,WAPP,1998,35,BIO,0.005906127
Baseline,WAPP,1998,35,GAS,0.394794556
Baseline,WAPP,1998,35,GEO,0
Baseline,WAPP,1998,35,HRD,0.100048648
Baseline,WAPP,1998,35,NUC,0
Baseline,WAPP,1998,35,OIL,0.046470754
Baseline,WAPP,1998,35,PEA,0
Baseline,WAPP,1998,35,SUN,0.008743535
Baseline,WAPP,1998,35,WAT,0.443929758
Baseline,WAPP,1998,35,WIN,0.000106622
Baseline,WAPP,1981,36,BIO,0.005949162
Baseline,WAPP,1981,36,GAS,0.399561945
Baseline,WAPP,1981,36,GEO,0
Baseline,WAPP,1981,36,HRD,0.100076195
Baseline,WAPP,1981,36,NUC,0
Baseline,WAPP,1981,36,OIL,0.039874767
Baseline,WAPP,1981,36,PEA,0
Baseline,WAPP,1981,36,SUN,0.008766223
Baseline,WAPP,1981,36,WAT,0.445666181
Baseline,WAPP,1981,36,WIN,0.000105527
Baseline,WAPP,1986,37,BIO,0.006057472
Baseline,WAPP,1986,37,GAS,0.379641755
Baseline,WAPP,1986,37,GEO,0
Baseline,WAPP,1986,37,HRD,0.100055985
Baseline,WAPP,1986,37,NUC,0
Baseline,WAPP,1986,37,OIL,0.042042781
Baseline,WAPP,1986,37,PEA,0
Baseline,WAPP,1986,37,SUN,8.77E-03
Baseline,WAPP,1986,37,WAT,0.463324467
Baseline,WAPP,1986,37,WIN,0.000106199
Baseline,WAPP,1988,38,BIO,0.005316045
Baseline,WAPP,1988,38,GAS,0.37712255
Baseline,WAPP,1988,38,GEO,0
Baseline,WAPP,1988,38,HRD,0.100032284
Baseline,WAPP,1988,38,NUC,0
Baseline,WAPP,1988,38,OIL,0.043011773
Baseline,WAPP,1988,38,PEA,0
Baseline,WAPP,1988,38,SUN,0.008775187
Baseline,WAPP,1988,38,WAT,0.465634253
Baseline,WAPP,1988,38,WIN,0.000107908
Baseline,WAPP,1985,39,BIO,0.004843044
Baseline,WAPP,1985,39,GAS,0.350150679
Baseline,WAPP,1985,39,GEO,0
Baseline,WAPP,1985,39,HRD,0.099988235
Baseline,WAPP,1985,39,NUC,0
