Variable,Scenario,id,Zone,Pool,WEI+_Int,WEI_AbsInt,WEI+,WEI_Abs,Label
Thermal,Baseline,1988,CD,CAPP,4.94E-09,5.94E-10,3.47E-09,4.17E-10,
Thermal,Baseline,1989,CD,CAPP,4.93E-09,5.92E-10,3.46E-09,4.15E-10,
Thermal,Baseline,1990,CD,CAPP,4.93E-09,5.92E-10,3.46E-09,4.15E-10,
Thermal,Baseline,1991,CD,CAPP,4.92E-09,5.90E-10,3.45E-09,4.14E-10,
Thermal,Baseline,1992,CD,CAPP,4.94E-09,5.96E-10,3.47E-09,4.18E-10,
Thermal,Baseline,1993,CD,CAPP,4.92E-09,5.90E-10,3.45E-09,4.14E-10,
Thermal,Baseline,1994,CD,CAPP,4.92E-09,5.90E-10,3.45E-09,4.14E-10,
Thermal,Baseline,1995,CD,CAPP,4.92E-09,5.90E-10,3.45E-09,4.14E-10,
Thermal,Baseline,1996,CD,CAPP,4.94E-09,5.94E-10,3.46E-09,4.17E-10,
Thermal,Baseline,1997,CD,CAPP,4.92E-09,5.90E-10,3.45E-09,4.14E-10,
Thermal,Baseline,1998,CD,CAPP,4.93E-09,5.92E-10,3.46E-09,4.16E-10,
Thermal,Baseline,1999,CD,CAPP,4.93E-09,5.98E-10,3.46E-09,4.19E-10,
Thermal,Baseline,2000,CD,CAPP,4.93E-09,6.05E-10,3.46E-09,4.25E-10,
Thermal,Baseline,2001,CD,CAPP,4.93E-09,5.92E-10,3.46E-09,4.15E-10,
Thermal,Baseline,2002,CD,CAPP,4.93E-09,5.93E-10,3.46E-09,4.16E-10,
Thermal,Baseline,2003,CD,CAPP,4.93E-09,5.93E-10,3.46E-09,4.16E-10,
Thermal,Baseline,2004,CD,CAPP,4.94E-09,5.92E-10,3.46E-09,4.15E-10,
Thermal,Baseline,2005,CD,CAPP,4.93E-09,5.99E-10,3.46E-09,4.20E-10,
Thermal,Baseline,2006,CD,CAPP,4.92E-09,5.91E-10,3.45E-09,4.15E-10,
Thermal,Baseline,2007,CD,CAPP,4.93E-09,5.97E-10,3.46E-09,4.19E-10,
Thermal,Baseline,2008,CD,CAPP,4.94E-09,5.94E-10,3.46E-09,4.17E-10,
Thermal,Baseline,2009,CD,CAPP,4.92E-09,5.92E-10,3.45E-09,4.15E-10,
Thermal,Baseline,2010,CD,CAPP,4.93E-09,5.94E-10,3.46E-09,4.17E-10,
Thermal,Baseline,2011,CD,CAPP,4.92E-09,5.90E-10,3.45E-09,4.14E-10,
Thermal,Baseline,2012,CD,CAPP,4.94E-09,5.92E-10,3.46E-09,4.15E-10,
Thermal,Baseline,2013,CD,CAPP,4.93E-09,5.93E-10,3.46E-09,4.16E-10,
Thermal,Baseline,2014,CD,CAPP,4.93E-09,5.94E-10,3.46E-09,4.16E-10,
Thermal,Baseline,2015,CD,CAPP,4.93E-09,5.95E-10,3.46E-09,4.17E-10,
Thermal,Baseline,2016,CD,CAPP,4.94E-09,5.92E-10,3.46E-09,4.16E-10,
Thermal,Baseline,2017,CD,CAPP,4.93E-09,5.94E-10,3.46E-09,4.17E-10,
Thermal,Baseline,2018,CD,CAPP,4.93E-09,5.97E-10,3.46E-09,4.19E-10,
Thermal,Baseline,1980,CF,CAPP,7.41E-09,7.41E-09,7.41E-09,7.41E-09,
Thermal,Baseline,1981,CF,CAPP,9.24E-09,9.24E-09,9.24E-09,9.24E-09,
Thermal,Baseline,1982,CF,CAPP,7.59E-09,7.59E-09,7.59E-09,7.59E-09,
Thermal,Baseline,1983,CF,CAPP,9.30E-09,9.30E-09,9.30E-09,9.30E-09,
Thermal,Baseline,1984,CF,CAPP,9.26E-09,9.26E-09,9.26E-09,9.26E-09,
Thermal,Baseline,1985,CF,CAPP,7.32E-09,7.32E-09,7.32E-09,7.32E-09,
Thermal,Baseline,1986,CF,CAPP,5.77E-09,5.77E-09,5.77E-09,5.77E-09,
Thermal,Baseline,1987,CF,CAPP,8.15E-09,8.15E-09,8.15E-09,8.15E-09,
Thermal,Baseline,1988,CF,CAPP,7.51E-09,7.51E-09,7.51E-09,7.51E-09,
Thermal,Baseline,1989,CF,CAPP,6.56E-09,6.56E-09,6.56E-09,6.56E-09,
Thermal,Baseline,1990,CF,CAPP,7.01E-09,7.01E-09,7.01E-09,7.01E-09,
Thermal,Baseline,1991,CF,CAPP,7.28E-09,7.28E-09,7.28E-09,7.28E-09,
Thermal,Baseline,1992,CF,CAPP,9.25E-09,9.25E-09,9.25E-09,9.25E-09,
Thermal,Baseline,1993,CF,CAPP,9.27E-09,9.27E-09,9.27E-09,9.27E-09,
Thermal,Baseline,1994,CF,CAPP,7.25E-09,7.25E-09,7.25E-09,7.25E-09,
Thermal,Baseline,1995,CF,CAPP,9.20E-09,9.20E-09,9.20E-09,9.20E-09,
Thermal,Baseline,1996,CF,CAPP,5.54E-09,5.54E-09,5.54E-09,5.54E-09,
Thermal,Baseline,1997,CF,CAPP,5.57E-09,5.57E-09,5.57E-09,5.57E-09,
Thermal,Baseline,1998,CF,CAPP,8.16E-09,8.16E-09,8.16E-09,8.16E-09,
Thermal,Baseline,1999,CF,CAPP,9.23E-09,9.23E-09,9.23E-09,9.23E-09,
Thermal,Baseline,2000,CF,CAPP,9.29E-09,9.29E-09,9.29E-09,9.29E-09,
Thermal,Baseline,2001,CF,CAPP,8.92E-09,8.92E-09,8.92E-09,8.92E-09,
Thermal,Baseline,2002,CF,CAPP,7.79E-09,7.79E-09,7.79E-09,7.79E-09,
Thermal,Baseline,2003,CF,CAPP,7.21E-09,7.21E-09,7.21E-09,7.21E-09,
Thermal,Baseline,2004,CF,CAPP,7.77E-09,7.77E-09,7.77E-09,7.77E-09,
Thermal,Baseline,2005,CF,CAPP,9.32E-09,9.32E-09,9.32E-09,9.32E-09,
Thermal,Baseline,2006,CF,CAPP,6.87E-09,6.87E-09,6.87E-09,6.87E-09,
Thermal,Baseline,2007,CF,CAPP,9.31E-09,9.31E-09,9.31E-09,9.31E-09,
Thermal,Baseline,2008,CF,CAPP,8.57E-09,8.57E-09,8.57E-09,8.57E-09,
Thermal,Baseline,2009,CF,CAPP,6.69E-09,6.69E-09,6.69E-09,6.69E-09,
Thermal,Baseline,2010,CF,CAPP,6.97E-09,6.97E-09,6.97E-09,6.97E-09,
Thermal,Baseline,2011,CF,CAPP,5.82E-09,5.82E-09,5.82E-09,5.82E-09,
Thermal,Baseline,2012,CF,CAPP,8.25E-09,8.25E-09,8.25E-09,8.25E-09,
Thermal,Baseline,2013,CF,CAPP,7.82E-09,7.82E-09,7.82E-09,7.82E-09,
Thermal,Baseline,2014,CF,CAPP,8.11E-09,8.11E-09,8.11E-09,8.11E-09,
Thermal,Baseline,2015,CF,CAPP,6.48E-09,6.48E-09,6.48E-09,6.48E-09,
Thermal,Baseline,2016,CF,CAPP,9.29E-09,9.29E-09,9.29E-09,9.29E-09,
Thermal,Baseline,2017,CF,CAPP,9.14E-09,9.14E-09,9.14E-09,9.14E-09,
Thermal,Baseline,2018,CF,CAPP,4.57E-09,4.57E-09,4.57E-09,4.57E-09,
Thermal,Baseline,1980,CG,CAPP,1.63E-07,1.96E-05,4.34E-08,5.24E-06,
Thermal,Baseline,1981,CG,CAPP,3.76E-07,4.85E-05,1.00E-07,1.29E-05,
Thermal,Baseline,1982,CG,CAPP,2.75E-07,3.49E-05,7.34E-08,9.32E-06,
Thermal,Baseline,1983,CG,CAPP,4.22E-07,5.50E-05,1.13E-07,1.47E-05,
Thermal,Baseline,1984,CG,CAPP,3.73E-07,4.81E-05,9.95E-08,1.28E-05,
Thermal,Baseline,1985,CG,CAPP,8.91E-08,8.93E-06,2.38E-08,2.38E-06,
Thermal,Baseline,1986,CG,CAPP,2.20E-07,2.76E-05,5.87E-08,7.37E-06,
Thermal,Baseline,1987,CG,CAPP,1.87E-07,2.31E-05,4.99E-08,6.17E-06,
Thermal,Baseline,1988,CG,CAPP,1.04E-07,1.23E-05,2.76E-08,3.27E-06,
Thermal,Baseline,1989,CG,CAPP,2.71E-08,1.50E-06,7.23E-09,4.01E-07,
Thermal,Baseline,1990,CG,CAPP,1.14E-07,1.35E-05,3.05E-08,3.61E-06,
Thermal,Baseline,1991,CG,CAPP,1.59E-07,1.90E-05,4.25E-08,5.06E-06,
Thermal,Baseline,1992,CG,CAPP,2.73E-07,3.49E-05,7.28E-08,9.33E-06,
Thermal,Baseline,1993,CG,CAPP,2.85E-07,3.60E-05,7.61E-08,9.59E-06,
Thermal,Baseline,1994,CG,CAPP,1.41E-07,1.72E-05,3.77E-08,4.59E-06,
Thermal,Baseline,1995,CG,CAPP,3.02E-07,3.86E-05,8.06E-08,1.03E-05,
Thermal,Baseline,1996,CG,CAPP,9.60E-08,1.13E-05,2.56E-08,3.03E-06,
Thermal,Baseline,1997,CG,CAPP,1.33E-07,1.57E-05,3.56E-08,4.18E-06,
Thermal,Baseline,1998,CG,CAPP,3.33E-07,4.34E-05,8.90E-08,1.16E-05,
Thermal,Baseline,1999,CG,CAPP,2.97E-07,3.74E-05,7.93E-08,9.99E-06,
Thermal,Baseline,2000,CG,CAPP,5.12E-07,6.77E-05,1.37E-07,1.81E-05,
Thermal,Baseline,2001,CG,CAPP,5.82E-07,7.77E-05,1.55E-07,2.07E-05,
Thermal,Baseline,2002,CG,CAPP,3.31E-07,4.27E-05,8.84E-08,1.14E-05,
Thermal,Baseline,2003,CG,CAPP,8.90E-08,9.31E-06,2.37E-08,2.48E-06,
Thermal,Baseline,2004,CG,CAPP,1.90E-07,2.28E-05,5.08E-08,6.08E-06,
Thermal,Baseline,2005,CG,CAPP,4.35E-07,5.68E-05,1.16E-07,1.51E-05,
Thermal,Baseline,2006,CG,CAPP,1.05E-07,1.23E-05,2.80E-08,3.29E-06,
Thermal,Baseline,2007,CG,CAPP,2.66E-07,3.44E-05,7.09E-08,9.18E-06,
Thermal,Baseline,2008,CG,CAPP,1.79E-07,2.19E-05,4.79E-08,5.84E-06,
Thermal,Baseline,2009,CG,CAPP,1.66E-07,2.06E-05,4.43E-08,5.50E-06,
Thermal,Baseline,2010,CG,CAPP,1.14E-07,1.31E-05,3.05E-08,3.50E-06,
Thermal,Baseline,2011,CG,CAPP,5.62E-08,4.71E-06,1.50E-08,1.26E-06,
Thermal,Baseline,2012,CG,CAPP,2.63E-07,3.30E-05,7.03E-08,8.81E-06,
Thermal,Baseline,2013,CG,CAPP,3.27E-07,4.21E-05,8.73E-08,1.12E-05,
Thermal,Baseline,2014,CG,CAPP,2.33E-07,2.90E-05,6.23E-08,7.73E-06,
Thermal,Baseline,2015,CG,CAPP,1.39E-07,1.67E-05,3.70E-08,4.46E-06,
Thermal,Baseline,2016,CG,CAPP,2.73E-07,3.40E-05,7.29E-08,9.08E-06,
Thermal,Baseline,2017,CG,CAPP,3.25E-07,4.19E-05,8.66E-08,1.12E-05,
Thermal,Baseline,2018,CG,CAPP,2.26E-08,1.13E-06,6.03E-09,3.01E-07,
Thermal,Baseline,1980,CI,WAPP,4.17E-05,1.54E-03,3.81E-05,0.001408439,
Thermal,Baseline,1981,CI,WAPP,3.97E-05,1.10E-03,3.63E-05,0.001005998,
Thermal,Baseline,1982,CI,WAPP,3.99E-05,1.15E-03,3.65E-05,0.001053873,
Thermal,Baseline,1983,CI,WAPP,4.19E-05,1.61E-03,3.82E-05,0.001467189,
Thermal,Baseline,1984,CI,WAPP,3.94E-05,9.89E-04,3.59E-05,0.000903366,
Thermal,Baseline,1985,CI,WAPP,3.92E-05,9.78E-04,3.58E-05,0.000892819,
Thermal,Baseline,1986,CI,WAPP,3.87E-05,8.60E-04,3.54E-05,0.000785133,
Thermal,Baseline,1987,CI,WAPP,4.10E-05,1.41E-03,3.75E-05,0.001284171,
Thermal,Baseline,1988,CI,WAPP,3.81E-05,7.01E-04,3.48E-05,0.000639875,
Thermal,Baseline,1989,CI,WAPP,3.92E-05,9.80E-04,3.58E-05,0.000895178,
Thermal,Baseline,1990,CI,WAPP,3.89E-05,9.13E-04,3.56E-05,0.000833342,
Thermal,Baseline,1991,CI,WAPP,4.14E-05,1.49E-03,3.78E-05,0.001364058,
Thermal,Baseline,1992,CI,WAPP,4.12E-05,1.43E-03,3.76E-05,0.001304785,
Thermal,Baseline,1993,CI,WAPP,4.09E-05,1.37E-03,3.73E-05,0.001255543,
Thermal,Baseline,1994,CI,WAPP,4.19E-05,1.61E-03,3.83E-05,0.001474035,
Thermal,Baseline,1995,CI,WAPP,4.14E-05,1.50E-03,3.78E-05,0.001369888,
Thermal,Baseline,1996,CI,WAPP,3.83E-05,7.47E-04,3.50E-05,0.00068215,
Thermal,Baseline,1997,CI,WAPP,3.73E-05,5.31E-04,3.41E-05,0.000484969,
Thermal,Baseline,1998,CI,WAPP,3.88E-05,8.72E-04,3.54E-05,0.000796323,
Thermal,Baseline,1999,CI,WAPP,3.70E-05,4.44E-04,3.38E-05,0.000405833,
Thermal,Baseline,2000,CI,WAPP,3.91E-05,9.77E-04,3.57E-05,0.000892648,
Thermal,Baseline,2001,CI,WAPP,3.71E-05,4.85E-04,3.39E-05,0.00044251,
Thermal,Baseline,2002,CI,WAPP,4.06E-05,1.31E-03,3.71E-05,0.001194148,
Thermal,Baseline,2003,CI,WAPP,3.95E-05,1.04E-03,3.61E-05,0.000951151,
Thermal,Baseline,2004,CI,WAPP,3.90E-05,9.17E-04,3.57E-05,0.000837461,
Thermal,Baseline,2005,CI,WAPP,4.07E-05,1.34E-03,3.72E-05,0.001221837,
Thermal,Baseline,2006,CI,WAPP,3.81E-05,7.20E-04,3.48E-05,0.000657092,
Thermal,Baseline,2007,CI,WAPP,3.80E-05,6.99E-04,3.47E-05,0.000638518,
Thermal,Baseline,2008,CI,WAPP,3.96E-05,1.05E-03,3.62E-05,0.000958108,
Thermal,Baseline,2009,CI,WAPP,4.02E-05,1.22E-03,3.67E-05,0.001114339,
Thermal,Baseline,2010,CI,WAPP,3.87E-05,8.63E-04,3.54E-05,0.000788522,
Thermal,Baseline,2011,CI,WAPP,3.86E-05,8.37E-04,3.53E-05,0.000764233,
Thermal,Baseline,2012,CI,WAPP,4.15E-05,1.50E-03,3.79E-05,0.001374286,
Thermal,Baseline,2013,CI,WAPP,3.73E-05,5.29E-04,3.41E-05,0.00048329,
Thermal,Baseline,2014,CI,WAPP,3.82E-05,7.57E-04,3.49E-05,0.000691361,
Thermal,Baseline,2015,CI,WAPP,3.94E-05,1.01E-03,3.59E-05,0.000924765,
Thermal,Baseline,2016,CI,WAPP,4.12E-05,1.44E-03,3.77E-05,0.001313347,
Thermal,Baseline,2017,CI,WAPP,3.96E-05,1.07E-03,3.62E-05,0.000977564,
Thermal,Baseline,2018,CI,WAPP,3.85E-05,8.19E-04,3.52E-05,0.000747496,
Thermal,Baseline,1980,CM,CAPP,5.28E-07,6.43E-05,5.09E-07,6.20E-05,
Thermal,Baseline,1981,CM,CAPP,6.54E-07,8.64E-05,6.31E-07,8.33E-05,
Thermal,Baseline,1982,CM,CAPP,3.84E-07,3.12E-05,3.70E-07,3.01E-05,
Thermal,Baseline,1983,CM,CAPP,9.25E-07,1.48E-04,8.92E-07,0.000142574,
Thermal,Baseline,1984,CM,CAPP,7.43E-07,1.05E-04,7.16E-07,0.000101155,
Thermal,Baseline,1985,CM,CAPP,3.33E-07,1.33E-05,3.21E-07,1.28E-05,
Thermal,Baseline,1986,CM,CAPP,2.26E-07,6.41E-07,2.18E-07,6.18E-07,
Thermal,Baseline,1987,CM,CAPP,2.73E-07,4.80E-07,2.63E-07,4.63E-07,
Thermal,Baseline,1988,CM,CAPP,2.42E-07,2.92E-07,2.33E-07,2.81E-07,
Thermal,Baseline,1989,CM,CAPP,2.33E-07,2.36E-07,2.25E-07,2.27E-07,
Thermal,Baseline,1990,CM,CAPP,2.48E-07,9.57E-07,2.39E-07,9.23E-07,
Thermal,Baseline,1991,CM,CAPP,2.55E-07,2.27E-06,2.46E-07,2.18E-06,
Thermal,Baseline,1992,CM,CAPP,6.36E-07,7.96E-05,6.14E-07,7.67E-05,
Thermal,Baseline,1993,CM,CAPP,6.43E-07,8.18E-05,6.20E-07,7.89E-05,
Thermal,Baseline,1994,CM,CAPP,5.04E-07,6.20E-05,4.86E-07,5.98E-05,
Thermal,Baseline,1995,CM,CAPP,5.67E-07,6.48E-05,5.47E-07,6.25E-05,
Thermal,Baseline,1996,CM,CAPP,1.86E-07,1.90E-07,1.79E-07,1.83E-07,
Thermal,Baseline,1997,CM,CAPP,2.29E-07,2.78E-07,2.21E-07,2.68E-07,
Thermal,Baseline,1998,CM,CAPP,6.73E-07,9.44E-05,6.49E-07,9.10E-05,
Thermal,Baseline,1999,CM,CAPP,7.65E-07,1.11E-04,7.37E-07,0.000107301,
Thermal,Baseline,2000,CM,CAPP,6.43E-07,8.12E-05,6.20E-07,7.83E-05,
Thermal,Baseline,2001,CM,CAPP,7.32E-07,1.04E-04,7.06E-07,1.00E-04,
Thermal,Baseline,2002,CM,CAPP,2.93E-07,1.40E-06,2.82E-07,1.35E-06,
Thermal,Baseline,2003,CM,CAPP,2.99E-07,6.02E-06,2.89E-07,5.80E-06,
Thermal,Baseline,2004,CM,CAPP,5.08E-07,5.54E-05,4.90E-07,5.34E-05,
Thermal,Baseline,2005,CM,CAPP,9.44E-07,1.53E-04,9.11E-07,0.000147336,
Thermal,Baseline,2006,CM,CAPP,2.50E-07,6.21E-07,2.41E-07,5.99E-07,
Thermal,Baseline,2007,CM,CAPP,6.58E-07,8.50E-05,6.35E-07,8.19E-05,
Thermal,Baseline,2008,CM,CAPP,3.34E-07,9.39E-06,3.22E-07,9.05E-06,
Thermal,Baseline,2009,CM,CAPP,2.98E-07,2.13E-05,2.88E-07,2.05E-05,
Thermal,Baseline,2010,CM,CAPP,2.92E-07,1.34E-05,2.81E-07,1.29E-05,
Thermal,Baseline,2011,CM,CAPP,2.49E-07,1.48E-06,2.40E-07,1.43E-06,
Thermal,Baseline,2012,CM,CAPP,3.67E-07,1.91E-05,3.54E-07,1.84E-05,
Thermal,Baseline,2013,CM,CAPP,4.88E-07,5.01E-05,4.71E-07,4.83E-05,
Thermal,Baseline,2014,CM,CAPP,4.29E-07,3.92E-05,4.14E-07,3.78E-05,
Thermal,Baseline,2015,CM,CAPP,2.81E-07,1.40E-05,2.71E-07,1.35E-05,
Thermal,Baseline,2016,CM,CAPP,7.29E-07,1.01E-04,7.03E-07,9.73E-05,
Thermal,Baseline,2017,CM,CAPP,8.59E-07,1.36E-04,8.28E-07,0.000131361,
Thermal,Baseline,2018,CM,CAPP,2.30E-07,4.60E-07,2.22E-07,4.43E-07,
Thermal,Baseline,1980,DJ,EAPP,6.55E-07,6.55E-07,6.55E-07,6.55E-07,
Thermal,Baseline,1981,DJ,EAPP,6.53E-07,6.53E-07,6.53E-07,6.53E-07,
Thermal,Baseline,1982,DJ,EAPP,6.53E-07,6.53E-07,6.53E-07,6.53E-07,
Thermal,Baseline,1983,DJ,EAPP,6.53E-07,6.53E-07,6.53E-07,6.53E-07,
Thermal,Baseline,1984,DJ,EAPP,6.55E-07,6.55E-07,6.55E-07,6.55E-07,
Thermal,Baseline,1985,DJ,EAPP,6.53E-07,6.53E-07,6.53E-07,6.53E-07,
Thermal,Baseline,1986,DJ,EAPP,6.53E-07,6.53E-07,6.53E-07,6.53E-07,
Thermal,Baseline,1987,DJ,EAPP,6.53E-07,6.53E-07,6.53E-07,6.53E-07,
Thermal,Baseline,1988,DJ,EAPP,6.55E-07,6.55E-07,6.55E-07,6.55E-07,
Thermal,Baseline,1989,DJ,EAPP,6.53E-07,6.53E-07,6.53E-07,6.53E-07,
Thermal,Baseline,1990,DJ,EAPP,6.53E-07,6.53E-07,6.53E-07,6.53E-07,
Thermal,Baseline,1991,DJ,EAPP,6.53E-07,6.53E-07,6.53E-07,6.53E-07,
Thermal,Baseline,1992,DJ,EAPP,6.55E-07,6.55E-07,6.55E-07,6.55E-07,
Thermal,Baseline,1993,DJ,EAPP,6.53E-07,6.53E-07,6.53E-07,6.53E-07,
Thermal,Baseline,1994,DJ,EAPP,6.53E-07,6.53E-07,6.53E-07,6.53E-07,
Thermal,Baseline,1995,DJ,EAPP,6.53E-07,6.53E-07,6.53E-07,6.53E-07,
Thermal,Baseline,1996,DJ,EAPP,6.55E-07,6.55E-07,6.55E-07,6.55E-07,
Thermal,Baseline,1997,DJ,EAPP,6.53E-07,6.53E-07,6.53E-07,6.53E-07,
Thermal,Baseline,1998,DJ,EAPP,6.53E-07,6.53E-07,6.53E-07,6.53E-07,
Thermal,Baseline,1999,DJ,EAPP,6.53E-07,6.53E-07,6.53E-07,6.53E-07,
Thermal,Baseline,2000,DJ,EAPP,6.58E-07,6.58E-07,6.58E-07,6.58E-07,
Thermal,Baseline,2001,DJ,EAPP,6.53E-07,6.53E-07,6.53E-07,6.53E-07,
Thermal,Baseline,2002,DJ,EAPP,6.53E-07,6.53E-07,6.53E-07,6.53E-07,
Thermal,Baseline,2003,DJ,EAPP,6.53E-07,6.53E-07,6.53E-07,6.53E-07,
Thermal,Baseline,2004,DJ,EAPP,6.55E-07,6.55E-07,6.55E-07,6.55E-07,
Thermal,Baseline,2005,DJ,EAPP,6.53E-07,6.53E-07,6.53E-07,6.53E-07,
Thermal,Baseline,2006,DJ,EAPP,6.53E-07,6.53E-07,6.53E-07,6.53E-07,
Thermal,Baseline,2007,DJ,EAPP,6.53E-07,6.53E-07,6.53E-07,6.53E-07,
Thermal,Baseline,2008,DJ,EAPP,6.55E-07,6.55E-07,6.55E-07,6.55E-07,
Thermal,Baseline,2009,DJ,EAPP,6.53E-07,6.53E-07,6.53E-07,6.53E-07,
Thermal,Baseline,2010,DJ,EAPP,6.53E-07,6.53E-07,6.53E-07,6.53E-07,
Thermal,Baseline,2011,DJ,EAPP,6.53E-07,6.53E-07,6.53E-07,6.53E-07,
Thermal,Baseline,2012,DJ,EAPP,6.55E-07,6.55E-07,6.55E-07,6.55E-07,
Thermal,Baseline,2013,DJ,EAPP,6.53E-07,6.53E-07,6.53E-07,6.53E-07,
Thermal,Baseline,2014,DJ,EAPP,6.53E-07,6.53E-07,6.53E-07,6.53E-07,
Thermal,Baseline,2015,DJ,EAPP,6.53E-07,6.53E-07,6.53E-07,6.53E-07,
Thermal,Baseline,2016,DJ,EAPP,6.55E-07,6.55E-07,6.55E-07,6.55E-07,
Thermal,Baseline,2017,DJ,EAPP,6.53E-07,6.53E-07,6.53E-07,6.53E-07,
Thermal,Baseline,2018,DJ,EAPP,6.53E-07,6.53E-07,6.53E-07,6.53E-07,
Thermal,Baseline,1980,DZ,NAPP,3.66E-03,2.53E-01,3.53E-03,0.243718001,
Thermal,Baseline,1981,DZ,NAPP,3.64E-03,2.51E-01,3.51E-03,0.24152625,
Thermal,Baseline,1982,DZ,NAPP,3.66E-03,2.52E-01,3.53E-03,0.243351193,
Thermal,Baseline,1983,DZ,NAPP,3.67E-03,2.54E-01,3.54E-03,0.244600507,
Thermal,Baseline,1984,DZ,NAPP,3.67E-03,2.53E-01,3.54E-03,0.244268727,
Thermal,Baseline,1985,DZ,NAPP,3.65E-03,2.51E-01,3.52E-03,0.242280839,
Thermal,Baseline,1986,DZ,NAPP,3.64E-03,2.51E-01,3.51E-03,0.241652385,
Thermal,Baseline,1987,DZ,NAPP,3.66E-03,2.53E-01,3.53E-03,0.243535595,
Thermal,Baseline,1988,DZ,NAPP,3.66E-03,2.53E-01,3.53E-03,0.243556135,
Thermal,Baseline,1989,DZ,NAPP,3.66E-03,2.52E-01,3.53E-03,0.243390613,
Thermal,Baseline,1990,DZ,NAPP,3.67E-03,2.54E-01,3.54E-03,0.244480894,
Thermal,Baseline,1991,DZ,NAPP,3.65E-03,2.52E-01,3.52E-03,0.24260826,
Thermal,Baseline,1992,DZ,NAPP,3.67E-03,2.54E-01,3.54E-03,0.244445037,
Thermal,Baseline,1993,DZ,NAPP,3.67E-03,2.54E-01,3.53E-03,0.244447344,
Thermal,Baseline,1994,DZ,NAPP,3.65E-03,2.52E-01,3.52E-03,0.242890176,
Thermal,Baseline,1995,DZ,NAPP,3.67E-03,2.53E-01,3.54E-03,0.244304334,
Thermal,Baseline,1996,DZ,NAPP,3.67E-03,2.54E-01,3.54E-03,0.244568543,
Thermal,Baseline,1997,DZ,NAPP,3.67E-03,2.54E-01,3.54E-03,0.245048123,
Thermal,Baseline,1998,DZ,NAPP,3.65E-03,2.52E-01,3.52E-03,0.242778924,
Thermal,Baseline,1999,DZ,NAPP,3.67E-03,2.54E-01,3.54E-03,0.244485294,
Thermal,Baseline,2000,DZ,NAPP,3.66E-03,2.53E-01,3.53E-03,0.243441295,
Thermal,Baseline,2001,DZ,NAPP,3.67E-03,2.53E-01,3.53E-03,0.244217508,
Thermal,Baseline,2002,DZ,NAPP,3.67E-03,2.54E-01,3.54E-03,0.244524531,
Thermal,Baseline,2003,DZ,NAPP,3.66E-03,2.53E-01,3.53E-03,0.243926252,
Thermal,Baseline,2004,DZ,NAPP,3.68E-03,2.55E-01,3.55E-03,0.24562127,
Thermal,Baseline,2005,DZ,NAPP,3.67E-03,2.53E-01,3.53E-03,0.244231535,
Thermal,Baseline,2006,DZ,NAPP,3.66E-03,2.53E-01,3.53E-03,0.243963337,
Thermal,Baseline,2007,DZ,NAPP,3.66E-03,2.53E-01,3.53E-03,0.244170537,
Thermal,Baseline,2008,DZ,NAPP,3.68E-03,2.55E-01,3.55E-03,0.245451612,
Thermal,Baseline,2009,DZ,NAPP,3.67E-03,2.54E-01,3.54E-03,0.244489929,
Thermal,Baseline,2010,DZ,NAPP,3.65E-03,2.52E-01,3.52E-03,0.242937539,
Thermal,Baseline,2011,DZ,NAPP,3.66E-03,2.53E-01,3.53E-03,0.243602493,
Thermal,Baseline,2012,DZ,NAPP,3.66E-03,2.52E-01,3.53E-03,0.243330114,
Thermal,Baseline,2013,DZ,NAPP,3.66E-03,2.52E-01,3.52E-03,0.243234964,
Thermal,Baseline,2014,DZ,NAPP,3.66E-03,2.53E-01,3.53E-03,0.24396409,
Thermal,Baseline,2015,DZ,NAPP,3.65E-03,2.52E-01,3.52E-03,0.243012937,
Thermal,Baseline,2016,DZ,NAPP,3.68E-03,2.55E-01,3.55E-03,0.245742092,
Thermal,Baseline,2017,DZ,NAPP,3.67E-03,2.54E-01,3.54E-03,0.244779692,
Thermal,Baseline,2018,DZ,NAPP,3.66E-03,2.53E-01,3.53E-03,0.243517794,
Thermal,Baseline,1980,EG,EAPP,1.04E-01,1.97E+00,1.80E-03,0.034246166,
Thermal,Baseline,1981,EG,EAPP,1.03E-01,1.95E+00,1.78E-03,0.033913162,
Thermal,Baseline,1982,EG,EAPP,1.04E-01,1.98E+00,1.81E-03,0.034436735,
Thermal,Baseline,1983,EG,EAPP,1.09E-01,2.06E+00,1.89E-03,0.035895188,
Thermal,Baseline,1984,EG,EAPP,1.03E-01,1.95E+00,1.78E-03,0.03391223,
Thermal,Baseline,1985,EG,EAPP,1.02E-01,1.95E+00,1.78E-03,0.033868549,
Thermal,Baseline,1986,EG,EAPP,1.00E-01,1.91E+00,1.74E-03,0.033188483,
Thermal,Baseline,1987,EG,EAPP,9.80E-02,1.86E+00,1.70E-03,0.032419454,
Thermal,Baseline,1988,EG,EAPP,9.93E-02,1.89E+00,1.73E-03,0.03283865,
Thermal,Baseline,1989,EG,EAPP,1.01E-01,1.91E+00,1.75E-03,0.033273261,
Thermal,Baseline,1990,EG,EAPP,1.03E-01,1.96E+00,1.79E-03,0.034026483,
Thermal,Baseline,1991,EG,EAPP,1.02E-01,1.94E+00,1.77E-03,0.033704847,
Thermal,Baseline,1992,EG,EAPP,1.04E-01,1.98E+00,1.81E-03,0.034363075,
Thermal,Baseline,1993,EG,EAPP,1.10E-01,2.09E+00,1.91E-03,0.036284481,
