,AT,BE,BG,CH,CZ,DE,DK,EE,EL,ES,FI,FR,GB,HR,HU,IE,IT,LT,LU,LV,NL,NO,PL,PT,RO,SE,SI,SK
2010-01-02 08:00:00,16094.0,33552.0,3598.0,16499.0,18246.0,188361.0,15230.0,3022.0,6024.0,37677.0,18963.0,126972.0,129155.0,4974.0,15313.0,11057.0,89382.0,4119.0,2025.0,4071.0,48929.0,21354.0,53089.0,4617.0,11380.0,22519.0,2975.0,8163.0
2010-01-02 09:00:00,15364.0,32131.0,3441.0,15830.0,17467.0,180719.0,14649.0,2946.0,5593.0,34959.0,18507.0,120769.0,123878.0,4675.0,14452.0,10645.0,84268.0,3975.0,1934.0,3960.0,46754.0,20427.0,50952.0,4298.0,10980.0,21452.0,2834.0,7722.0
2010-01-02 10:00:00,14944.0,31292.0,3354.0,15373.0,16987.0,175449.0,14178.0,2849.0,5351.0,33633.0,17859.0,117374.0,118592.0,4468.0,14132.0,10174.0,80821.0,3851.0,1894.0,3831.0,45684.0,19991.0,49396.0,3899.0,10674.0,20980.0,2754.0,7600.0
2010-01-02 11:00:00,14430.0,30415.0,3277.0,14983.0,16511.0,170963.0,13842.0,2787.0,5274.0,32568.0,17620.0,113271.0,114653.0,4367.0,13586.0,9887.0,78165.0,3795.0,1841.0,3747.0,44387.0,19303.0,48248.0,3808.0,10416.0,20274.0,2665.0,7248.0
2010-01-02 12:00:00,14146.0,29950.0,3303.0,14656.0,16202.0,167657.0,13581.0,2758.0,5149.0,31121.0,17415.0,111985.0,111196.0,4316.0,13237.0,9575.0,77052.0,3766.0,1811.0,3701.0,43546.0,18980.0,46653.0,3647.0,10491.0,19917.0,2608.0,7051.0
2010-01-02 13:00:00,14129.0,29892.0,3450.0,14690.0,16212.0,168144.0,13633.0,2830.0,5401.0,30858.0,17882.0,111760.0,109614.0,4367.0,13101.0,9427.0,76582.0,3893.0,1795.0,3807.0,43286.0,18742.0,46908.0,3348.0,10722.0,19644.0,2613.0,6919.0
2010-01-02 14:00:00,14333.0,30132.0,3625.0,14728.0,16351.0,169120.0,13776.0,2950.0,5643.0,31749.0,18513.0,114723.0,110460.0,4562.0,13397.0,9434.0,78893.0,4089.0,1793.0,3990.0,43396.0,19257.0,46690.0,3202.0,11267.0,20192.0,2655.0,7017.0
2010-01-02 15:00:00,15022.0,31488.0,3813.0,15396.0,17120.0,176876.0,14420.0,3040.0,5921.0,33507.0,18993.0,120274.0,112512.0,4794.0,14117.0,9582.0,82501.0,4202.0,1870.0,4123.0,45351.0,19951.0,48908.0,3250.0,11799.0,21006.0,2790.0,7382.0
2010-01-02 16:00:00,15578.0,32291.0,3944.0,15787.0,17629.0,181480.0,14758.0,2994.0,6364.0,35653.0,18703.0,125029.0,117800.0,5042.0,14813.0,10039.0,85917.0,4130.0,1912.0,4049.0,46548.0,20498.0,50298.0,3446.0,11999.0,21631.0,2914.0,7710.0
2010-01-02 17:00:00,15665.0,32341.0,3951.0,15810.0,17684.0,181907.0,14721.0,3005.0,6701.0,36922.0,18751.0,126378.0,122213.0,5207.0,14969.0,10384.0,88366.0,4139.0,1908.0,4068.0,46522.0,20184.0,50301.0,3736.0,11982.0,21273.0,2940.0,7724.0
2010-01-02 18:00:00,15494.0,31881.0,3832.0,15626.0,17476.0,179734.0,14590.0,2976.0,6505.0,37363.0,18569.0,124960.0,123351.0,5232.0,14819.0,10444.0,88917.0,4059.0,1879.0,4010.0,45880.0,20217.0,49946.0,3892.0,11637.0,21307.0,2922.0,7601.0
2010-01-02 19:00:00,15003.0,30816.0,3443.0,15149.0,16921.0,174034.0,14169.0,2781.0,5937.0,36607.0,17415.0,120573.0,122433.0,5055.0,14397.0,10326.0,85937.0,3782.0,1820.0,3747.0,44458.0,19971.0,48713.0,3959.0,10527.0,20969.0,2835.0,7379.0
2010-01-02 20:00:00,13747.0,28132.0,2659.0,13803.0,15423.0,158441.0,12934.0,2436.0,4539.0,33118.0,15532.0,110169.0,118326.0,4523.0,13179.0,9981.0,78452.0,3286.0,1664.0,3269.0,40622.0,18740.0,44313.0,3931.0,8150.0,19653.0,2581.0,6854.0
2010-01-02 21:00:00,11039.0,23381.0,2041.0,11430.0,12615.0,130525.0,10828.0,2026.0,3217.0,25417.0,13125.0,87588.0,107694.0,3445.0,10456.0,9113.0,61893.0,2734.0,1419.0,2713.0,34047.0,16690.0,36458.0,3613.0,6333.0,17408.0,2016.0,5600.0
2010-01-02 22:00:00,9068.0,19884.0,2654.0,9601.0,10516.0,109386.0,9067.0,1997.0,3709.0,18951.0,12826.0,71662.0,84453.0,2621.0,8451.0,7320.0,48926.0,3155.0,1233.0,2780.0,29115.0,14135.0,30000.0,2835.0,7297.0,14729.0,1599.0,4709.0
2010-01-02 23:00:00,10466.0,21183.0,2765.0,11292.0,11575.0,116774.0,10060.0,1981.0,3957.0,17824.0,12703.0,79076.0,67742.0,3430.0,9859.0,6035.0,59679.0,3131.0,1326.0,2763.0,30889.0,13844.0,32298.0,2122.0,7560.0,15145.0,1791.0,5419.0
2010-01-03 00:00:00,10676.0,21648.0,2792.0,11445.0,11841.0,119538.0,10024.0,2013.0,4023.0,19189.0,12965.0,81288.0,69900.0,3586.0,10140.0,5688.0,62327.0,3184.0,1355.0,2792.0,31575.0,13737.0,32899.0,1547.0,7652.0,15007.0,1847.0,5544.0
2010-01-03 01:00:00,10769.0,21874.0,3050.0,11569.0,11983.0,121056.0,10133.0,2062.0,4620.0,18904.0,13159.0,81932.0,72023.0,3632.0,10138.0,5851.0,62509.0,3273.0,1362.0,2876.0,31802.0,13940.0,33261.0,1686.0,8324.0,15169.0,1866.0,5539.0
2010-01-03 02:00:00,11456.0,23140.0,3659.0,12171.0,12716.0,128610.0,10481.0,2209.0,6170.0,21279.0,13764.0,87750.0,73113.0,3964.0,11011.0,5898.0,67997.0,3488.0,1437.0,3097.0,33631.0,14249.0,35302.0,1630.0,10024.0,15524.0,2019.0,5891.0
2010-01-03 03:00:00,13125.0,26078.0,4987.0,13597.0,14497.0,146650.0,11338.0,2926.0,8924.0,27611.0,17777.0,101919.0,78761.0,4775.0,13290.0,6358.0,81623.0,4507.0,1606.0,4138.0,37903.0,15062.0,40394.0,1864.0,14031.0,16397.0,2419.0,6739.0
2010-01-03 04:00:00,17668.0,34461.0,5562.0,18142.0,19396.0,195873.0,15017.0,3655.0,9928.0,40174.0,22499.0,136139.0,92554.0,6622.0,18244.0,7516.0,111019.0,5641.0,2121.0,5164.0,50493.0,19642.0,55463.0,2593.0,15997.0,21521.0,3375.0,9081.0
2010-01-03 05:00:00,20086.0,38196.0,5270.0,21001.0,21776.0,219895.0,18758.0,3372.0,9625.0,45214.0,20379.0,151579.0,125970.0,7553.0,20168.0,10231.0,124307.0,5185.0,2308.0,4725.0,55702.0,23866.0,64813.0,3939.0,15119.0,26287.0,3845.0,9849.0
2010-01-03 06:00:00,18872.0,36141.0,5148.0,19630.0,20566.0,207762.0,17083.0,3184.0,9005.0,42987.0,19438.0,143053.0,143121.0,7137.0,19048.0,11459.0,117582.0,4948.0,2194.0,4476.0,52803.0,22081.0,60686.0,4275.0,14575.0,24153.0,3628.0,9363.0
2010-01-03 07:00:00,18451.0,36153.0,4933.0,19161.0,20374.0,205542.0,16390.0,3078.0,8224.0,40073.0,18873.0,142081.0,135116.0,6936.0,18636.0,10821.0,114663.0,4764.0,2204.0,4305.0,52673.0,21130.0,58133.0,4118.0,14033.0,23099.0,3508.0,9291.0
2010-01-03 08:00:00,17799.0,34994.0,4720.0,18496.0,19733.0,199022.0,15746.0,2974.0,7644.0,37742.0,18288.0,137036.0,131882.0,6634.0,17941.0,10623.0,109153.0,4616.0,2130.0,4147.0,50949.0,20436.0,56127.0,3748.0,13440.0,22256.0,3383.0,8967.0
2010-01-03 09:00:00,17115.0,33788.0,4563.0,17836.0,19043.0,192121.0,15193.0,2935.0,7101.0,35385.0,18177.0,131689.0,127329.0,6343.0,17112.0,10241.0,103987.0,4512.0,2053.0,4078.0,49107.0,19742.0,54002.0,3507.0,13035.0,21454.0,3240.0,8597.0
2010-01-03 10:00:00,16714.0,33013.0,4448.0,17444.0,18571.0,187233.0,14827.0,2837.0,6838.0,34056.0,17566.0,128086.0,122525.0,6117.0,16713.0,9817.0,100237.0,4363.0,2019.0,3933.0,48146.0,19596.0,52764.0,3239.0,12717.0,21264.0,3150.0,8476.0
2010-01-03 11:00:00,16224.0,32087.0,4454.0,16923.0,18089.0,182423.0,14328.0,2791.0,6896.0,33036.0,17408.0,124625.0,118765.0,5979.0,16194.0,9555.0,97476.0,4330.0,1953.0,3875.0,46687.0,18893.0,51285.0,3138.0,12564.0,20459.0,3071.0,8177.0
2010-01-03 12:00:00,16014.0,31764.0,4542.0,16682.0,17824.0,179754.0,14186.0,2760.0,6951.0,32273.0,17181.0,124011.0,115993.0,5995.0,16008.0,9292.0,97177.0,4287.0,1934.0,3843.0,46094.0,18709.0,49993.0,3002.0,12763.0,20274.0,3022.0,8044.0
2010-01-03 13:00:00,16164.0,32080.0,4669.0,16753.0,18010.0,181624.0,14120.0,2833.0,7292.0,32811.0,17616.0,126063.0,114651.0,6112.0,16317.0,9210.0,98845.0,4445.0,1946.0,3965.0,46459.0,18545.0,50159.0,2841.0,12996.0,20123.0,3068.0,8107.0
2010-01-03 14:00:00,16511.0,32734.0,4841.0,17136.0,18319.0,184749.0,14624.0,2976.0,7629.0,33346.0,18421.0,129035.0,116375.0,6289.0,16639.0,9365.0,101629.0,4675.0,1988.0,4172.0,47343.0,19087.0,50898.0,2883.0,13525.0,20803.0,3117.0,8248.0
2010-01-03 15:00:00,17178.0,33996.0,5043.0,17891.0,19077.0,192394.0,15401.0,3080.0,7983.0,35186.0,18993.0,133917.0,118548.0,6551.0,17184.0,9561.0,106180.0,4814.0,2058.0,4318.0,49128.0,19935.0,53326.0,2849.0,14107.0,21761.0,3245.0,8523.0
2010-01-03 16:00:00,17769.0,34835.0,5117.0,18414.0,19582.0,197463.0,15882.0,3038.0,8507.0,37258.0,18736.0,138310.0,123458.0,6821.0,18018.0,9913.0,110206.0,4746.0,2112.0,4256.0,50477.0,20560.0,55196.0,3043.0,14250.0,22455.0,3381.0,8838.0
2010-01-03 17:00:00,17758.0,34733.0,5081.0,18306.0,19552.0,197231.0,15666.0,3057.0,8886.0,38248.0,18869.0,139001.0,127628.0,6932.0,18166.0,10301.0,112027.0,4761.0,2099.0,4277.0,50239.0,20300.0,54951.0,3239.0,14169.0,22142.0,3406.0,8796.0
2010-01-03 18:00:00,17599.0,34188.0,4921.0,18168.0,19289.0,194628.0,15681.0,3014.0,8636.0,38835.0,18525.0,137221.0,128463.0,6902.0,17971.0,10370.0,111987.0,4680.0,2063.0,4219.0,49470.0,20368.0,54735.0,3334.0,13777.0,22219.0,3382.0,8665.0
2010-01-03 19:00:00,17155.0,33119.0,4464.0,17725.0,18710.0,188783.0,15395.0,2852.0,7838.0,38244.0,17663.0,133001.0,127287.0,6669.0,17553.0,10259.0,108806.0,4417.0,2004.0,3985.0,48042.0,20031.0,53611.0,3449.0,12495.0,21887.0,3294.0,8466.0
2010-01-03 20:00:00,15810.0,30451.0,3515.0,16437.0,17142.0,173010.0,14429.0,2453.0,5964.0,34534.0,15378.0,121366.0,123422.0,6010.0,16027.0,9969.0,98819.0,3820.0,1855.0,3426.0,44307.0,19070.0,49511.0,3473.0,9821.0,20853.0,2992.0,7845.0
2010-01-03 21:00:00,13066.0,25516.0,2882.0,13839.0,14232.0,143585.0,12346.0,2098.0,4266.0,26785.0,13469.0,98948.0,112229.0,4671.0,12795.0,9087.0,79256.0,3269.0,1573.0,2911.0,37225.0,16573.0,41042.0,3156.0,7948.0,18156.0,2375.0,6578.0
2010-01-03 22:00:00,11001.0,21747.0,3469.0,11713.0,11972.0,120794.0,10445.0,1708.0,6566.0,20267.0,11480.0,83246.0,90107.0,3748.0,10718.0,7294.0,64140.0,3126.0,1355.0,2463.0,31752.0,14468.0,33966.0,2495.0,9488.0,15801.0,1936.0,5640.0
2010-01-03 23:00:00,12021.0,23262.0,3577.0,12290.0,12551.0,127619.0,8932.0,1710.0,6908.0,16510.0,11489.0,88006.0,74246.0,4476.0,12648.0,6081.0,70114.0,3128.0,1524.0,2468.0,31363.0,13342.0,36606.0,1809.0,9743.0,14112.0,2247.0,6359.0
2010-01-04 00:00:00,12220.0,23780.0,3671.0,12374.0,12804.0,129811.0,9051.0,1732.0,7133.0,17610.0,11648.0,90372.0,78000.0,4606.0,12966.0,6028.0,72426.0,3174.0,1564.0,2502.0,32179.0,13417.0,36734.0,1537.0,9971.0,14132.0,2294.0,6476.0
2010-01-04 01:00:00,12462.0,24337.0,3927.0,12587.0,13085.0,132551.0,9233.0,1821.0,7957.0,18035.0,12238.0,92661.0,80091.0,4728.0,13261.0,6202.0,74332.0,3311.0,1601.0,2630.0,32936.0,13606.0,37221.0,1626.0,10620.0,14346.0,2343.0,6603.0
2010-01-04 02:00:00,13185.0,25814.0,4492.0,13255.0,13873.0,140266.0,9743.0,1984.0,9848.0,20367.0,12990.0,98935.0,82053.0,5051.0,14106.0,6356.0,80245.0,3550.0,1701.0,2860.0,35083.0,14342.0,39147.0,1687.0,12224.0,15107.0,2487.0,7016.0
2010-01-04 03:00:00,14568.0,28629.0,5974.0,14402.0,15507.0,155893.0,10820.0,2633.0,13649.0,26031.0,16553.0,111651.0,87292.0,5813.0,15838.0,6813.0,92581.0,4549.0,1874.0,3770.0,39127.0,15278.0,42922.0,1933.0,16421.0,16086.0,2825.0,7649.0
2010-01-04 04:00:00,18864.0,36618.0,7021.0,18622.0,20186.0,202712.0,14155.0,3419.0,16211.0,37024.0,21302.0,144912.0,99947.0,7768.0,20601.0,7779.0,121940.0,5842.0,2374.0,4884.0,50423.0,19360.0,57396.0,2475.0,19554.0,20506.0,3762.0,9768.0
2010-01-04 05:00:00,22962.0,43459.0,6730.0,23530.0,24268.0,246614.0,17499.0,3173.0,15690.0,44902.0,19944.0,170638.0,132658.0,9151.0,24366.0,10359.0,144393.0,5443.0,2787.0,4533.0,59455.0,24383.0,74560.0,3511.0,18614.0,26238.0,4551.0,11790.0
2010-01-04 06:00:00,21955.0,42061.0,6646.0,22111.0,23241.0,234879.0,16470.0,3030.0,15039.0,43587.0,19344.0,164704.0,157120.0,8694.0,23658.0,12265.0,139071.0,5255.0,2744.0,4346.0,58076.0,23188.0,69198.0,4426.0,18215.0,24638.0,4321.0,11514.0
2010-01-04 07:00:00,21596.0,42041.0,6424.0,21519.0,22977.0,231277.0,16111.0,2900.0,14020.0,40796.0,18449.0,164272.0,149951.0,8593.0,23533.0,11818.0,137276.0,5025.0,2757.0,4160.0,57984.0,22621.0,65783.0,4366.0,17670.0,23966.0,4225.0,11423.0
2010-01-04 08:00:00,20861.0,40796.0,6176.0,20665.0,22270.0,223693.0,15553.0,2776.0,13176.0,38021.0,17661.0,159032.0,147621.0,8314.0,22875.0,11649.0,131441.0,4835.0,2678.0,3985.0,56289.0,21625.0,62971.0,4057.0,16978.0,22903.0,4097.0,11041.0
2010-01-04 09:00:00,19987.0,39080.0,5910.0,19811.0,21349.0,214526.0,14940.0,2684.0,12338.0,35470.0,17093.0,152530.0,143337.0,8008.0,21871.0,11270.0,125534.0,4657.0,2556.0,3849.0,53782.0,20680.0,60283.0,3796.0,16291.0,21920.0,3931.0,10510.0
2010-01-04 10:00:00,19195.0,37397.0,5778.0,19078.0,20472.0,205853.0,14347.0,2593.0,11996.0,33427.0,16487.0,145802.0,137812.0,7671.0,20946.0,10799.0,119495.0,4505.0,2441.0,3721.0,51436.0,19981.0,58251.0,3474.0,15970.0,21191.0,3775.0,10097.0
2010-01-04 11:00:00,18714.0,36589.0,5761.0,18495.0,20019.0,200936.0,13988.0,2538.0,12100.0,32586.0,16281.0,142645.0,132086.0,7521.0,20517.0,10344.0,116707.0,4456.0,2388.0,3647.0,50278.0,19305.0,56310.0,3251.0,15696.0,20445.0,3696.0,9820.0
2010-01-04 12:00:00,18431.0,36172.0,5820.0,18221.0,19717.0,197939.0,13778.0,2514.0,12177.0,31842.0,16153.0,141804.0,129592.0,7501.0,20185.0,10096.0,116607.0,4420.0,2359.0,3614.0,49655.0,19058.0,54938.0,3122.0,15832.0,20173.0,3623.0,9657.0
2010-01-04 13:00:00,18425.0,36259.0,5924.0,18120.0,19769.0,198136.0,13783.0,2579.0,12684.0,31940.0,16640.0,142845.0,127580.0,7604.0,20237.0,10013.0,117586.0,4572.0,2356.0,3709.0,49715.0,18935.0,54401.0,3005.0,15983.0,19999.0,3639.0,9598.0
2010-01-04 14:00:00,18679.0,36575.0,6150.0,18545.0,19969.0,200808.0,14035.0,2702.0,13208.0,32635.0,17334.0,144724.0,128780.0,7753.0,20297.0,10084.0,120237.0,4786.0,2362.0,3882.0,49936.0,19412.0,55696.0,2965.0,16669.0,20569.0,3674.0,9653.0
2010-01-04 15:00:00,19412.0,37876.0,6308.0,19329.0,20757.0,208921.0,14654.0,2796.0,13743.0,34316.0,17792.0,150146.0,130002.0,8076.0,21043.0,10204.0,125058.0,4909.0,2434.0,4013.0,51630.0,20145.0,58371.0,2971.0,17116.0,21373.0,3835.0,9953.0
2010-01-04 16:00:00,19910.0,38740.0,6351.0,19885.0,21285.0,214349.0,15048.0,2744.0,14289.0,36102.0,17392.0,153723.0,135388.0,8276.0,21584.0,10596.0,128585.0,4822.0,2491.0,3943.0,52936.0,20641.0,60473.0,3106.0,17182.0,21987.0,3941.0,10240.0
2010-01-04 17:00:00,19803.0,38745.0,6275.0,19624.0,21256.0,213528.0,14954.0,2741.0,14536.0,37326.0,17287.0,154442.0,138688.0,8341.0,21619.0,10895.0,130163.0,4805.0,2493.0,3933.0,53010.0,20269.0,59415.0,3286.0,16999.0,21565.0,3939.0,10174.0
