Time	PHS	BATT_LI	BEV_BATT	PHEV_BATT	SEASONAL_NG	SEASONAL_H2	CO2_STORAGE	SLCapitalf_STO	PHS_in	PHS_out	BATT_LI_in	BATT_LI_out	BEV_BATT_in	BEV_BATT_out	PHEV_BATT_in	PHEV_BATT_out	SEASONAL_NG_in	SEASONAL_NG_out	SEASONAL_H2_in	SEASONAL_H2_out	CO2_STORAGE_in	CO2_STORAGE_out	SLCapitalf_STO_in	SLCapitalf_STO_out	
 5317	4.838308	41.585107	0.000000	0.000000	0.000000	1.535334	0.000000	120.504380	0.000000	0.000000	-8.527641	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.030500	
 5318	4.838308	47.185326	0.000000	0.000000	0.000000	1.535334	0.000000	119.460997	0.000000	0.000000	-5.608535	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.043383	
 5319	4.838308	47.175888	0.000000	0.000000	0.000000	1.535334	0.000000	118.288800	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.172197	
 5320	4.838308	47.166453	0.000000	0.000000	0.000000	1.535334	0.000000	117.065077	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.223723	
 5321	4.838308	47.157020	0.000000	0.000000	0.000000	1.534856	0.000000	116.577607	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000478	0.000000	0.000000	0.000000	0.487470	
 5322	4.838308	47.147589	0.000000	0.000000	0.000000	1.534856	0.000000	116.412169	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.165438	
 5323	4.838308	47.138159	0.000000	0.000000	0.000000	1.534856	0.000000	116.504359	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.092190	0.000000	
 5324	4.838308	45.392380	0.000000	0.000000	0.000000	1.534856	0.000000	116.757564	0.000000	0.000000	0.000000	1.736352	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.253206	0.000000	
 5325	4.838308	43.468403	0.000000	0.000000	0.000000	1.534856	0.000000	117.171786	0.000000	0.000000	0.000000	1.914898	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.414221	0.000000	
 5326	4.838308	41.926819	0.000000	0.000000	0.000000	1.534856	0.000000	117.701939	0.000000	0.000000	0.000000	1.532890	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.530153	0.000000	
 5327	4.838308	40.493347	0.000000	0.000000	0.000000	1.534856	0.000000	118.309379	0.000000	0.000000	0.000000	1.425087	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.607441	0.000000	
 5328	4.838308	39.395945	0.000000	0.000000	0.000000	1.534856	0.000000	118.994107	0.000000	0.000000	0.000000	1.089303	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.684728	0.000000	
 5329	4.838308	35.316569	0.000000	0.000000	0.000000	1.534856	0.000000	119.698158	0.000000	0.000000	0.000000	4.071497	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.704050	0.000000	
 5330	4.838308	33.662306	0.000000	0.000000	0.000000	1.534856	0.000000	120.421530	0.000000	0.000000	0.000000	1.647200	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.723372	0.000000	
 5331	4.838308	31.772416	0.000000	0.000000	0.000000	1.534856	0.000000	121.151342	0.000000	0.000000	0.000000	1.883158	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.729813	0.000000	
 5332	4.838308	29.753062	0.000000	0.000000	0.000000	1.534856	0.000000	121.810308	0.000000	0.000000	0.000000	2.012999	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.658966	0.000000	
 5333	4.838308	27.277899	0.000000	0.000000	0.000000	1.534856	0.000000	122.340461	0.000000	0.000000	0.000000	2.469213	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.530153	0.000000	
 5334	4.838308	23.538151	0.000000	0.000000	0.000000	1.534856	0.000000	122.561463	0.000000	0.000000	0.000000	3.734292	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.221002	0.000000	
 5335	4.838308	22.106949	0.000000	0.000000	0.000000	1.534856	0.000000	122.299419	0.000000	0.000000	0.000000	1.426495	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.262044	
 5336	4.838308	22.102527	0.000000	0.000000	0.000000	1.534856	0.000000	122.166188	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.133230	
 5337	4.838308	22.098107	0.000000	0.000000	0.000000	1.534856	0.000000	121.361109	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.805080	
 5338	4.838308	22.093687	0.000000	0.000000	0.000000	1.534856	0.000000	120.538302	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.822807	
 5339	4.838308	24.357297	0.000000	0.000000	0.000000	1.534856	0.000000	119.507802	0.000000	0.000000	-2.268029	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.030500	
 5340	4.838308	33.064079	0.000000	0.000000	0.000000	1.534856	0.000000	118.374249	0.000000	0.000000	-8.711654	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.133553	
 5341	4.838308	41.585107	0.000000	0.000000	0.000000	1.534856	0.000000	117.343749	0.000000	0.000000	-8.527641	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.030500	
 5342	4.838308	47.185326	0.000000	0.000000	0.000000	1.534856	0.000000	116.300366	0.000000	0.000000	-5.608535	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.043383	
 5343	4.838308	47.175888	0.000000	0.000000	0.000000	1.534856	0.000000	115.128170	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.172197	
 5344	4.838308	47.166453	0.000000	0.000000	0.000000	1.534856	0.000000	113.904447	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.223723	
 5345	4.838308	47.157020	0.000000	0.000000	0.000000	1.534377	0.000000	113.416977	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000478	0.000000	0.000000	0.000000	0.487470	
 5346	4.838308	47.147589	0.000000	0.000000	0.000000	1.534377	0.000000	113.251539	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.165438	
 5347	4.838308	47.138159	0.000000	0.000000	0.000000	1.534377	0.000000	113.343728	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.092190	0.000000	
 5348	4.838308	45.392380	0.000000	0.000000	0.000000	1.534377	0.000000	113.596934	0.000000	0.000000	0.000000	1.736352	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.253206	0.000000	
 5349	4.838308	43.468403	0.000000	0.000000	0.000000	1.534377	0.000000	114.011155	0.000000	0.000000	0.000000	1.914898	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.414221	0.000000	
 5350	4.838308	41.926819	0.000000	0.000000	0.000000	1.534377	0.000000	114.541308	0.000000	0.000000	0.000000	1.532890	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.530153	0.000000	
 5351	4.838308	40.493347	0.000000	0.000000	0.000000	1.534377	0.000000	115.148749	0.000000	0.000000	0.000000	1.425087	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.607441	0.000000	
 5352	4.838308	39.395945	0.000000	0.000000	0.000000	1.534377	0.000000	115.833477	0.000000	0.000000	0.000000	1.089303	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.684728	0.000000	
 5353	4.838308	35.316569	0.000000	0.000000	0.000000	1.534377	0.000000	116.537527	0.000000	0.000000	0.000000	4.071497	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.704050	0.000000	
 5354	4.838308	33.662306	0.000000	0.000000	0.000000	1.534377	0.000000	117.260899	0.000000	0.000000	0.000000	1.647200	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.723372	0.000000	
 5355	4.838308	31.772416	0.000000	0.000000	0.000000	1.534377	0.000000	117.990712	0.000000	0.000000	0.000000	1.883158	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.729813	0.000000	
 5356	4.838308	29.753062	0.000000	0.000000	0.000000	1.534377	0.000000	118.649678	0.000000	0.000000	0.000000	2.012999	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.658966	0.000000	
 5357	4.838308	27.277899	0.000000	0.000000	0.000000	1.534377	0.000000	119.179830	0.000000	0.000000	0.000000	2.469213	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.530153	0.000000	
 5358	4.838308	23.538151	0.000000	0.000000	0.000000	1.534377	0.000000	119.400833	0.000000	0.000000	0.000000	3.734292	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.221002	0.000000	
 5359	4.838308	22.106949	0.000000	0.000000	0.000000	1.534377	0.000000	119.138788	0.000000	0.000000	0.000000	1.426495	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.262044	
 5360	4.838308	22.102527	0.000000	0.000000	0.000000	1.534377	0.000000	119.005558	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.133230	
 5361	4.838308	22.098107	0.000000	0.000000	0.000000	1.534377	0.000000	118.200478	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.805080	
 5362	4.838308	22.093687	0.000000	0.000000	0.000000	1.534377	0.000000	117.377671	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.822807	
 5363	4.838308	24.357297	0.000000	0.000000	0.000000	1.534377	0.000000	116.347172	0.000000	0.000000	-2.268029	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.030500	
 5364	4.838308	33.064079	0.000000	0.000000	0.000000	1.534377	0.000000	115.213619	0.000000	0.000000	-8.711654	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.133553	
 5365	4.838308	41.585107	0.000000	0.000000	0.000000	1.534377	0.000000	114.183119	0.000000	0.000000	-8.527641	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.030500	
 5366	4.838308	47.185326	0.000000	0.000000	0.000000	1.534377	0.000000	113.139736	0.000000	0.000000	-5.608535	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.043383	
 5367	4.838308	47.175888	0.000000	0.000000	0.000000	1.534377	0.000000	111.967540	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.172197	
 5368	4.838308	47.166453	0.000000	0.000000	0.000000	1.534377	0.000000	110.743816	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.223723	
 5369	4.838308	47.157020	0.000000	0.000000	0.000000	1.533899	0.000000	110.256346	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000478	0.000000	0.000000	0.000000	0.487470	
 5370	4.838308	47.147589	0.000000	0.000000	0.000000	1.533899	0.000000	110.090908	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.165438	
 5371	4.838308	47.138159	0.000000	0.000000	0.000000	1.533899	0.000000	110.183098	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.092190	0.000000	
 5372	4.838308	45.392380	0.000000	0.000000	0.000000	1.533899	0.000000	110.436304	0.000000	0.000000	0.000000	1.736352	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.253206	0.000000	
 5373	4.838308	43.468403	0.000000	0.000000	0.000000	1.533899	0.000000	110.850525	0.000000	0.000000	0.000000	1.914898	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.414221	0.000000	
 5374	4.838308	41.926819	0.000000	0.000000	0.000000	1.533899	0.000000	111.380678	0.000000	0.000000	0.000000	1.532890	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.530153	0.000000	
 5375	4.838308	40.493347	0.000000	0.000000	0.000000	1.533899	0.000000	111.988118	0.000000	0.000000	0.000000	1.425087	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.607441	0.000000	
 5376	4.838308	39.395945	0.000000	0.000000	0.000000	1.533899	0.000000	112.672847	0.000000	0.000000	0.000000	1.089303	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.684728	0.000000	
 5377	4.838308	31.563671	0.000000	0.000000	0.000000	1.533899	0.000000	113.376897	0.000000	0.000000	0.000000	7.824395	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.704050	0.000000	
 5378	4.838308	22.081803	0.000000	0.000000	0.000000	1.533899	0.000000	114.100269	0.000000	0.000000	0.000000	9.475555	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.723372	0.000000	
 5379	4.838308	11.618816	0.000000	0.000000	0.000000	1.533899	0.000000	114.830082	0.000000	0.000000	0.000000	10.458571	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.729813	0.000000	
 5380	4.838308	5.448037	0.000000	0.000000	0.000000	1.533899	0.000000	115.489047	0.000000	0.000000	0.000000	6.168455	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.658966	0.000000	
 5381	4.838308	2.669094	0.000000	0.000000	0.000000	1.533899	0.000000	116.019200	0.000000	0.000000	0.000000	2.777853	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.530153	0.000000	
 5382	4.838308	0.000000	0.000000	0.000000	0.000000	1.533899	0.000000	116.240202	0.000000	0.000000	0.000000	2.668560	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.221002	0.000000	
 5383	4.838308	0.000000	0.000000	0.000000	0.000000	0.971895	0.000000	115.978158	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.562004	0.000000	0.000000	0.000000	0.262044	
 5384	4.838308	0.000000	0.000000	0.000000	0.000000	0.167391	0.000000	115.108674	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.804504	0.000000	0.000000	0.000000	0.869484	
 5385	4.838308	0.000000	0.000000	0.000000	0.000000	0.876964	0.000000	114.303595	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.709573	0.000000	0.000000	0.000000	0.000000	0.805080	
 5386	4.838308	3.366449	0.000000	0.000000	0.000000	1.586536	0.000000	113.401903	0.000000	0.000000	-3.366449	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.709573	0.000000	0.000000	0.000000	0.000000	0.901691	
 5387	4.838308	13.452182	0.000000	0.000000	0.000000	2.012290	0.000000	112.371404	0.000000	0.000000	-10.086407	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.425753	0.000000	0.000000	0.000000	0.000000	1.030500	
 5388	4.891401	26.166427	0.000000	0.000000	0.000000	2.210973	0.000000	111.237851	-0.053093	0.000000	-12.716935	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.198683	0.000000	0.000000	0.000000	0.000000	1.133553	
 5389	5.000000	38.878128	0.000000	0.000000	0.000000	2.636727	0.000000	110.207351	-0.108599	0.000000	-12.716935	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.425753	0.000000	0.000000	0.000000	0.000000	1.030500	
 5390	5.000000	50.670867	0.000000	0.000000	0.000000	3.034093	0.000000	109.163968	0.000000	0.000000	-11.800514	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.397367	0.000000	0.000000	0.000000	0.000000	1.043383	
 5391	5.000000	53.544990	0.000000	0.000000	0.000000	3.147628	0.000000	107.991772	0.000000	0.000000	-2.884257	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.113535	0.000000	0.000000	0.000000	0.000000	1.172197	
 5392	5.000000	53.544990	0.000000	0.000000	0.000000	3.147628	0.000000	106.768048	0.000000	0.000000	-0.010709	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.223723	
 5393	5.000000	53.544990	0.000000	0.000000	0.000000	3.147628	0.000000	105.544325	0.000000	0.000000	-0.010709	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.223723	
 5394	5.000000	53.534281	0.000000	0.000000	0.000000	2.343124	0.000000	104.642634	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.804504	0.000000	0.000000	0.000000	0.901691	
 5395	5.000000	51.092179	0.000000	0.000000	0.000000	2.343124	0.000000	104.734823	0.000000	0.000000	0.000000	2.431395	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.092190	0.000000	
 5396	5.000000	46.535870	0.000000	0.000000	0.000000	1.538619	0.000000	104.988029	0.000000	0.000000	0.000000	4.546090	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.804504	0.000000	0.000000	-0.253206	0.000000	
 5397	5.000000	43.773151	0.000000	0.000000	0.000000	1.538619	0.000000	105.402250	0.000000	0.000000	0.000000	2.753412	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.414221	0.000000	
 5398	5.000000	41.653234	0.000000	0.000000	0.000000	1.538619	0.000000	105.932403	0.000000	0.000000	0.000000	2.111162	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.530153	0.000000	
 5399	5.000000	40.249481	0.000000	0.000000	0.000000	1.538619	0.000000	106.539844	0.000000	0.000000	0.000000	1.395422	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.607441	0.000000	
 5400	5.000000	39.395945	0.000000	0.000000	0.000000	1.538619	0.000000	107.224572	0.000000	0.000000	0.000000	0.845486	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.684728	0.000000	
 5401	5.000000	35.316569	0.000000	0.000000	0.000000	1.538619	0.000000	107.928622	0.000000	0.000000	0.000000	4.071497	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.704050	0.000000	
 5402	5.000000	33.662306	0.000000	0.000000	0.000000	1.538619	0.000000	108.651994	0.000000	0.000000	0.000000	1.647200	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.723372	0.000000	
 5403	5.000000	31.772416	0.000000	0.000000	0.000000	1.538619	0.000000	109.381807	0.000000	0.000000	0.000000	1.883158	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.729813	0.000000	
 5404	5.000000	29.753062	0.000000	0.000000	0.000000	1.538619	0.000000	110.040773	0.000000	0.000000	0.000000	2.012999	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.658966	0.000000	
 5405	5.000000	27.277899	0.000000	0.000000	0.000000	1.538619	0.000000	110.570925	0.000000	0.000000	0.000000	2.469213	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.530153	0.000000	
 5406	5.000000	23.538151	0.000000	0.000000	0.000000	1.538619	0.000000	110.791928	0.000000	0.000000	0.000000	3.734292	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.221002	0.000000	
 5407	5.000000	22.106949	0.000000	0.000000	0.000000	1.538619	0.000000	110.529883	0.000000	0.000000	0.000000	1.426495	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.262044	
 5408	5.000000	22.102527	0.000000	0.000000	0.000000	1.538619	0.000000	110.396653	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.133230	
 5409	5.000000	22.098107	0.000000	0.000000	0.000000	1.538619	0.000000	109.591573	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.805080	
 5410	5.000000	22.093687	0.000000	0.000000	0.000000	1.538619	0.000000	108.768766	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.822807	
 5411	5.000000	24.357297	0.000000	0.000000	0.000000	1.538619	0.000000	107.738267	0.000000	0.000000	-2.268029	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.030500	
 5412	5.000000	33.064079	0.000000	0.000000	0.000000	1.538619	0.000000	106.604714	0.000000	0.000000	-8.711654	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.133553	
 5413	5.000000	41.585107	0.000000	0.000000	0.000000	1.538619	0.000000	105.574214	0.000000	0.000000	-8.527641	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.030500	
 5414	5.000000	47.185326	0.000000	0.000000	0.000000	1.538619	0.000000	104.530831	0.000000	0.000000	-5.608535	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.043383	
 5415	5.000000	47.175888	0.000000	0.000000	0.000000	1.538619	0.000000	103.358635	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.172197	
 5416	5.000000	47.166453	0.000000	0.000000	0.000000	1.538619	0.000000	102.134911	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.223723	
 5417	5.000000	47.157020	0.000000	0.000000	0.000000	1.538141	0.000000	101.647441	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000478	0.000000	0.000000	0.000000	0.487470	
 5418	5.000000	47.147589	0.000000	0.000000	0.000000	1.538141	0.000000	101.482003	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.165438	
 5419	5.000000	47.138159	0.000000	0.000000	0.000000	1.538141	0.000000	101.574193	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.092190	0.000000	
 5420	5.000000	45.392380	0.000000	0.000000	0.000000	1.538141	0.000000	101.827399	0.000000	0.000000	0.000000	1.736352	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.253206	0.000000	
 5421	5.000000	43.468403	0.000000	0.000000	0.000000	1.538141	0.000000	102.241620	0.000000	0.000000	0.000000	1.914898	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.414221	0.000000	
 5422	5.000000	41.926819	0.000000	0.000000	0.000000	1.538141	0.000000	102.771773	0.000000	0.000000	0.000000	1.532890	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.530153	0.000000	
 5423	5.000000	40.493347	0.000000	0.000000	0.000000	1.538141	0.000000	103.379213	0.000000	0.000000	0.000000	1.425087	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.607441	0.000000	
 5424	5.000000	39.395945	0.000000	0.000000	0.000000	1.538141	0.000000	104.063942	0.000000	0.000000	0.000000	1.089303	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.684728	0.000000	
 5425	5.000000	38.454966	0.000000	0.000000	0.000000	1.538141	0.000000	104.767992	0.000000	0.000000	0.000000	0.933100	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.704050	0.000000	
