Td 	 Time	ELECTRICITY	GASOLINE	DIESEL	BIOETHANOL	BIODIESEL	LFO	NG	SLF	SNG	WOOD	WET_BIOMASS	COAL	URANIUM	WASTE	H2	ELEC_EXPORT	CO2_EMISSIONS	RES_WIND	RES_SOLAR	RES_HYDRO	RES_GEO	CO2_ATM	CO2_INDUSTRY	CO2_CAPTURED	NUCLEAR	CCGT	COAL_US	COAL_IGCC	PV	WIND_ONSHORE	WIND_OFFSHORE	HYDRO_RIVER	GEOTHERMAL	IND_COGEN_GAS	IND_COGEN_WOOD	IND_COGEN_WASTE	IND_BOILER_GAS	IND_BOILER_WOOD	IND_BOILER_OIL	IND_BOILER_COAL	IND_BOILER_WASTE	IND_DIRECT_ELEC	DHN_HP_ELEC	DHN_COGEN_GAS	DHN_COGEN_WOOD	DHN_COGEN_WET_BIOMASS	DHN_COGEN_WASTE	DHN_BOILER_GAS	DHN_BOILER_WOOD	DHN_BOILER_OIL	DHN_DEEP_GEO	DHN_SOLAR	DEC_HP_ELEC	DEC_THHP_GAS	DEC_COGEN_GAS	DEC_COGEN_OIL	DEC_ADVCOGEN_GAS	DEC_ADVCOGEN_H2	DEC_BOILER_GAS	DEC_BOILER_WOOD	DEC_BOILER_OIL	DEC_SOLAR	DEC_DIRECT_ELEC	TRAMWAY_TROLLEY	BUS_COACH_DIESEL	BUS_COACH_HYDIESEL	BUS_COACH_CNG_STOICH	BUS_COACH_FC_HYBRIDH2	TRAIN_PUB	CAR_GASOLINE	CAR_DIESEL	CAR_NG	CAR_HEV	CAR_PHEV	CAR_BEV	CAR_FUEL_CELL	TRAIN_FREIGHT	BOAT_FREIGHT_DIESEL	BOAT_FREIGHT_NG	TRUCK_DIESEL	TRUCK_FUEL_CELL	TRUCK_NG	NON_ENERGY_OIL	NON_ENERGY_NG	EFFICIENCY	DHN	GRID	H2_ELECTROLYSIS	H2_NG	H2_BIOMASS	GASIFICATION_SNG	PYROLYSIS	ATM_CCS	INDUSTRY_CCS	SYN_METHANOLATION	SYN_METHANATION	BIOMETHANATION	SLF_TO_DIESEL	SLF_TO_GASOLINE	SLF_TO_LFO	PHS_Pin	PHS_Pout	BATT_LI_Pin	BATT_LI_Pout	BEV_BATT_Pin	BEV_BATT_Pout	PHEV_BATT_Pin	PHEV_BATT_Pout	TS_DEC_HP_ELEC_Pin	TS_DEC_HP_ELEC_Pout	TS_DEC_DIRECT_ELEC_Pin	TS_DEC_DIRECT_ELEC_Pout	TS_DHN_DAILY_Pin	TS_DHN_DAILY_Pout	TS_DHN_SEASONAL_Pin	TS_DHN_SEASONAL_Pout	TS_DEC_THHP_GAS_Pin	TS_DEC_THHP_GAS_Pout	TS_DEC_COGEN_GAS_Pin	TS_DEC_COGEN_GAS_Pout	TS_DEC_COGEN_OIL_Pin	TS_DEC_COGEN_OIL_Pout	TS_DEC_ADVCOGEN_GAS_Pin	TS_DEC_ADVCOGEN_GAS_Pout	TS_DEC_ADVCOGEN_H2_Pin	TS_DEC_ADVCOGEN_H2_Pout	TS_DEC_BOILER_GAS_Pin	TS_DEC_BOILER_GAS_Pout	TS_DEC_BOILER_WOOD_Pin	TS_DEC_BOILER_WOOD_Pout	TS_DEC_BOILER_OIL_Pin	TS_DEC_BOILER_OIL_Pout	SEASONAL_NG_Pin	SEASONAL_NG_Pout	SEASONAL_H2_Pin	SEASONAL_H2_Pout	CO2_STORAGE_Pin	CO2_STORAGE_Pout	SLF_STO_Pin	SLF_STO_Pout	END_USE
6	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.10787	1.239713	0.064389	0	7.132391	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.094188	0	0	0	0	-0.313503	0	0	0	0	0	0	0	-0.191021	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.017523	0	0	0	0	0	0	0	0	0	0	0	1.748699	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-10.711875
6	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.882908	1.270038	0.064404	0	7.132391	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.06028	0	0	0	0	-0.200642	0	0	0	0	0	0	0	-0.191021	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.017523	0	0	0	0	0	0	0	0	0	0	0	1.787859	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-10.703181
6	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.634102	0.973859	0.064419	0	7.132391	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.037675	0	0	0	0	-0.125401	0	0	0	0	0	0	0	-0.191021	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.017523	0	0	0	0	0	0	0	0	0	0	0	2.07032	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-10.538517
6	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.582384	1.026446	0.064434	0	7.132391	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.01507	0	0	0	0	-0.05016	0	0	0	0	0	0	0	-0.191021	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.017523	0	0	0	0	0	0	0	0	0	0.140025	0	1.596083	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-10.303034
7	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.959801	0.880712	0.049497	0	7.132391	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.654692	0	0	0	0	0	0	0	0	0	0	-0.009419	0	0	0	0	-0.03135	0	0	0	0	0	0	0	-0.191021	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.017523	0	0	0	0	0	0	0	0	0	0	0	0.381506	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-10.534948
7	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.557704	0.61169	0.049453	0	7.132391	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-3.99995	0	0	0	0	0	0	0	0	0	0	-0.003768	0	0	0	0	-0.01254	0	0	0	0	0	0	0	-0.191021	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.017523	0	0	0	0	0	0	0	0	0	0	0	4.162107	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-10.323589
7	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.039728	0.48051	0.049408	0	7.132391	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-4.151229	0	0	0	0	0	0	0	0	0	0	-0.001884	0	0	0	0	-0.00627	0	0	0	0	0	0	0	-0.191021	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.017523	0	0	0	0	0	0	0	0	0	0	0	4.828353	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-10.197509
7	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.795718	0.328245	0.049363	0	7.132391	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-4.22688	0	0	0	0	0	0	0	0	0	0	-0.022605	0	0	0	0	-0.075241	0	0	0	0	0	0	0	-0.191021	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.017523	0	0	0	0	0	0	0	0	0	0	0	5.297107	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-10.104601
7	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.823482	0.280814	0.049318	0	7.132391	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-4.30253	0	0	0	0	0	0	0	0	0	0	-0.06028	0	0	0	0	-0.200642	0	0	0	0	0	0	0	-0.191021	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.017523	0	0	0	0	0	0	0	0	0	0	0	5.596288	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-10.145344
7	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.624065	0.224209	0.049274	0	7.132391	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-4.340355	0	0	0	0	0	0	0	0	0	0	-0.1507	0	0	0	0	-0.501604	0	0	0	0	0	0	0	-0.191021	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.017523	0	0	0	0	0	0	0	0	0	0	0	6.454324	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-10.318105
7	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.020315	1.633	0.1959	0.049229	0	7.132391	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-4.340355	0	0	0	0	0	0	0	0	0	0	-0.291981	0	0	0	0	-0.971857	0	0	0	0	0	0	0	-0.191021	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.017523	0	0	0	0	0	0	0	0	0	0	0	7.570481	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-10.823624
7	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.944215	0	0	4.024132	1.404557	0.273551	0.049184	0	7.132391	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-4.113404	0	0	0	0	0	0	0	0	0	0	-0.254306	0	0	0	0	-0.846455	0	0	0	0	0	0	0	-0.191021	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.017523	0	0	0	0	0	0	0	0	0	0.032313	0	3.098183	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-11.570864
7	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15.1865	1.082628	0.325955	0.049139	0	0.072756	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-3.735174	0	0	0	0	0	0	0	0	0	0	-0.235469	0	0	0	0	-0.783756	0	0	0	0	0	0	0	-0.191021	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.017523	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-11.78908
7	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26.21933	0.570517	0.330732	0.049095	0	0	0	0	0	0	0	0	0	0	-7.273548	0	0	0	0	0	0	0	0	0	-3.319096	0	0	0	0	0	0	0	0	0	0	-0.263726	0	0	0	0	-0.877809	0	0	0	0	0	0	0	-0.191021	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.017523	0	0	0	0	0	0	0	0	0	0	-2.857996	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-12.403999
7	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34.27969	0.368468	0.500573	0.04905	0	0	0	0	0	0	0	0	0	0	-7.273548	0	0	0	0	0	0	0	0	0	-2.940866	0	0	0	0	0	0	0	0	0	0	-0.301399	0	0	0	0	-1.003206	0	0	0	0	0	0	0	-0.191021	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.017523	0	0	0	0	0	0	0	0	0	0	-10.713068	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-12.792195
7	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38.815568	0.420323	0.636662	0.049005	0	0	0	0	0	0	0	0	0	0	-7.273548	0	0	0	0	0	0	0	0	0	-4.617243	0	0	0	0	0	0	0	0	0	0	-0.33154	0	0	0	0	-1.10353	0	0	0	0	0	0	0	-0.191021	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.017523	0	0	0	0	0	0	0	0	0	0	-13.386247	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-13.035951
7	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39.636223	0.528062	0.4725	0.04896	0	0	0	0	0	0	0	0	0	0	-7.273548	0	0	0	0	0	0	0	0	0	-6.979738	0	0	0	0	0	0	0	0	0	0	-0.301399	0	0	0	0	-1.003206	0	0	0	0	0	0	0	-0.191021	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.017523	0	0	0	0	0	0	0	0	0	0	-12.053692	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-12.900664
7	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37.700841	0.555607	0.395582	0.048916	0	0	0	0	0	0	0	0	0	0	-7.273548	0	0	0	0	0	0	0	0	0	-7.334492	0	0	0	0	0	0	0	0	0	0	-0.305167	0	0	0	0	-1.015748	0	0	0	0	0	0	0	-0.191021	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.017523	0	0	0	0	0	0	0	0	0	0	-9.834147	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-12.764346
7	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32.594495	0.611929	0.285683	0.048871	0	0	0	0	0	0	0	0	0	0	-7.273548	0	0	0	0	0	0	0	0	0	-7.334492	0	0	0	0	0	0	0	0	0	0	-0.342843	0	0	0	0	-1.14115	0	0	0	0	0	0	0	-0.191021	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.017523	0	0	0	0	0	0	0	0	0	0	-4.765842	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-12.509606
7	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24.133525	0.667896	0.406655	0.048826	0	0	0	0	0	0	0	0	0	0	-1.314328	0	0	0	0	0	0	0	0	0	-7.334492	0	0	0	0	0	0	0	0	0	0	-0.357913	0	0	0	0	-1.191312	0	0	0	0	0	0	0	-0.191021	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.017523	0	0	0	0	0	0	0	0	0	0	-2.789114	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-12.096245
7	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12.907732	0.827764	0.500757	0.048782	0	6.659344	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-7.334492	0	0	0	0	0	0	0	0	0	0	-0.357913	0	0	0	0	-1.191312	0	0	0	0	0	0	0	-0.191021	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.017523	0	0	0	0	0	0	0	0	0	0	-0.011273	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-11.875891
7	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.006637	0.834644	0.491098	0.048737	0	7.132391	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.263726	0	0	0	0	-0.877809	0	0	0	0	0	0	0	-0.191021	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.017523	0	0	0	0	0	0	0	0	0	0	0	1.279916	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-11.478388
7	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.056964	1.405626	0.466335	0.048695	0	7.132391	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.188375	0	0	0	0	-0.627005	0	0	0	0	0	0	0	-0.191021	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.017523	0	0	0	0	0	0	0	0	0	0	0	3.242477	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-11.36361
7	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.077934	0.417622	0.04865	0	7.132391	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.141281	0	0	0	0	-0.470254	0	0	0	0	0	0	0	-0.191021	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.017523	0	0	0	0	0	0	0	0	0	0	0	2.533103	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-11.424667
7	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.345597	0.545989	0.048606	0	7.132391	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.094188	0	0	0	0	-0.313503	0	0	0	0	0	0	0	-0.191021	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.017523	0	0	0	0	0	0	0	0	0	0	0	1.946441	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-11.437835
7	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.246519	0.785707	0.04856	0	7.132391	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.06028	0	0	0	0	-0.200642	0	0	0	0	0	0	0	-0.191021	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.017523	0	0	0	0	0	0	0	0	0	0	0	1.407973	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-11.18673
7	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.945309	0.872008	0.048516	0	7.132391	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.037675	0	0	0	0	-0.125401	0	0	0	0	0	0	0	-0.191021	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.017523	0	0	0	0	0	0	0	0	0	0	0	1.383175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-11.044826
7	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.425606	0.828491	0.048472	0	7.132391	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.01507	0	0	0	0	-0.05016	0	0	0	0	0	0	0	-0.191021	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.017523	0	0	0	0	0	0	0	0	0	0	0	1.586146	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-10.782378
8	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.871789	3.203503	0.053917	0	7.132391	0	0	0	0	0	0	0	0	-3.376902	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.009419	0	0	0	0	-0.03135	0	0	0	0	0	0	0	-0.191021	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.017523	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-10.670432
8	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.708084	3.23956	0.054075	0	7.132391	0	0	0	0	0	0	0	0	-0.425405	0	0	0	0	0	0	0	0	0	-3.03835	0	0	0	0	0	0	0	0	0	0	-0.003768	0	0	0	0	-0.01254	0	0	0	0	0	0	0	-0.191021	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.017523	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-10.480549
8	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.791019	3.261076	0.054233	0	7.132391	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-3.692082	0	0	0	0	0	0	0	0	0	0	-0.001884	0	0	0	0	-0.00627	0	0	0	0	0	0	0	-0.191021	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.017523	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-10.364986
8	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.331524	3.389665	0.054392	0	7.132391	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-4.316733	0	0	0	0	0	0	0	0	0	0	-0.022605	0	0	0	0	-0.075241	0	0	0	0	0	0	0	-0.191021	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.017523	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-10.319896
8	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.024498	3.243525	0.05455	0	7.132391	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-4.607454	0	0	0	0	0	0	0	0	0	0	-0.06028	0	0	0	0	-0.200642	0	0	0	0	0	0	0	-0.191021	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.017523	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-10.413091
8	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.883321	2.959374	0.054708	0	7.132391	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-3.608424	0	0	0	0	0	0	0	0	0	0	-0.1507	0	0	0	0	-0.501604	0	0	0	0	0	0	0	-0.191021	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.017523	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-10.595568
8	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.682369	2.515733	0.054863	0	7.132391	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.858697	0	0	0	0	0	0	0	0	0	0	-0.291981	0	0	0	0	-0.971857	0	0	0	0	0	0	0	-0.191021	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.017523	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-11.089323
8	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.863507	4.179549	2.068309	0.055021	0	7.132391	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.395743	0	0	0	0	0	0	0	0	0	0	-0.254306	0	0	0	0	-0.846455	0	0	0	0	0	0	0	-0.191021	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.017523	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-11.628775
8	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.835665	3.817193	1.551559	0.055179	0	7.132391	0	0	0	0	0	0	0	0	-1.026365	0	0	0	0	0	0	0	0	0	-2.411327	0	0	0	0	0	0	0	0	0	0	-0.235469	0	0	0	0	-0.783756	0	0	0	0	0	0	0	-0.191021	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.017523	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-11.761573
